@relation ionosphere
@attribute f1 real [-2.8659, 0.347937]
@attribute f2 real [-3.2978, 0.720619]
@attribute f3 real [-2.36586, 2.16482]
@attribute f4 real [-3.0798, 0.767382]
@attribute f5 real [-2.42158, 1.9186]
@attribute f6 real [-3.14642, 0.913227]
@attribute f7 real [-2.14952, 1.6911]
@attribute f8 real [-2.98156, 0.9627]
@attribute f9 real [-2.44155, 1.69196]
@attribute f10 real [-2.61968, 0.929584]
@attribute f11 real [-2.33428, 1.70762]
@attribute f12 real [-2.25142, 0.963054]
@attribute f13 real [-2.20948, 1.83196]
@attribute f14 real [-2.05898, 1.00462]
@attribute f15 real [-2.33683, 2.02646]
@attribute f16 real [-2.23609, 1.00005]
@attribute f17 real [-2.00576, 2.02032]
@attribute f18 real [-2.17062, 1.0229]
@attribute f19 real [-1.88022, 1.97278]
@attribute f20 real [-2.19192, 1.08769]
@attribute f21 real [-1.94589, 1.91387]
@attribute f22 real [-2.25662, 1.05591]
@attribute f23 real [-1.78706, 2.00473]
@attribute f24 real [-2.41358, 1.04394]
@attribute f25 real [-1.82659, 2.10658]
@attribute f26 real [-2.98649, 0.887941]
@attribute f27 real [-1.69167, 1.94452]
@attribute f28 real [-2.39361, 1.0793]
@attribute f29 real [-1.91367, 2.02354]
@attribute f30 real [-2.36667, 1.13299]
@attribute f31 real [-1.93975, 1.95452]
@attribute f32 real [-2.58171, 1.24485]
@attribute f33 real [-2.16613, 2.1043]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33
@outputs clase
@data
0.347937, 0.647384, -0.263577, 0.767382, -0.562529, 0.913227, -0.638484, 0.9627, -1.12242, 0.797729, -1.19384, 0.874817, -1.01055, 0.85744, -1.16705, 0.972623, -0.702456, 0.775996, -1.22559, 0.683413, -1.18531, 0.553018, -1.1088, 0.786455, -1.14694, 0.0661156, -1.14101, -0.215486, -1.20337, 0.172579, -1.40972, 0.0757397, -1.59859, 1
0.347937, 0.720619, -1.32856, 0.767382, -2.42158, 0.913227, -2.14952, 0.9627, 0.37372, 0.929584, -1.14432, 0.963054, 1.83196, 1.00462, -2.33683, 1.00005, -0.583626, 1.0229, -1.7569, 1.08769, 1.91387, 1.05591, 2.00473, 1.04394, -0.664104, 0.887941, -1.01434, 1.0793, -1.91367, 1.13299, -1.93975, 1.24485, -2.16613, 0
0.347937, 0.720619, -2.06459, 0.767382, 0.232007, 0.618741, -0.995335, 0.9627, -0.624666, 0.929584, 0.396974, 0.963054, -0.0317126, 1.00462, -0.477348, 1.00005, -2.00576, 1.0229, -1.88022, 0.461793, 0.288969, 1.05591, 1.2909, 1.04394, -0.194561, 0.887941, 0.77956, 1.0793, -1.25407, 1.13299, 1.7292, 1.24485, -0.432893, 0
0.347937, 0.720619, -0.114381, 0.767382, -0.464896, 0.913227, -0.376093, 0.9627, -0.593975, 0.929584, -0.537108, 0.963054, -0.986726, 1.00462, -0.49587, 0.87261, -0.634556, 0.806909, -0.619014, 0.951472, -0.866549, 0.990654, -0.779693, 0.730581, -0.653956, 0.552434, -0.641375, 0.658802, -0.697679, 0.790865, -0.782664, 0.754169, -0.992597, 1
0.347937, 0.720619, 1.2093, 0.767382, -2.42158, 0.913227, -2.14952, 0.9627, -2.44155, 0.929584, -2.33428, 0.963054, -2.20948, 1.00462, -2.33683, 1.00005, -2.00576, 1.0229, -1.88022, 1.08769, -1.2279, 1.05591, -1.78706, 1.04394, -1.82659, 0.887941, -1.69167, 1.0793, -1.91367, 1.13299, -1.93975, 1.24485, -2.16613, 0
-2.8659, -3.2978, -2.36586, -1.15621, -0.25149, -3.14642, 1.6911, 0.9627, -1.14983, -0.84505, -0.313329, -0.644182, -0.188763, -0.527182, -0.155185, 1.00005, -2.00576, -2.17062, -1.88022, 1.08769, -1.94589, -0.600356, 0.108835, 1.04394, -1.82659, -2.98649, 1.94452, -2.39361, -1.91367, -0.61684, 0.00738697, -2.58171, 2.1043, 0
0.347937, 0.720619, 0.0893181, 0.767382, 0.125824, 0.913227, -0.484763, 0.926649, 0.958673, 0.929584, 0.654786, 0.963054, 1.00575, 1.00462, 1.3885, 1.00005, 1.67361, 1.0229, 1.87837, 1.08769, 1.91387, 1.02348, 2.00473, 0.899135, 2.10658, 0.57603, 1.94452, 0.642098, 2.02354, 0.509317, 1.95452, 0.335639, 2.1043, 1
0.347937, 0.612082, -0.161342, -3.0798, 0.315577, -1.85531, 0.45517, 0.356427, -1.68568, 0.929584, -0.381091, -1.1106, -0.199877, -1.3674, 0.181922, 0.869326, -0.924151, 1.0229, -0.925135, -1.03971, -0.623036, -1.82374, 0.817159, 0.765122, -0.779071, -0.0378935, -0.930434, 1.0793, -1.15365, -0.785419, 0.406102, -0.785465, 0.864014, 0
0.347937, -1.2551, -0.907545, -1.15621, -0.25149, -1.1166, -0.229209, -1.00943, -0.374796, -0.84505, -0.313329, -0.644182, -0.188763, -0.338894, -1.35509, -0.24889, 1.67434, 1.0229, -0.768472, -0.552115, -0.0160101, -0.462339, -1.78706, -0.8685, -0.187776, 0.887941, -1.26746, -2.39361, 0.426099, -0.61684, 0.00738697, 1.24485, -0.613661, 0
0.347937, 0.720619, 1.43502, 0.407843, 1.52844, -0.243386, 1.6911, -0.602798, 1.28979, -1.62362, 1.70762, -1.91607, 1.36905, -2.05898, 0.723318, -1.24981, -1.17304, -2.1372, -0.778682, -1.75053, -1.48926, -1.22429, -1.73949, 0.030297, -1.82659, -0.239945, -1.56979, -0.209617, -1.91367, 1.02048, -0.678434, 1.22219, 0.0426613, 1
