@relation ionosphere
@attribute f1 real [-2.8659, 0.347937]
@attribute f2 real [-3.2978, 0.720619]
@attribute f3 real [-2.36586, 2.16482]
@attribute f4 real [-3.0798, 0.767382]
@attribute f5 real [-2.42158, 1.9186]
@attribute f6 real [-3.14642, 0.913227]
@attribute f7 real [-2.14952, 1.6911]
@attribute f8 real [-2.98156, 0.9627]
@attribute f9 real [-2.44155, 1.69196]
@attribute f10 real [-2.61968, 0.929584]
@attribute f11 real [-2.33428, 1.70762]
@attribute f12 real [-2.25142, 0.963054]
@attribute f13 real [-2.20948, 1.83196]
@attribute f14 real [-2.05898, 1.00462]
@attribute f15 real [-2.33683, 2.02646]
@attribute f16 real [-2.23609, 1.00005]
@attribute f17 real [-2.00576, 2.02032]
@attribute f18 real [-2.17062, 1.0229]
@attribute f19 real [-1.88022, 1.97278]
@attribute f20 real [-2.19192, 1.08769]
@attribute f21 real [-1.94589, 1.91387]
@attribute f22 real [-2.25662, 1.05591]
@attribute f23 real [-1.78706, 2.00473]
@attribute f24 real [-2.41358, 1.04394]
@attribute f25 real [-1.82659, 2.10658]
@attribute f26 real [-2.98649, 0.887941]
@attribute f27 real [-1.69167, 1.94452]
@attribute f28 real [-2.39361, 1.0793]
@attribute f29 real [-1.91367, 2.02354]
@attribute f30 real [-2.36667, 1.13299]
@attribute f31 real [-1.93975, 1.95452]
@attribute f32 real [-2.58171, 1.24485]
@attribute f33 real [-2.16613, 2.1043]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33
@outputs clase
@data
0.347937, 0.720619, -0.527058, 0.633404, -1.03611, -1.3372, -2.02656, 0.9627, -0.468813, 0.0577774, -1.68238, -0.0907786, -1.59735, -1.31889, -2.28261, -0.529042, -1.24557, -0.0451878, -1.88022, -0.767766, -0.890248, -0.899412, -0.568643, -1.03631, -0.382508, -1.44578, -0.208122, -0.987775, -0.173282, -0.907767, -0.115049, -0.931276, -0.0831668, 0
0.347937, 0.720619, -0.176746, 0.767382, -0.240965, 0.913227, -0.460836, 0.745075, -0.350036, 0.451888, -0.205289, 0.729089, -0.172052, 0.309041, -0.148662, 0.737518, -0.267378, 0.632255, -0.11824, 0.610294, -0.546767, 0.118215, -0.119847, 0.309698, -0.650967, 0.0933723, -0.276192, 0.0912591, -0.28691, 0.440689, -0.463431, 0.403867, -0.847381, 1
0.347937, 0.672157, -0.340689, 0.663527, -0.702869, 0.767202, -0.773616, 0.686523, -0.939887, 0.570505, -1.28195, 0.613078, -1.21456, 0.615968, -1.4955, 0.31957, -1.36332, 0.0305467, -1.37241, 0.0435279, -1.49357, -0.0720401, -1.4032, -0.290802, -1.46541, -0.784671, -1.37369, -0.577172, -1.56709, -0.691418, -1.57599, -0.933074, -1.75991, 1
0.347937, 0.720619, 0.050241, 0.767382, -0.650526, 0.913227, -0.753837, 0.9627, -1.26571, 0.929584, -1.14897, 0.902493, -1.23699, 0.862327, -1.44272, 0.825783, -1.33087, 0.541894, -1.32147, 0.606326, -1.4889, 0.444434, -1.41819, 0.280984, -1.61279, -0.134696, -1.44623, 0.0426905, -1.59229, -0.0744619, -1.72738, -0.228471, -1.93463, 1
0.347937, 0.720619, -0.47013, 0.767382, -0.472166, 0.913207, -0.521038, 0.9627, -0.773204, 0.824082, -1.02371, 0.894505, -0.790635, 0.908403, -0.905931, 0.910829, -0.558503, 0.865415, -0.78949, 0.858823, -0.929, 0.77413, -0.862241, 0.768718, -0.786996, 0.427348, -0.934798, 0.484098, -1.29934, 0.58554, -1.24924, 0.569977, -1.46634, 1
0.347937, 0.720619, 0.0666647, 0.767382, -0.177273, 0.913227, -0.336035, 0.9627, -0.193666, 0.929584, 0.0838078, 0.963054, 0.222009, 1.00462, 0.123738, 1.00005, 0.219878, 1.0229, 0.568115, 1.08769, 0.847767, 1.05591, 0.90037, 1.04394, 0.533962, 0.887941, 0.79445, 1.00295, 1.01249, 1.13299, 0.640051, 1.24485, 0.966483, 1
0.347937, 0.0588862, -0.0432496, 0.125403, -0.142312, 0.0444022, 0.13106, -0.836358, 0.329574, 0.28399, -0.0681675, 0.353895, 0.0998971, 0.677377, 0.0842717, 0.326496, 0.372667, -0.344006, 0.840464, 0.331543, 0.395557, 0.251296, 0.537781, 0.15947, 0.606549, -0.154921, 0.574006, 0.0970415, 0.553113, 0.0946944, 0.509593, 1.24485, 0.674471, 1
0.347937, 0.641677, 0.0600499, 0.767382, -0.158263, 0.913227, -0.0503704, 0.76882, -0.48111, 0.739042, -0.261188, 0.693842, -0.312876, 0.813661, 0.0592919, 0.620515, 0.0129173, 0.627002, -0.0557246, 0.529517, -0.168567, 0.462271, -0.00357232, 0.277699, -0.0115304, 0.075298, 0.0863371, 0.20524, 0.0303108, 0.280999, 0.0070949, 0.328369, -0.0348042, 1
-2.8659, -3.2978, -2.36586, 0.767382, 1.9186, 0.913227, -2.14952, -2.98156, 1.69196, 0.929584, -2.33428, -2.25142, -2.20948, -0.527182, -0.155185, 1.00005, 2.02032, -2.17062, -1.88022, 1.08769, -1.94589, 1.05591, -1.78706, 1.04394, 2.10658, 0.887941, -1.69167, 1.0793, -1.91367, -2.36667, 1.95452, 1.24485, -2.16613, 0
0.347937, 0.720619, -0.423011, 0.767382, -0.60426, 0.913227, -0.683477, 0.9627, -0.530092, 0.929584, -0.818768, 0.963054, -0.717404, 1.00462, -0.634601, 1.00005, -0.769872, 1.0229, -0.843027, 1.08769, -0.701486, 1.05591, -1.02227, 1.04394, -0.796947, 0.865082, -0.776932, 1.0793, -1.43766, 1.13299, -1.46778, 1.24485, -1.83383, 1
