@relation ionosphere
@attribute f1 real [-2.8659, 0.347937]
@attribute f2 real [-3.2978, 0.720619]
@attribute f3 real [-2.36586, 2.16482]
@attribute f4 real [-3.0798, 0.767382]
@attribute f5 real [-2.42158, 1.9186]
@attribute f6 real [-3.14642, 0.913227]
@attribute f7 real [-2.14952, 1.6911]
@attribute f8 real [-2.98156, 0.9627]
@attribute f9 real [-2.44155, 1.69196]
@attribute f10 real [-2.61968, 0.929584]
@attribute f11 real [-2.33428, 1.70762]
@attribute f12 real [-2.25142, 0.963054]
@attribute f13 real [-2.20948, 1.83196]
@attribute f14 real [-2.05898, 1.00462]
@attribute f15 real [-2.33683, 2.02646]
@attribute f16 real [-2.23609, 1.00005]
@attribute f17 real [-2.00576, 2.02032]
@attribute f18 real [-2.17062, 1.0229]
@attribute f19 real [-1.88022, 1.97278]
@attribute f20 real [-2.19192, 1.08769]
@attribute f21 real [-1.94589, 1.91387]
@attribute f22 real [-2.25662, 1.05591]
@attribute f23 real [-1.78706, 2.00473]
@attribute f24 real [-2.41358, 1.04394]
@attribute f25 real [-1.82659, 2.10658]
@attribute f26 real [-2.98649, 0.887941]
@attribute f27 real [-1.69167, 1.94452]
@attribute f28 real [-2.39361, 1.0793]
@attribute f29 real [-1.91367, 2.02354]
@attribute f30 real [-2.36667, 1.13299]
@attribute f31 real [-1.93975, 1.95452]
@attribute f32 real [-2.58171, 1.24485]
@attribute f33 real [-2.16613, 2.1043]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33
@outputs clase
@data
0.347937, 0.720619, -1.12357, 0.767382, 1.9186, 0.328963, -2.14952, -1.00943, -0.374796, -0.84505, -0.313329, -0.644182, -0.188763, -2.05898, 0.161502, 0.257259, -0.784446, -2.17062, -1.00302, -1.69957, 1.91387, -0.600356, 0.108835, 1.04394, 1.92359, -0.0494199, 1.94452, 1.0793, -0.340732, -0.167448, 1.95452, -1.28799, 2.1043, 0
0.347937, 0.720619, -0.154908, 0.654659, -0.109761, 0.752993, -0.675776, 0.512107, -0.713723, 0.0919214, -0.723076, 0.262444, -0.203151, -3.20368E-4, -0.754198, 0.238586, -0.431159, 0.146392, -0.296884, -0.454022, -0.702566, -0.562113, -0.893693, -0.628013, -1.1414, -0.791819, -0.840911, -0.61494, -1.16947, -0.716703, -1.15258, -0.756593, -1.43369, 1
0.347937, -1.32604, -0.292143, -1.15621, -0.25149, -1.1166, -0.229209, -0.783228, -0.928892, -1.6554, -1.08476, -0.644182, -0.188763, -1.04272, 0.686972, -1.21886, 0.309599, 0.443725, 0.472329, -0.552115, -0.0160101, -0.600356, 0.108835, -0.940728, 0.113918, -0.649337, 0.084719, -0.657153, 0.054938, -0.326455, 0.476375, -0.825471, 0.781851, 0
0.347937, -0.26526, -2.22985, 0.767382, 0.328098, -1.18805, -2.14952, 0.9627, -2.44155, -0.0698011, -2.33428, -0.644182, -0.188763, -2.05898, -0.902724, -1.22772, 0.0802131, 1.0229, -1.88022, -0.552115, -0.0160101, -0.600356, 0.108835, -0.965794, 1.9539, -0.279193, 0.60824, -0.657153, 0.054938, 1.13299, 0.458889, -0.66843, -0.0309181, 0
0.347937, 0.713487, 0.0460048, 0.767382, -0.278312, 0.868795, -0.181239, 0.886023, -0.327013, 0.9167, -0.155533, 0.791449, 0.0203008, 0.915955, -0.0402345, 0.818971, 0.23113, 0.801017, 0.21256, 0.786507, 0.212295, 0.785409, 0.38264, 0.721159, 0.403754, 0.490347, 0.374378, 0.716557, 0.35769, 0.732666, 0.317566, 0.688869, 0.225628, 1
-2.8659, 0.720619, 2.16482, -1.15621, -0.25149, -1.1166, -0.229209, -2.98156, -2.44155, -0.84505, -0.313329, -0.644182, -0.188763, -2.05898, -2.33683, -2.23609, -2.00576, -2.17062, 1.97278, -2.19192, 1.91387, -0.600356, 0.108835, -0.68482, 0.139995, 0.887941, -1.69167, -2.39361, 2.02354, -2.36667, 1.95452, -2.58171, 2.1043, 0
-2.8659, -3.2978, 2.16482, -1.15621, -0.25149, -1.1166, -0.229209, -2.98156, 1.69196, 0.929584, 1.70762, -0.644182, -0.188763, -0.527182, -0.155185, 1.00005, -2.00576, -2.17062, 1.97278, 1.08769, 1.91387, -0.600356, 0.108835, -2.41358, -1.82659, 0.887941, -1.69167, 1.0793, 2.02354, -2.36667, 1.95452, -0.66843, -0.0309181, 0
0.347937, 0.720619, -2.36586, 0.767382, 1.9186, 0.913227, -2.14952, 0.9627, -2.44155, 0.929584, -2.33428, 0.963054, -0.225944, 1.00462, -2.33683, 1.00005, 2.02032, 1.0229, -1.60247, 1.08769, 1.91387, 1.05591, -1.78706, -0.68482, 0.139995, 0.887941, 1.94452, 1.0793, -1.50304, 1.13299, 1.95452, 1.24485, 2.1043, 0
0.347937, 0.143032, -0.159303, -0.362015, -0.752065, 0.873017, -0.411119, 0.956961, -0.586349, 0.929584, -0.534643, 0.303525, 1.83196, 0.755331, -2.33683, 0.713166, -0.352308, 0.715686, -0.498087, -0.977054, 1.77357, 0.259793, 0.212275, 0.447394, -0.261032, 0.754738, -0.624576, 0.450897, -0.376206, 0.890396, -1.69352, -1.11204, -2.16613, 0
0.347937, 0.720619, -0.0907085, 0.767382, -0.277726, 0.913227, -0.28605, 0.9627, -0.519758, 0.891234, -0.439759, 0.963054, -0.320999, 0.962659, -0.327906, 0.879681, -0.267801, 0.930036, -0.229726, 1.08095, -0.29098, 0.970033, -0.148343, 0.86188, -0.270058, 0.676145, -0.199177, 0.830017, -0.310277, 0.849117, -0.384007, 0.936179, -0.474317, 1
