@relation glass
@attribute f1 real [-2.37594, 5.12521]
@attribute f2 real [-3.27925, 4.86423]
@attribute f3 real [-1.86115, 1.2517]
@attribute f4 real [-2.31319, 4.1162]
@attribute f5 real [-3.66787, 3.56217]
@attribute f6 real [-0.762132, 8.75961]
@attribute f7 real [-2.47827, 5.0824]
@attribute f8 real [-0.352051, 5.98318]
@attribute f9 real [-0.585079, 4.64898]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9
@outputs clase
@data
-0.24875, 0.590433, 0.63468, -0.170061, 0.10208, -0.0261519, -0.791877, -0.352051, -0.585079, 0
-0.792074, -0.75661, 0.641613, 0.350699, 0.411939, 0.219175, -0.623237, -0.352051, 2.08327, 0
-0.308022, -0.132072, 0.63468, -0.610705, 0.566868, 0.127177, -0.552971, -0.352051, -0.585079, 0
0.26823, 0.77412, 0.620814, -0.150032, -0.737122, 0.0965114, -0.461625, -0.352051, -0.585079, 0
-0.874396, -0.842331, 0.53762, 0.230524, 0.708887, 0.265173, -0.609184, -0.352051, 1.87801, 0
-0.291558, -0.670889, 0.606949, -0.350325, 0.721798, 0.0658455, -0.405411, -0.352051, 1.15961, 0
-0.173014, -0.891314, 0.68321, -0.570647, 0.59269, 0.173176, -0.180559, -0.352051, -0.585079, 0
-0.334365, -0.474956, 0.593083, 0.490904, 0.10208, 0.0658455, -0.363251, -0.352051, 0.133321, 0
-0.29485, -0.695381, 0.565351, -0.610705, 0.799263, 0.0965114, -0.285958, -0.352051, -0.585079, 0
-0.887567, -0.144318, 0.530687, -0.4705, 0.114991, 0.0965114, -0.271905, -0.352051, -0.585079, 0
-0.166428, -0.830085, 0.516821, -0.510559, 0.386117, 0.188509, -0.138399, -0.352051, 2.49378, 0
0.10688, -0.266776, 0.475224, -0.530588, 0.0891689, 0.111844, -0.0892122, -0.352051, 1.05698, 0
-2.04666, -0.511693, 0.544553, -0.650764, 0.42485, 0.188509, -0.426491, -0.352051, 2.59641, 0
-0.0412994, -0.658643, 0.551486, -0.310266, 0.386117, 0.157843, -0.370278, -0.352051, -0.585079, 0
-0.2718, 0.0883532, 0.73174, -0.550617, 0.43776, 0.14251, -0.651344, -0.352051, -0.585079, 0
-0.2718, -0.0218594, 0.676277, -0.510559, 0.179544, 0.111844, -0.482705, -0.352051, 0.543836, 0
0.225423, 0.235303, 0.648546, -0.670793, -0.0141174, -0.547471, -0.138399, -0.352051, -0.585079, 0
1.28573, 0.933316, 0.78027, -1.33176, -1.67961, -0.762132, 0.51508, -0.352051, -0.585079, 0
-0.801953, -0.389235, 0.627747, 0.150407, 0.579779, 0.265173, -0.791877, -0.352051, -0.585079, 1
-0.792074, -0.474956, 0.606949, 0.190465, 0.59269, 0.341838, -0.742691, -0.352051, -0.585079, 1
-1.40784, 1.03128, 0.281104, 1.27205, -0.478906, 0.924489, -1.31888, -0.352051, -0.585079, 1
-0.880981, -0.205547, 0.558419, 0.0502603, 0.773441, -0.179481, -0.651344, -0.352051, -0.585079, 1
-0.719631, -0.487201, 0.565351, 0.0702896, 0.308652, 0.157843, -0.588104, -0.352051, -0.585079, 1
-0.818417, -0.352497, 0.502956, 0.270582, 0.786352, -0.654801, -0.398385, -0.352051, 1.36486, 1
-0.683409, -0.854577, 0.447493, 0.0903188, 0.812173, 0.265173, -0.503784, -0.352051, -0.585079, 1
-0.308022, -1.47911, 0.39203, -0.570647, 1.16076, 0.188509, -0.0400256, -0.352051, 1.87801, 1
-0.0841067, -0.548431, 0.190977, -0.0298567, 0.347385, 0.157843, -0.117319, -0.0704855, -0.585079, 1
-0.350829, -1.29543, 0.0245889, 0.370728, 0.282831, 0.311172, 0.191854, -0.352051, -0.585079, 1
1.88832, 0.516958, 0.14938, -0.550617, -1.93783, -0.639468, 1.28801, -0.352051, -0.585079, 1
-0.571452, -0.585168, 0.593083, 0.350699, 0.399028, 0.219175, -0.651344, -0.352051, 1.57012, 1
1.12108, -0.25453, 0.690143, -0.590676, 0.127901, 0.0658455, -0.307038, -0.352051, -0.585079, 1
0.804968, 0.455729, -0.280457, -0.0298567, -0.853319, -0.010819, 0.627506, -0.352051, 1.15961, 1
-0.15655, -0.266776, 0.842665, -0.290237, -0.414352, 0.0811785, -0.363251, -0.352051, 2.28852, 1
-0.482544, -0.0953345, 0.593083, 0.33067, -0.143225, 0.280506, -0.595131, -0.352051, -0.585079, 1
0.0476081, -0.25453, 0.655478, -0.75091, 0.231188, 0.111844, -0.384331, -0.171045, 1.15961, 1
-0.41998, -0.499447, 0.544553, 0.691197, 0.0891689, 0.24984, -0.545944, -0.352051, -0.585079, 1
-0.58133, -0.511693, 0.3435, -0.430442, 0.411939, 0.127177, -0.103265, -0.352051, 1.87801, 1
-0.62743, -0.450464, 0.496023, -0.370354, 0.463582, 0.0351797, -0.264878, -0.352051, -0.585079, 2
-0.597795, 0.00263228, 0.48909, -0.330296, -0.0141174, 0.0351797, -0.215692, -0.352051, -0.585079, 2
-0.1335, 0.112845, 0.468291, 0.370728, -0.917873, 0.111844, -0.103265, -0.352051, 0.338579, 2
0.320916, 0.284287, 0.593083, -1.39185, -0.00120662, -0.516805, -0.0470523, -0.0503736, 1.87801, 2
-0.561573, -0.670889, -1.86115, 0.771314, 1.58682, 0.725161, 0.852359, -0.352051, -0.585079, 3
0.518489, -0.16881, -1.86115, 0.631109, 0.489403, -0.0414848, 1.66042, -0.352051, -0.585079, 3
-1.69761, -0.499447, -1.86115, 3.1548, -2.51881, 8.75961, -1.42428, -0.352051, -0.585079, 3
-1.77006, 1.21497, -0.654831, 0.190465, 2.45184, -0.762132, -0.960517, -0.352051, -0.585079, 4
0.436167, 1.4109, -1.86115, -1.7724, 1.07039, -0.762132, 1.59016, -0.352051, -0.585079, 4
-2.37594, 4.86423, -1.86115, -2.21305, 3.56217, -0.762132, -1.62102, -0.352051, -0.585079, 4
-2.32326, 0.345516, 0.357366, 0.731255, 0.205366, 1.93646, -2.47827, 2.04126, -0.585079, 5
-0.703166, 0.970054, -1.86115, 2.69412, 1.04457, -0.7008, 0.0583475, 0.452423, 0.338579, 5
