@relation statlog-australian-credit
@attribute f1 real [-1.50323, 4.10703]
@attribute f2 real [-0.95592, 4.66864]
@attribute f3 real [-1.78269, 2.8678]
@attribute f4 real [-1.73011, 1.79936]
@attribute f5 real [-1.8535, 2.16193]
@attribute f6 real [-0.664395, 7.85193]
@attribute f7 real [-1.04674, 0.953958]
@attribute f8 real [-0.86357, 1.15631]
@attribute f9 real [-0.493529, 13.2841]
@attribute f10 real [-0.918529, 1.08712]
@attribute f11 real [-3.10892, 3.58423]
@attribute f12 real [-1.06886, 10.5483]
@attribute f13 real [-0.195272, 18.9982]
@attribute f14 real [-0.894654, 1.11613]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14
@outputs clase
@data
0.12526317853361518,0.40928534854281934,0.5000002150311043,0.2307689256460602,0.37500018677949803,0.05561412933395566,0.0,0.0,0.0,1.0,0.5000000000000001,0.04999982784088366,0.01212002184909536,0.0,1
0.23804511733859038,0.06250017779168503,0.0,0.2307689256460602,0.37500018677949803,0.04385964603276647,0.0,0.0,0.0,1.0,0.5000000000000001,0.13999970732950223,0.0,0.0,0
0.09654133676514101,0.2917860241512225,0.5000002150311043,0.3846152538483115,0.37500018677949803,0.06877197617516945,1.0,1.0,0.20895605477546245,0.0,0.5000000000000001,0.029999845056795295,0.0015800163722332256,1.0,1
0.1040600613875293,0.04464295873810574,0.0,0.5384618653792212,0.8749996887008363,0.0482456928311214,1.0,1.0,0.044776281898721466,1.0,0.5000000000000001,0.06999981062497203,0.002100036929222603,0.0,1
0.08150424401008152,0.020892834283926208,0.0,0.3846152538483115,0.37500018677949803,0.02052634205481824,1.0,0.0,0.0,1.0,0.5000000000000001,0.07999975897723713,0.0,0.0,0
0.08646658087147477,0.34232171049824345,0.5000002150311043,0.3846152538483115,0.37500018677949803,0.027719350776303154,0.0,0.0,0.0,0.0,0.5000000000000001,0.03999979340906038,0.003499992080640752,0.0,1
0.29203013764067975,0.1085715149273899,0.0,0.5384618653792212,0.8749996887008363,0.07157899680906964,1.0,1.0,0.014925427299573824,1.0,0.5000000000000001,0.0899997503692813,0.18027025021840762,1.0,1
0.38842121399008245,0.49696509593639326,0.5000002150311043,0.6153850294803469,0.37500018677949803,0.30263112316638924,1.0,1.0,0.08955256379744293,1.0,0.5000000000000001,0.03499977619314875,0.0,1.0,1
0.07894821273880354,0.06250017779168503,0.0,0.5384618653792212,0.37500018677949803,0.08192986998499939,0.0,0.0,0.0,1.0,0.5000000000000001,0.05599974520450782,6.002040693835978E-5,0.0,1
0.15037591840663356,0.025357183495242287,0.5000002150311043,0.6153850294803469,0.37500018677949803,0.008771976175169444,0.0,1.0,0.014925427299573824,1.0,0.5000000000000001,0.11999972454541387,4.001360462557222E-5,0.0,0
0.08646658087147477,0.005892905400600222,0.5000002150311043,0.7692316410112567,0.37500018677949803,0.0014035396723351904,0.0,0.0,0.0,1.0,0.5000000000000001,0.18999996556817675,0.0,0.0,0
0.23563916823819217,0.04464295873810574,0.5000002150311043,0.6153850294803469,0.37500018677949803,0.061403598383105384,0.0,0.0,0.0,0.0,0.5000000000000001,0.0999997417613255,0.0,0.0,1
0.1717292959684578,0.12500017779168504,0.5000002150311043,0.9230791025281416,0.37500018677949803,0.021929881727153436,1.0,1.0,0.10447799109701676,0.0,0.5000000000000001,0.0,0.07059025068523297,1.0,1
