@relation ringnorm
@attribute f1 real [-4.49387, 3.8167]
@attribute f2 real [-4.68628, 4.22708]
@attribute f3 real [-4.89449, 4.55568]
@attribute f4 real [-4.34605, 4.36565]
@attribute f5 real [-4.70299, 4.03935]
@attribute f6 real [-4.45287, 4.06021]
@attribute f7 real [-4.97147, 3.94246]
@attribute f8 real [-4.51019, 3.86375]
@attribute f9 real [-4.56651, 4.4876]
@attribute f10 real [-4.7529, 4.45058]
@attribute f11 real [-5.04382, 4.3708]
@attribute f12 real [-4.77719, 4.12549]
@attribute f13 real [-4.57555, 3.86998]
@attribute f14 real [-4.86707, 4.46455]
@attribute f15 real [-4.72444, 4.4442]
@attribute f16 real [-4.57191, 4.15583]
@attribute f17 real [-4.97265, 4.38814]
@attribute f18 real [-5.51035, 4.1107]
@attribute f19 real [-4.97365, 3.52078]
@attribute f20 real [-4.42216, 4.70729]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20
@outputs clase
@data
0.385239, 1.22006, 0.23691, 0.913084, 1.84261, -2.2514, 2.21591, -1.82832, 0.840788, -0.277768, -0.282481, 0.88841, 2.78205, 0.550087, -0.879708, -1.17434, 0.219492, 0.898914, 1.83456, -2.07162, 0
0.183979, 0.711213, 0.186901, 0.620106, 0.57642, -0.135882, -0.903271, 1.28328, 0.535483, 0.400466, -0.846007, 0.530631, 1.39962, 0.237515, -0.613323, 0.615263, 0.433554, -0.414515, 0.242311, -0.448695, 1
-0.55244, -1.5672, -1.9998, 0.279952, 0.745444, -0.480913, 0.113904, 0.578529, 1.03167, 2.63419, -2.20512, 0.828854, 1.25284, -0.763539, 0.107195, -0.0703364, 0.0527534, 0.838758, -0.472734, -0.742449, 0
0.570906, 0.0596849, -0.0843265, 0.553074, 0.791403, 0.698274, 0.938295, -0.0116077, 0.668664, -0.166707, -0.652206, -0.337301, 0.113352, -0.409164, 1.0693, 0.537357, -0.298351, 0.877675, -0.193318, -0.509329, 1
0.682458, -1.41755, -1.95545, 0.709144, 0.339634, 0.206537, 0.38508, -2.17835, 2.14224, 0.357438, 0.216696, -1.03843, -0.438406, 0.319411, -1.31328, -0.173195, -1.73076, 0.731398, 2.70358, 2.2325, 0
0.288775, 0.492537, -0.414308, -2.51754, -1.76691, 1.9746, -0.695652, -1.21573, -1.34646, -0.468857, -0.605857, -0.457481, -0.343182, 0.319917, 0.864851, 0.823532, -0.481138, -0.78693, 0.6512, -1.10422, 0
0.013589, 0.954228, -0.240326, -0.2477, -0.499067, -0.607968, 0.922902, 0.708575, 0.151429, 1.22479, 0.130145, -0.184048, -0.0658334, 0.679613, -0.277522, 0.719553, -0.223543, -0.750038, 1.49713, -0.34836, 1
-0.747577, 1.07599, 1.01808, -0.569072, -0.641965, 0.171026, -0.998732, -1.37873, -0.404192, -1.15509, -0.615955, -4.38283E-5, -1.86575, 0.779686, -0.584721, 0.468474, 1.29473, -0.964697, -2.30935, -0.0236851, 0
1.12343, -0.658903, 1.16053, 0.197238, 1.07567, -0.715806, -0.721721, 0.0224848, 0.0242345, 1.26858, -0.332844, -0.668157, 0.361671, -0.242142, 1.12239, 1.70327, -1.52295, 0.612866, 0.351058, -0.944711, 1
1.23195, -0.117031, 0.146932, 0.173713, 0.445473, 0.834035, 0.314695, -0.240578, 1.08074, -1.68862, 0.519502, 0.57657, 0.930821, 1.15104, -0.487452, 0.199224, -0.953363, 0.2391, -0.821428, -0.715599, 1
1.24546, -1.23374, -0.459759, -0.113005, -1.2571, -0.127611, -0.689135, 0.575304, -0.45159, 1.03599, -0.684632, -0.844631, -0.219993, -1.28836, 0.0392744, -1.27925, -0.322929, 1.85085, -0.464674, -0.96348, 0
0.673304, 0.416222, 0.17908, 0.220509, 0.613289, -0.34509, 0.727138, -0.542731, 0.607752, 0.681165, 0.827889, -0.26331, 1.60733, 2.31404, 1.75355, 0.0215705, -0.506916, -0.525005, 0.334746, -0.509838, 1
0.132464, 0.464711, 0.383856, -0.3528, 2.62378, 0.451504, -0.462462, -1.65501, -0.72505, 0.405607, -1.20526, -0.94272, -0.207042, -1.78119, 0.728075, -0.953751, -0.923099, 1.06103, -1.95374, -0.886176, 0
2.96665, -0.615549, -0.833775, -0.40339, -0.950264, -0.863258, -0.346332, -0.542858, -0.209975, 1.78245, -1.40621, -0.751687, 0.748883, -1.86663, -0.0255928, 0.771636, -0.032606, -2.17727, -0.412219, 2.0037, 0
-1.98607, -0.565095, 0.622442, -1.49664, 2.36309, -1.46818, -0.1479, 2.1015, -1.26401, 1.38574, -0.613697, -2.20678, -0.461867, -1.29361, 1.60151, 0.792668, -0.427812, 0.738948, -0.0870653, 0.551415, 0
-0.104402, 0.59655, 0.0782624, -0.116103, -1.47749, 0.0740715, -0.271912, 1.59005, 2.0638, -2.648, 1.43595, 1.41143, 1.90157, 0.49511, -2.15337, 0.0103077, -0.959113, -0.0901013, 0.625485, 1.46201, 0
-0.424664, -0.00832647, -0.677837, 0.355837, -0.313388, -0.615493, 0.370618, -0.279288, 1.18929, -1.25891, 0.444427, 0.774632, -0.117887, 0.104505, 0.955827, 0.239795, 0.0464352, -0.723214, 0.227854, 0.390255, 1
-0.108442, 0.956954, 0.473834, 0.227275, 0.385593, 0.725078, -0.0753421, 0.904212, -0.315569, -0.392383, -0.0294739, 0.69493, 0.0375234, -0.134595, 1.15467, -0.394655, 0.933895, -0.513711, -1.25821, 0.417231, 1
-1.76985, -0.499302, 0.323501, -1.02596, 1.19213, -0.736888, -0.182906, -1.46057, -2.37729, -2.10031, 1.07826, -1.00353, -1.11304, 1.18429, -1.18379, -0.925998, 0.131163, -2.47854, -0.499409, -1.05726, 0
1.67386, -0.545255, -0.52153, 1.31116, 2.30601, -2.2167, 1.42361, 1.60542, -1.69589, 0.655208, 1.0866, 3.53859, -0.440032, -2.43914, -1.1135, 0.51228, -1.30428, -0.321641, 0.49051, -1.67696, 0
-2.0321, 0.341492, 1.09666, -0.458154, -0.726, 1.35556, -0.118417, 0.654558, -1.87011, 2.15257, -1.67753, -1.17404, 1.25522, -2.12467, 3.4753, 1.96294, 2.87404, -2.07556, -1.16788, 0.431929, 0
