@relation ringnorm
@attribute f1 real [-4.49387, 3.8167]
@attribute f2 real [-4.68628, 4.22708]
@attribute f3 real [-4.89449, 4.55568]
@attribute f4 real [-4.34605, 4.36565]
@attribute f5 real [-4.70299, 4.03935]
@attribute f6 real [-4.45287, 4.06021]
@attribute f7 real [-4.97147, 3.94246]
@attribute f8 real [-4.51019, 3.86375]
@attribute f9 real [-4.56651, 4.4876]
@attribute f10 real [-4.7529, 4.45058]
@attribute f11 real [-5.04382, 4.3708]
@attribute f12 real [-4.77719, 4.12549]
@attribute f13 real [-4.57555, 3.86998]
@attribute f14 real [-4.86707, 4.46455]
@attribute f15 real [-4.72444, 4.4442]
@attribute f16 real [-4.57191, 4.15583]
@attribute f17 real [-4.97265, 4.38814]
@attribute f18 real [-5.51035, 4.1107]
@attribute f19 real [-4.97365, 3.52078]
@attribute f20 real [-4.42216, 4.70729]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20
@outputs clase
@data
0.5030119474356152,0.17388167873843305,0.4702072026217518,0.9506250215227795,0.3857845839900988,0.46675363088329963,0.537478530793937,0.9407136903297613,0.48543357657461644,0.6237278725004021,0.553077766282654,0.612890500388647,0.3830014220540333,0.5113182920007459,0.2990825247801201,0.3684516266524896,0.4477001406932534,0.4935622411275276,0.7070185992468007,0.3851208999446845,0
0.5503528879487207,0.7302453844565909,0.20873275295576693,0.3879010985226764,0.748956229110284,0.4818609715872517,0.6261532231013706,0.5192804104161243,0.5482182125023884,0.3672947624159557,0.5154851709362672,0.503563646003226,0.6503418968377355,0.6277432000017145,0.3244123446879799,0.3642810166205684,0.6091256186710737,0.52052478679562,0.8846149771085289,0.3059581902524248,0
0.5701339378646711,0.6638697416013715,0.5687767521642467,0.6175648840065658,0.5749798108973113,0.48041449158236504,0.654283912931782,0.5806214279060993,0.5380210755115633,0.5802442119719933,0.5276629540013299,0.6001595025318219,0.4896175846868106,0.4816639554546798,0.44546661227837503,0.6013972689378922,0.5647329979627788,0.4759147910051398,0.6678893109955584,0.4587706816949542,1
0.27718556007590334,0.6368755441270182,0.567421220993908,0.6443220037420939,0.5213041359635979,0.505288802642522,0.5308427371540947,0.561753129351297,0.4813233989867586,0.3773550874234529,0.26734589393942615,0.7310427871157898,0.4497476179706898,0.5515474269205132,0.389295468030155,0.23848556441873836,0.4885222294272172,0.7283134377224939,0.9644096190091624,0.4232001927826977,0
0.7172696938958458,0.4047598212122028,0.6020916025849271,0.3341850614690588,0.44762569289229204,0.6802203197902523,0.5805033245717658,0.37224651717112855,0.7706124621856814,0.688195117499033,0.4175027775948472,0.7417856196111733,0.41378930629575644,0.4175362905904869,0.5479743996928662,0.6589472188676564,0.3394350263172232,0.3933624708321857,0.5332254194807656,0.5158548433914419,0
0.45966678579206965,0.509976821310931,0.6020328734826993,0.2500763341253716,0.40111228801442184,0.6900381530538889,0.22159922727685766,0.4117583837476743,0.4681339192919017,0.3921397123696689,0.3377141084823392,0.3963795171790966,0.6510307819639501,0.4230136889414699,0.7919527868909675,0.3644735063143494,0.8035977732648633,0.5345866615390211,0.5156111710850523,0.32940976729156735,0
0.47526980700481436,0.5735932353231553,0.5105669316001723,0.6229369698221932,0.5048204485297987,0.5587266888129796,0.581450269409789,0.4056394003300716,0.5322885407842405,0.5192871392125588,0.5178034801192188,0.6052490935313861,0.579854550276892,0.5720794460125894,0.5315070719321514,0.6479248923547217,0.5341231349063487,0.5611217070901824,0.6335492787626715,0.5196669021682576,1
0.30247383753460955,0.6990416633009324,0.617719363778641,0.2877934272300469,0.37098763031408066,0.553423085416794,0.39112938961827165,0.38635576562526125,0.41840931908271495,0.6720870801044823,0.6056062804446702,0.4930883733886875,0.6976199243860361,0.41573756753918395,0.3387994293592071,0.6059459837254546,0.512456640945903,0.632432738630399,0.42676436205843127,0.5792599773261258,0
0.6094075376297896,0.5517975264097938,0.5792104269023732,0.6380132465534856,0.5854720818453641,0.501884629299854,0.5560629823209291,0.471467552908189,0.5332223708349026,0.4964351527900316,0.5372359904064105,0.5638770572456834,0.4733125096944774,0.5098182309181042,0.583233282144353,0.5469269249542263,0.5206440054738969,0.6047556139922358,0.5826719626861367,0.5244476940012816,1
0.533701527091403,0.5283733967886408,0.5930068982886023,0.41742312063087567,0.6284444439360629,0.5079625705385126,0.5852939163758297,0.5310787992271261,0.5283419353199817,0.5745277873152329,0.526224000543835,0.7064625483562254,0.4929585236213713,0.4401248657789322,0.6206806025757365,0.5700911117883897,0.34764907662707956,0.73073209265101,0.6052565033792733,0.5287825663101282,1
0.5004367931441526,0.4613293976682194,0.6061842273736875,0.3326905196459933,0.8003486480736279,0.5408069699803126,0.46411571551493,0.4792625693520613,0.23098902045590347,0.6376229426260501,0.6307746887288069,0.3434325394150975,0.8130217996975915,0.4625641635643114,0.4049608229791987,0.36294733802794305,0.45077797920901974,0.4470447612266852,0.421734006872739,0.23929152358575814,0
0.5445947991533674,0.6387456582029671,0.35932686925208757,0.8573125796342849,0.6241399899797995,0.4141193316637457,0.6411586135408288,0.43417650472776254,0.48212767461407036,0.409909186525097,0.40069487669178366,0.4629317239303221,0.18216973949533063,0.8194064910487139,0.5784487121317884,0.4327248520235479,0.5729338015274352,0.368817332827498,0.514413798218362,0.5196808131924705,0
0.6237343527579937,0.5013580737230404,0.5850235498409024,0.4785284158086252,0.6919211561206726,0.5713721708241906,0.6880197623270543,0.5668592084490693,0.5397933093368648,0.5902290220655665,0.56939260426868,0.5421371317401052,0.637622268821495,0.55540945730752,0.45154919377355857,0.4544772186155866,0.531929487788958,0.5166392441573425,0.6142330915670622,0.6473204848046705,1
0.48936113888698374,0.5832786962492258,0.4556873580051999,0.5533313819346396,0.5637313350887749,0.5546285245762992,0.5995612485177693,0.6653403296417219,0.5820404214218736,0.47755501179988435,0.5179299854906518,0.5503988686552813,0.6938865885267118,0.5386038008405828,0.5929315580064219,0.5641664394218893,0.5912457175088854,0.605463748759231,0.669960197447033,0.5505331646484728,1
0.4519487832964526,0.6124059838265256,0.18534904663090718,0.32390004247161863,0.5410744262977647,0.5856538409130422,0.3641121256280899,0.28969517335925504,0.32590613544567054,0.6845671419941153,0.5535708291996916,0.4359965763118521,0.40112106641027856,0.5904666070843004,0.7529829942063383,0.6138527270519057,0.7830589084895613,0.63305159000317,0.7568865715533591,0.37656978240748346,0
0.44220264073342747,0.614105567373022,0.45587634931435095,0.5713261475946141,0.5011558690236253,0.532712743213972,0.4843852262694457,0.5694122479979556,0.6874402895480617,0.6588540421666587,0.4910961886937551,0.5004549191928723,0.5754986365568532,0.5398187024332324,0.4481239311391876,0.4971337367978422,0.5700585100189193,0.6033583652511939,0.8369755239609957,0.5453550871082048,1
0.6238407233198204,0.5208142384016802,0.5615363533142791,0.3476864446663682,0.5530573050235978,0.5053253346614857,0.5672595925702804,0.6139620059374679,0.5832742257383664,0.5594815222068173,0.5193423632605458,0.6408971231134895,0.508878424444647,0.6772639691714836,0.5381402258132068,0.5550190541881403,0.4609025520281942,0.4963631828126867,0.6229310265668209,0.4830859471271544,1
0.35863484694792297,0.5685727940978486,0.753135657877054,0.3717357117439765,0.4135025633869194,0.4028260042193895,0.41867504007772105,0.3851102348476344,0.640251775160673,0.5535444201541156,0.6246657857672429,0.7304575700800208,0.31377308469687515,0.3990475394411688,0.40830472131090334,0.6611436637663358,0.6397761300061213,0.3956584780247478,0.4922810594707355,0.39078684915301576,0
