@relation oocytes_trisopterus_nucleus_2f
@attribute f1 real [-2.51247, 2.15115]
@attribute f2 real [-2.6723, 1.2818]
@attribute f3 real [-2.58489, 2.6911]
@attribute f4 real [-1.65841, 3.7547]
@attribute f5 real [-1.01396, 4.05536]
@attribute f6 real [-1.4892, 3.43224]
@attribute f7 real [-2.30128, 4.70638]
@attribute f8 real [-3.84345, 1.81617]
@attribute f9 real [-2.8186, 8.857]
@attribute f10 real [-2.69667, 1.60812]
@attribute f11 real [-3.39624, 3.39081]
@attribute f12 real [-1.11036, 4.88541]
@attribute f13 real [-6.51233, 3.55649]
@attribute f14 real [-0.686613, 7.41656]
@attribute f15 real [-3.23953, 2.48591]
@attribute f16 real [-3.53228, 2.50386]
@attribute f17 real [-0.945881, 5.20394]
@attribute f18 real [-7.37687, 4.76302]
@attribute f19 real [-0.615952, 6.40925]
@attribute f20 real [-2.42377, 2.17324]
@attribute f21 real [-3.20692, 2.03018]
@attribute f22 real [-0.925672, 5.91291]
@attribute f23 real [-10.1453, 3.03094]
@attribute f24 real [-0.574974, 12.6856]
@attribute f25 real [-2.19253, 2.54906]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25
@outputs clase
@data
0.7680814474592699,0.9353304165296781,0.3795060263571387,0.030993273737278566,0.014679483638831245,0.03848263922754319,0.1513401049708462,0.9315183704913049,0.35982904518825587,0.9375021778065828,0.8200573150337775,0.17577407071985748,0.5251320412918297,0.09924852894045333,0.5947034638385871,0.7325810865884489,0.13303818111128762,0.5032780362919268,0.09737291539801987,0.46049888949556345,0.4430631456340342,0.09530513781950703,0.743715961457897,0.02536956545018338,0.4412412292079239,1
0.7242646270493737,0.9305050453959182,0.4818590065561156,0.10989800687589943,0.039854457797100985,0.09693707532754642,0.27608374264733165,0.8403035892869132,0.32884562677721063,0.838096631891451,0.5077570667668574,0.06437321645093125,0.6622617148782082,0.017897927145329364,0.42886660239213054,0.49954673019512474,0.03843038683564936,0.6204508442827735,0.0067889862811062246,0.35529485469903266,0.3202096580168414,0.02513167203376373,0.7987462280589911,0.0019038391550772983,0.259732916595488,1
0.5309008881512645,0.6582934169596116,0.8341486621468199,0.49316936105122566,0.1736649096920297,0.3514008095191651,0.36290530647891023,0.5864771839805499,0.1903976669293227,0.5175367439526666,0.6344495767675205,0.7018464684269076,0.32054699557644295,0.529766919699234,0.8805943298680975,0.4981905654938421,0.4781978207170583,0.5535832697001373,0.36217492393813017,0.9074267839312945,0.3668098756945638,0.44851578879949083,0.6626624894507083,0.19962439031673893,0.8730995299045256,1
0.4843660075220537,0.5655823069725096,0.8888511919090066,0.594338559534168,0.22573796880054914,0.3971429093923729,0.41058698624077083,0.5112712514267742,0.14826903970673885,0.44031648466011114,0.5835525007182797,0.5800539380263084,0.557537328107961,0.3247558703238842,0.887626103845294,0.4559731881632964,0.4439610518745179,0.5983457840227546,0.26961815475199147,0.9097304552306826,0.33492581772354935,0.4255197934308603,0.7205710430289674,0.1493754342760728,0.87667217114934,1
0.6875836796308448,0.8937601476947978,0.42983477982331275,0.07938135378737916,0.0408778692211184,0.07662594687733672,0.24282271114751575,0.9034140101278885,0.3281056219808832,0.890280362108256,0.5239761015463271,0.031018034380905214,0.6278813207505944,0.01535090019675009,0.3045320534317013,0.5678045903507872,0.02381857943507623,0.5985704977557457,0.01884742958280773,0.20002131820465915,0.3678409806954231,0.020735585242671665,0.7835704267681828,0.007798531194803481,0.15524117437399693,1
0.6167354973175344,0.7056055739612048,0.6697736349007485,0.3189206943882537,0.15435147120323828,0.29235301050099155,0.360214108561203,0.6665127870775776,0.19689223680153484,0.6459047247368628,0.6108897090783182,0.15664443432619998,0.6443201487363961,0.05201024339477882,0.6443160700312989,0.5487498633232496,0.18839312558853338,0.5450236369522293,0.09306935231186235,0.6878068570657885,0.404596055068645,0.16622393355815576,0.7262645489153204,0.04679655646882254,0.605600020246373,1
0.6758352953285216,0.8722020181583672,0.4613888578257351,0.07021841418334375,0.04040265755564847,0.08053333983549532,0.23108626845480518,0.8875313183570628,0.3432363219020864,0.8907658677891371,0.6597579213354844,0.019898028109817414,0.6402206216815873,0.006053554576707175,0.2769516403979432,0.6847190423018685,0.013896827240987982,0.6094345171167119,0.005916840540670577,0.14794181435324272,0.5536172690993107,0.011804347743435707,0.7924163494289722,0.0024103029024233743,0.11218388768324548,1
0.5735782503720286,0.7840330290078652,0.5651473941383512,0.24813702289441744,0.13127421429304126,0.25425302350531553,0.3248122483111338,0.736065848943922,0.255364263935044,0.6922997405216049,0.5755490235080042,0.1937585497775932,0.6187929668024654,0.08023928404342348,0.6637362368656383,0.5677979635992538,0.0863664161932518,0.5940992875553237,0.0339305545947291,0.543196512515744,0.3795153806495962,0.06858029924917183,0.7770243256042696,0.015312157678845577,0.4381553445152364,0
0.5946232754812785,0.7831205584077287,0.5664110432354875,0.2687368259651106,0.12797574428128425,0.2417125881855717,0.3459447233455961,0.6994969626936083,0.2526626468875261,0.6953804947511957,0.5900068512829579,0.10142900745025243,0.6584897733796016,0.035956285272448214,0.5236806254191817,0.6138351661823617,0.06097153071609726,0.6113255886173597,0.02726825506227437,0.44704753742106285,0.4649792824272976,0.05098834816925497,0.7869632763216214,0.012901854776422195,0.36743518524376845,0
0.533562597295663,0.6638542272577831,0.8469974355523797,0.47529941198312986,0.17582772442852296,0.3718003267336389,0.4455381682330478,0.5767132775698721,0.16703441364897736,0.507915600993312,0.5848778187872492,0.5091339394272962,0.5668064380930437,0.2506663747645521,0.8798537754303599,0.43044445622533606,0.3341676123581483,0.6239209745722571,0.16635521654750995,0.8557431895949759,0.3032059727711902,0.3193252636292143,0.7628429354656564,0.08867376329259954,0.8166100400920366,1
0.6277767056492596,0.8424996838724362,0.5130644675217353,0.16688631858580372,0.06825491387405015,0.1670884944243961,0.29775388646138656,0.8226990504662856,0.29134434204666143,0.8031664726966936,0.5498819074561112,0.1824517785038452,0.6694851035175919,0.11716509076135977,0.45719822406662197,0.5874569840991097,0.12734516988380637,0.5969643052778897,0.10218012236516473,0.3641912895556025,0.408468427182983,0.09323131608277856,0.764830270244015,0.03626508173778903,0.3437325875919259,1
0.6169048936234084,0.8119357122986267,0.4547832729023368,0.23137586341308417,0.1243953824181547,0.23547599889463244,0.2423178350547829,0.7842123676147867,0.28963145362979204,0.7019650203610396,0.4999935863151148,0.07167769944477523,0.6583518227557946,0.012612713562946274,0.4980495822155153,0.547787824669408,0.04479788923937785,0.6208830557772763,0.007858706411573655,0.41940130650139984,0.3077351969601497,0.035315362161336954,0.798522492000753,0.0038612204871372813,0.32343812940384975,1
0.565771010502571,0.7526676108343239,0.5984727037011064,0.2884669256674998,0.14562525151302344,0.30178815143535226,0.4062812693538214,0.6910857619416144,0.2336042687313714,0.6348811904878053,0.5703435218541192,0.08514152477496634,0.6545778849954612,0.016415421465147056,0.5316808839145987,0.561878452123377,0.06370348015007264,0.6133590913920965,0.016232558152776255,0.5005768967219998,0.36558209696205923,0.051372784591893476,0.7914621318373072,0.0077419725571457165,0.3983636290780097,1
0.5477262083960528,0.7392005766166764,0.7952535922168162,0.36586786523828263,0.15610417176268215,0.2974036257680679,0.43034736274305546,0.6384714874850254,0.18824994004590773,0.5974900053196555,0.6365494581592887,0.15801289909386115,0.6466051583005755,0.034737626853085825,0.6664857198748044,0.5795721603541336,0.15265887251027305,0.6105821716671238,0.04343106433096159,0.6889439004918415,0.4495995875579997,0.13255705641900617,0.7871468643558406,0.021002635330868786,0.6129922663072935,1
0.5120245646086087,0.6943577046609848,0.853066438715767,0.45844403679215834,0.16688865567768457,0.31427155466692674,0.39275207415884905,0.5971310794717666,0.17202413580458392,0.568431212672395,0.6283206989782011,0.18033478602414704,0.642853055273607,0.04273387721081606,0.6930070003353453,0.5672928394636308,0.18859459486707011,0.6033167351598737,0.061460581489329424,0.7357138661869346,0.4333340971148155,0.15950397319210327,0.7775924694753588,0.028733371571999823,0.6541879411758503,1
0.6141059949138223,0.6977118686932551,0.7261916720842914,0.4374511140545823,0.15667979137241286,0.30365040516596764,0.339259938410254,0.6363277039801258,0.21661576278735142,0.5565161134457197,0.6428903573717594,0.8055362363799812,0.2648910200003576,0.5986473446883092,0.8928047451374916,0.5024459339909281,0.597516740731153,0.48140963385994434,0.4588568414118199,0.9471700083315026,0.339183899486357,0.5092856969471156,0.6224909382342763,0.21911148039293019,0.8985825429866351,0
0.43800910022686246,0.568807566829367,0.9737925962710315,0.6069098909868819,0.18846158853652953,0.31621503056016126,0.337067822925199,0.5558364342482357,0.17325250950700607,0.5138754736003381,0.5930507363287436,0.4249562608305522,0.5716772173899225,0.18605329048262947,0.8467541359266711,0.4573210694251625,0.33386516453080506,0.6005554580807568,0.1777237152753757,0.8531545504577976,0.33958106585705833,0.3113250670972432,0.7515279776324658,0.09185884411941744,0.8078007588171899,1
0.541837027888207,0.6870275663235629,0.7427914002869603,0.4414170412202967,0.1879785454459375,0.3110466245651679,0.2747230887343279,0.6233285980330834,0.1830222001438898,0.5830326218003665,0.625945292873929,0.265916471112134,0.6515722299137338,0.07751469702053751,0.762879359490275,0.5365334468716763,0.2430379680969576,0.6011589231862892,0.09323581015891073,0.7908771136021022,0.3818105440033607,0.20735906946791013,0.7654348129663698,0.04376742892125182,0.7146062818590388,0
0.6366361324464687,0.7271386661945828,0.6496955073834485,0.3941669391532779,0.13304466871296347,0.25872894925062584,0.24622712859927567,0.6814490548835433,0.2524118674843263,0.6214918265467073,0.6780972587501197,0.6498948425306508,0.28824728220387297,0.45782102887350423,0.870474583612788,0.5785190867011037,0.5918125096649154,0.37230485613955316,0.4761218253937751,0.9235176777949146,0.35653892421378247,0.40925765019707294,0.6278619697273274,0.1542349524236281,0.8341484607483987,0
0.7116484619244279,0.7235191320401608,0.5787905208311616,0.23471590268810352,0.10446095334285466,0.24966534185116548,0.38615857504502216,0.7173168869994805,0.2545219089382987,0.6962674137414369,0.5486639998231927,0.1908747667105309,0.6894178265179037,0.06417905677195834,0.6646963377487145,0.4748392184409242,0.2733912092725951,0.5473428507177577,0.13565118839287468,0.7423277304160748,0.29406732733764873,0.1947156588895183,0.742802650832104,0.04084231195421858,0.6356873960000758,1
0.5447066227522825,0.7435100275663236,0.6790710369049221,0.37376480433613946,0.14667213748589553,0.25184031502974735,0.3127434835594193,0.6837659595520547,0.22573657884819623,0.6448669040766216,0.7715693858156341,0.2104578728003242,0.5521096811741595,0.0853443632512844,0.67556641934943,0.6014002988664942,0.16382706098275054,0.5819905287444943,0.06477963195933727,0.6919291017422194,0.4197800309331501,0.11439652255394467,0.7713505522060923,0.022783629124953415,0.5653867162702806,0
