@relation wall-following
@attribute f1 real [-1.33485, 4.39509]
@attribute f2 real [-1.34032, 1.91325]
@attribute f3 real [-1.6188, 2.0359]
@attribute f4 real [-1.49958, 1.69586]
@attribute f5 real [-1.37285, 1.52435]
@attribute f6 real [-1.38711, 1.64663]
@attribute f7 real [-1.5768, 1.17203]
@attribute f8 real [-1.51265, 2.29103]
@attribute f9 real [-1.68731, 1.3813]
@attribute f10 real [-1.54635, 1.67422]
@attribute f11 real [-1.27812, 1.78694]
@attribute f12 real [-1.0404, 2.33909]
@attribute f13 real [-0.963479, 2.04469]
@attribute f14 real [-0.909703, 1.7817]
@attribute f15 real [-0.997282, 1.62887]
@attribute f16 real [-0.708296, 3.45713]
@attribute f17 real [-0.654758, 4.25674]
@attribute f18 real [-0.625359, 4.59764]
@attribute f19 real [-0.627373, 3.44381]
@attribute f20 real [-0.631907, 3.43731]
@attribute f21 real [-0.716582, 4.48941]
@attribute f22 real [-0.895875, 2.05001]
@attribute f23 real [-0.919933, 2.66751]
@attribute f24 real [-1.04435, 2.97397]
@attribute clase integer [0, 3]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24
@outputs clase
@data
0.008261866616404387,0.013296163906109245,0.6922570936054943,0.6682591442805998,1.0,0.4636340622465999,0.997940942146295,0.42123872144870234,0.3597505059293948,0.43423493356766035,0.215533790529386,0.21529994170718064,0.21852096740575414,0.22643728939887486,0.2772478516095031,0.036713411785493255,0.02787968151468247,0.02991825194682212,0.03519321042556917,0.020236817058416883,0.011039010432593846,0.015982633402186436,0.01597237921271502,0.011247237651555842,1
0.008478273769009809,0.013296163906109245,0.6922570936054943,0.6682591442805998,1.0,0.4636340622465999,0.997940942146295,0.41958308795692595,0.3597505059293948,0.43565921560469106,0.2176583818913822,0.2150632195982234,0.218284943432367,0.22690841914050033,0.2772478516095031,0.03605777656354956,0.02787968151468247,0.02991825194682212,0.03519321042556917,0.019590992566874663,0.011039010432593846,0.015982633402186436,0.016619915633502742,0.011463497182902278,1
0.008696426140587866,0.9945506013394518,0.6924765370618656,0.6680200535763463,1.0,0.46389103878381144,0.49047776690446476,0.3517022988263997,0.35878981037016766,0.4339973979761346,0.22285175494117568,0.21458947947767268,0.21781223062932967,0.22573059478643664,0.27746984942227254,0.03583907144191254,0.02766365780867669,0.029703049914426554,0.03519321042556917,0.02066736671944503,0.011471973064883711,0.016414761608141513,0.016619915633502742,0.011896016245595149,1
0.009565545188954862,0.9991271126793031,0.6933540372670807,0.6694539719099717,1.0,0.46389103878381144,0.997940942146295,0.41792745446514956,0.3580692887007473,0.4339973979761346,0.2160058856922866,0.2136419992365712,0.21686746987951808,0.224552398878949,0.2763602411436962,0.03736880693595326,0.027447430498800964,0.029487847882030998,0.03497853081033203,0.021097916380473206,0.012121224926968772,0.01684655035753263,0.016619915633502742,0.012761303231201062,1
0.011087376133083433,1.0,0.6942312638520262,0.6706491124852916,1.0,0.46414804828363676,0.49022056656832175,0.4165083550666723,0.3571085931415201,0.4325728054350627,0.21789426634388884,0.21198405676596171,0.21521363992515047,0.22313863810064863,0.057269723915447365,0.03736880693595326,0.027231406792795183,0.029487847882030998,0.034763851195094876,0.0219590157025295,0.012987150191548525,0.017926361687574364,0.01877827745277069,0.014059109279499873,2
0.012609207077212003,0.9993453345094773,0.6953282075136126,0.6718442530606114,1.0,0.4646620672832873,0.997940942146295,0.3517022988263997,0.35662857124235403,0.43162328407704226,0.2136450836198965,0.21032611429535228,0.21356014239891444,0.2214893124515355,0.05527212438579334,0.036276241613702916,0.026583132070907897,0.02927264584963543,0.03390562399184707,0.023035635602623294,0.013852883369778518,0.01900651247418009,0.020289102851250882,0.01557342371936529,2
0.017609259433781155,0.023322073906508835,0.6992762743864066,0.6799702075457529,1.0,0.4656900723199747,0.997940942146295,0.4131970880831195,0.35230576710627937,0.42948639526543436,0.2089238057330036,0.2048782508603369,0.20812660458903737,0.12229012154627161,0.05061055110290645,0.034309335947871854,0.02636690476103217,0.028411646259170264,0.03369094437660994,0.026264758060334455,0.017099526852903366,0.02203005208960975,0.02525364166064799,0.02054838838121402,2
0.017174699909597677,0.9945506013394518,0.7076115686650066,0.6759072303031821,0.47242312577661194,0.46594708181980005,0.4688616611431045,0.5047298931561015,0.20797364278940628,0.4301986915359703,0.2044384122986173,0.20464152875137964,0.20670913103618843,0.1208763607679712,0.07036645251303046,0.03583907144191254,0.02507015171338763,0.02733544463630952,0.03240335794288785,0.03336931896234582,0.017748970801338162,0.023974119831561634,0.02503788910374324,0.020764896772780626,2
0.017609259433781155,0.016129974151470498,0.9986838865023121,0.6768632801742483,0.47268085737953885,0.4685171108928254,0.46808969634353526,0.4181639622681193,0.20917288283620275,0.35659960814389996,0.20703509882351404,0.20440451073978616,0.20458292070691506,0.2118285518742455,0.279911825362736,0.05747383340863576,0.037172976554199946,0.02604404098105322,0.028969957872195872,0.032077424231737955,0.017965452117483096,0.01900651247418009,0.022231712113614077,0.021629934898166368,1
0.04152224979668201,0.035308906831572666,0.9936383287273921,0.5186418771749745,0.6884022504487091,0.4744281975383521,0.4686044608069615,0.49668820720985996,0.40802122133474117,0.3357067227229962,0.18153934996378537,0.178350579525313,0.17765158805904852,0.18213957552993737,0.14739207783860186,0.06665200630139631,0.0339311957370236,0.026474445045844355,0.028111485040097677,0.02691058255187668,0.03809533322371607,0.036932874161754455,0.03993094803178754,0.04823607875928246,1
