@relation wine
@attribute f1 real [-2.42739, 2.25341]
@attribute f2 real [-1.42895, 3.10045]
@attribute f3 real [-3.66881, 3.14745]
@attribute f4 real [-2.6635, 3.14564]
@attribute f5 real [-2.08238, 4.35908]
@attribute f6 real [-2.10132, 2.53237]
@attribute f7 real [-1.6912, 3.05422]
@attribute f8 real [-1.86298, 2.39565]
@attribute f9 real [-2.06321, 3.47527]
@attribute f10 real [-1.62969, 3.42577]
@attribute f11 real [-2.08884, 3.29241]
@attribute f12 real [-1.88972, 1.9554]
@attribute f13 real [-1.48899, 2.96311]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13
@outputs clase
@data
1.47739, -0.515911, 0.304301, -1.28608, 0.858284, 1.5577, 1.36229, -0.175599, 0.662349, 0.729811, 0.404908, 0.335659, 2.23274, 0
1.71143, -0.417446, 0.304301, -1.46574, -0.261969, 0.327374, 0.491291, -0.497005, 0.67982, 0.082781, 0.273659, 1.36384, 1.72465, 0
2.25341, -0.623328, -0.716315, -1.64541, -0.191954, 0.806722, 0.951817, -0.577356, 0.67982, 0.0612134, 0.536158, 0.335659, 0.946649, 0
1.05858, -0.882918, -0.35181, -1.04653, -0.121938, 1.09433, 1.12201, -1.13982, 0.45269, 0.932547, 0.229909, 1.32159, 0.946649, 0
1.69911, -0.417446, 0.0491469, -2.24429, 0.158126, 1.60563, 1.61257, -0.577356, 2.39203, 1.05333, 1.06116, 0.546929, 2.54077, 0
1.46507, -0.668085, 0.413653, -0.896807, 0.578221, 1.60563, 1.9029, -0.336302, 0.470162, 1.57095, 1.19241, 0.293405, 2.96311, 0
0.787585, 0.683574, 0.705257, -1.28608, 1.13835, 0.646939, 1.00187, -1.54157, 0.12073, 0.0180781, 0.0111587, 1.05398, 0.311541, 0
1.50202, 1.48025, 0.523004, -1.88496, 1.97854, 1.12629, 1.01189, -1.30052, 0.854536, 0.0180781, -0.295091, 1.29342, 0.0416209, 0
0.689041, -0.560668, -0.206007, -0.986639, 1.20836, 1.36596, 1.26217, -0.175599, 1.3088, 0.462372, -0.0325913, 1.08215, 0.152765, 0
1.08321, -0.399543, 0.814609, -1.34597, 0.0881098, 1.52574, 1.53248, -1.54157, 0.190617, 0.160425, -0.338841, 1.33567, 1.10543, 0
1.10785, -0.587522, -0.898568, -1.04653, 0.0881098, 1.28607, 1.36229, -1.22017, 0.959365, 0.449431, -0.207591, 1.01172, 0.756117, 0
1.15712, -0.542765, -0.35181, -0.627311, 0.578221, 0.934548, 1.51246, -0.336302, 0.854536, 1.65722, 0.711158, 0.687776, 1.62939, 0
0.0608283, -0.542765, -1.19017, -2.12451, -0.542033, 0.678896, 1.24215, -1.54157, 2.30467, 0.92392, 0.711158, 0.420167, 1.28008, 0
1.02162, -0.614377, 0.85106, -0.687199, -0.402001, 0.247483, 0.961828, -1.13982, 1.22144, 0.233755, 1.23616, 1.06806, 1.64527, 0
0.947717, -0.390592, 1.14266, -0.717143, 1.06833, 1.12629, 0.7616, 0.226158, 0.155674, 0.535702, 0.754908, 0.448336, 1.99458, 0
-0.776789, -1.24992, -3.66881, -2.6635, -0.822096, -0.503494, -1.46094, -0.657708, -2.04574, -1.34068, 0.404908, -1.11506, -0.720508, 1
-0.826061, -1.1067, -0.315359, -1.04653, 0.0881098, -0.391646, -0.940343, 2.15459, -2.06321, -0.771298, 1.27991, -1.32634, -0.212422, 1
-0.776789, -1.07985, -0.752766, -0.148206, -0.892112, 1.9252, 1.07195, -1.38087, 0.487633, -0.262302, 1.14866, 0.363828, -1.03806, 1
-1.02315, -0.793404, 0.595906, -0.148206, 0.298157, -0.647298, -0.279589, 0.708266, -0.979978, -0.909331, 2.15491, -0.537592, -1.24447, 1
0.134736, -1.18726, -2.42949, -1.34597, -1.52225, 1.09433, 1.15205, -0.818411, 1.20397, 0.104349, 0.711158, 0.800454, -0.777667, 1
-0.776789, -1.04404, -1.62758, 0.0314581, -1.52225, -0.295777, -0.0293031, -0.738059, -0.962506, -0.16309, 0.711158, 1.22299, -0.752263, 1
-0.973876, -1.02614, -2.24724, -0.806975, 3.5889, -0.711211, -0.750126, -1.78263, 1.58834, -0.952467, 1.41116, 0.645522, -0.0917516, 1
-0.875332, -0.650182, -0.570513, 0.27101, 0.228141, -1.90958, -1.01042, 0.0654548, -0.228701, -0.866196, -0.225091, -1.11506, 0.39093, 1
-0.345662, -0.471154, -0.606964, -0.208094, -0.962128, -0.151973, 0.501302, -0.818411, 0.312918, -0.499546, 0.886158, 0.744115, -0.104454, 1
-1.42964, -1.29468, 0.778159, -0.447646, -0.402001, -0.151973, 0.180937, -1.13982, 1.32627, -0.866196, -0.732591, 0.659607, -0.720508, 1
-1.13401, -0.900821, -0.242458, 1.22922, -2.08238, -0.151973, -0.439772, 0.467212, -0.368473, -1.43127, 0.492408, 0.842708, -0.387076, 1
-1.23255, -0.739696, 0.194949, 0.750115, -0.962128, -1.35034, -0.78016, 1.11002, 0.0683157, -0.628952, 0.404908, 0.053965, -0.942795, 1
-0.875332, -0.82921, -1.40888, -1.04653, -1.03214, 0.407266, 0.471268, -0.577356, 0.312918, -0.930899, 1.19241, 0.180727, -1.01266, 1
-1.13401, -0.229467, -2.42949, -0.597367, -0.191954, -0.104038, 0.140891, -0.818411, -0.33353, -0.758358, 1.36741, 0.490591, -0.117156, 1
-1.45427, -0.551717, -1.77338, 0.00151402, -0.962128, 0.327374, -0.389714, 0.0654548, -0.298587, -1.29324, -0.0763412, -0.241814, -1.05394, 1
-0.7152, -0.650182, -0.643414, 0.899835, 0.578221, -0.471538, 0.0607997, -0.175599, 0.0333726, -1.29324, 0.448658, 0.490591, -1.27623, 1
-0.702882, -0.721793, -0.278908, 0.600395, -0.962128, 0.710852, 1.12201, 0.226158, 0.312918, -0.482292, -1.17009, 0.321574, -1.254, 1
-0.776789, -0.632279, -0.242458, 1.49872, -0.822096, -0.120016, 0.421211, 0.306509, 0.540048, -1.26735, -0.295091, 0.237066, -1.28575, 1
-0.173212, -0.882918, -0.169557, -0.447646, 1.55844, -1.25447, -0.78016, -1.22017, -1.13722, -0.413275, -0.863841, -1.86155, -0.371199, 2
-0.604338, -0.981383, -0.424711, -0.597367, -1.03214, -0.471538, -1.45093, 1.91354, -0.595603, 0.169052, -0.907591, -1.55169, -0.307688, 2
