@relation wine
@attribute f1 real [-2.42739, 2.25341]
@attribute f2 real [-1.42895, 3.10045]
@attribute f3 real [-3.66881, 3.14745]
@attribute f4 real [-2.6635, 3.14564]
@attribute f5 real [-2.08238, 4.35908]
@attribute f6 real [-2.10132, 2.53237]
@attribute f7 real [-1.6912, 3.05422]
@attribute f8 real [-1.86298, 2.39565]
@attribute f9 real [-2.06321, 3.47527]
@attribute f10 real [-1.62969, 3.42577]
@attribute f11 real [-2.08884, 3.29241]
@attribute f12 real [-1.88972, 1.9554]
@attribute f13 real [-1.48899, 2.96311]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13
@outputs clase
@data
1.51434, -0.560668, 0.2314, -1.1663, 1.90852, 0.806722, 1.03191, -0.657708, 1.22144, 0.251009, 0.361158, 1.84272, 1.01016, 0
0.245597, -0.498009, -0.825667, -2.48384, 0.018094, 0.567048, 0.731565, -0.818411, -0.543189, -0.292496, 0.404908, 1.11032, 0.962526, 0
0.196325, 0.0211715, 1.10621, -0.267982, 0.0881098, 0.806722, 1.21211, -0.497005, 2.12996, 0.268263, 0.317409, 0.786369, 1.39122, 0
1.68679, -0.345835, 0.486554, -0.806975, 0.9283, 2.48444, 1.4624, -0.979113, 1.02925, 1.18273, -0.426341, 1.18074, 2.32801, 0
1.60057, -0.372689, 1.28847, 0.151234, 1.41841, 0.806722, 1.112, -0.255951, 0.662349, 0.492567, 0.492408, 0.053965, 1.6929, 0
1.30494, -0.632279, -0.315359, -1.04653, 1.83851, 1.12629, 1.14203, -0.979113, 0.889479, 0.255322, 0.579908, 1.54694, 0.105132, 0
0.87381, -0.426398, -0.0237543, -0.866863, 0.0881098, 0.503135, 0.851702, -0.738059, 0.173145, -0.542681, 0.667408, 1.9554, 0.914893, 0
0.0608283, -0.256321, 3.111, 1.64844, 1.69847, 0.535092, 0.651474, 0.868969, 0.574991, -0.637579, 0.754908, 0.828623, 0.263908, 0
0.479637, -0.50696, 0.923961, -1.01658, -0.472017, 0.886613, 0.911771, -0.175599, -0.246172, -0.111328, -0.163841, 0.856793, 1.42298, 0
0.713677, -0.605425, -0.0237543, -0.118262, 0.438189, 0.902591, 1.16206, -1.13982, 0.627406, 0.794514, 0.579908, 0.377913, 2.43915, 0
0.0608283, -0.50696, -0.97147, -0.747087, 0.508205, 1.12629, 0.97184, -0.657708, 0.767178, -0.00780313, -0.338841, 1.03989, 0.438563, 0
1.00931, -0.524863, 0.194949, -1.64541, 0.788268, 2.53237, 1.71269, -0.336302, 0.487633, 0.859217, 0.229909, 0.913131, 1.4071, 0
0.689041, -0.542765, 0.340752, 0.300954, 1.13835, 1.06237, 0.751588, -1.30052, 1.50098, 0.514134, 0.0986586, 0.589183, 1.18481, 0
0.356458, -0.327932, 1.14266, -0.806975, 0.158126, 1.12629, 1.2021, -0.416654, 0.12073, 0.406296, 0.492408, 0.321574, 1.66114, 0
0.886128, -0.811307, 0.486554, -0.836919, 0.578221, 1.76542, 1.64261, -1.38087, 0.78465, 0.751378, -0.295091, 0.363828, 1.70878, 0
0.824538, -0.972432, -1.62758, -0.447646, -0.402001, -0.311755, -0.239543, -0.336302, -1.50412, -0.542681, 1.19241, -0.213644, -0.371199, 1
-0.776789, -1.00824, 0.705257, -0.417702, -0.121938, 0.199549, 0.62144, 0.0654548, 0.854536, -0.197599, 1.01741, -0.438999, -0.218773, 1
1.05858, -0.739696, 1.10621, 1.64844, -0.962128, 1.0464, 0.83168, -1.22017, 0.487633, -0.723849, 1.76116, 0.772285, -1.06982, 1
-0.0130791, -0.596474, 0.85106, 3.14564, 2.74871, 1.60563, 0.861714, -1.22017, 0.644877, -0.73679, 1.54241, 1.25116, 0.756117, 1
-1.65136, -0.408495, -1.62758, -1.04653, -0.191954, -1.09469, -0.459794, -0.175599, -0.770319, -0.542681, 1.19241, -0.664355, -1.01266, 1
0.0361925, -1.28573, -2.39304, -1.04653, -0.962128, -0.551429, 7.31172E-4, -0.979113, -0.228701, -0.197599, 1.01741, -0.185475, -1.12698, 1
-1.23255, -1.26783, -1.33598, -0.148206, -0.962128, 0.199549, 0.230994, -0.497005, -0.281115, -1.10344, 1.84866, 0.715946, -1.48899, 1
0.0608283, 1.36388, -0.169557, 0.899835, -1.03214, -1.03078, -0.439772, 1.99389, 0.0508442, -0.111328, -0.513841, -0.847456, -0.736385, 1
-1.676, -0.24737, 0.340752, 0.630339, -1.10216, -0.551429, -0.339657, 0.94932, -0.420888, -0.974034, 0.186159, 0.194812, -0.212422, 1
-0.382616, -0.721793, -0.38826, 0.360842, -1.38222, -1.46219, -0.56992, 1.75283, 0.0508442, -0.866196, 0.0111587, -0.777032, -0.799896, 1
-0.875332, 0.441886, -0.534063, -0.447646, -0.822096, 0.247483, 0.220983, -0.898762, 0.697292, -1.25441, 0.842408, 0.96947, -1.45088, 1
-1.70063, -0.31003, -0.315359, -0.447646, -0.121938, 1.15824, 0.230994, -1.54157, -0.420888, -0.779925, 0.886158, 0.490591, -1.27623, 1
-1.46659, -0.193662, 1.36137, 0.600395, 2.39863, -1.11067, -1.04046, -1.78263, -0.0539851, -1.10344, -0.0325913, -0.495338, -0.387076, 1
-0.776789, -1.13356, -0.97147, -0.297926, -0.822096, 1.95716, 1.7227, -0.979113, 0.627406, -0.240734, 0.361158, 0.222981, -0.275933, 1
-1.13401, -0.847112, 0.486554, 0.899835, -1.10216, 0.423244, 0.261028, 0.547563, -0.962506, -0.930899, -0.120091, 0.814539, -1.14921, 1
0.0608283, 3.10045, -0.862118, 0.600395, -0.962128, 0.519113, 0.62144, -0.497005, 0.732235, -1.0603, -0.995091, 0.687776, -1.16508, 1
-1.49123, -0.18471, 1.50717, 2.69648, -0.542033, -0.263821, 0.210971, 1.75283, 0.295446, -0.887764, 0.0549087, -0.241814, -0.891987, 1
-0.234801, -0.0235854, 0.122048, 1.349, -0.121938, -1.82969, -0.940343, -0.738059, -1.32941, 0.27689, -1.30134, -1.76296, -0.593486, 2
0.602816, 1.12219, -0.643414, 0.00151402, -0.822096, -1.07871, -1.55104, 1.75283, -1.24205, 0.27689, -0.645091, -1.11506, -0.529976, 2
-0.0869865, 0.423984, 1.21557, 0.450674, -0.261969, -1.20654, -1.53102, 1.35108, -1.46918, -0.197599, -0.820091, -0.424915, -0.466465, 2
0.196325, 1.10429, -0.789217, 0.450674, 0.158126, -1.27045, -1.48096, 0.547563, -0.508246, -0.45641, -1.56384, -1.31225, 0.263908, 2
-0.160894, 2.03523, 0.413653, 0.600395, -0.962128, -0.950885, -1.38085, 0.868969, -1.27699, 1.11803, -1.82634, -1.05873, -0.387076, 2
-0.259437, 0.298664, 0.413653, 0.750115, 0.858284, -1.30241, -0.670034, -0.979113, -0.578132, 2.47679, -2.08884, -1.60803, -0.847529, 2
0.208643, 2.55441, -0.169557, 0.750115, -0.472017, -0.886972, -1.40087, 1.99389, -0.0714567, 1.22587, -1.56384, -1.59394, -0.0695228, 2
-0.678246, 0.620914, 0.996862, 2.24732, -0.191954, -0.63132, -1.45093, 2.15459, -0.787791, 1.05333, -1.25759, -1.24183, 0.422685, 2
0.590498, -0.596474, 0.996862, 0.899835, -0.75208, 0.487157, -0.930331, 1.27073, 1.22144, 2.88658, -1.69509, -1.1714, -0.402954, 2
0.849174, 0.826796, 0.632356, 0.151234, 0.508205, -0.743168, -1.47095, 1.11002, -1.38182, 0.354534, 0.0111587, -1.11506, -0.212422, 2
0.713677, 0.218102, 1.17912, 1.49872, 0.368173, -1.19056, -1.19063, 0.226158, -0.0889283, 1.5537, -0.951341, -1.14323, 0.00986557, 2
0.331822, 1.73984, -0.38826, 0.151234, 1.41841, -1.12665, -1.3408, 0.547563, -0.420888, 2.21798, -1.60759, -1.48127, 0.279786, 2
