@relation audiology-std
@attribute f1 real [-1.2, 1.30547]
@attribute f2 real [-0.919688, 1.9385]
@attribute f3 real [-0.352518, 3.32265]
@attribute f4 real [-0.80836, 1.61496]
@attribute f5 real [-0.734275, 2.19161]
@attribute f6 real [-1.86667, 1.60217]
@attribute f7 real [-0.568927, 1.74742]
@attribute f8 real [-0.0764719, 13.0002]
@attribute f9 real [-0.0764719, 13.0002]
@attribute f10 real [-0.341993, 2.90694]
@attribute f11 real [-0.205993, 4.82613]
@attribute f12 real [-0.0764719, 13.0002]
@attribute f13 real [-0.108467, 9.16547]
@attribute f14 real [-0.248493, 4.00073]
@attribute f15 real [-0.8, 1.59609]
@attribute f16 real [-0.108467, 9.16547]
@attribute f17 real [-0.550598, 6.4425]
@attribute f18 real [-0.288926, 4.50065]
@attribute f19 real [-0.190134, 5.22869]
@attribute f20 real [-0.0764719, 13.0002]
@attribute f21 real [-0.0764719, 13.0002]
@attribute f22 real [-0.108467, 9.16547]
@attribute f23 real [-0.288926, 4.82613]
@attribute f24 real [-0.173044, 5.74507]
@attribute f25 real [-0.361814, 7.4614]
@attribute f26 real [-0.0764719, 13.0002]
@attribute f27 real [-0.0764719, 13.0002]
@attribute f28 real [-0.0764719, 13.0002]
@attribute f29 real [-0.0764719, 13.0002]
@attribute f30 real [-0.0764719, 13.0002]
@attribute f31 real [-0.0764719, 13.0002]
@attribute f32 real [-0.0764719, 13.0002]
@attribute f33 real [-0.205993, 4.82613]
@attribute f34 real [-0.489898, 3.33897]
@attribute f35 real [-0.154311, 6.4425]
@attribute f36 real [-0.288926, 4.82613]
@attribute f37 real [-0.0764719, 13.0002]
@attribute f38 real [-0.133239, 7.4614]
@attribute f39 real [-0.0764719, 13.0002]
@attribute f40 real [-0.0764719, 13.0002]
@attribute f41 real [-0.0764719, 13.0002]
@attribute f42 real [-0.0764719, 13.0002]
@attribute f43 real [-0.2, 13.0002]
@attribute f44 real [-0.205993, 4.82613]
@attribute f45 real [-0.2, 5.22869]
@attribute f46 real [-0.108467, 9.16547]
@attribute f47 real [-0.133239, 7.4614]
@attribute f48 real [-0.393061, 2.52926]
@attribute f49 real [-0.427618, 4.00073]
@attribute f50 real [-0.797703, 1.68504]
@attribute f51 real [-0.802473, 2.47871]
@attribute f52 real [-0.108467, 9.16547]
@attribute f53 real [-0.2, 5.22869]
@attribute f54 real [-0.0764719, 13.0002]
@attribute f55 real [-0.979796, 3.10269]
@attribute f56 real [-4.00073, 0.248493]
@attribute f57 real [-0.489898, 3.87258]
@attribute f58 real [-0.108467, 9.16547]
@attribute f59 real [-0.0764719, 13.0002]
@attribute clase integer [0, 17]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59
@outputs clase
@data
0.17500668537240516,0.0023497404649379062,0.0,0.013344502583232911,0.0,0.14151416611893314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392627155073474,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,0.02921753131129994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,0.0,0.040449621393801934,0.02880523678850369,0.0,0.0,0.0018173813571966742,0.0,0.17485203868427227,1.0,0.026942256213097232,0.0,0.0,4
1.0,0.0023497404649379062,0.0,0.5066730766056484,0.43347329098717136,0.14151416611893314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392627155073474,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,0.02921753131129994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,0.0,0.040449621393801934,0.02880523678850369,0.3801924488820039,0.0,0.0018173813571966742,0.0,0.17485203868427227,1.0,0.026942256213097232,0.0,0.0,0
0.17500668537240516,0.7505867353722009,0.0,0.5066730766056484,0.0,0.14151416611893314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392627155073474,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,0.02921753131129994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,0.0,0.040449621393801934,0.514402014223784,0.7603852025321356,0.0,0.0018173813571966742,0.0,0.0021342387946951856,1.0,0.026942256213097232,0.0,0.0,13
1.0,0.0023497404649379062,0.0,0.013344502583232911,0.0,0.5707576596210837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,0.02921753131129994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,0.0,0.040449621393801934,0.02880523678850369,0.0,1.0,0.0018173813571966742,0.0,0.5202873935146378,1.0,0.026942256213097232,0.0,0.0,1
0.17500668537240516,0.7505867353722009,0.0,0.013344502583232911,0.0,0.5707576596210837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,0.02921753131129994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,1.0,0.040449621393801934,0.02880523678850369,0.0,0.0,1.0,0.0,0.17485203868427227,1.0,0.026942256213097232,0.0,0.0,3
0.17500668537240516,0.0023497404649379062,0.0,0.5066730766056484,0.0,0.14151416611893314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392627155073474,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,0.02921753131129994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,0.0,0.040449621393801934,1.0,0.3801924488820039,0.0,0.0018173813571966742,0.0,0.0021342387946951856,1.0,0.026942256213097232,0.0,0.0,4
0.17500668537240516,0.7505867353722009,0.0,0.013344502583232911,0.8669462401974104,0.7138389202154035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392627155073474,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,0.02921753131129994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,0.0,0.040449621393801934,1.0,0.3801924488820039,0.0,0.0018173813571966742,0.0,0.0021342387946951856,1.0,0.026942256213097232,0.0,0.0,13
0.17500668537240516,0.2517626552207203,0.0,1.0,0.43347329098717136,0.42767639902676396,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07392627155073474,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,0.02921753131129994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,0.0,0.040449621393801934,0.02880523678850369,0.7603852025321356,0.0,0.0018173813571966742,0.0,0.5202873935146378,1.0,0.026942256213097232,1.0,0.0,17
0.17500668537240516,0.2517626552207203,0.863268835601529,1.0,0.43347329098717136,0.7138389202154035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392627155073474,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,0.02921753131129994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,0.0,0.040449621393801934,1.0,0.7603852025321356,0.0,0.0018173813571966742,0.0,0.17485203868427227,1.0,0.7567345898363269,0.0,0.0,5
0.17500668537240516,0.7505867353722009,0.0,0.5066730766056484,0.0,0.5707576596210837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05666830351869802,0.01420480643798115,0.0,0.0,0.0,0.0,0.016213507730902653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018611244890134,0.0,0.016213507730902653,0.0,0.0,0.0,0.0,0.0,0.0,0.009358047605339315,0.0,0.0018173813571966742,0.0,0.0,1.0,0.040449621393801934,0.02880523678850369,0.7603852025321356,0.0,0.0018173813571966742,0.0,0.0021342387946951856,1.0,0.026942256213097232,0.0,0.0,3
