@relation synthetic-control
@attribute f1 real [-1.72159, 1.71823]
@attribute f2 real [-1.7801, 3.0553]
@attribute f3 real [-1.63901, 3.1212]
@attribute f4 real [-1.56297, 3.032]
@attribute f5 real [-1.6957, 3.25486]
@attribute f6 real [-2.00325, 3.40275]
@attribute f7 real [-3.42908, 3.004]
@attribute f8 real [-3.47224, 2.00815]
@attribute f9 real [-3.13508, 2.08058]
@attribute f10 real [-3.25509, 2.02814]
@attribute f11 real [-2.82553, 2.1039]
@attribute f12 real [-3.60188, 2.20877]
@attribute f13 real [-3.10342, 3.17745]
@attribute f14 real [-2.65638, 3.62119]
@attribute f15 real [-2.25508, 3.37104]
@attribute f16 real [-2.3024, 3.00451]
@attribute f17 real [-2.41892, 3.00594]
@attribute f18 real [-2.42374, 2.90399]
@attribute f19 real [-2.8765, 2.98493]
@attribute f20 real [-2.85946, 2.99759]
@attribute f21 real [-2.74775, 3.5331]
@attribute f22 real [-2.72215, 3.39771]
@attribute f23 real [-2.71273, 2.93534]
@attribute f24 real [-2.45903, 2.83771]
@attribute f25 real [-2.61814, 3.08425]
@attribute f26 real [-2.66895, 2.73795]
@attribute f27 real [-2.7271, 2.87389]
@attribute f28 real [-2.36669, 2.513]
@attribute f29 real [-2.35045, 2.6564]
@attribute f30 real [-2.72935, 2.40004]
@attribute f31 real [-2.66891, 2.34519]
@attribute f32 real [-2.45329, 2.47299]
@attribute f33 real [-2.34983, 2.41019]
@attribute f34 real [-2.28194, 2.21681]
@attribute f35 real [-2.12413, 2.2077]
@attribute f36 real [-2.00332, 2.15109]
@attribute f37 real [-2.12034, 2.04913]
@attribute f38 real [-2.03991, 2.01759]
@attribute f39 real [-1.86576, 2.05817]
@attribute f40 real [-1.87683, 2.03898]
@attribute f41 real [-1.92311, 1.9269]
@attribute f42 real [-2.05123, 2.01672]
@attribute f43 real [-1.98505, 1.96002]
@attribute f44 real [-2.096, 1.97309]
@attribute f45 real [-2.01084, 1.94655]
@attribute f46 real [-2.08906, 1.9698]
@attribute f47 real [-2.1038, 2.03172]
@attribute f48 real [-2.10931, 2.02006]
@attribute f49 real [-2.15712, 1.98412]
@attribute f50 real [-2.11531, 2.0294]
@attribute f51 real [-2.06457, 2.07166]
@attribute f52 real [-2.14073, 2.05222]
@attribute f53 real [-2.04481, 2.10468]
@attribute f54 real [-2.12981, 2.12603]
@attribute f55 real [-2.11449, 2.10101]
@attribute f56 real [-2.14238, 2.11853]
@attribute f57 real [-2.2456, 2.1496]
@attribute f58 real [-2.08657, 2.01394]
@attribute f59 real [-2.0256, 2.16767]
@attribute f60 real [-2.28617, 2.04446]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60
@outputs clase
@data
-1.46726, -1.24398, -0.82668, 0.1013, -0.710272, 0.0886561, 0.301982, 1.37658, -0.0964741, 0.571, -0.108223, 0.410666, -0.435176, 0.144367, -0.550905, -1.14698, -0.579257, 0.760592, 0.788131, 0.235304, 0.157694, -0.69356, 0.779702, 0.0941819, 0.267598, 0.409854, -0.561595, 2.4258E-4, 0.340576, -0.569895, 0.418232, 0.230434, -0.178731, -0.376973, -0.265895, 0.123753, 0.285951, -0.466537, -0.067547, -0.306137, 0.503869, -0.270385, -0.421451, -0.329436, 0.205116, -0.147341, -0.295877, 0.0369922, -0.0850868, -0.034213, 0.199009, 0.100215, -0.205593, -0.0764158, 0.249353, -0.253534, -0.118274, 0.278052, 0.134039, -0.224873, 0
-0.378262, -0.409603, -0.18417, 0.409476, -0.0627202, -0.602263, 1.38828, 0.808556, 0.0568136, -0.695214, 1.19121, 0.887427, -0.137368, -0.80379, 0.441807, 0.0710653, 0.367506, -0.956416, -0.182138, -0.322001, -0.652137, -0.544663, -0.308788, -0.20908, -0.0297899, 0.120797, -0.46899, -0.314252, 0.384048, -0.566208, -0.585713, 0.504772, 0.302093, 0.185669, -0.480036, -0.0570046, -0.42723, -0.129385, 0.399752, 0.160454, 0.0868142, 0.448537, 0.0829632, -0.359111, 0.201194, 0.160501, -0.457604, 0.285152, -0.0968707, -0.416851, 0.00576854, -0.387089, 0.101395, 0.32254, -0.304976, -0.288784, 0.357051, -0.320252, -0.0219471, -0.239604, 0
-0.242517, 0.1433, 0.246968, 0.579681, -0.0306256, 0.868055, -0.401014, 1.11153, 0.873301, 1.26222, 0.279057, -0.140939, 0.109261, -1.08748, -0.803018, -0.549235, 0.420442, 0.502613, 0.533547, -0.848085, -0.532965, 0.517445, -0.259814, 0.724645, 0.193577, -0.345744, -0.721578, -0.529143, 0.0174804, 0.230898, -0.59842, -0.0574016, -0.245629, -0.323892, -0.495, 0.355465, -0.181572, -0.452225, 0.262318, -0.359146, 0.454014, 0.466785, 0.310154, -0.255767, 0.119376, 0.359761, -0.154789, 0.40084, 0.121804, 0.276739, 0.420758, -0.283843, 0.0650383, 0.252944, 0.203668, -0.411064, 0.169621, -0.052552, 0.349006, -0.277873, 0
-0.835764, 0.145945, -0.208017, -0.622174, -0.926545, 0.294784, -1.35498, 0.350177, 1.31096, 1.10222, 1.16514, 0.119418, -0.338686, -0.0533314, -0.348262, -0.436192, 0.809217, 0.424843, -0.165438, -0.42093, -0.210877, -0.56676, -0.384331, 0.0741447, -0.169322, 0.0543828, -0.657679, -0.0625248, -0.402798, -0.346765, 0.222881, 0.0420543, -0.324264, 0.392641, 0.311436, -0.0207002, 0.204672, 0.319308, -0.276097, -0.385779, -0.108986, 0.375467, -0.410339, -0.100824, 0.0397232, 0.3967, 0.231952, -0.295329, 0.064595, 0.160836, -0.196673, -0.35057, 0.00640746, -0.271747, 0.0852043, 0.0946064, -0.100592, -0.130457, 0.32672, -0.199312, 0
-1.20913, 0.721192, -1.24937, -1.33447, -0.874611, -1.28307, -1.20642, 0.208016, -0.567881, 0.271479, 0.15077, -0.84878, 0.977928, 0.11869, -0.92707, 0.0271649, -0.628299, 0.0443488, 0.254673, -0.513101, -0.434683, 0.0456402, 0.169455, 0.440613, 0.457172, 0.0861554, -0.197204, -0.58996, 0.585473, 0.260248, -0.16434, -0.490186, 0.163387, 0.158085, -0.00652463, -0.123321, -0.18064, 0.39481, -0.130535, 0.408296, 0.36729, -0.32397, -0.204284, -0.106481, 0.299418, 0.0936085, -0.124632, 0.0245794, 0.230249, -0.180893, 0.400615, -0.0705318, -0.167505, -0.326778, 0.274782, 0.381289, 0.125539, 0.210229, 0.133404, -0.211477, 0
0.985374, -0.0328077, 0.762704, 0.550099, -0.708587, -1.58691, -0.38037, -0.99072, 1.02907, -0.547704, 0.184365, 0.285095, 0.44384, 0.567518, -0.531015, -1.12404, 0.473792, 0.185145, -0.679588, 0.496758, 0.682397, 0.6948, 0.540919, -0.0877922, -0.432821, 0.0579441, 0.554737, -0.150969, 0.55214, 0.190969, -0.614579, -0.0266225, -0.284775, -0.385521, 0.261794, 0.38567, -0.107637, -0.0417703, -0.140207, 0.326656, 0.165159, 0.0779839, -0.175068, -0.358237, 0.3164, -0.467341, -0.43524, 0.0648603, -0.14253, 0.0249392, -0.40363, 0.330855, 0.43925, -0.305555, -0.385968, 0.350888, -0.171339, -0.280682, -0.106305, 0.240964, 0
0.055094, 0.636049, 0.513896, 0.621907, 0.128858, -0.0650067, -1.42582, 0.206188, 0.865781, 0.935526, 0.18728, -0.713844, -0.512046, 0.157725, 0.158496, 0.426835, -0.770737, -0.799325, -0.203851, 0.138275, 0.848292, -0.196272, -0.214403, 0.342188, 0.487669, 0.209919, 0.360877, -0.182878, 0.491524, -0.0155483, -0.19279, -0.44905, 0.397525, -0.0352106, 0.104781, 0.133367, 0.522682, -0.189616, -0.0713444, -0.0131456, 0.409835, 0.426174, 0.213946, 0.0411641, 0.165467, 0.0359186, 0.0863614, -0.358515, 0.344046, -0.181679, -0.247066, 0.244868, -0.0217448, 0.331624, 0.146392, 0.256349, -0.0138913, 0.273807, 0.325752, 0.0522873, 0
1.18183, -0.51418, 0.140958, -0.6992, -0.0883482, -1.10516, 0.0784343, -0.705774, 0.84775, 0.597981, 0.612642, 1.1467, 0.789244, 0.221695, -0.838471, -0.604868, 0.144579, -0.566681, -0.169427, 0.272942, -0.0754844, 0.0725836, 0.425963, 0.0743649, -0.30411, 0.276333, -0.611422, -0.395195, -0.683516, 0.253251, 0.135447, -0.518728, 0.0686499, 0.101918, 0.359394, 0.410137, 0.386229, 0.502193, 0.256889, -0.0681523, 0.181448, -0.00576565, 0.23939, -0.378674, 0.00333011, 0.172368, -0.184232, -0.0107672, 0.036568, -0.253186, 0.21567, 0.0712274, 0.342808, 0.314693, 0.114079, 0.340851, -0.264576, 0.321333, -0.343136, -0.166137, 0
-0.802893, -1.37295, 0.491247, -0.282773, 0.0490063, -1.50662, 0.718885, 0.446679, 1.33721, 0.958866, -0.314174, -0.278014, 0.211456, 0.604865, 0.388082, -0.112574, -0.726566, -0.894584, -0.317788, 0.755455, -0.848925, 0.144134, 0.768266, 0.75815, -0.481365, -0.0101114, 0.343989, -0.632209, 0.0495532, 0.0889253, -0.145054, 0.097447, -0.140148, -0.500119, -0.0990208, -0.222558, -0.00934975, -0.243216, -0.398398, -0.430281, -0.143556, 0.343109, 0.0751636, 0.103296, -0.0220776, 0.0701127, -0.445603, -0.345296, -0.228168, -0.189503, -0.0415596, -0.0590329, -0.0304619, -0.190985, 0.0200316, 0.283585, 0.182772, 0.316599, 0.251445, -0.164354, 0
1.28098, 4.79994E-4, -0.158666, 0.533383, 0.668164, -0.363323, 0.244764, 1.07526, 0.274496, 0.965805, -0.114335, -0.85319, -0.531319, -0.787371, -0.449645, -1.11018, -0.947057, 0.546847, -0.0904891, 0.814115, 0.185388, -0.323333, -0.445859, 0.750028, -0.257555, 0.311801, 0.0714365, -0.464102, -0.232897, 0.0938169, 0.454792, 0.534267, -0.570911, -0.0673141, 0.49354, 0.440729, -0.172424, 0.256536, 0.474553, 0.317686, 0.142142, 0.444593, 0.165687, 0.364841, -0.105433, -0.318196, 0.260969, -0.218404, 0.415392, 0.293503, 0.219541, 0.20943, -0.299819, -0.195825, 0.137228, -0.0444827, 0.15029, -0.0283266, 0.336296, -0.291249, 0
