@relation wall-following
@attribute f1 real [-1.33485, 4.39509]
@attribute f2 real [-1.34032, 1.91325]
@attribute f3 real [-1.6188, 2.0359]
@attribute f4 real [-1.49958, 1.69586]
@attribute f5 real [-1.37285, 1.52435]
@attribute f6 real [-1.38711, 1.64663]
@attribute f7 real [-1.5768, 1.17203]
@attribute f8 real [-1.51265, 2.29103]
@attribute f9 real [-1.68731, 1.3813]
@attribute f10 real [-1.54635, 1.67422]
@attribute f11 real [-1.27812, 1.78694]
@attribute f12 real [-1.0404, 2.33909]
@attribute f13 real [-0.963479, 2.04469]
@attribute f14 real [-0.909703, 1.7817]
@attribute f15 real [-0.997282, 1.62887]
@attribute f16 real [-0.708296, 3.45713]
@attribute f17 real [-0.654758, 4.25674]
@attribute f18 real [-0.625359, 4.59764]
@attribute f19 real [-0.627373, 3.44381]
@attribute f20 real [-0.631907, 3.43731]
@attribute f21 real [-0.716582, 4.48941]
@attribute f22 real [-0.895875, 2.05001]
@attribute f23 real [-0.919933, 2.66751]
@attribute f24 real [-1.04435, 2.97397]
@attribute clase integer [0, 3]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24
@outputs clase
@data
0.008261866616404387,0.013296163906109245,0.6920379237693928,0.672083030818917,1.0,0.4636340622465999,0.997940942146295,0.3528848378412485,0.35927015814978125,0.4351844549256808,0.2160058856922866,0.21529994170718064,0.21922970418217858,0.22643728939887486,0.2772478516095031,0.03693187683564658,0.02787968151468247,0.02991825194682212,0.03519321042556917,0.019375717736360588,0.011039010432593846,0.015982633402186436,0.01575662665581027,0.011247237651555842,1
0.008043714244826332,0.01395082939663202,0.6920379237693928,0.6675421851137872,1.0,0.4636340622465999,0.997940942146295,0.3533578008665293,0.3597505059293948,0.43494691933415514,0.2235600608144702,0.21529994170718064,0.21852096740575414,0.22643728939887486,0.2772478516095031,0.03693187683564658,0.02787968151468247,0.02991825194682212,0.03519321042556917,0.020236817058416883,0.011039010432593846,0.015982633402186436,0.016619915633502742,0.011247237651555842,1
0.015869276118074566,0.020924707321496056,0.6979601608887187,0.6794923390831936,1.0,0.4654330628201494,0.997940942146295,0.41343359588608924,0.35398665845447946,0.4304362271274961,0.20915969018551023,0.20677321134253984,0.21001645851679207,0.21866179089493476,0.05194253797952289,0.03365394079741185,0.026583132070907897,0.02862684829156582,0.03390562399184707,0.02454255941622184,0.016017312358528418,0.020950240759568018,0.023526784955189516,0.0190343228015688,2
0.017825666586386613,0.018090897076134805,0.7051987851260021,0.6766241894699948,0.4721653941736849,0.46594708181980005,0.997940942146295,0.5018915891978295,0.3532661367850591,0.3606355396715488,0.20467429675112392,0.2041677886308289,0.2064727746346698,0.12064079589715847,0.05815771516652499,0.02381989261122394,0.02571863003914486,0.02755064666870509,0.03261803755812499,0.03401514345388806,0.017099526852903366,0.022462180295564828,0.02546939421755271,0.02098115630412706,2
0.017609259433781155,0.018527340736483277,0.7045407283771582,0.6759072303031821,0.4729385889824659,0.46594708181980005,0.4722070844686649,0.5026011651873975,0.20749133972710773,0.4301986915359703,0.20491050746151787,0.20440451073978616,0.20670913103618843,0.1215834269338334,0.059045706417602616,0.023164257389280244,0.02571863003914486,0.02755064666870509,0.03261803755812499,0.03401514345388806,0.017748970801338162,0.025053931161603368,0.02503788910374324,0.020764896772780626,2
0.017609259433781155,0.015475308660947788,0.9982460940706488,0.6756681395989285,0.47268085737953885,0.4682601013930001,0.46937642560653076,0.4983437092499895,0.20869383857837917,0.3568368332313845,0.20561848707692507,0.2048782508603369,0.20623675066128266,0.12111229719220795,0.2650391142629977,0.055506927742804704,0.025934653745150662,0.026474445045844355,0.030686657907541843,0.030570500418139412,0.01883118529571311,0.01922240684887563,0.023526784955189516,0.020764896772780626,1
0.017825666586386613,0.020051820000799112,0.011185596628998283,0.6768632801742483,0.4731963205853928,0.4692881393923013,0.46783249600739224,0.4181639622681193,0.20893499010952843,0.35659960814389996,0.20609090849771292,0.2041677886308289,0.20434689673352793,0.2115929870034328,0.279911825362736,0.031031399909637096,0.03955045894348322,0.02604404098105322,0.029184637487433,0.03164687457070978,0.017965452117483096,0.01922240684887563,0.021800206999804603,0.021629934898166368,1
0.02000020942627672,0.021797594642193,0.013598927408542447,0.6787753799163809,0.4731963205853928,0.4698021254293381,0.4683472604708185,0.61802228368317,0.20845268704722988,0.35470025492381785,0.20396599087782946,0.20179938393071142,0.2017479736012172,0.20970772493008294,0.2772478516095031,0.022290157117183223,0.037172976554199946,0.025828838948657663,0.028540844270571956,0.028202477282484574,0.019696918473943108,0.019870429429526246,0.023095279841380045,0.024009536323637698,1
0.020434768950460237,0.022234038302541472,0.014915040906230349,0.6797314297874473,0.4731963205853928,0.4698021254293381,0.4675752956712492,0.5189208871408741,0.20629209968031126,0.3532756623827459,0.2034938957149289,0.20037816356905924,0.2003308324764998,0.2080583992809698,0.2852390112986605,0.022290157117183223,0.0339311957370236,0.025828838948657663,0.028540844270571956,0.040258359286319705,0.02077932505466779,0.020950240759568018,0.023958568819072518,0.026172629357542422,1
0.0236965832102954,0.023758517566857307,0.9997811037841684,0.6821213979921389,1.0,0.4703161444289887,0.4683472604708185,0.4976341332604215,0.4209896337429651,0.35042678780464326,0.20089720919003215,0.1970622786278403,0.19820462214722642,0.20381711694606863,0.259045934888765,0.022290157117183223,0.036308474522436934,0.026474445045844355,0.02832616465533483,0.028633026943512722,0.0231602353595626,0.02311020287621548,0.026116930638340464,0.029417268908399498,1
0.029347602243653525,0.028553250736882866,0.04386953785536435,0.6869016473474702,1.0,0.47160115896550137,0.4686044608069615,0.408939737307029,0.19836668719713488,0.34567824950241727,0.9955139540498392,0.19137769308386768,0.19158996718601914,0.19698387792537944,0.2497227883229912,0.06009613422492682,0.03652470183231266,0.02625924301344879,0.028111485040097677,0.027341132212904854,0.025974108296747293,0.027429787652946406,0.03000214916306685,0.03525752055585416,1
0.03130399271196557,0.02659232781221856,1.0,0.688096474976842,1.0,0.4713441494656761,0.4686044608069615,0.40752063790855175,0.19644725136136562,0.19895453289324555,0.9955139540498392,0.18995647272221547,0.18946375685674574,0.19392079149796593,0.2468371975422595,0.022071692067029896,0.04300846707053529,0.02625924301344879,0.028111485040097677,0.027341132212904854,0.02900446255007692,0.028941727188943216,0.031512974561547044,0.03806964104401837,1
0.035218518867562346,0.029862581717928282,0.9993433113525051,0.6919206744611072,0.6796393069170233,0.47160115896550137,0.4686044608069615,0.18968709249989485,0.19236396935420272,0.19491860136559674,0.9955139540498392,0.1854563854309378,0.1849749797966803,0.18944394429225203,0.24239762207214205,0.06053330439671717,0.03998270995936473,0.02625924301344879,0.027897051053710917,0.02712585738239075,0.03225110603320174,0.03196526680437287,0.03518244052936868,0.04239582711182779,1
0.03739131648847982,0.031823504642592586,0.9986838865023121,0.6926376336279199,0.6847942841364075,0.47262916400218874,0.4686044608069615,0.4969245572708535,0.19092357777625704,0.1934940088245248,0.9955139540498392,0.1837981470576921,0.1823763890925011,0.18779461864313887,0.15183165330871937,0.05791076350894243,0.04473726753019139,0.026474445045844355,0.027897051053710917,0.02712585738239075,0.03398276447601149,0.03347720634036968,0.036045729507061156,0.04412615222281947,1
0.039565859328369965,0.03400264939743113,1.0,0.6947888240743059,0.6871137650144967,0.47340019250166465,0.4686044608069615,0.49526905523072395,0.4094622646735819,0.33736885085559387,0.18295563545248703,0.18071928012806662,0.18001415478984056,0.18520266195735086,0.1491676795554865,0.0694930122393244,0.04322449077654108,0.026474445045844355,0.027897051053710917,0.02712585738239075,0.03636367478090632,0.035853062831712725,0.038420122633307345,0.046072985725377734,1
0.04717501404901274,0.042937450246959476,0.9936383287273921,0.7021978193926346,0.6835054535413503,0.9987144580616665,0.4683472604708185,0.4962149812812855,0.4039389169689208,0.1813859037375371,0.17280477380540674,0.16935010904012143,0.16914707917008653,0.17318550956508558,0.1405109072132915,0.26048932330090613,0.045601769561954414,0.026689647078239922,0.02832616465533483,0.02712585738239075,0.027489285423412106,0.04384420980452392,0.04770138508124032,0.05623967230086202,1
