@relation conn-bench-vowel-deterding
@attribute f1 real [-0.999053, 0.999053]
@attribute f2 real [-2.13401, 2.32336]
@attribute f3 real [-2.59209, 2.87575]
@attribute f4 real [-2.75034, 2.51024]
@attribute f5 real [-2.51375, 2.16546]
@attribute f6 real [-2.40678, 3.07514]
@attribute f7 real [-2.19099, 2.68606]
@attribute f8 real [-3.24353, 2.891]
@attribute f9 real [-2.87181, 2.10821]
@attribute f10 real [-2.17063, 2.54544]
@attribute f11 real [-2.84737, 2.64237]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
-0.999053, -0.493029, -1.13469, -0.299446, 1.62995, 0.306478, 1.60673, -0.846059, 0.187391, -0.977895, -1.30182, 0
-0.999053, -0.167339, -1.06751, -0.331819, 1.09184, 0.172131, 2.07855, -0.793894, 0.155489, -0.569557, -0.720006, 1
-0.999053, 0.918295, 0.0634446, -1.41631, 0.633015, -0.919266, 0.732467, -1.21956, -0.306246, 0.285856, -1.26791, 3
-0.999053, 0.328504, 0.153886, -0.4141, 0.389956, -1.66025, 0.416376, 0.416319, -1.11386, 0.816857, -0.500488, 5
-0.999053, -0.32914, 0.679309, 0.0202356, 0.679807, -2.22396, 0.488846, 0.635409, 0.0547468, 1.0412, -0.502272, 6
-0.999053, 0.140605, 0.00315012, -0.934762, 0.275575, -0.615946, 1.23513, -1.23625, 0.439246, 0.403677, -1.31788, 10
-0.999053, -0.507643, -1.17345, -0.205025, 1.53376, 0.231687, 1.81951, -0.773028, 0.200823, -0.853618, -1.30003, 0
-0.999053, 1.07696, -0.673009, -1.59706, -0.525089, -0.435893, 1.5651, -1.34684, 0.496333, -1.0247, 0.102742, 2
-0.999053, 0.900549, 0.0419108, -1.4271, 0.592722, -0.791844, 0.340823, -0.649921, -0.704178, 0.624793, -1.20545, 3
-0.999053, 0.00176945, -1.14331, -0.705455, 0.886472, 0.126425, 2.06005, -0.485081, 0.513124, -0.361352, -0.60757, 1
-0.999053, -0.855255, 0.507901, 0.741879, 1.44018, -2.25027, -0.0138158, -0.754249, 0.983254, 1.34624, -0.286323, 7
-0.999053, -0.569232, 0.069474, -0.975228, 0.158595, -0.52315, 1.7162, -0.760509, 0.843894, 0.689352, -0.489779, 8
-0.999053, -0.598461, 0.0832556, -1.26254, 1.38039, 0.607027, 1.62986, -1.11314, 0.486259, 0.159965, -0.780686, 9
-0.999053, -0.477371, -1.23202, -0.350703, 1.60265, 0.270467, 1.68074, -0.606102, 0.24112, -0.498541, -1.35358, 0
-0.999053, -0.392817, -0.296599, -1.04132, 0.226184, -0.52592, 1.53272, -0.827279, 1.2435, 0.72486, -0.166748, 8
-0.999053, -1.41269, 0.426934, 0.485595, -0.0155752, -0.19213, 1.01926, 0.376674, -0.294493, 0.69258, 1.52337, 9
-0.999053, 1.26799, -0.229414, -1.2504, -0.545885, 0.325868, -0.63983, -0.134537, -0.136663, 0.274558, -0.580799, 3
-0.999053, -0.767569, 1.59406, 1.05482, -1.55191, -0.966357, -0.508768, 0.925443, 0.662558, 0.134141, 1.10575, 7
-0.999053, -1.54839, 0.619876, 0.62183, 0.202788, -0.568855, 1.30914, 0.226441, -0.640374, 1.04927, 0.647077, 9
-0.999053, -1.36362, -1.17345, 1.76162, 0.512135, 1.61671, 1.05935, 1.32607, -1.06349, -1.00533, -0.96808, 0
-0.999053, 1.30766, -0.225969, -1.20588, -0.699259, 0.244152, -0.511852, -0.0260348, -0.31632, 0.418203, -0.643264, 3
-0.999053, 0.487173, 0.942882, 0.0795857, -0.640769, -0.787689, -0.223515, -0.387012, 0.1706, 0.705492, -0.78604, 4
-0.999053, 0.63958, -0.532609, 1.17082, -0.710957, -0.354177, -0.871117, 0.266086, -1.24986, 1.49796, 0.281212, 5
-0.999053, 0.11764, 1.17889, -0.0876738, -0.792844, -0.779379, -0.440924, -0.597756, 0.0698581, 1.8724, -0.398759, 6
-0.999053, -1.20704, 0.962693, 1.12361, -0.410708, -0.978822, -0.237392, 0.211835, -0.250838, 0.644161, 1.31812, 8
-0.999053, 0.255432, -0.188931, 0.601597, -1.14118, -0.103488, 0.923664, 0.76269, -0.994651, -0.125711, 0.0920339, 10
-0.999053, -1.3678, -1.28284, 2.07051, 0.757794, 1.48375, 0.727842, 0.84824, -1.14409, -1.49598, -0.777116, 0
-0.999053, 1.2753, -1.19154, -0.816062, -0.978712, 0.372959, 0.527394, 0.147151, 0.15381, -0.0175735, -0.288108, 2
-0.999053, 1.16569, -1.43875, -0.660942, -0.730454, 0.652733, 1.50496, 0.783556, 0.701176, 0.385923, -0.552244, 1
-0.999053, 1.24085, -0.166536, -1.40147, -0.807141, 0.504536, -0.408544, -0.167922, -0.537953, 0.314908, -0.529043, 3
