@relation conn-bench-vowel-deterding
@attribute f1 real [-0.999053, 0.999053]
@attribute f2 real [-2.13401, 2.32336]
@attribute f3 real [-2.59209, 2.87575]
@attribute f4 real [-2.75034, 2.51024]
@attribute f5 real [-2.51375, 2.16546]
@attribute f6 real [-2.40678, 3.07514]
@attribute f7 real [-2.19099, 2.68606]
@attribute f8 real [-3.24353, 2.891]
@attribute f9 real [-2.87181, 2.10821]
@attribute f10 real [-2.17063, 2.54544]
@attribute f11 real [-2.84737, 2.64237]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
-0.999053, 1.09262, -0.72469, -1.52152, -0.491295, -0.440048, 1.50188, -1.24459, 0.434209, -0.872986, 0.0634786, 2
-0.999053, 0.355644, 0.230546, -0.391169, 0.358761, -1.77244, 0.545897, 0.474743, -1.13233, 0.845909, -0.666465, 5
-0.999053, 1.10828, -0.60324, -1.69552, -0.382113, -0.23368, 1.49417, -1.39065, 0.491296, -0.947229, -0.118561, 2
-0.999053, 0.291968, 0.340799, -0.515265, 0.204088, -1.61732, 0.359326, 0.898318, -1.34221, 0.766824, -0.566522, 5
-0.999053, 0.916207, 0.0944531, -1.57547, 0.60052, -0.674117, 0.707797, -1.182, -0.371728, 0.31975, -1.30182, 3
-0.999053, 0.497612, -0.0717872, -1.09663, 0.193689, -0.795999, 1.33227, -1.27381, 0.986612, -0.0563092, -0.814595, 10
-0.999053, 0.951699, -0.717799, -1.7198, -0.0922622, -0.18659, 1.33844, -1.31762, 0.576927, -0.995649, -0.0596659, 2
-0.999053, 0.905769, 0.0970372, -1.68203, 0.701903, -0.653342, 0.712423, -1.30302, -0.175281, 0.0243901, -1.20366, 3
-0.999053, 0.266915, 0.165945, -0.921274, 0.48614, -0.722593, 0.811105, -0.470475, -0.779734, 0.385923, -0.811026, 4
-0.999053, 0.0811043, 0.519959, -0.708153, -0.0805642, -1.07993, -0.0646988, 1.2113, -1.45639, 0.30361, 0.0813257, 5
-0.999053, -0.305131, 0.302038, -0.198281, 0.535531, -2.01066, 0.0231899, 0.917097, -0.0292051, 1.19614, -0.225643, 6
-0.999053, -0.540004, 0.0332973, -1.72655, 1.41158, 0.677664, 1.24592, -0.439177, 0.229367, 0.828155, -1.48921, 9
-0.999053, 0.0268225, 0.118571, -0.921274, 0.540731, -0.51207, 0.98534, -0.775115, -0.673955, 0.0808796, -0.862782, 4
-0.999053, -0.319745, 0.381282, -0.501776, 0.235282, -1.82922, 0.299191, 0.844067, -0.111478, 1.12029, -0.325587, 6
-0.999053, -0.733121, 0.107373, -1.61594, 1.41288, 0.600102, 1.45871, -1.06515, 0.74651, 0.261646, -1.63556, 9
-0.999053, 0.522665, -0.188931, -1.01165, 0.280775, -0.937271, 1.01001, -1.23416, 0.91945, 0.22291, -1.11799, 10
-0.999053, 1.26591, -0.120884, -1.54445, -0.201444, 0.350799, -0.868033, 0.0344759, -0.161849, 0.126071, -0.72536, 3
-0.999053, -1.03793, 1.03505, 0.816067, -0.245636, -0.801539, 0.0864082, 0.147151, -0.302888, 1.34463, 1.61974, 8
-0.999053, -1.15694, -1.3552, 1.58627, 0.178092, 1.84108, 1.05473, 1.44709, -0.57825, -0.902038, -1.01805, 0
-0.999053, 0.142693, -0.474037, 1.02784, -0.839636, -0.279386, 0.585986, 0.700093, -0.930848, 0.0760377, 0.284782, 10
-0.999053, 1.36821, -1.44047, -0.75941, -0.99171, 0.328638, 1.35077, 1.15705, 0.600434, 0.681282, -0.402329, 1
-0.999053, 1.24294, -1.15967, -0.673082, -1.00731, 0.449135, 0.561316, 0.228527, 0.10176, -0.0885889, -0.464793, 2
-0.999053, -0.702849, 1.73102, 0.767508, -1.53502, -0.937271, -0.394667, 1.49508, 0.768337, -0.0433973, 0.896935, 7
-0.999053, 1.3275, -1.50507, -0.704106, -0.879929, 0.316173, 1.42478, 0.979694, 0.657521, 0.503744, -0.320233, 1
-0.999053, 0.46212, 1.08759, -0.151071, -0.782445, -0.768298, -0.0569893, -0.203394, -0.0292051, 0.665142, -0.973434, 4
-0.999053, 0.0884114, -0.0881529, 0.445129, -0.87343, -0.131189, 0.911329, -0.215913, -0.82171, 0.571531, -0.855643, 10
-0.999053, 0.707432, 0.032436, 0.361499, -0.879929, 0.050249, -0.696881, -0.42457, -0.353259, 1.70455, -0.357711, 5
-0.999053, 2.0509, -1.71266, -2.75034, 0.36916, 0.0308587, 2.44244, 0.631236, 1.0353, -1.80264, -1.10907, 0
-0.999053, 2.18139, -1.05459, -2.10153, -0.285929, -0.269691, 2.12327, 0.149237, 1.65991, -0.647028, 0.102742, 1
-0.999053, 1.46007, -0.817715, -1.37584, 0.717501, 0.0585591, 1.72546, -0.393272, 1.10582, -0.682536, 0.0438469, 2
-0.999053, 0.766933, 0.336492, 0.310242, 1.16592, -1.07993, -0.269773, -0.856491, 1.52558, 0.324591, 0.552487, 4
-0.999053, 0.584254, 0.57767, 0.485595, 1.37909, -1.50651, -0.649082, -1.13609, 1.90337, 0.48599, 1.08254, 6
-0.999053, -0.674664, 1.69656, 0.392523, 1.34659, -1.54253, -1.46629, -1.24877, 1.66998, 0.900784, -0.0257565, 7
-0.999053, 1.95069, -1.74883, -2.6775, 0.558927, 0.154126, 2.57042, 0.558206, 0.835499, -2.09962, -0.852074, 0
-0.999053, 1.55819, -0.0209676, -0.798527, 0.794188, -0.664422, 0.695462, -0.36406, 0.887549, -0.14992, 0.186623, 3
-0.999053, 0.896374, 0.247773, 0.330475, 1.25821, -1.15472, -0.317572, -1.04011, 1.65487, 0.360099, 0.86838, 4
-0.999053, 0.537279, 0.362333, 0.532805, 1.51946, -1.2032, -0.806356, -1.30928, 1.64479, 0.647389, 1.22532, 6
-0.999053, 1.85152, -1.75745, -2.48461, 0.747396, 0.187366, 2.68606, 0.720959, 0.634014, -2.02214, -1.19831, 0
-0.999053, 1.66676, -0.0692032, -0.798527, 0.825382, -0.739213, 0.579819, -0.518466, 0.90266, -0.00788958, 0.266935, 3
-0.999053, 2.30248, -1.052, -2.02734, -0.209242, -0.402653, 2.01996, 0.0616014, 1.88322, -0.584083, 0.318691, 1
-0.999053, 2.03211, -0.778955, -1.65371, 0.539431, -0.0494725, 1.35386, -0.167922, 1.20489, -0.248373, 0.258011, 2
-0.999053, 1.03417, 0.186617, 0.410058, 1.47397, -1.02314, -0.470221, -1.40943, 1.55916, 0.44564, 1.0522, 4
-0.999053, 0.566508, -0.0709259, 0.393872, 1.94709, -0.917881, -0.769351, -1.60557, 1.55077, 0.74907, 1.41807, 6
-0.999053, -0.62247, 1.30637, 0.250892, 1.2933, -1.79321, -1.24888, 0.453877, 0.959747, 1.42694, 0.233025, 7
-0.999053, 0.618702, 0.0677513, 0.379034, 1.69104, -1.06192, -0.716926, -1.30719, 1.88993, 0.610267, 1.48946, 6
-0.999053, -0.394905, 0.164222, -0.0863249, 1.56886, -0.996827, 0.649204, 0.00735043, 0.67599, 1.61255, -0.989496, 8
-0.999053, 0.664633, -0.209603, -0.658245, 0.890371, -1.05915, 1.1272, -0.593583, 1.22839, 0.797489, -1.22329, 10
-0.999053, -1.26237, 0.414014, 0.24145, 1.03335, -0.374952, -0.656791, 1.46378, -0.687387, 2.14033, 0.993309, 9
-0.999053, 1.62083, -1.24753, -1.0076, -1.00991, 0.183211, 1.02697, 0.54986, 0.806955, 0.736158, -0.604, 1
-0.999053, 0.643755, 0.769751, 0.7176, -0.889027, -0.682427, -0.758557, -0.432917, 0.912734, 0.484376, -0.900261, 4
-0.999053, -0.13811, -0.00460202, 0.856533, -0.525089, -1.1935, 0.325404, -0.800154, 1.13101, 1.22842, 0.92906, 8
-0.999053, -0.453362, -0.855615, 0.283265, -0.250835, -0.237835, 1.06398, -0.0656797, 0.716287, 1.33333, 1.32705, 9
-0.999053, 1.73252, -1.88837, -1.72655, -0.349619, 0.426975, 1.52038, 1.12367, 1.46682, 0.628021, -0.662895, 0
-0.999053, -0.0326786, -0.312104, 1.13305, -0.132555, -1.12702, 0.109537, -0.929521, 0.968142, 1.36238, 1.6947, 8
-0.999053, 0.826434, -0.0804007, 1.01975, -0.350918, -0.596556, -0.555025, -0.228432, 0.766658, 1.02506, -0.78604, 5
-0.999053, 1.79202, -1.32333, -0.915878, -1.0476, 0.0239336, 1.08248, 0.733478, 0.734756, 0.921766, -0.536182, 1
-0.999053, 0.89011, -0.20788, 1.00086, -0.363916, -0.52592, -0.824859, -0.178355, 0.674311, 1.43017, -0.869921, 5
-0.999053, -0.427265, -0.325885, 1.83446, 1.75862, -1.07577, -0.84182, -3.24353, 0.403986, 1.79332, 2.0909, 7
-0.999053, -1.19974, -0.506768, 0.722995, 0.0884072, 0.104265, 1.1272, -0.568544, 0.576927, 1.22681, 0.388295, 9
-0.999053, 0.243949, -0.877149, 1.72251, 1.27771, -0.176894, -0.795563, -2.46315, -0.66556, 1.83044, 2.05342, 6
-0.999053, -0.379246, -0.402545, 1.82232, 1.77032, -1.23228, -0.889619, -3.04322, 0.402307, 1.84174, 2.01059, 7
-0.999053, -0.32914, -0.523995, 1.81693, 1.9081, -1.37909, -0.97905, -2.69268, 0.385517, 1.79493, 2.01416, 7
-0.999053, -0.0827847, -0.881455, 1.13035, 0.383457, -1.33339, 0.754054, 0.374588, 0.738115, 0.342345, 1.01651, 8
0.999053, -0.382378, 0.502733, 2.06782, -0.361317, -0.919266, -1.56343, -0.0907186, 1.49032, 0.04053, -1.04661, 6
0.999053, -0.952336, 0.799037, 0.539549, -1.09179, 0.863256, 0.425628, 0.662535, 0.0295612, -0.448508, -1.50528, 8
0.999053, 0.267959, -0.704017, 0.418151, -1.17888, 0.698439, -0.454801, 0.83572, 0.570211, -1.01663, -0.18638, 10
0.999053, 0.00490109, -2.47409, 1.00896, 1.18932, 1.49206, 1.63448, -0.969166, -1.57056, -0.406544, 1.29492, 0
0.999053, -0.0598194, -1.07526, 1.71306, 1.03855, 1.58208, -0.359203, -2.07296, -1.64444, -0.356511, 0.457898, 1
0.999053, 0.507007, -1.03736, 0.944209, 0.928065, 1.18874, -1.42466, -1.39691, -1.40098, 0.035688, 0.886227, 2
0.999053, 0.498656, -1.03994, 0.816067, 1.26861, 1.02253, -1.53722, -1.05889, -1.56049, -0.0143455, 0.904074, 2
0.999053, 0.250213, 0.401955, -0.113302, -1.31406, -0.179665, 6.13259E-5, 1.65992, -0.924131, -0.333915, -0.471932, 4
0.999053, -1.19765, 0.505317, 1.38664, -0.319724, 1.51145, -0.0816598, -0.178355, 0.665916, -1.0473, -1.82831, 9
0.999053, -0.332272, -2.2355, 1.38934, 1.26861, 1.3397, 1.38007, -1.41987, -1.7116, -0.0805189, 1.17713, 0
0.999053, 0.344162, -1.03994, 0.929372, 1.43498, 0.857716, -1.74229, -1.37814, -1.08868, 0.132527, 0.954045, 2
0.999053, 1.62396, -0.778955, 0.528758, -0.744752, 0.478221, -1.55418, 0.566552, -0.855291, -0.588924, 0.545348, 3
0.999053, -0.960687, 0.706011, 0.770206, -0.878629, 0.702594, -0.17109, 0.725132, 0.130303, -0.330687, -1.43032, 8
