@relation pittsburg-bridges-material
@attribute f1 real [-2.1664, 1.83892]
@attribute f2 real [-1.84427, 1.90868]
@attribute f3 real [-1.7728, 1.35914]
@attribute f4 real [-4.2268, 0.660918]
@attribute f5 real [-1.52732, 1.31296]
@attribute f6 real [-1.624, 2.64403]
@attribute f7 real [-3.48345, 0.574195]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
-0.831293, -0.0399671, -1.7728, 0.660918, 0.366199, -0.201322, -1.45463, 0
-0.831293, 0.970444, -1.7728, -2.59756, -1.52732, -0.912659, -1.45463, 0
-0.831293, 0.970444, -1.7728, -2.59756, -1.52732, -0.912659, -1.45463, 0
-0.831293, 0.17655, -1.7728, -0.968322, -1.52732, -0.201322, -1.45463, 0
-0.831293, -0.0399671, -1.7728, 0.660918, 0.366199, -0.201322, -1.45463, 1
0.503814, -1.7721, -0.728816, 0.660918, 0.366199, -1.624, -3.48345, 2
0.503814, -1.62776, -0.728816, 0.660918, 0.366199, -0.201322, 0.574195, 2
0.503814, -0.617345, 0.315164, 0.660918, -1.52732, -0.201322, 0.574195, 1
0.503814, -1.05038, 0.315164, 0.660918, -1.52732, -0.201322, 0.574195, 1
1.83892, 1.61999, 0.315164, 0.660918, -1.52732, -0.201322, 0.574195, 2
0.503814, -1.33907, 0.315164, 0.660918, 0.366199, -0.201322, 0.574195, 2
0.503814, -0.833861, 0.315164, -0.968322, 1.31296, -1.624, 0.574195, 2
0.503814, -0.906034, 0.315164, -0.968322, -1.52732, -0.201322, 0.574195, 2
-0.831293, 0.609583, 0.315164, 0.660918, 0.366199, -0.201322, 0.574195, 2
0.503814, -0.184311, 0.315164, 0.660918, -1.52732, -1.624, 0.574195, 2
-0.831293, -0.112139, 0.315164, 0.660918, 0.366199, 1.22135, 0.574195, 2
1.83892, 1.47565, 0.315164, 0.660918, 0.366199, -0.201322, 0.574195, 2
0.503814, -0.400828, 0.315164, 0.660918, 1.31296, -0.201322, 0.574195, 2
1.83892, 1.04262, 0.315164, 0.660918, 0.366199, 1.22135, 0.574195, 2
1.83892, 1.18696, 0.315164, 0.660918, 0.366199, 1.22135, -1.45463, 2
-0.831293, 0.934358, 1.35914, 0.660918, 0.366199, -0.201322, -1.45463, 2
0.503814, -0.256484, 1.35914, 0.660918, -0.580559, 1.22135, 0.574195, 2
1.83892, 1.18696, 1.35914, 0.660918, -0.580559, -1.624, 0.574195, 2
-0.831293, 0.537411, 1.35914, 0.660918, -0.580559, 1.22135, 0.574195, 2
0.503814, -1.19472, 1.35914, 0.660918, 1.31296, 1.22135, 0.574195, 2
1.83892, 1.33131, 1.35914, 0.660918, 1.31296, 2.64403, 0.574195, 2
