@relation breast-tissue
@attribute f1 real [-0.903577, 2.67358]
@attribute f2 real [-1.57065, 3.47226]
@attribute f3 real [-1.78608, 3.48365]
@attribute f4 real [-0.895805, 4.57477]
@attribute f5 real [-0.390991, 8.99583]
@attribute f6 real [-0.936774, 6.02011]
@attribute f7 real [-0.828714, 4.43438]
@attribute f8 real [-0.97054, 4.47214]
@attribute f9 real [-0.898614, 2.7338]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9
@outputs clase
@data
-0.344131, 0.981334, -0.814793, 0.200374, -0.0264558, 0.27562, -0.186566, 0.29798, -0.332639, 0
-0.55895, 1.1747, 1.27932, -0.344107, -0.217687, 0.122817, -0.0736592, -0.346612, -0.505678, 0
-0.523083, 0.436842, -0.167271, -0.377056, -0.261546, -0.111548, -0.315002, -0.325545, -0.499663, 0
-0.682745, 1.27393, -0.752796, -0.577341, -0.289099, 0.0404972, -0.376677, -0.550838, -0.631108, 0
-0.609127, 1.52328, 1.69952, 0.202552, -0.0877177, 0.0606674, -0.489005, 0.333982, -0.455998, 0
-0.377016, 1.05766, 0.790236, -0.24046, -0.230359, -0.101024, 0.260396, -0.325187, -0.350897, 0
-0.695492, -0.720839, -1.06278, -0.693521, -0.36975, -0.663191, -0.711461, -0.60874, -0.711805, 1
-0.569337, -0.817525, -0.298153, -0.529399, -0.339139, -0.510813, -0.587843, -0.441973, -0.574819, 1
-0.640556, -0.150904, -0.780351, -0.660123, -0.344041, -0.380371, -0.569612, -0.60113, -0.622356, 1
-0.727172, 0.0653662, 0.859122, -0.744845, -0.382032, -0.795761, -0.48404, -0.740672, -0.741361, 2
-0.811374, 0.103532, -0.752796, -0.802012, -0.384436, -0.785878, -0.689146, -0.74194, -0.833143, 2
-0.779742, 0.915181, 0.273596, -0.712707, -0.349396, -0.343598, -0.506871, -0.684629, -0.747942, 2
-0.548917, -0.22469, -1.13167, -0.39122, -0.324377, -0.521926, -0.541075, -0.297808, -0.582765, 2
-0.694972, -0.59871, -0.807905, -0.690514, -0.379859, -0.803261, -0.707013, -0.610408, -0.736567, 2
-0.638307, -0.827702, -0.739019, -0.8805, -0.389264, -0.810627, -0.658306, -0.887929, -0.640864, 3
-0.7789, 0.182407, -0.401481, -0.823411, -0.372734, -0.480894, -0.594849, -0.810419, -0.758637, 3
-0.753151, -0.0338636, -0.456589, -0.717862, -0.379687, -0.781067, -0.646508, -0.65191, -0.780145, 3
-0.374364, -0.799714, -0.856124, -0.719749, -0.34988, -0.334134, -0.51693, -0.690509, -0.3494, 3
1.24655, -0.982908, -1.33832, 1.11927, -0.230415, -0.681526, -0.0486032, 1.28225, 0.889556, 4
0.898599, -1.15592, -0.64258, 1.0549, -0.0947859, -0.396015, -0.223119, 1.21854, 0.810205, 4
1.14555, -0.570722, -0.277487, 2.0241, 0.243125, -0.125201, 0.443227, 2.20172, 0.776179, 4
1.74514, 0.0221122, 2.59503, 1.36258, 1.52508, 2.38494, 4.43438, -0.295142, 2.16353, 5
1.1697, -1.57065, -0.554919, -0.616545, -0.319312, -0.181847, -0.289216, -0.5963, 1.22663, 5
2.07673, -0.563089, 1.54798, 1.70188, 1.0992, 1.3015, 2.63305, 1.43137, 2.15858, 5
1.47987, -0.957464, -0.00883423, 0.430025, 0.00788137, 0.169975, 0.774201, 0.376086, 1.45983, 5
2.67358, -0.54019, 0.686908, 2.05811, 1.29457, 1.29919, 2.74386, 1.84396, 2.7338, 5
2.04999, -0.786992, 2.35393, 0.978424, 0.970591, 1.87427, 3.20476, 0.0257937, 2.45839, 5
