@relation credit-approval
@attribute f1 real [-1.49549, 0.681488]
@attribute f2 real [-2.47124, 3.92213]
@attribute f3 real [-0.95592, 4.66864]
@attribute f4 real [-0.566656, 3.87644]
@attribute f5 real [-0.569329, 3.97214]
@attribute f6 real [-1.33095, 1.59268]
@attribute f7 real [-0.57072, 3.25719]
@attribute f8 real [-0.664395, 7.85193]
@attribute f9 real [-0.953958, 1.04674]
@attribute f10 real [-1.15631, 0.86357]
@attribute f11 real [-0.493529, 13.2841]
@attribute f12 real [-1.08712, 0.918529]
@attribute f13 real [-0.316941, 3.26813]
@attribute f14 real [-1.03781, 10.4584]
@attribute f15 real [-0.195272, 18.9982]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15
@outputs clase
@data
0.0,0.7310901762294376,0.15928588191787446,0.0,0.0,0.6153839576143356,0.1250001698054552,0.10666666666666666,0.0,0.0,0.08955256379744293,1.0,0.0,0.021500129173005703,0.005600018589653816,0
1.0,0.39975085127249005,0.14285721905357932,0.0,0.0,0.4615376432722335,0.0,0.08771935077630315,0.0,1.0,0.0,0.0,0.0,0.18000019136741585,0.0,0
1.0,0.41333334376080216,0.03714299429644275,0.0,0.0,0.5384607491372027,0.1250001698054552,0.2280707934467038,0.0,1.0,0.0,0.0,0.0,0.08200018092919319,0.3128502232425691,0
0.0,0.47663548332100286,0.2142859174762115,0.0,0.0,0.38461467422348244,0.0,0.03508778727913742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.6168218013348202,0.27089318986729627,0.0,0.0,0.2307682572692167,0.25000039185874273,0.2661400310579974,0.0,0.0,0.22388169981932304,0.0,0.0,0.0,0.05000002084041908,0
1.0,0.3457944714602783,0.020892834283926208,0.4999995498634285,0.5000009908688136,0.15384504879208385,0.0,0.008771976175169444,0.0,0.0,0.02985086911543343,1.0,0.0,0.1300002348600104,0.005000017714356215,0
1.0,0.4932087459352423,0.49696509593639326,0.0,0.0,0.692306824050923,0.0,0.30263112316638924,0.0,0.0,0.08955256379744293,0.0,0.0,0.03500014352556189,0.0,0
1.0,0.5171338433408359,0.05500003555833702,0.0,0.0,0.2307682572692167,0.25000039185874273,0.12280707934467039,1.0,1.0,0.0,1.0,0.0,0.10800020180563856,0.0,0
1.0,0.2980687806274312,0.023750124454179535,0.0,0.0,0.0,0.0,0.005789469049149713,1.0,1.0,0.0,1.0,0.0,0.05000013047778354,0.0,0
1.0,0.4351401530022508,0.08928573968452644,0.0,0.0,0.692306824050923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11950016570678511,0.0020000029176586707,0
1.0,0.28872300523823896,0.0,0.0,0.0,0.15384504879208385,0.0,0.00298250712601973,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.43825556787734793,0.16071445588632713,0.0,0.0,0.7692300325280558,0.1250001698054552,0.20175427781349348,1.0,1.0,0.0,0.0,1.0,0.3555006389062134,0.0,0
0.0,0.25445500573250096,0.029821532706558386,0.0,0.0,0.6153839576143356,0.0,0.05561412933395566,0.0,0.0,0.014925427299573824,1.0,0.0,0.0,0.0,0
1.0,0.3323366237211361,0.15178591747621148,0.0,0.0,0.15384504879208385,0.0,0.15052643012097353,0.0,0.0,0.014925427299573824,0.0,0.0,0.06000020876445367,0.0,0
1.0,0.24199397188024468,0.2321431365297908,0.0,0.0,0.692306824050923,0.1250001698054552,0.05122808253560074,0.0,0.0,0.10447799109701676,1.0,0.0,0.04000013917630244,0.029540043614829037,0
1.0,0.43825556787734793,0.8973217460565804,0.0,0.0,0.7692300325280558,0.1250001698054552,0.057017551584750456,0.0,0.0,0.014925427299573824,0.0,0.0,0.257500515387245,0.005000017714356215,0
