@relation credit-approval
@attribute f1 real [-1.49549, 0.681488]
@attribute f2 real [-2.47124, 3.92213]
@attribute f3 real [-0.95592, 4.66864]
@attribute f4 real [-0.566656, 3.87644]
@attribute f5 real [-0.569329, 3.97214]
@attribute f6 real [-1.33095, 1.59268]
@attribute f7 real [-0.57072, 3.25719]
@attribute f8 real [-0.664395, 7.85193]
@attribute f9 real [-0.953958, 1.04674]
@attribute f10 real [-1.15631, 0.86357]
@attribute f11 real [-0.493529, 13.2841]
@attribute f12 real [-1.08712, 0.918529]
@attribute f13 real [-0.316941, 3.26813]
@attribute f14 real [-1.03781, 10.4584]
@attribute f15 real [-0.195272, 18.9982]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15
@outputs clase
@data
1.0,0.38417454331596634,0.0,0.0,0.0,0.692306824050923,0.0,0.04385964603276647,0.0,0.0,0.014925427299573824,1.0,0.0,0.10100015570348836,0.0,0
1.0,0.4569471186557324,0.15767873398096918,0.4999995498634285,0.5000009908688136,0.38461467422348244,0.0,0.008771976175169444,0.0,0.0,0.1492542004143093,0.0,0.0,0.16000020876445367,0.0,0
0.0,0.2897198191251249,0.20982156826489537,0.0,0.0,0.6153839576143356,0.0,0.11122814124637094,0.0,0.0,0.1492542004143093,1.0,0.0,0.06000020876445367,0.002449999666553295,0
1.0,0.27202508223362637,0.008928698422632178,0.0,0.0,0.07692149827440546,0.1250001698054552,0.023333421399488626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.5950148356813386,0.28571461589884367,0.0,0.0,0.0,0.0,0.27631578174858284,0.0,0.0,0.08955256379744293,0.0,0.0,0.0,0.012600023591354394,0
0.0,0.3416823991103283,0.5178573968452644,0.0,0.0,0.7692300325280558,0.1250001698054552,0.10824563412035121,0.0,0.0,0.014925427299573824,1.0,0.0,0.06000020876445367,1.1003741272032506E-4,0
0.0,0.1972590355321215,0.020892834283926208,0.0,0.0,0.0,0.1250001698054552,0.05263162220793593,0.0,0.0,0.02985086911543343,1.0,0.0,0.05000013047778354,0.0,0
0.0,0.5856692167041795,0.4642869842263217,0.0,0.0,0.2307682572692167,0.25000039185874273,0.18122817060175603,0.0,0.0,0.1343285553704487,0.0,0.0,0.0,0.0,0
0.0,0.45794393254261834,0.18303589969704298,0.0,0.0,0.8461535830457342,0.0,0.1754387015526063,0.0,1.0,0.0,0.0,0.0,0.0,0.04000005835317341,0
0.0,0.28660456066206086,0.4196434921131609,0.0,0.0,0.7692300325280558,0.1250001698054552,0.0175439523503389,0.0,0.0,0.02985086911543343,0.0,0.0,0.1500002174629726,0.0055100192398748905,0
1.0,0.6801248793672195,0.33625030224586455,0.0,0.0,1.0,0.875002285842666,0.5057891754952987,0.0,0.0,0.16417984545816988,0.0,0.0,0.015000160922599697,0.0030000304270118502,0
1.0,0.36971972527790503,0.05053586413870596,0.0,0.0,0.692306824050923,0.1250001698054552,0.026315811103967964,0.0,0.0,0.014925427299573824,1.0,0.0,0.12000015657334025,0.0010000275093531795,0
1.0,0.42579437761305855,0.05500003555833702,0.0,0.0,0.15384504879208385,0.0,0.05403516188027112,0.0,0.0,0.014925427299573824,0.0,0.0,0.2600004697200208,0.5000003126062861,0
0.0,0.4485981571534261,0.0357144381071586,0.0,0.0,0.0,0.0,0.07017548062104252,0.0,0.0,0.16417984545816988,1.0,0.0,0.0,0.00456003999693229,0
0.0,0.2388787134171806,0.020892834283926208,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.02052634205481824,0.0,1.0,0.0,0.0,0.0,0.08000019136741587,0.0,1
0.0,0.0,0.12500017779168504,0.0,0.0,0.07692149827440546,0.0,0.10526324441587186,0.0,1.0,0.0,0.0,0.0,0.1500002174629726,0.0,1
1.0,0.46317763558186054,0.14285721905357932,0.0,0.0,0.0,0.25000039185874273,0.1754387015526063,0.0,1.0,0.0,0.0,1.0,0.14000022616149146,0.0,1
1.0,0.0,0.013392869842263214,0.0,0.0,0.07692149827440546,0.0,0.030701740480782495,0.0,1.0,0.0,0.0,1.0,0.46399987474132776,0.0,1
1.0,0.0,0.1785716038232324,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.2982454286326555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.43925238176423387,0.5892869842263218,0.4999995498634285,0.5000009908688136,0.0,0.0,0.14035091427346888,0.0,1.0,0.0,1.0,0.0,0.04000013917630244,0.0,1
1.0,0.23264819649105245,0.1785716038232324,0.0,0.0,0.6153839576143356,0.0,0.013157905551983979,0.0,0.0,0.02985086911543343,1.0,0.0,0.0,3.8002504184756126E-4,1
1.0,0.31152662836657347,0.42857219053579304,0.0,0.0,0.38461467422348244,0.0,0.07894741452445743,0.0,0.0,0.02985086911543343,0.0,0.0,0.06000020876445367,5.001700578196528E-5,1
0.0,0.31152662836657347,0.39285739684526433,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.1578947492022674,0.0,1.0,0.0,1.0,0.0,0.06000020876445367,0.0,1
0.0,0.30529611144044533,0.03714299429644275,0.4999995498634285,0.5000009908688136,1.0,0.875002285842666,0.0175439523503389,0.0,0.0,0.044776281898721466,1.0,0.0,0.09000018614830452,0.00147003106056059,1
0.0,0.42056083098584934,0.026785739684526428,0.0,0.0,0.38461467422348244,0.25000039185874273,0.03508778727913742,0.0,0.0,0.044776281898721466,0.0,0.0,0.10600015135422891,0.0,1
1.0,0.6542058413637878,0.2321431365297908,0.0,0.0,0.38461467422348244,0.0,0.2207014175715464,0.0,0.0,0.22388169981932304,1.0,0.0,0.0,0.11201996178700759,0
1.0,0.4351401530022508,0.1785716038232324,0.0,0.0,0.7692300325280558,0.1250001698054552,0.26315752393197767,0.0,0.0,0.08955256379744293,0.0,0.0,0.0,0.010000020840419076,0
0.0,0.35414343296258466,0.12500017779168504,0.0,0.0,0.692306824050923,0.0,0.029298318229987696,0.0,1.0,0.0,1.0,1.0,0.14000022616149146,0.0,0
0.0,0.5909027633313886,0.28571461589884367,0.0,0.0,0.8461535830457342,0.25000039185874273,0.2280707934467038,0.0,0.0,0.08955256379744293,1.0,0.0,0.18750005436574313,0.5110004068049804,0
1.0,0.4517134156164902,0.1785716038232324,0.0,0.0,0.0,0.25000039185874273,0.08771935077630315,0.0,0.0,0.08955256379744293,1.0,0.0,0.0,0.003669997799251746,0
1.0,0.407102826834674,0.19642869842263216,0.0,0.0,0.6153839576143356,0.1250001698054552,0.19298253648140481,0.0,0.0,0.17910476468774125,0.0,0.0,0.20400027487319733,0.010000020840419076,0
1.0,0.49744547867556543,0.019285775242863436,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.0175439523503389,0.0,0.0,0.044776281898721466,1.0,0.0,0.10000017397037805,0.010000020840419076,0
0.0,0.7268529742530153,0.3571426031547357,0.0,0.0,0.6153839576143356,0.0,0.14035091427346888,0.0,0.0,0.20895605477546245,1.0,0.0,0.0,0.01602003014358215,0
1.0,0.40809979713359307,0.05357147936905288,0.0,0.0,0.15384504879208385,0.1250001698054552,0.19298253648140481,0.0,0.0,0.044776281898721466,0.0,0.0,0.0,0.0,0
0.0,0.2700312980478214,0.4107147936905287,0.4999995498634285,0.5000009908688136,0.3076914657463496,0.3750004571685332,0.0,0.0,0.0,0.16417984545816988,0.0,0.0,0.0,0.0,0
1.0,0.34890972992334246,0.07142869842263216,0.0,0.0,0.38461467422348244,0.1250001698054552,0.1461403833226186,0.0,0.0,0.02985086911543343,0.0,0.0,0.09050018571337859,0.0,0
1.0,0.3125235986654925,0.061071443810715866,0.0,0.0,0.7692300325280558,0.0,0.058421091257085646,0.0,0.0,0.014925427299573824,0.0,0.0,0.1974998716968462,2.000159220801744E-4,0
1.0,0.46728970793181057,0.040178609526789644,0.4999995498634285,0.5000009908688136,0.07692149827440546,0.0,0.05263162220793593,1.0,1.0,0.0,0.0,0.0,0.2155005867151,0.0,0
1.0,0.6978197726707511,0.44642958738105737,0.0,0.0,0.38461467422348244,0.1250001698054552,0.2807014762823166,0.0,1.0,0.0,0.0,0.0,0.012000128738079756,0.020280020206870336,0
0.0,0.6209338736847703,0.4851792851351928,0.0,0.0,0.38461467422348244,0.1250001698054552,0.2982454286326555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.22953309444002146,0.33035739684526433,0.0,0.0,0.6153839576143356,0.0,0.04245622378197168,0.0,0.0,0.059701709198295295,1.0,0.0,0.03000014787482134,0.005400018297887949,0
0.0,0.2793770734370136,0.2023216038232324,0.0,0.0,0.6153839576143356,0.0,0.09070179919155269,0.0,0.0,0.10447799109701676,1.0,0.0,0.06450021354863907,0.032570032144262386,0
1.0,0.6074761823576611,0.3035716571607379,0.0,0.0,0.0,0.1250001698054552,0.43859704743536676,0.0,0.0,0.1343285553704487,1.0,0.0,0.09050018571337859,0.01655000200068023,0
1.0,0.4984422925624514,0.2321431365297908,0.0,0.0,0.9230750813201397,0.25000039185874273,0.12280707934467039,0.0,0.0,0.014925427299573824,1.0,0.0,0.0,0.005000017714356215,0
1.0,0.5056697797874986,0.1785716038232324,0.0,0.0,0.0,0.0,0.1754387015526063,0.0,0.0,0.10447799109701676,1.0,0.0,0.0,0.03065000433480717,0
1.0,0.5233643602669641,0.007321461589884363,0.0,0.0,0.2307682572692167,0.1250001698054552,0.17982463092942083,0.0,1.0,0.0,1.0,0.0,0.19999982602962196,0.0,0
1.0,0.2824923319000777,0.05660727239108481,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.10824563412035121,0.0,0.0,0.08955256379744293,1.0,0.0,0.04000013917630244,0.0,0
0.0,0.5150155551766908,0.0357144381071586,0.0,0.0,0.2307682572692167,0.25000039185874273,0.07894741452445743,0.0,1.0,0.0,0.0,0.0,0.0,0.0030000304270118502,0
1.0,0.45271022950337614,0.07589304763394825,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.00298250712601973,0.0,0.0,0.014925427299573824,1.0,0.0,0.025000152224080793,0.011870020181861833,0
0.0,0.8919615163833784,0.0,0.7500009002731428,0.5000009908688136,0.499999315918909,0.5000013061958092,0.0,1.0,1.0,0.0,1.0,0.49999874479473344,0.0,0.0,0
1.0,0.35725869142564876,0.33339318986729627,0.0,0.0,0.6153839576143356,0.1250001698054552,0.19877177068747376,0.0,0.0,0.08955256379744293,1.0,0.0,0.19050017353545215,0.001679998282749468,0
1.0,0.43825556787734793,0.08928573968452644,0.0,0.0,0.38461467422348244,0.0,0.1578947492022674,0.0,0.0,0.10447799109701676,1.0,0.0,0.07500019571667532,0.012700021132184944,0
0.0,0.23576345495411652,0.33035739684526433,0.4999995498634285,0.5000009908688136,0.0,0.0,0.03508778727913742,0.0,0.0,0.059701709198295295,0.0,0.0,0.04000013917630244,0.005000017714356215,0
0.0,0.4704049663948747,0.19642869842263216,0.0,0.0,0.6153839576143356,0.0,0.004386046798354921,0.0,1.0,0.0,0.0,0.0,0.11400017918948939,0.0,0
1.0,0.225295892463599,0.19642869842263216,0.0,0.0,0.38461467422348244,0.0,0.0175439523503389,0.0,1.0,0.0,1.0,0.0,0.04000013917630244,0.0,0
1.0,0.32610610679500796,0.008928698422632178,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.35302195868532554,0.1785716038232324,0.0,0.0,0.692306824050923,0.0,0.38596519038435,0.0,1.0,0.0,0.0,0.0,0.03500014352556189,0.0,0
1.0,0.0,0.022321568264895394,0.0,0.0,0.38461467422348244,0.0,0.008771976175169444,1.0,1.0,0.0,1.0,0.0,0.19000000869851894,0.020100011087102947,1
1.0,0.24922145910529186,0.39446463367801216,0.0,0.0,0.0,0.0,0.07017548062104252,1.0,1.0,0.0,0.0,0.0,0.06800014961452512,0.0,1
1.0,0.24922145910529186,0.0,0.0,0.0,0.07692149827440546,0.0,0.0175439523503389,1.0,1.0,0.0,1.0,0.0,0.07200016353215538,0.0,1
0.0,0.30529611144044533,0.06250017779168503,0.4999995498634285,0.5000009908688136,0.0,0.0,0.005789469049149713,1.0,1.0,0.0,1.0,0.0,0.06600018614830452,0.0,1
1.0,0.6323988757103062,0.020892834283926208,0.0,0.0,1.0,0.875002285842666,0.0,1.0,1.0,0.0,1.0,0.0,0.07250015439871052,0.0,1
1.0,0.47663548332100286,0.3616069523660517,0.4999995498634285,0.5000009908688136,0.38461467422348244,0.0,0.004386046798354921,1.0,1.0,0.0,1.0,0.0,0.08000019136741587,0.0,1
0.0,0.2388787134171806,0.19339308319228526,0.0,0.0,0.2307682572692167,0.1250001698054552,0.010175515847504648,1.0,1.0,0.0,1.0,0.0,0.04000013917630244,0.00484003102721592,1
0.0,0.20560830985849404,0.04464295873810574,0.0,0.0,0.6153839576143356,0.0,0.008771976175169444,1.0,0.0,0.014925427299573824,1.0,0.0,0.05400014439541378,9.800207070403933E-4,1
1.0,0.2897198191251249,0.4508939365923735,0.0,0.0,0.0,0.0,0.004386046798354921,1.0,0.0,0.02985086911543343,1.0,0.0,0.0,0.05552002264103128,1
1.0,0.41021808529773807,0.08928573968452644,0.0,0.0,0.9230750813201397,0.0,0.061403598383105384,1.0,0.0,0.02985086911543343,0.0,0.0,0.3600003827348318,0.0,1
1.0,0.20348892681011732,0.09821443810715862,0.0,0.0,0.9230750813201397,0.0,0.023333421399488626,1.0,0.0,0.014925427299573824,1.0,0.0,0.04000013917630244,2.1001932323656746E-4,1
