@relation credit-approval
@attribute f1 real [-1.49549, 0.681488]
@attribute f2 real [-2.47124, 3.92213]
@attribute f3 real [-0.95592, 4.66864]
@attribute f4 real [-0.566656, 3.87644]
@attribute f5 real [-0.569329, 3.97214]
@attribute f6 real [-1.33095, 1.59268]
@attribute f7 real [-0.57072, 3.25719]
@attribute f8 real [-0.664395, 7.85193]
@attribute f9 real [-0.953958, 1.04674]
@attribute f10 real [-1.15631, 0.86357]
@attribute f11 real [-0.493529, 13.2841]
@attribute f12 real [-1.08712, 0.918529]
@attribute f13 real [-0.316941, 3.26813]
@attribute f14 real [-1.03781, 10.4584]
@attribute f15 real [-0.195272, 18.9982]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15
@outputs clase
@data
1.0,0.2513397472694369,0.20089304763394825,0.0,0.0,0.692306824050923,0.0,0.060000058710770195,0.0,1.0,0.0,1.0,1.0,0.06000020876445367,0.0,0
1.0,0.5295950336051253,0.17553589969704297,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.11105271346502159,0.0,1.0,0.0,0.0,0.0,0.026000133957191102,0.014420022599350447,0
1.0,0.37283499938217246,0.06553579302203194,0.0,0.0,0.0,0.1250001698054552,0.15210528015311767,0.0,1.0,0.0,1.0,0.0,0.1300002348600104,0.0020000029176586707,0
1.0,0.5991269080312887,0.21571447366549565,0.0,0.0,0.38461467422348244,0.0,0.0014035396723351904,1.0,1.0,0.0,1.0,0.0,0.0,0.026900031427351968,0
0.0,0.5710900510998111,0.375,0.0,0.0,0.6153839576143356,0.0,0.1754387015526063,0.0,0.0,0.10447799109701676,0.0,0.0,0.0,0.0,0
1.0,0.35202498838640656,0.03125008889584253,0.0,0.0,0.4615376432722335,0.0,0.03368424760680223,0.0,0.0,0.044776281898721466,0.0,0.0,0.1980000365337794,0.0,0
1.0,0.7050460085995335,0.6607147936905287,0.0,0.0,0.07692149827440546,0.25000039185874273,0.5263156349716575,0.0,0.0,0.253732264092755,0.0,0.0,0.0,0.0,0
1.0,0.7155131018539518,0.3035716571607379,0.0,0.0,0.8461535830457342,0.1250001698054552,0.24561357158163877,0.0,0.0,0.044776281898721466,1.0,0.0,0.0,0.0,0
1.0,0.36448602223866283,0.5282155404156058,0.0,0.0,0.9230750813201397,0.0,0.17684212380340109,0.0,0.0,0.07462713649786912,0.0,0.0,0.0840001878880083,0.0,0
1.0,0.5233643602669641,0.3496433498798128,0.0,0.0,0.7692300325280558,0.1250001698054552,0.27929828887460256,0.0,0.0,0.11940363614087736,1.0,0.0,0.0,0.0,0
0.0,0.2813708576228186,0.38392869842263216,0.0,0.0,0.6153839576143356,0.0,0.01456144522431917,0.0,0.0,0.07462713649786912,0.0,0.0,0.0,0.005600018589653816,0
1.0,0.3467914417591974,0.05357147936905288,0.0,0.0,0.692306824050923,0.0,0.07017548062104252,0.0,0.0,0.16417984545816988,0.0,0.0,0.21700021137400935,3.5001483837838207E-4,0
1.0,0.33956395453415017,0.05660727239108481,0.0,0.0,0.15384504879208385,0.1250001698054552,0.06438598808758472,0.0,0.0,0.17910476468774125,0.0,0.0,0.29150041622412953,0.007130017956105075,0
0.0,0.5109033264147077,0.0728572546119163,0.4999995498634285,0.5000009908688136,0.6153839576143356,0.1250001698054552,0.004386046798354921,0.0,0.0,0.34328468272734003,0.0,0.0,0.22750019354204556,0.01236002011517249,0
1.0,0.39775708272788846,0.15928588191787446,0.0,0.0,0.15384504879208385,0.1250001698054552,0.2119300285040789,0.0,0.0,0.044776281898721466,1.0,0.0,0.15550020398026826,0.0030000304270118502,0
0.0,0.32087240375576576,0.017857219053579294,0.0,0.0,0.0,0.1250001698054552,0.030701740480782495,0.0,1.0,0.0,0.0,0.0,0.2455000387084091,0.0,0
1.0,0.42679134791197754,0.10714295873810575,0.0,0.0,0.15384504879208385,0.1250001698054552,0.26017501680595795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.29071663301201084,0.41517914290184477,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.029298318229987696,0.0,1.0,0.0,0.0,0.0,0.08000019136741587,0.0030000304270118502,0
1.0,0.5389408089943175,0.10714295873810575,0.0,0.0,0.6153839576143356,0.1250001698054552,0.2105268410963649,0.0,0.0,0.16417984545816988,1.0,0.0,0.04000013917630244,0.0,0
1.0,0.39464182426482436,0.5773216038232324,0.0,0.0,0.07692149827440546,0.0,0.10526324441587186,0.0,0.0,0.1343285553704487,1.0,0.0,0.12500023920926984,0.007300018464611302,0
1.0,0.43401867872499167,0.14285721905357932,0.0,0.0,0.07692149827440546,0.25000039185874273,0.43859704743536676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.4246729033357994,0.2321431365297908,0.0,0.0,0.9230750813201397,0.0,0.004386046798354921,0.0,1.0,0.0,0.0,0.0,0.22149995520262764,0.0,1
1.0,0.2700312980478214,0.041607165716073785,0.4999995498634285,0.5000009908688136,0.38461467422348244,0.0,0.08771935077630315,0.0,0.0,0.014925427299573824,1.0,0.0,0.09000018614830452,2.000159220801744E-4,1
0.0,0.34479765757339237,0.05357147936905288,0.0,0.0,0.4615376432722335,0.0,0.07017548062104252,0.0,1.0,0.0,1.0,1.0,0.18400064021099127,0.0,1
1.0,0.4963240043983064,0.017857219053579294,0.0,0.0,0.4615376432722335,0.0,0.008771976175169444,0.0,1.0,0.0,1.0,1.0,0.1440002400791217,0.0,1
1.0,0.42367608944891344,0.16071445588632713,0.0,0.0,0.9230750813201397,0.0,0.03508778727913742,0.0,1.0,0.0,0.0,0.0,0.12000015657334025,0.0,1
1.0,0.3915265658017602,0.553572190535793,0.0,0.0,0.0,0.0,0.0175439523503389,0.0,1.0,0.0,1.0,0.0,0.06000020876445367,0.0,1
1.0,0.28660456066206086,0.022321568264895394,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.004386046798354921,0.0,1.0,0.0,1.0,0.0,0.09000018614830452,1.0003401156393056E-5,1
0.0,0.28037404373593267,0.39285739684526433,0.4999995498634285,0.5000009908688136,0.6153839576143356,0.0,0.10526324441587186,0.0,1.0,0.0,0.0,0.0,0.13400016179245158,0.0,1
