@relation libras
@attribute f1 real [-2.39149, 1.8384]
@attribute f2 real [-2.1752, 1.76336]
@attribute f3 real [-2.42691, 1.83552]
@attribute f4 real [-2.1745, 1.7799]
@attribute f5 real [-2.42862, 1.8531]
@attribute f6 real [-2.17251, 1.76252]
@attribute f7 real [-2.42841, 1.87496]
@attribute f8 real [-2.1792, 1.76191]
@attribute f9 real [-2.44074, 1.91629]
@attribute f10 real [-2.16647, 1.75589]
@attribute f11 real [-2.43196, 1.97321]
@attribute f12 real [-2.16619, 1.80094]
@attribute f13 real [-2.42903, 2.05263]
@attribute f14 real [-2.17115, 1.85423]
@attribute f15 real [-2.38663, 2.16384]
@attribute f16 real [-2.19445, 1.90673]
@attribute f17 real [-2.2853, 2.22223]
@attribute f18 real [-2.21555, 1.99919]
@attribute f19 real [-2.16616, 2.24628]
@attribute f20 real [-2.25738, 2.06421]
@attribute f21 real [-2.06891, 2.24491]
@attribute f22 real [-2.23517, 2.01999]
@attribute f23 real [-2.13021, 2.25864]
@attribute f24 real [-2.21324, 1.98899]
@attribute f25 real [-2.42629, 2.26706]
@attribute f26 real [-2.40271, 2.90323]
@attribute f27 real [-2.53848, 2.24865]
@attribute f28 real [-2.82885, 1.98517]
@attribute f29 real [-2.5529, 2.24448]
@attribute f30 real [-2.86957, 2.01583]
@attribute f31 real [-2.58666, 2.29337]
@attribute f32 real [-2.70512, 2.09187]
@attribute f33 real [-2.53981, 2.25206]
@attribute f34 real [-2.43258, 2.17969]
@attribute f35 real [-2.32849, 2.33678]
@attribute f36 real [-2.35881, 2.27135]
@attribute f37 real [-2.22649, 2.39425]
@attribute f38 real [-2.444, 2.33496]
@attribute f39 real [-2.13127, 2.39491]
@attribute f40 real [-2.59646, 2.35193]
@attribute f41 real [-2.21229, 2.32088]
@attribute f42 real [-2.60693, 2.3303]
@attribute f43 real [-2.39317, 2.2502]
@attribute f44 real [-2.52776, 2.30444]
@attribute f45 real [-2.46995, 2.16677]
@attribute f46 real [-2.61951, 2.2776]
@attribute f47 real [-2.45136, 2.09865]
@attribute f48 real [-2.6941, 2.47182]
@attribute f49 real [-2.47953, 2.08511]
@attribute f50 real [-2.73244, 3.0394]
@attribute f51 real [-2.56134, 2.10015]
@attribute f52 real [-2.73784, 3.17647]
@attribute f53 real [-2.58679, 2.11624]
@attribute f54 real [-2.75308, 2.26756]
@attribute f55 real [-2.63835, 2.11464]
@attribute f56 real [-2.75096, 2.39908]
@attribute f57 real [-2.61734, 2.19575]
@attribute f58 real [-2.74137, 2.43072]
@attribute f59 real [-2.53724, 2.1914]
@attribute f60 real [-2.79144, 2.36238]
@attribute f61 real [-2.40785, 2.2496]
@attribute f62 real [-2.79368, 2.31601]
@attribute f63 real [-2.31263, 2.26198]
@attribute f64 real [-3.15661, 2.18488]
@attribute f65 real [-2.23253, 2.27485]
@attribute f66 real [-3.37187, 2.08399]
@attribute f67 real [-2.09688, 2.151]
@attribute f68 real [-3.25631, 2.05065]
@attribute f69 real [-2.1561, 2.1005]
@attribute f70 real [-2.93506, 2.03176]
@attribute f71 real [-2.10777, 2.10421]
@attribute f72 real [-2.47638, 1.97981]
@attribute f73 real [-2.28872, 2.09056]
@attribute f74 real [-2.24664, 2.21446]
@attribute f75 real [-2.33631, 2.09061]
@attribute f76 real [-2.26616, 2.82722]
@attribute f77 real [-2.301, 2.10884]
@attribute f78 real [-2.25891, 2.78107]
@attribute f79 real [-2.21068, 2.19062]
@attribute f80 real [-2.29599, 2.12689]
@attribute f81 real [-2.04717, 2.27451]
@attribute f82 real [-2.30723, 2.06275]
@attribute f83 real [-2.03577, 2.30494]
@attribute f84 real [-2.39448, 2.00521]
@attribute f85 real [-2.15201, 2.29801]
@attribute f86 real [-2.43416, 2.01068]
@attribute f87 real [-2.18811, 2.27714]
@attribute f88 real [-2.46497, 2.21782]
@attribute f89 real [-2.15769, 2.25103]
@attribute f90 real [-2.39386, 2.20349]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90
@outputs clase
@data
1.15776, -0.928219, 1.16251, -0.951144, 1.17859, -0.947486, 1.17419, -0.93986, 1.10313, -1.04577, 0.928276, -1.17441, 0.652756, -1.2994, 0.259003, -1.32689, -0.221988, -1.14837, -0.608225, -0.78001, -0.915832, -0.308568, -1.17522, 0.418315, -1.25294, 1.30602, -1.2477, 1.9038, -1.23979, 1.89193, -1.22581, 1.39229, -1.18655, 0.676955, -0.997242, 0.0413943, -0.698135, -0.51645, -0.308727, -0.920144, 0.21575, -1.23548, 0.682894, -1.37649, 1.02175, -1.38702, 1.25934, -1.29567, 1.40202, -1.10198, 1.45716, -1.04109, 1.36631, -1.11729, 1.09691, -1.40678, 0.67179, -1.54903, 0.177544, -1.43935, -0.357719, -1.09571, -0.805969, -0.602645, -1.11361, 0.153015, -1.13932, 0.906016, -1.023, 1.48786, -0.892049, 1.97981, -0.853953, 2.21446, -0.87301, 1.98718, -0.914243, 1.46106, -0.876373, 0.822918, -0.702427, 0.226287, -0.422997, -0.247607, -0.0674604, -0.581063, 0.314194, -0.820356, 0.647092, -0.889723, 0
1.11885, -0.0886306, 1.1137, -0.0242806, 1.11991, -0.0936161, 1.13469, 0.0268524, 1.1433, -0.186599, 1.06143, -0.458842, 0.872142, -0.658416, 0.544706, -0.735359, 0.148356, -0.635, -0.305016, -0.476233, -0.545205, -0.266953, -0.799305, 0.101432, -0.959623, 0.453301, -1.09521, 0.913887, -1.11573, 1.08002, -1.14072, 0.921149, -1.20874, 0.111598, -0.742519, -0.578007, -0.0175709, -0.946553, 0.681012, -0.823426, 1.12476, -1.3323, 1.38464, -0.581908, 1.47522, -0.00664487, 1.60169, 0.34952, 1.65141, 0.544826, 1.65007, 0.526363, 1.60203, 0.37269, 1.43253, -0.418848, 1.14322, -1.03339, 0.722742, -1.23258, 0.110263, -1.17429, -0.434725, -1.06987, -0.891926, -0.904432, -1.14954, -0.521049, -1.25947, 0.056505, -1.28451, 0.673198, -1.32286, 1.13947, -1.34536, 1.37385, -1.33026, 1.36775, -1.32117, 1.29339, -1.24034, 0.896524, -1.10496, 0.295689, -0.756256, -0.0627259, -0.242828, -0.267976, 0.175311, -0.295323, 0
1.36192, 0.207713, 1.3673, 0.198119, 1.39364, 0.166239, 1.40121, 0.126008, 1.38423, 0.0126465, 1.35856, -0.132406, 1.21689, -0.286643, 0.89393, -0.656484, 0.635054, -0.364864, 0.343296, -0.35199, 0.0107626, -0.266953, -0.291346, -0.11903, -0.494305, 0.182568, -0.658176, 0.439258, -0.764217, 0.722248, -0.906837, 1.10679, -0.986863, 1.27207, -0.985631, 0.98605, -0.769803, 0.53486, -0.369069, -0.0497456, 0.167887, -0.21896, 0.636091, -0.273827, 0.953704, -0.318869, 1.24827, -0.407262, 1.543, -0.00957936, 1.70364, 0.332438, 1.78414, 0.550822, 1.80068, 0.601408, 1.79008, 0.432773, 1.66847, 0.0400005, 1.40275, -0.372504, 1.01735, -0.571497, 0.638718, -0.444695, 0.195114, -0.431914, -0.224857, -0.28705, -0.528293, -0.0694978, -0.722665, 0.306425, -0.882251, 0.573841, -1.01595, 0.847739, -1.08025, 1.10522, -1.08269, 1.23164, -0.966735, 1.03781, -0.720036, 0.727796, -0.410825, 0.146323, 0.0809903, -0.0163324, 0
-1.79832, -1.57024, -1.77341, -1.61845, -1.73453, -1.5662, -1.54998, -1.65863, -1.17578, -1.66836, -0.64938, -1.56359, -0.120338, -1.2994, 0.290735, -0.827407, 0.560985, -0.202748, 0.688345, 0.365967, 0.741744, 0.828018, 0.775364, 1.06589, 0.780169, 1.08944, 0.754593, 0.941011, 0.662623, 0.570828, 0.454025, 0.050291, 0.144542, -0.706744, -0.31423, -1.46065, -0.829495, -2.0139, -1.40704, -2.38694, -1.93718, -2.49394, -2.27623, -2.34934, -2.46995, -2.11007, -2.45136, -2.18408, -2.3169, -2.29221, -2.13272, -2.51159, -1.86899, -2.59111, -1.63147, -2.54038, -1.10435, -2.51578, -0.478901, -2.28238, 0.132556, -1.8346, 0.602468, -1.21, 0.870931, -0.551949, 0.979512, 0.0140843, 0.987081, 0.457258, 0.888474, 0.673198, 0.758924, 0.602005, 0.664364, 0.373853, 0.52797, -0.0189035, 0.263324, -0.588671, -0.108901, -1.074, -0.616535, -1.30781, -1.10974, -1.3586, -1.40117, -1.37274, -1.54011, -1.29002, 0
-1.58441, -1.4097, -1.56857, -1.396, -1.56836, -1.40529, -1.55983, -1.44795, -1.31633, -1.5065, -0.915739, -1.57618, -0.381474, -1.47889, 0.195537, -1.12973, 0.677395, -0.648539, 0.960201, 0.0345748, 1.1433, 0.564679, 1.28338, 0.900546, 1.25558, 1.14358, 1.23229, 1.15794, 1.23126, 1.1626, 1.2727, 0.949704, 1.22049, 0.751385, 1.06341, 0.180808, 0.722686, -0.532415, 0.186111, -1.19415, -0.513869, -1.5904, -1.22358, -1.63588, -1.77843, -1.53489, -1.98753, -1.49311, -2.0133, -1.46071, -2.00413, -1.50971, -1.98685, -1.47362, -1.89131, -1.55251, -1.65253, -1.66179, -1.17981, -1.83702, -0.49142, -1.86605, 0.264019, -1.64607, 0.902584, -1.10371, 1.31568, -0.342714, 1.49945, 0.357085, 1.52982, 0.769451, 1.46224, 0.830423, 1.38675, 0.880505, 1.33229, 0.914381, 1.22697, 0.674999, 1.0596, 0.159228, 0.756628, -0.472941, 0.358515, -0.930951, -0.0660069, -1.18443, -0.502273, -1.21724, 0
0.263161, 0.787974, 0.265162, 0.791275, 0.269477, 0.809701, 0.266131, 0.820043, 0.259806, 0.784617, 0.190638, 0.721297, 0.0468221, 0.508132, -0.217207, 0.289894, -0.571161, 0.175524, -0.953274, 0.200271, -1.28646, 0.370618, -1.56127, 0.556104, -1.84973, 0.805195, -2.24373, 1.29356, -2.36679, 1.72684, -2.34213, 1.60642, -2.29577, 1.27207, -2.13171, 0.738263, -1.79661, 0.216308, -1.38296, -0.243183, -0.992304, -0.59005, -0.428227, -0.549475, 0.126122, -0.302399, 0.552496, 0.102756, 0.816528, 0.968712, 0.889232, 1.17271, 0.841409, 1.10152, 0.717959, 0.957725, 0.605981, 0.658364, 0.42236, 0.326278, 0.132556, 0.051991, -0.11812, 0.0669388, -0.364138, 0.0917083, -0.629994, 0.058652, -0.855455, 0.128048, -1.06433, 0.288125, -1.23846, 0.521376, -1.37313, 0.853836, -1.51519, 1.14109, -1.58062, 1.32028, -1.53712, 1.27183, -1.40908, 1.05109, -1.17319, 0.662969, -0.93251, 0.246766, -0.6824, 0.0321922, 0
1.18692, -0.421991, 1.18198, -0.407368, 1.19815, -0.402972, 1.16434, -0.394505, 0.992676, -0.373366, 0.774626, -0.270486, 0.537823, -0.0174348, 0.280176, 0.0533277, 0.0425044, 0.107946, -0.210902, 0.117423, -0.411336, -0.0175056, -0.596142, -0.0501062, -0.828102, -0.101672, -1.01392, -0.0896178, -0.981346, -0.0897253, -0.715443, -0.0496232, -0.288086, 0.0223207, 0.148833, 0.0104209, 0.591326, -0.0226228, 0.98272, -0.0497456, 1.36401, -0.0898733, 1.61859, -0.160276, 1.66793, -0.187391, 1.62379, -0.242729, 1.4671, -0.237793, 1.16785, -0.184696, 0.819975, -0.161775, 0.588041, -0.127386, 0.40867, -0.0989422, 0.233169, -0.023632, 0.0434415, 0.051991, -0.139964, 0.0669388, -0.321898, 0.0304013, -0.487376, 0.0140843, -0.609156, 0.0135296, -0.748427, -0.0694978, -0.797714, -0.00262183, -0.697046, 0.053825, -0.424281, 0.0877132, -0.144392, 0.177581, 0.104364, 0.253099, 0.360355, 0.282465, 0.639469, 0.261242, 0.915466, 0.209073, 1.11027, 0.201976, 1
1.34251, -0.175038, 1.33805, -0.147866, 1.36432, -0.155519, 1.37162, -0.14667, 1.43442, -0.149268, 1.46099, -0.107295, 1.51983, -0.0687177, 1.57126, -0.0387207, 1.61912, -0.027151, 1.49342, -0.0482734, 1.22564, -0.0313372, 0.927788, 0.0187584, 0.628462, 0.0878411, 0.307369, 0.154492, -0.00945014, 0.226788, -0.343375, 0.235873, -0.720657, 0.27524, -1.12454, 0.320155, -1.46228, 0.343756, -1.52779, 0.337129, -1.32715, 0.329589, -0.93115, 0.309971, -0.52006, 0.30565, -0.0880045, 0.300124, 0.328625, 0.3002, 0.717763, 0.267796, 1.00209, 0.259276, 1.28095, 0.261323, 1.48308, 0.287785, 1.5238, 0.262714, 1.42504, 0.287874, 1.25752, 0.222679, 0.82869, 0.229616, 0.388659, 0.237051, 0.0904171, 0.256912, -0.135783, 0.315634, -0.422614, 0.279549, -0.604444, 0.293846, -0.81258, 0.234419, -0.941236, 0.231359, -0.943549, 0.293288, -0.754757, 0.388491, -0.439082, 0.39084, -0.0925209, 0.422541, 0.269676, 0.383969, 1
-2.1095, -0.409617, -1.96846, -0.407368, -1.73453, -0.378221, -1.46114, -0.258193, -1.06538, -0.223985, -0.628883, -0.207737, -0.214314, -0.158491, 0.142576, -0.104421, 0.434018, -0.0406315, 0.656938, -0.00681952, 0.813815, -0.00361408, 0.887135, 0.0187584, 0.840883, 0.0336946, 0.70378, 0.0459989, 0.455811, 0.0341098, 0.0819014, -0.0210675, -0.432257, -0.0371974, -0.985631, -0.0204856, -1.51006, -0.0226228, -1.8778, -0.114225, -2.21229, -0.106044, -2.39317, -0.0954095, -2.41326, -0.138052, -2.31885, -0.176916, -2.27351, -0.237793, -2.25056, -0.152375, -1.98685, -0.242725, -1.65314, -0.224494, -1.30172, -0.0989422, -0.846067, -0.0554482, -0.402248, -0.0423487, -0.00895351, -0.0108979, 0.279783, 0.0150414, 0.500731, 0.0438175, 0.661924, 0.056505, 0.764005, 0.054265, 0.787092, 0.0645396, 0.729196, 0.080494, 0.583414, 0.0877132, 0.337432, 0.0834978, 0.0209374, 0.132475, -0.330849, 0.189663, -0.710945, 0.22239, -1.03861, 0.158906, -1.30854, 0.129241, 1
-2.03168, -1.21219, -2.03674, -1.18593, -2.04738, -1.17019, -2.07307, -1.15054, -2.10946, -1.13296, -2.1246, -1.08655, -2.08429, -1.03019, -1.94215, -0.748533, -1.49171, -0.567481, -1.00555, -0.434839, -0.473134, -0.377846, -0.00687583, -0.325683, 0.405948, -0.291185, 0.713922, -0.238767, 0.952075, -0.21356, 1.14512, -0.235266, 1.25375, -0.260358, 1.20232, -0.268273, 0.937627, -0.293485, 0.512031, -0.372141, -0.0952303, -0.39649, -0.744058, -0.40356, -1.29091, -0.450346, -1.62308, -0.555378, -1.82899, -0.645409, -2.02552, -0.620993, -2.14753, -0.663846, -2.18361, -0.661756, -2.2117, -0.630588, -2.19232, -0.612198, -1.9956, -0.545426, -1.59203, -0.540349, -1.15579, -0.322081, -0.609613, -0.312981, -0.175597, -0.31568, 0.132258, -0.330808, 0.346348, -0.325136, 0.516172, -0.346152, 0.657403, -0.312258, 0.782177, -0.279476, 0.883394, -0.242891, 0.913337, -0.194594, 0.829801, -0.166349, 0.605984, -0.180061, 0.278279, -0.210431, 1
