@relation libras
@attribute f1 real [-2.39149, 1.8384]
@attribute f2 real [-2.1752, 1.76336]
@attribute f3 real [-2.42691, 1.83552]
@attribute f4 real [-2.1745, 1.7799]
@attribute f5 real [-2.42862, 1.8531]
@attribute f6 real [-2.17251, 1.76252]
@attribute f7 real [-2.42841, 1.87496]
@attribute f8 real [-2.1792, 1.76191]
@attribute f9 real [-2.44074, 1.91629]
@attribute f10 real [-2.16647, 1.75589]
@attribute f11 real [-2.43196, 1.97321]
@attribute f12 real [-2.16619, 1.80094]
@attribute f13 real [-2.42903, 2.05263]
@attribute f14 real [-2.17115, 1.85423]
@attribute f15 real [-2.38663, 2.16384]
@attribute f16 real [-2.19445, 1.90673]
@attribute f17 real [-2.2853, 2.22223]
@attribute f18 real [-2.21555, 1.99919]
@attribute f19 real [-2.16616, 2.24628]
@attribute f20 real [-2.25738, 2.06421]
@attribute f21 real [-2.06891, 2.24491]
@attribute f22 real [-2.23517, 2.01999]
@attribute f23 real [-2.13021, 2.25864]
@attribute f24 real [-2.21324, 1.98899]
@attribute f25 real [-2.42629, 2.26706]
@attribute f26 real [-2.40271, 2.90323]
@attribute f27 real [-2.53848, 2.24865]
@attribute f28 real [-2.82885, 1.98517]
@attribute f29 real [-2.5529, 2.24448]
@attribute f30 real [-2.86957, 2.01583]
@attribute f31 real [-2.58666, 2.29337]
@attribute f32 real [-2.70512, 2.09187]
@attribute f33 real [-2.53981, 2.25206]
@attribute f34 real [-2.43258, 2.17969]
@attribute f35 real [-2.32849, 2.33678]
@attribute f36 real [-2.35881, 2.27135]
@attribute f37 real [-2.22649, 2.39425]
@attribute f38 real [-2.444, 2.33496]
@attribute f39 real [-2.13127, 2.39491]
@attribute f40 real [-2.59646, 2.35193]
@attribute f41 real [-2.21229, 2.32088]
@attribute f42 real [-2.60693, 2.3303]
@attribute f43 real [-2.39317, 2.2502]
@attribute f44 real [-2.52776, 2.30444]
@attribute f45 real [-2.46995, 2.16677]
@attribute f46 real [-2.61951, 2.2776]
@attribute f47 real [-2.45136, 2.09865]
@attribute f48 real [-2.6941, 2.47182]
@attribute f49 real [-2.47953, 2.08511]
@attribute f50 real [-2.73244, 3.0394]
@attribute f51 real [-2.56134, 2.10015]
@attribute f52 real [-2.73784, 3.17647]
@attribute f53 real [-2.58679, 2.11624]
@attribute f54 real [-2.75308, 2.26756]
@attribute f55 real [-2.63835, 2.11464]
@attribute f56 real [-2.75096, 2.39908]
@attribute f57 real [-2.61734, 2.19575]
@attribute f58 real [-2.74137, 2.43072]
@attribute f59 real [-2.53724, 2.1914]
@attribute f60 real [-2.79144, 2.36238]
@attribute f61 real [-2.40785, 2.2496]
@attribute f62 real [-2.79368, 2.31601]
@attribute f63 real [-2.31263, 2.26198]
@attribute f64 real [-3.15661, 2.18488]
@attribute f65 real [-2.23253, 2.27485]
@attribute f66 real [-3.37187, 2.08399]
@attribute f67 real [-2.09688, 2.151]
@attribute f68 real [-3.25631, 2.05065]
@attribute f69 real [-2.1561, 2.1005]
@attribute f70 real [-2.93506, 2.03176]
@attribute f71 real [-2.10777, 2.10421]
@attribute f72 real [-2.47638, 1.97981]
@attribute f73 real [-2.28872, 2.09056]
@attribute f74 real [-2.24664, 2.21446]
@attribute f75 real [-2.33631, 2.09061]
@attribute f76 real [-2.26616, 2.82722]
@attribute f77 real [-2.301, 2.10884]
@attribute f78 real [-2.25891, 2.78107]
@attribute f79 real [-2.21068, 2.19062]
@attribute f80 real [-2.29599, 2.12689]
@attribute f81 real [-2.04717, 2.27451]
@attribute f82 real [-2.30723, 2.06275]
@attribute f83 real [-2.03577, 2.30494]
@attribute f84 real [-2.39448, 2.00521]
@attribute f85 real [-2.15201, 2.29801]
@attribute f86 real [-2.43416, 2.01068]
@attribute f87 real [-2.18811, 2.27714]
@attribute f88 real [-2.46497, 2.21782]
@attribute f89 real [-2.15769, 2.25103]
@attribute f90 real [-2.39386, 2.20349]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90
@outputs clase
@data
0.564595, -1.50848, 0.577256, -1.5072, 0.582269, -1.50429, 0.591847, -1.49753, 0.601172, -1.5065, 0.549208, -1.55107, 0.45427, -1.59425, 0.290735, -1.62921, 0.0213888, -1.64814, -0.305016, -1.56704, -0.658421, -1.37582, -0.95173, -1.08349, -1.22261, -0.629572, -1.49162, -0.0896178, -1.67405, 0.515777, -1.82115, 1.02112, -1.98517, 1.45063, -2.10854, 1.71383, -2.16673, 1.64996, -2.13127, 1.23977, -1.98504, 0.620035, -1.65636, -0.111661, -1.29091, -0.778969, -0.861082, -1.32858, -0.419487, -1.68892, 0.0105016, -1.88137, 0.445007, -1.9433, 0.837073, -1.79542, 1.11034, -1.58126, 1.3124, -1.35985, 1.35822, -1.31583, 1.26847, -1.39689, 1.07149, -1.56345, 0.77575, -1.66568, 0.405742, -1.68978, -0.00176261, -1.59612, -0.356971, -1.34637, -0.678516, -0.959481, -0.960463, -0.472269, -1.20998, 0.0431932, -1.39798, 0.574783, -1.4736, 0.958294, -1.48132, 1.16837, -1.46306, 1.23856, -1.42003, 1.19668, 0
0.778505, -1.70604, 0.791824, -1.70493, 0.797316, -1.7023, 0.808974, -1.69584, 0.832037, -1.68084, 0.825842, -1.67656, 0.652756, -1.70966, 0.248443, -1.70809, -0.221988, -1.58062, -0.545464, -1.20803, -0.802563, -0.765969, -1.06345, -0.0776639, -1.18214, 0.696961, -1.2375, 1.2529, -1.25016, 1.56169, -1.28957, 1.63498, -1.26419, 1.25722, -1.13615, 0.382102, -0.757827, -0.484588, -0.260429, -1.0491, 0.335343, -1.39677, 0.881717, -1.48997, 1.29382, -1.56776, 1.60169, -1.54244, 1.71649, -1.49332, 1.62863, -1.54203, 1.34493, -1.68415, 0.858735, -1.77926, 0.222242, -1.80685, -0.289768, -1.39166, -0.647415, -0.828445, -0.93698, -0.151031, -1.06083, 0.582098, -1.10878, 1.05468, -1.09197, 1.31608, -1.04522, 1.36087, -0.975883, 1.09919, -0.845239, 0.507197, -0.572211, -0.112272, -0.2185, -0.602145, 0.160029, -0.980129, 0.526259, -1.20178, 0.856978, -1.19015, 1.11885, -1.07146, 1.28179, -0.974615, 0
-0.00911567, -1.23688, -0.0177345, -1.23536, -0.0238062, -1.23209, -0.0299878, -1.22491, -0.0213001, -1.20768, -0.0449482, -1.26227, -0.172565, -1.38917, -0.439445, -1.47146, -0.803925, -1.39148, -1.17286, -1.1528, -1.4718, -0.738246, -1.7543, -0.353241, -2.00144, 0.317935, -2.08114, 1.03591, -2.11865, 1.52037, -2.18265, 1.53507, -2.30687, 1.19771, -2.32849, 0.645343, -2.22649, 0.0410324, -2.01058, -0.549424, -1.66206, -1.00958, -1.21191, -1.44128, -0.656095, -1.83072, -0.132197, -2.01955, 0.306987, -1.93355, 0.599867, -1.70364, 0.755671, -1.6032, 0.761283, -1.64969, 0.627918, -1.77462, 0.311054, -1.82115, -0.157139, -1.77177, -0.674958, -1.53702, -1.0819, -1.14966, -1.33287, -0.684614, -1.47622, -0.329964, -1.5621, 0.0267556, -1.61356, 0.467624, -1.66023, 0.800499, -1.66312, 0.767733, -1.56208, 0.433056, -1.35162, 0.0922279, -1.06808, -0.260889, -0.729079, -0.658822, -0.36662, -0.996131, -0.00477194, -1.15656, 0
1.05078, 0.257104, 1.05521, 0.259939, 1.08085, 0.228088, 0.976807, -0.0723031, 0.751743, -0.560186, 0.436553, -0.785224, -0.0576324, -0.55585, -0.64051, -0.248995, -0.888606, 0.107946, -1.07874, 0.55928, -1.08057, 1.32697, -1.04312, 1.49295, -1.00005, 1.44139, -0.983439, 0.832517, -0.784903, 0.391942, -0.641019, 0.107403, -0.310222, -0.126474, 0.195157, -0.283793, 0.686883, -0.309381, 0.98272, -0.43662, 1.20849, -0.0737723, 1.3379, 0.131553, 1.30519, 0.897228, 1.33665, 0.875956, 1.29361, 0.528485, 1.21073, -0.184696, 1.04495, -0.323744, 0.772086, -0.548418, 0.43055, -0.550054, -4.87438E-4, -0.596256, -0.435716, -0.40395, -0.816863, -0.119883, -0.934166, 0.26027, -1.02725, 0.608684, -1.06238, 1.20157, -0.987764, 1.69099, -0.994646, 1.4217, -0.937842, 0.787193, -0.766313, 0.44771, -0.570646, 0.217943, -0.146011, -0.0954548, 0.277403, -0.0886258, 0.594158, 0.0668724, 0.791673, 0.0207699, 0.973024, 0.371812, 0
-1.84693, -1.34799, -1.87093, -1.35889, -1.86164, -1.34344, -1.88554, -1.3488, -1.84844, -1.40687, -1.48945, -1.46315, -0.945604, -1.51738, -0.397098, -1.3663, 0.0742872, -0.999733, 0.500117, -0.490071, 0.793269, 0.135001, 1.00904, 0.666335, 1.07349, 0.927054, 1.09, 0.995257, 1.09683, 1.12128, 1.09197, 1.13535, 1.0652, 0.795991, 0.87817, -0.00503234, 0.51972, -0.866932, -0.0432115, -1.46815, -0.741121, -1.78403, -1.48088, -1.83048, -1.90309, -1.66637, -2.04274, -1.57534, -2.1651, -1.57482, -2.15411, -1.59048, -2.1154, -1.61936, -2.06455, -1.56867, -1.8389, -1.66179, -1.39126, -1.8052, -0.680825, -1.85036, 0.0456297, -1.64607, 0.62813, -1.11901, 0.928585, -0.506214, 1.09543, 0.142394, 1.20437, 0.673198, 1.21843, 0.8573, 1.19226, 0.960512, 1.16586, 0.967718, 1.13428, 0.674999, 0.994677, 0.132475, 0.784311, -0.433153, 0.45818, -0.892043, -0.0306245, -1.17185, -0.536595, -1.16871, 0
0.0394979, 1.24481, 0.0310286, 1.24851, 0.0348202, 1.25516, 0.039105, 1.26619, 0.0590457, 1.29516, 0.036988, 1.2862, -0.0367307, 1.27732, -0.132568, 1.23633, -0.274886, 1.16164, -0.399076, 1.07009, -0.514279, 1.02208, -0.616469, 0.955661, -0.716872, 0.940562, -0.983439, 1.0495, -1.33286, 1.20386, -1.37466, 1.17815, -1.19761, 1.0043, -0.97408, 0.846636, -0.745914, 0.85348, -0.453559, 0.981851, -0.0832339, 0.991125, 0.238446, 1.12073, 0.500233, 1.25872, 0.673996, 1.567, 0.686424, 1.52312, 0.664189, 1.35044, 0.584305, 1.23102, 0.436461, 1.07106, 0.222242, 0.932261, -0.0894746, 0.851212, -0.446834, 0.885291, -0.740436, 0.861183, -0.955232, 0.827326, -1.12916, 0.965482, -1.27918, 1.15865, -1.27496, 1.4434, -1.1447, 1.30073, -1.05826, 1.1605, -0.905019, 0.967718, -0.728156, 0.94389, -0.609699, 0.950148, -0.432192, 0.958294, -0.24875, 0.935097, -0.0660069, 1.00003, 0.10671, 0.954055, 0
1.35222, -0.730656, 1.3673, -0.703973, 1.36432, -0.712328, 1.35187, -0.704339, 1.37416, -0.672235, 1.40978, -0.659671, 1.35267, -0.671265, 1.15852, -0.722241, 0.899601, -0.756616, 0.698778, -0.793847, 0.422588, -0.793692, 0.104843, -0.752798, -0.211077, -0.656645, -0.495544, -0.564247, -0.712527, -0.502549, -0.864293, -0.477959, -0.887022, -0.468671, -0.730968, -0.485087, -0.447391, -0.532415, -0.0311058, -0.581664, 0.383205, -0.654594, 0.753099, -0.711641, 1.06712, -0.7461, 1.33665, -0.752747, 1.58639, -0.743245, 1.80009, -0.70176, 1.93413, -0.663846, 1.97387, -0.645595, 1.82295, -0.646736, 1.54606, -0.644014, 1.16875, -0.655455, 0.755324, -0.680549, 0.385329, -0.674563, 0.0728778, -0.65488, -0.205143, -0.587631, -0.44213, -0.523374, -0.628902, -0.419173, -0.780408, -0.386127, -0.849527, -0.338926, -0.811558, -0.279476, -0.674618, -0.229456, -0.459827, -0.260889, -0.221526, -0.283015, 0.0577857, -0.305615, 0.329719, -0.30748, 1
0.156181, -0.0639353, 0.14807, -0.0613829, 0.0739381, -0.0688655, -0.0595844, -0.0598819, -0.252165, -0.037165, -0.454735, -0.00685311, -0.632186, 0.0338482, -0.809842, 0.066445, -0.973233, 0.107946, -1.07874, 0.103645, -1.16292, 0.0933868, -1.2768, 0.115181, -1.39456, 0.196134, -1.46114, 0.317232, -1.44661, 0.364416, -1.37466, 0.378651, -1.27526, 0.379429, -1.13615, 0.413075, -0.913076, 0.502998, -0.586348, 0.433778, -0.190893, 0.313488, 0.203374, 0.19642, 0.556969, 0.108434, 0.78442, 0.0204533, 0.892427, -0.0421914, 0.996379, -0.0554126, 1.07708, -0.016037, 0.999456, -0.0302092, 0.682729, -0.0344877, 0.25543, 0.024058, -0.134846, 0.114884, -0.456569, 0.129235, -0.701898, 0.0917083, -0.935611, 0.118118, -1.12152, 0.128048, -1.15049, 0.136793, -1.07905, 0.158577, -0.956372, 0.213839, -0.757088, 0.287756, -0.422382, 0.258248, -0.0532833, 0.226287, 0.341916, 0.202945, 0.630378, 0.157619, 0.809365, 0.121213, 0.904379, 0.129241, 1
0.788208, -0.94054, 0.791824, -0.951144, 0.797316, -0.947486, 0.808974, -0.93986, 0.842106, -0.921292, 0.877059, -0.910776, 0.913892, -0.863548, 0.925717, -0.840525, 0.867818, -0.851155, 0.751052, -0.821463, 0.607929, -0.793692, 0.46043, -0.766607, 0.314903, -0.724299, 0.154931, -0.686273, -0.0404533, -0.70902, -0.258287, -0.706405, -0.487712, -0.766262, -0.684644, -0.841248, -0.829495, -0.819174, -0.863907, -0.807341, -0.812852, -0.832123, -0.673853, -0.825122, -0.474695, -0.828309, -0.253639, -0.851467, -0.0074818, -0.873694, 0.235544, -0.911811, 0.477132, -0.922997, 0.728818, -0.920896, 0.978781, -0.904554, 1.23452, -0.850786, 1.44733, -0.781241, 1.57418, -0.742845, 1.6204, -0.705217, 1.63146, -0.639982, 1.59796, -0.601914, 1.52027, -0.537099, 1.406, -0.499802, 1.24785, -0.492802, 1.0457, -0.458906, 0.828501, -0.427337, 0.605162, -0.417139, 0.397233, -0.393422, 0.204403, -0.360774, 0.0224033, -0.343308, -0.13346, -0.331742, 1
0.982712, 0.0101507, 1.02596, -0.0119488, 1.03197, -0.00701564, 1.01625, 0.0144847, 1.03285, 0.0250725, 0.784848, 0.0307855, 0.49602, 0.00820672, 0.16375, 0.105911, -0.21143, 0.216024, -0.545464, 0.227887, -0.823162, 0.176556, -1.08377, 0.211662, -1.27318, 0.209642, -1.29851, 0.249395, -1.19847, 0.254314, -0.874956, 0.292984, -0.454451, 0.424036, -0.0132421, 0.536969, 0.460028, 0.630446, 0.837888, 0.514412, 1.14869, 0.442506, 1.43144, 0.374767, 1.55458, 0.322049, 1.5575, 0.283707, 1.4888, 0.251317, 1.40358, 0.235475, 1.20563, 0.243114, 0.956188, 0.261323, 0.67179, 0.320012, 0.433462, 0.517175, 0.0768524, 0.523689, -0.270975, 0.456257, -0.543578, 0.336936, -0.752231, 0.222217, -0.963858, 0.213937, -1.23665, 0.150578, -1.42598, 0.185453, -1.4009, 0.240508, -1.18233, 0.234419, -0.848588, 0.285137, -0.507717, 0.400535, -0.211019, 0.521023, 0.0775615, 0.55929, 0.367267, 0.560622, 0.664253, 0.505281, 1
