@relation abalone
@attribute f1 real [-1.15421, 1.26179]
@attribute f2 real [-3.73871, 2.42319]
@attribute f3 real [-3.55584, 2.43973]
@attribute f4 real [-3.33555, 23.6805]
@attribute f5 real [-1.68589, 4.07178]
@attribute f6 real [-1.61454, 5.08478]
@attribute f7 real [-1.64298, 5.28587]
@attribute f8 real [-1.70493, 5.50398]
@attribute clase integer [0, 2]
@inputs f1, f2, f3, f4, f5, f6, f7, f8
@outputs clase
@data
0.0,0.4932434800954251,0.5210085112841648,0.11061913196044573,0.18204360444415885,0.14425046124084237,0.1494408162970767,0.152964595202326,1
1.0,0.3445950112789886,0.3361348462281318,0.07079606382132103,0.07189713894683093,0.05951648824059758,0.05135051271134461,0.053313191592071485,0
0.5000007036423841,0.6351352667196806,0.6218489651526043,0.11061913196044573,0.27129463828249967,0.1970413415092875,0.1961820504124061,0.2575984441475896,2
0.5000007036423841,0.6418921111994678,0.6470590786197142,0.13274301757658874,0.31609713651529175,0.2108273675537219,0.19815698131724602,0.31738917533996125,2
0.5000007036423841,0.6081083221084406,0.5462186247512747,0.12389345962862816,0.21409597979738332,0.12979182961852845,0.1935487129898901,0.20777288105968864,2
1.0,0.3783784222398935,0.37815086805758247,0.07522084094454962,0.1021784853942654,0.06321537111229199,0.05135051271134461,0.11310420021889578,0
0.5000007036423841,0.4932434800954251,0.4789916555056483,0.08849528335933639,0.1590224865266679,0.12575694249565628,0.11389119406539326,0.12805181365837554,1
0.0,0.39189211119946776,0.40336114831450554,0.07079606382132103,0.08978284618604403,0.06456028373028908,0.05595878103870052,0.0981564480621897,0
0.0,0.6959460555997339,0.6554624497754176,0.12389345962862816,0.32902441438984864,0.23873596126174,0.3074393297589066,0.277528780356531,2
0.0,0.716216426751489,0.7058825099198242,0.15929164330092666,0.3309724246092603,0.26429070413116557,0.28768958773822495,0.29247639379601076,2
0.0,0.6756758467355849,0.6218489651526043,0.12389345962862816,0.3051178862282833,0.26361824782216703,0.29822279310419475,0.19780771295521793,2
0.5000007036423841,0.8175676333598403,0.8487399863565933,0.14601731193124087,0.5797779310033397,0.40652334863836925,0.3686637753739798,0.4569012513680986,2
0.5000007036423841,0.8513510443207453,0.831932576885934,0.1769907147788074,0.6047463644147719,0.42501627030803124,0.5411460776319302,0.4867962008126055,2
0.0,0.5337840601113293,0.529411882439868,0.10619439185225078,0.20453343105804953,0.19636873593140794,0.29822279310419475,0.13801698176284627,1
1.0,0.6013515636410848,0.5966388016485505,0.10619439185225078,0.21002315172630592,0.15971785196109456,0.14549081016330273,0.1878425448507472,0
0.5000007036423841,0.5337840601113293,0.5126051401284616,0.10619439185225078,0.16840805395238004,0.1408880304269687,0.1382492044134308,0.14798214986731698,1
0.5000007036423841,0.5743246401272335,0.5798320760161253,0.12389345962862816,0.23357538726602947,0.17182281186747314,0.23041507609487866,0.21773791044693303,0
1.0,0.2297294665606388,0.22689085441417578,0.05309695532840663,0.029749881462466612,0.027572947702154845,0.01777495543993594,0.023418242147564605,0
0.0,0.5810813223194145,0.5882354471718285,0.09734483760579359,0.2206482830728402,0.20443880871491435,0.210006999718568,0.17289493141126744,1
0.5000007036423841,0.6148650740842921,0.5966388016485505,0.11504390908367434,0.2459713738369861,0.2024212905190378,0.2541148964113814,0.19780771295521793,1
0.0,0.4729732712312761,0.4537815420385384,0.08407039519100684,0.13334508577254342,0.11398828537821751,0.10467451308658725,0.0981564480621897,0
0.0,0.5405407423035103,0.5042017689727583,0.10619439185225078,0.16929348156459123,0.15669157466727968,0.132982673892493,0.1330343977106109,0
0.0,0.6486487933916487,0.6218489651526043,0.11504390908367434,0.2707633469788994,0.17686645808828358,0.22054020508453784,0.27254619630429566,2
0.0,0.702702900079521,0.7058825099198242,0.14159253480801226,0.4659113842926044,0.273705689532669,0.3074393297589066,0.5764824363183894,2
0.5000007036423841,0.6756758467355849,0.6638658209311208,0.14159253480801226,0.3454934027132503,0.21015491124472335,0.30348946794922677,0.32735434344443193,2
0.0,0.6486487933916487,0.6470590786197142,0.13274301757658874,0.26669034522645446,0.2057837213329114,0.2001320565461801,0.2575984441475896,2
0.5000007036423841,0.743243317807819,0.7394959945426374,0.14601731193124087,0.4462548218289689,0.3402825958455485,0.41803762529135424,0.3871445197678983,1
0.0,0.7972979113585095,0.8067222966290111,0.17256593765557882,0.5680891749613993,0.3863484652173653,0.5102044350794143,0.4768307552736821,2
0.0,0.5337840601113293,0.5378152535955714,0.11504390908367434,0.1845227322858031,0.14324170214290408,0.17314056445153234,0.1429995658150816,0
0.0,0.5337840601113293,0.529411882439868,0.11504390908367434,0.18434575097218145,0.1344993223192802,0.17445723316279038,0.16292976330679673,0
0.0,0.6418921111994678,0.6386557074640109,0.12831824045336013,0.2978573971762883,0.21990605016628553,0.251481544556456,0.2526158600953542,2
0.5000007036423841,0.6013515636410848,0.5966388016485505,0.13716775768478368,0.25677366017850967,0.19502382331341092,0.2409483103256673,0.2326856626036391,2
0.5000007036423841,0.6351352667196806,0.6302523363083076,0.14601731193124087,0.2833364017041615,0.19670503872034772,0.24028999040244775,0.277528780356531,2
0.5000007036423841,0.5945948165338614,0.6218489651526043,0.12389345962862816,0.2705861919839101,0.20376620313703483,0.2264651132583329,0.2526158600953542,2
0.0,0.3986497671172853,0.3529405878006595,0.06637128669809243,0.07508419204296185,0.05985234322289427,0.06649155343238779,0.06826135990045654,0
