@relation wine-quality-white
@attribute f1 real [-3.61998, 8.70422]
@attribute f2 real [-1.96678, 8.15281]
@attribute f3 real [-2.76146, 10.9553]
@attribute f4 real [-1.14183, 11.7129]
@attribute f5 real [-1.6831, 13.7417]
@attribute f6 real [-1.95848, 14.9168]
@attribute f7 real [-3.04392, 7.09772]
@attribute f8 real [-2.3128, 15.0298]
@attribute f9 real [-3.10109, 4.18365]
@attribute f10 real [-2.36447, 5.17107]
@attribute f11 real [-2.04309, 2.99502]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
-0.657434, 0.215874, 0.0479962, -0.944669, 0.147732, -1.25289, -0.149669, -0.00915324, 0.739953, 0.00134171, -0.824192, 3
0.409083, -0.478608, -0.117266, 0.415726, 0.55967, 0.687471, 1.12098, 0.525802, 0.0114792, -0.787262, -0.499152, 3
1.4756, -0.57782, 0.791676, -0.964385, -0.0811222, -0.429707, -0.220261, -0.0760226, 0.210154, -0.349149, 0.394706, 3
1.4756, -0.0817616, 0.626414, -0.974243, -0.584602, -1.42929, -1.77327, -1.07906, -1.31302, 0.6147, 1.2073, 2
1.2386, -0.974667, 0.29589, -1.02353, -0.264206, -1.13529, -1.49091, -0.677847, -0.0547457, 1.22806, 0.232186, 2
-0.775936, 3.7875, 1.20483, -1.02353, -0.767685, -0.370908, -1.49091, -1.61402, 0.938628, -0.874884, 1.85738, 5
-0.538932, 0.315085, 0.378521, -0.688363, -0.355747, -0.958897, -0.855584, -0.945324, -0.120971, -1.22537, 0.394706, 4
0.409083, 0.414297, 0.213258, -0.865805, -0.584602, 0.0994826, -0.573218, -1.14593, -0.584545, 1.92904, 1.45108, 4
1.7126, -1.37151, 0.0479962, -1.04325, -0.172664, -1.66448, -2.14976, -0.209761, 1.86578, -0.787262, -0.255373, 3
-0.775936, -1.56994, 0.0479962, -0.964385, -0.0353514, 0.452276, -0.502627, -0.0425879, 1.53465, 0.176587, -1.23049, 3
-1.24994, -0.0817616, -1.10884, 1.6874, -0.0811222, -0.7825, 0.956263, 0.72641, 1.20353, -1.05013, -0.255373, 2
0.527585, 0.0174502, 0.791676, -0.924953, 1.56663, -0.841299, -0.361444, -1.17937, 0.0114792, -0.612016, 1.85738, 2
0.172079, 0.315085, -0.613053, 0.198851, 1.06315, -0.429707, 0.509184, 0.458932, -0.38587, -0.261526, -0.580412, 3
0.646087, -0.974667, -0.199897, -0.984101, 0.55967, 0.158281, 0.673898, -0.310065, -0.187196, 0.351832, -0.417892, 4
0.409083, -0.875455, -0.199897, -0.944669, 0.742753, -0.25331, 0.81508, -0.778151, 1.07108, -0.436771, 0.963524, 3
-0.301928, -0.280185, -0.365159, -1.04325, 1.01738, 0.21708, -0.337913, -0.878455, 1.00485, 0.789945, 0.394706, 4
0.646087, -0.776244, 0.213258, -1.02353, -0.355747, 0.511075, -0.643809, -0.477239, 1.1373, -1.313, -0.499152, 3
0.646087, -0.379397, -0.365159, 0.73118, 0.193503, -0.841299, -0.784992, 0.72641, -0.38587, -1.22537, -0.824192, 2
-0.0649244, -0.280185, -0.199897, 1.36209, 0.193503, 1.98105, 1.49746, 1.06076, 0.210154, -0.0862809, -0.661672, 3
-0.894438, -0.0817616, 0.791676, 0.218567, 0.147732, 1.74585, 2.46221, 0.559236, -0.452095, -0.173903, -1.23049, 2
0.0535775, -0.379397, -0.0346349, -0.924953, -0.49306, 0.687471, -0.0555474, -1.34654, 0.475053, -0.787262, 1.69486, 4
2.06811, -0.131367, 0.213258, -1.02353, -0.538831, -1.19409, -1.37325, -0.911889, -1.57792, -1.13775, 0.719745, 4
-1.01294, 0.61272, 2.69219, 1.8747, 0.0104195, -0.547305, 0.603306, 1.2948, -0.319645, 0.0889643, -1.39301, 3
0.646087, -0.280185, 0.29589, 1.40152, 0.651211, 0.981465, 1.26216, 1.16106, -1.24679, -0.436771, -1.14923, 2
0.764589, 0.265479, 0.543783, 2.46618, 0.60544, 0.511075, 0.744489, 1.99693, -1.31302, -0.261526, -1.23049, 2
-1.60545, 2.05129, -2.76146, -0.964385, 0.880066, -1.60568, -0.832053, -0.00915324, 2.92537, -0.787262, -0.661672, 1
-1.01294, 0.315085, -0.778315, -0.609499, -0.218435, -0.606103, 0.109166, -0.878455, 0.806178, -0.436771, 0.638485, 3
0.172079, -1.37151, 0.543783, -0.924953, -0.49306, -1.13529, -1.2556, -0.978759, 0.0114792, -0.612016, 1.04478, 3
0.409083, 0.315085, 1.37009, 1.36209, 0.468128, 1.92225, 1.33275, 1.3951, -1.18057, -0.173903, -1.06797, 2
0.527585, 0.414297, 1.20483, 1.36209, 0.651211, 1.27546, 1.35628, 1.3951, -0.981894, 0.0889643, -1.06797, 2
-1.13144, 0.811144, -2.43094, -0.136318, 0.0104195, -0.841299, -1.20854, -0.209761, 0.210154, 0.176587, -0.255373, 2
0.0535775, -0.875455, -0.44779, -0.274329, 0.55967, -1.25289, 0.179757, 0.392063, 0.673728, -1.13775, -1.14923, 3
-0.894438, 0.215874, 1.86588, -0.708078, -0.0811222, 0.687471, 0.956263, -0.544108, 0.739953, 0.702322, 0.313446, 4
-0.894438, 0.215874, 1.86588, -0.727794, 0.0104195, 0.628672, 1.07392, -0.544108, 0.806178, 0.702322, 0.313446, 3
0.290581, 0.910356, 2.77482, 0.810043, -0.0353514, 0.805069, 0.391532, 1.16106, -0.187196, -0.436771, -1.47427, 2
-0.657434, 0.315085, 0.0479962, -0.826374, -0.0353514, -0.900098, -1.44385, -0.443804, 0.739953, -0.524394, -0.255373, 2
0.290581, 0.910356, 2.77482, 0.810043, -0.0353514, 0.805069, 0.391532, 1.16106, -0.187196, -0.436771, -1.47427, 2
-1.48695, -1.17309, -0.530422, -0.984101, -0.0811222, 1.04026, 0.697428, -0.744716, 0.607503, -1.05013, -0.336633, 3
-0.538932, 3.14262, -1.60463, -0.234898, 0.55967, -1.19409, -0.973236, 0.358628, 1.26975, -1.13775, -1.23049, 1
0.0535775, -0.280185, -0.282528, -0.451772, 0.376586, -0.723701, -0.526157, -0.00915324, -1.31302, -0.962507, -0.905451, 3
-0.894438, 0.414297, -0.778315, -0.964385, -0.447289, 0.158281, -0.337913, -1.41341, 0.673728, -0.612016, 1.53234, 4
-1.96096, 1.60484, -2.43094, -0.984101, -0.447289, 0.452276, -0.455566, -1.54715, 1.1373, -1.40062, 1.28856, 5
-1.96096, 1.60484, -2.43094, -0.984101, -0.447289, 0.452276, -0.455566, -1.54715, 1.1373, -1.40062, 1.28856, 5
0.172079, -0.478608, 0.213258, 1.30294, 0.239274, 2.15744, 0.909202, 1.06076, -0.187196, 0.00134171, -0.580412, 2
0.764589, 0.116662, -0.199897, 0.504447, 0.422357, -0.900098, 0.29741, 0.927018, -0.716995, 0.439455, -0.986711, 2
0.883091, 2.00168, 0.29589, -1.1024, -0.401518, -1.84088, -0.902645, -1.27967, -1.04812, -0.874884, 0.719745, 1
-0.657434, -0.57782, 0.791676, -0.363051, -0.355747, -0.25331, -0.19673, -0.744716, 1.07108, -1.40062, 0.801005, 4
0.764589, -0.0817616, -0.199897, 2.22959, 0.239274, -0.135713, 0.81508, 1.66258, -0.65077, 1.31568, -0.255373, 2
-0.183426, -0.379397, 0.626414, 0.593169, -0.264206, 0.805069, 0.650367, 0.458932, -0.452095, 1.05281, -0.499152, 3
-1.13144, 0.215874, -0.860946, -0.432056, -0.355747, 0.393477, -0.455566, -0.544108, -0.25342, 0.0889643, 0.394706, 2
-0.301928, 0.0174502, -0.44779, 0.415726, 0.285045, 1.15786, 1.70924, 0.72641, -0.65077, 0.527077, -1.31175, 3
-0.538932, 0.116662, 0.874307, -0.550352, 6.92182, 2.33384, 1.05039, 0.0577161, -1.18057, -0.962507, -1.14923, 2
-0.0649244, -0.180973, -0.778315, 0.277715, 0.285045, 1.09906, 1.77983, 0.692975, -0.38587, -0.173903, -1.31175, 2
3.96414, 1.60484, 4.51008, -0.0377391, 0.147732, -0.900098, -0.337913, 0.927018, -1.31302, 0.176587, -0.499152, 1
-0.894438, 1.20799, -0.199897, -1.08268, 0.101961, -0.723701, 0.744489, -0.3435, 0.210154, 2.45477, -0.824192, 3
-1.48695, -0.329791, -0.695684, 0.652316, -0.630372, -1.37049, -1.65562, -0.00915324, 0.806178, -1.313, -0.0115934, 2
-0.775936, -0.280185, -0.695684, -0.984101, -0.721914, -0.018115, -0.784992, -0.945324, 0.739953, -0.436771, 0.475966, 4
0.764589, -0.0817616, 0.213258, 0.119988, -0.447289, 0.569873, 0.603306, -0.0425879, -1.04812, -1.40062, 0.394706, 2
-0.775936, -0.280185, -0.695684, -0.984101, -0.721914, -0.018115, -0.784992, -0.945324, 0.739953, -0.436771, 0.475966, 4
-0.657434, 2.1505, -0.943577, -0.905237, 0.0104195, -0.25331, 0.0385745, -0.376935, 1.33598, 0.439455, -0.0928532, 3
0.290581, -0.280185, -0.117266, 0.770611, -0.218435, 1.80465, 3.1446, 0.960452, -0.120971, 0.264209, -1.14923, 3
0.409083, -0.478608, 0.378521, 1.55925, 0.55967, 1.15786, 1.30922, 1.2948, -0.65077, -0.436771, -1.23049, 3
0.409083, -0.478608, 0.378521, 1.55925, 0.55967, 1.15786, 1.30922, 1.2948, -0.65077, -0.436771, -1.23049, 3
-0.0649244, -0.379397, 0.0479962, -0.727794, 0.0561903, 1.71645, 1.88572, -0.209761, 0.739953, 0.789945, -0.661672, 3
-0.0649244, -0.677032, -0.530422, -0.84609, -0.721914, -0.547305, 0.015044, -1.34654, -0.187196, 1.05281, 1.69486, 4
-1.24994, -0.776244, -0.530422, -0.984101, -0.676143, -1.37049, -1.44385, -1.17937, 0.408829, -1.13775, 0.313446, 4
