@relation wine-quality-white
@attribute f1 real [-3.61998, 8.70422]
@attribute f2 real [-1.96678, 8.15281]
@attribute f3 real [-2.76146, 10.9553]
@attribute f4 real [-1.14183, 11.7129]
@attribute f5 real [-1.6831, 13.7417]
@attribute f6 real [-1.95848, 14.9168]
@attribute f7 real [-3.04392, 7.09772]
@attribute f8 real [-2.3128, 15.0298]
@attribute f9 real [-3.10109, 4.18365]
@attribute f10 real [-2.36447, 5.17107]
@attribute f11 real [-2.04309, 2.99502]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
0.409083, -0.478608, -0.117266, 0.415726, 0.55967, 0.687471, 1.12098, 0.525802, 0.0114792, -0.787262, -0.499152, 3
1.4756, 0.0174502, 0.543783, 0.100272, 0.193503, -0.312109, -0.973236, 0.358628, 0.475053, -0.436771, -0.336633, 3
2.06811, -0.478608, 0.543783, -0.432056, -0.49306, -1.07649, -0.69087, 0.224889, -0.319645, 0.351832, -0.661672, 2
-0.301928, -1.07388, 0.378521, -0.964385, -0.630372, -0.429707, -0.620279, -0.878455, 0.408829, 0.527077, 0.719745, 4
-0.0649244, -0.180973, 0.709045, -0.924953, 0.147732, 0.334678, -0.384974, -0.3435, 1.86578, -0.0862809, -0.0115934, 5
-0.301928, -0.0817616, 0.626414, -1.00382, 0.285045, -1.13529, 0.0856355, 0.358628, 1.53465, -0.173903, -0.417892, 3
0.646087, -0.280185, 0.213258, -0.855947, 0.193503, -0.25331, -0.902645, -0.677847, 0.0114792, -0.436771, 0.232186, 3
0.527585, -0.379397, 0.461152, 2.27887, 0.513899, 0.569873, 0.250349, 1.96349, 0.143929, -1.13775, -1.55553, 2
-0.183426, -0.379397, 0.461152, -0.688363, 5.82332, 1.62825, 0.438593, -0.109457, -0.584545, -1.313, -0.905451, 3
-0.0649244, -0.776244, 2.11377, -1.08268, 4.63327, 0.158281, -0.149669, -0.3435, -0.915669, -0.962507, -1.14923, 3
0.409083, -0.677032, 0.0479962, 1.08607, -0.126893, 0.0994826, 1.7563, 0.72641, -0.65077, 0.0889643, -0.742932, 3
-0.0649244, -0.57782, -0.778315, -0.294045, 2.11588, -0.312109, -0.361444, 0.358628, -1.04812, -0.261526, -1.55553, 3
-1.01294, -0.875455, -0.613053, 1.18464, 0.101961, 0.863868, 0.203288, 1.06076, 0.739953, -1.13775, -1.31175, 3
-0.538932, -0.180973, -0.778315, 0.00169263, -0.264206, -0.488506, -0.337913, -1.24624, 0.210154, 0.00134171, 1.69486, 4
-0.183426, -0.478608, -0.199897, -0.84609, 0.0104195, -0.312109, -0.996767, -0.477239, 0.938628, 1.31568, 0.150926, 5
-0.0649244, 0.215874, -0.860946, -0.353193, 0.696982, 0.893267, 2.35633, 0.592671, 0.872403, 0.96519, -0.824192, 2
0.172079, 0.414297, 0.0479962, -1.00382, -0.172664, -0.900098, -1.63209, -0.945324, 0.806178, 1.4033, 1.2073, 4
-0.183426, 2.59695, -0.44779, -0.195466, 0.651211, -0.841299, -0.784992, 0.291759, 0.541278, -1.05013, -1.23049, 2
-0.0649244, -0.57782, -0.199897, -0.984101, 0.330815, -0.0769139, -0.573218, -0.376935, 1.33598, 2.45477, 0.0696664, 3
0.290581, -0.776244, 0.0479962, 1.89442, 0.193503, 0.922666, 0.650367, 1.49541, 0.143929, 0.96519, -1.06797, 3
0.409083, 1.10878, 2.4443, 0.908622, -0.0811222, 1.15786, 0.415062, 1.12763, -0.65077, -0.436771, -1.47427, 3
0.764589, -1.07388, -0.117266, -0.924953, -0.264206, 0.922666, 0.226818, -0.811585, 0.143929, -0.436771, 0.801005, 4
0.290581, -0.180973, -0.365159, 1.18464, -0.0811222, 1.56945, 2.39162, 0.960452, -0.981894, -0.612016, -1.06797, 3
0.290581, -0.478608, 0.130627, 1.99299, -0.264206, 1.45186, 0.76802, 1.66258, -0.187196, 0.877568, -1.14923, 3
-0.183426, 1.3072, 0.0479962, 0.553737, 0.147732, -0.370908, 0.273879, 0.927018, 0.210154, 0.176587, -1.14923, 2
-0.538932, -1.47073, 1.1222, -0.944669, 2.11588, 0.275879, 0.462123, -0.410369, 0.143929, -1.13775, -0.580412, 3
