@relation wine-quality-white
@attribute f1 real [-3.61998, 8.70422]
@attribute f2 real [-1.96678, 8.15281]
@attribute f3 real [-2.76146, 10.9553]
@attribute f4 real [-1.14183, 11.7129]
@attribute f5 real [-1.6831, 13.7417]
@attribute f6 real [-1.95848, 14.9168]
@attribute f7 real [-3.04392, 7.09772]
@attribute f8 real [-2.3128, 15.0298]
@attribute f9 real [-3.10109, 4.18365]
@attribute f10 real [-2.36447, 5.17107]
@attribute f11 real [-2.04309, 2.99502]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
0.172079, -0.0817616, 0.213258, 2.82106, -0.0353514, 0.569873, 0.744489, 2.33127, -1.24679, -0.349149, -1.39301, 3
-0.775936, 0.414297, -1.43936, 0.119988, -0.0353514, -0.312109, -0.0555474, 0.291759, -0.0547457, -0.173903, -0.742932, 3
0.172079, -0.0817616, 0.213258, 2.82106, -0.0353514, 0.569873, 0.744489, 2.33127, -1.24679, -0.349149, -1.39301, 3
-0.301928, -1.17309, 0.543783, -0.964385, -0.0811222, 0.74627, 0.109166, -0.945324, 2.32935, 0.264209, 1.53234, 4
-0.657434, 2.00168, -2.43094, -1.04325, 0.0104195, -0.312109, -0.926175, -0.410369, 0.342604, -1.13775, -0.742932, 3
0.883091, 3.88671, -1.60463, -0.964385, 1.292, -0.606103, 0.697428, -0.109457, -0.915669, 0.176587, -0.986711, 2
0.0535775, -0.379397, 0.130627, -1.06296, 0.285045, -0.018115, 0.179757, -0.3435, 1.73333, -0.436771, -0.417892, 3
-0.301928, -0.379397, -0.530422, -0.984101, 0.513899, -0.135713, 0.32094, -0.209761, 0.210154, 0.6147, -0.824192, 3
-0.183426, -0.478608, -0.613053, -0.984101, 0.651211, -0.135713, 0.368001, -0.209761, 0.342604, 0.6147, -0.824192, 3
-0.775936, 1.80326, -0.695684, -0.392625, 0.925836, 1.56945, 1.61512, -0.0425879, 0.408829, 0.264209, -0.580412, 2
-0.538932, -0.974667, 0.130627, -1.06296, -0.0353514, 0.21708, -0.714401, -0.978759, 0.806178, -1.22537, 0.313446, 3
0.172079, 1.90247, -2.18304, -1.04325, -0.49306, -1.07649, 0.29741, -1.01219, -1.11434, -1.313, -0.0115934, 2
-0.301928, 1.00957, -1.52199, -0.353193, -0.0811222, -0.606103, -1.42032, -0.310065, -0.51832, -0.962507, -0.255373, 3
-1.01294, -0.0817616, -0.44779, -0.313761, 0.788524, -0.25331, 1.47393, 0.793279, 3.32272, 1.92904, -0.417892, 2
0.290581, -0.974667, 0.213258, -0.984101, -0.126893, -0.25331, -1.20854, -1.41341, 0.475053, -1.05013, 1.77612, 4
0.527585, -0.57782, -0.282528, 0.356578, 0.0561903, 0.393477, 1.61512, 0.860148, 0.938628, -0.261526, -0.824192, 3
0.290581, 1.50563, 2.27904, 1.06635, -0.0353514, 1.09906, 0.391532, 1.12763, -0.51832, -0.349149, -1.47427, 2
0.290581, 1.60484, 2.36167, 1.06635, -0.0811222, 0.981465, 0.32094, 1.16106, -0.452095, -0.261526, -1.47427, 3
0.409083, 1.10878, 2.4443, 0.908622, -0.0811222, 1.15786, 0.415062, 1.12763, -0.65077, -0.436771, -1.47427, 3
0.290581, 1.50563, 2.27904, 1.06635, -0.0353514, 1.09906, 0.391532, 1.12763, -0.51832, -0.349149, -1.47427, 2
0.0535775, -0.677032, -0.0346349, -0.905237, -0.538831, 0.74627, -0.0555474, -1.37997, 0.408829, -0.699639, 1.69486, 4
-1.01294, 0.61272, 2.69219, 1.8747, 0.0104195, -0.547305, 0.603306, 1.2948, -0.319645, 0.0889643, -1.39301, 3
3.49013, 0.811144, 1.03957, 0.810043, -0.355747, -1.84088, -1.30266, 0.525802, -1.97527, -1.66349, -0.336633, 1
0.290581, -1.56994, -0.117266, 0.6326, 0.376586, 1.68705, 0.556245, 0.72641, 1.4022, -0.699639, -0.905451, 2
-1.01294, -0.677032, -0.778315, 1.1255, 0.193503, 1.15786, 0.603306, 0.993887, 1.00485, -0.874884, -0.905451, 2
0.527585, -1.47073, -0.117266, 1.57896, 0.239274, -0.0769139, -0.69087, 1.12763, 0.0777041, -1.22537, -1.06797, 3
0.290581, -0.478608, 0.130627, 1.99299, -0.264206, 1.45186, 0.76802, 1.66258, -0.187196, 0.877568, -1.14923, 3
0.409083, -0.0817616, 1.03957, 2.4366, 0.285045, 0.569873, 2.74458, 1.99693, -0.981894, 0.264209, -1.31175, 2
-0.183426, 1.3072, 0.0479962, 0.553737, 0.147732, -0.370908, 0.273879, 0.927018, 0.210154, 0.176587, -1.14923, 2
1.12009, -0.379397, -0.117266, 1.14521, 0.376586, 0.393477, -0.00848644, 1.46197, -1.18057, 0.439455, -1.39301, 2
0.646087, -1.17309, -0.199897, 0.090414, 0.60544, -0.25331, -0.1732, 0.392063, 0.673728, -1.313, -0.661672, 2
-1.36845, -0.180973, -0.695684, 0.790327, -1.17962, -1.66448, -1.91446, -0.00915324, 1.33598, -1.05013, 0.0696664, 2
-0.42043, -0.379397, -0.117266, 0.238283, -0.355747, 0.74627, 1.52099, 0.592671, 1.73333, 0.439455, -0.661672, 4
-0.42043, 1.45602, 0.543783, 1.32266, -0.355747, 1.39306, 2.41515, 1.2948, 0.276379, 0.702322, -1.23049, 2
1.2386, -0.677032, 0.543783, -1.02353, -0.309976, 0.158281, -0.737931, -0.677847, 0.143929, 0.439455, 0.232186, 3
1.94961, -0.677032, 0.626414, -0.412341, -0.447289, -0.664902, -0.926175, 0.224889, -0.0547457, 0.351832, -0.661672, 3
1.4756, -0.776244, 0.543783, -0.865805, -0.401518, -0.958897, -1.20854, -0.644412, -0.452095, 0.439455, 0.557225, 3
0.409083, -0.974667, 0.626414, -1.02353, 0.101961, 0.334678, -0.973236, -0.711281, -0.319645, -0.349149, -0.0928532, 2
1.5941, -0.478608, 0.543783, 0.218567, 0.147732, -1.37049, -1.46738, 0.860148, -0.849445, 3.06813, -0.661672, 3
-0.538932, -0.57782, 1.86588, 1.59868, 0.422357, -0.488506, 0.485654, 1.32823, -1.37924, -0.787262, -1.14923, 2
0.646087, -0.379397, 0.709045, 1.5001, 0.925836, 0.74627, 1.40334, 1.2948, -1.97527, -0.612016, -1.31175, 3
-0.183426, -0.379397, 0.130627, 1.32266, 0.193503, 1.68705, 1.56806, 0.993887, -0.25342, 0.0889643, -0.824192, 2
1.83111, -0.0817616, 1.03957, 0.455157, 0.101961, 0.21708, 1.37981, 1.12763, -0.319645, 0.877568, -0.742932, 3
-0.183426, 1.80326, -1.2741, -0.786942, -0.538831, -0.606103, -0.949706, -1.48028, -0.716995, -0.436771, 1.69486, 4
1.2386, -0.875455, 0.956938, -0.964385, -0.0353514, -1.07649, -0.996767, -0.778151, -0.38587, -0.874884, 0.394706, 3
0.0535775, -0.478608, 0.543783, 0.218567, -0.264206, 0.863868, 0.29741, -0.443804, -0.51832, -1.92636, 0.719745, 3
-1.01294, 3.88671, -2.18304, -1.02353, 0.651211, -1.54688, -0.714401, -0.310065, -0.51832, -1.22537, -1.47427, 1
0.290581, 0.61272, -1.52199, -1.02353, 0.330815, 1.51065, 1.05039, -0.142892, -0.65077, -0.524394, -1.06797, 2
-0.0649244, -0.180973, 1.86588, 1.08607, -0.126893, 1.68705, 2.0622, 0.993887, -1.11434, 1.22806, -0.986711, 2
-0.0649244, 0.116662, 1.86588, 1.08607, -0.126893, 1.80465, 2.15632, 1.06076, -1.11434, 1.22806, -0.986711, 2
-0.538932, 0.215874, 0.956938, -0.570067, 6.92182, 2.39264, 0.979794, 0.0577161, -1.11434, -0.874884, -1.14923, 3
-0.0649244, -0.0817616, -0.613053, 1.91413, 0.147732, 1.15786, 1.35628, 1.46197, -0.25342, 0.0889643, -0.986711, 2
0.290581, 0.414297, -0.778315, 1.32266, 0.193503, 0.981465, 1.54453, 1.32823, -0.584545, 0.00134171, -1.39301, 2
0.0535775, 2.59695, -0.117266, 1.34237, 0.193503, 1.04026, 2.2975, 1.09419, 0.0777041, 0.0889643, -0.742932, 2
-1.24994, 0.0174502, 0.130627, -0.806658, 0.330815, 0.0406838, -0.573218, -0.544108, 0.607503, 0.0889643, -0.255373, 1
-0.0649244, 2.89459, -0.365159, -0.826374, -0.264206, -1.19409, -1.44385, -0.0760226, 0.872403, 2.19191, -0.255373, 2
-1.24994, -0.180973, -0.778315, 0.553737, -0.0811222, 1.15786, 0.32094, 0.692975, 0.806178, -0.962507, -0.905451, 2
0.764589, -0.478608, 0.213258, 0.119988, -0.447289, 0.452276, 0.532715, -0.0760226, -0.981894, -1.48824, 0.394706, 2
-0.538932, -1.07388, -0.117266, -0.786942, 0.101961, 0.334678, 1.4504, -0.0760226, 2.06445, 0.0889643, -0.661672, 3
-0.538932, -1.07388, -0.117266, -0.786942, 0.101961, 0.334678, 1.4504, -0.0760226, 2.06445, 0.0889643, -0.661672, 3
0.290581, -0.379397, 0.626414, 2.2493, 0.0104195, 0.21708, 0.156227, 1.93006, 0.872403, -0.874884, -1.47427, 2
0.409083, -0.478608, 0.378521, 1.55925, 0.55967, 1.15786, 1.30922, 1.2948, -0.65077, -0.436771, -1.23049, 3
0.409083, -0.478608, 0.378521, 1.55925, 0.55967, 1.15786, 1.30922, 1.2948, -0.65077, -0.436771, -1.23049, 3
0.172079, -0.180973, 2.11377, -0.984101, -0.401518, 0.275879, -0.432035, -0.744716, 1.00485, -0.699639, 0.475966, 4
-0.894438, 1.3072, -1.60463, 0.790327, -0.401518, -1.0177, -0.455566, 0.65954, 1.26975, -0.349149, -0.417892, 2
-1.13144, -0.677032, -0.44779, -0.353193, 0.330815, 0.275879, 1.42687, 0.793279, 3.5214, 1.84142, -0.417892, 1
-1.24994, 0.811144, 0.378521, -1.08268, -0.401518, -1.89968, -1.49091, -1.2128, 0.607503, -1.313, 0.719745, 1
-1.84245, 2.9938, -2.18304, 0.100272, -0.126893, -0.0769139, 0.250349, 0.124585, 1.00485, 0.702322, -0.661672, 2
0.527585, 0.414297, -0.695684, 0.15942, 0.468128, 0.687471, 0.979794, 0.692975, -0.716995, -0.173903, -1.39301, 2
-0.183426, -1.07388, 1.37009, -0.84609, -0.126893, -0.488506, -0.384974, -0.577543, -0.25342, -0.349149, -0.174113, 3
-0.894438, 1.3072, -2.76146, -0.944669, 0.788524, 0.0406838, -1.20854, -0.878455, 0.541278, 1.57855, 0.232186, 3
0.527585, 1.3072, -0.778315, 0.0805561, 0.513899, 0.334678, 0.579776, 0.291759, 0.0777041, -0.699639, -0.499152, 3
-0.775936, 0.315085, -0.613053, -0.313761, -0.401518, 0.0406838, 0.226818, -0.410369, 0.143929, -0.699639, -0.0928532, 3
-1.24994, 0.61272, -1.02621, 0.0411244, -0.264206, 0.863868, 0.673898, 0.0242814, 0.673728, 1.14044, -0.417892, 2
-0.0649244, -0.280185, 0.0479962, -0.333477, -0.676143, -0.0769139, -0.102608, -0.443804, 0.143929, -0.962507, 0.0696664, 3
-1.13144, 0.215874, 1.1222, 0.287573, -0.721914, -0.958897, -0.126139, -0.243196, 2.1969, -0.524394, 0.801005, 4
