@relation statlog-landsat
@attribute f1 real [-2.15932, 2.52945]
@attribute f2 real [-2.50187, 2.3386]
@attribute f3 real [-2.59852, 2.43982]
@attribute f4 real [-2.65068, 3.82149]
@attribute f5 real [-2.15525, 2.41958]
@attribute f6 real [-2.47676, 2.3453]
@attribute f7 real [-2.95741, 2.75599]
@attribute f8 real [-2.85774, 3.98196]
@attribute f9 real [-2.14578, 2.59571]
@attribute f10 real [-2.46045, 2.05446]
@attribute f11 real [-2.9367, 2.75995]
@attribute f12 real [-2.83466, 3.95822]
@attribute f13 real [-2.15084, 2.38885]
@attribute f14 real [-2.48972, 2.07442]
@attribute f15 real [-2.78112, 2.73164]
@attribute f16 real [-2.64086, 3.63501]
@attribute f17 real [-2.1478, 2.57155]
@attribute f18 real [-2.47325, 2.04079]
@attribute f19 real [-2.58524, 2.37695]
@attribute f20 real [-2.58002, 3.9473]
@attribute f21 real [-2.22196, 2.60516]
@attribute f22 real [-2.45972, 2.05272]
@attribute f23 real [-2.93088, 2.45195]
@attribute f24 real [-2.82605, 3.77939]
@attribute f25 real [-2.14352, 2.54588]
@attribute f26 real [-2.48894, 2.07868]
@attribute f27 real [-2.77368, 2.43542]
@attribute f28 real [-2.57748, 3.777]
@attribute f29 real [-2.2191, 2.58364]
@attribute f30 real [-2.47388, 1.9536]
@attribute f31 real [-2.93788, 2.73673]
@attribute f32 real [-2.83203, 3.92622]
@attribute f33 real [-2.14299, 2.6197]
@attribute f34 real [-2.4669, 2.05805]
@attribute f35 real [-2.94474, 2.75729]
@attribute f36 real [-2.83583, 3.93827]
@attribute clase integer [0, 5]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36
@outputs clase
@data
0.812498800325032,0.799998760450948,0.7619057070384294,0.5041323080203394,0.7096788295958538,0.681818144112682,0.5894740434767388,0.39062517361872595,0.6874990772942682,0.7281551570241709,0.5473678389930924,0.42187522818009443,0.9838711453865793,0.9519230347885911,0.8695644287072173,0.5932213382367704,0.8124996026995243,0.8252430195567607,0.7469887287669357,0.4146340305056287,0.6923072142395464,0.7378646585882582,0.5999998142241163,0.4159999939443852,0.968748667206892,0.9519224453873133,0.9310360714902765,0.5833333333333333,0.7538467624730882,0.930694209798802,0.8210520194339348,0.5546875300558577,0.6875001312283604,0.7766980850617133,0.6631575070632739,0.4531248431525959,2
0.6875001332972187,0.6818172615469158,0.595238709574979,0.38016553953310867,0.7096788295958538,0.681818144112682,0.5473688171666607,0.4218751992046435,0.6249997363697909,0.7281551570241709,0.5473678389930924,0.39062518401620516,0.8387092510722097,0.8173062176006871,0.7065226855513391,0.440678184857239,0.6874993378325405,0.7378645293351411,0.5783138090238383,0.38211371588952286,0.6923072142395464,0.6990297931939261,0.5999998142241163,0.3919999273326228,0.75,0.9038470800986071,0.8620702232631356,0.5499998426307109,0.6923089736275543,0.7920803707752491,0.6631576443138824,0.45312514334332116,0.6875001312283604,0.6990284975524591,0.5684207203399492,0.39062488005786744,2
0.6249995201300128,0.6818172615469158,0.5476196525045948,0.38016553953310867,0.7096788295958538,0.6090909279436589,0.5473688171666607,0.39062517361872595,0.6249997363697909,0.6504851702470259,0.5052625139336276,0.3671877024178257,0.7096762113712609,0.6923067653490034,0.5543480942395461,0.3813560510335619,0.6874993378325405,0.6990296940213203,0.5783138090238383,0.38211371588952286,0.5692313429125441,0.6990297931939261,0.5999998142241163,0.4159999939443852,0.6874994668827569,0.6923078101943683,0.5862074062697972,0.3749998426307109,0.6923089736275543,0.7128718819734927,0.5684209135077124,0.3906250878555839,0.6875001312283604,0.7378634018055447,0.5684207203399492,0.39062488005786744,2
0.6875001332972187,0.6090900263817356,0.5476196525045948,0.38016553953310867,0.6451621153135745,0.6090909279436589,0.5052636083592957,0.36718774215243355,0.6249997363697909,0.7281551570241709,0.5473678389930924,0.39062518401620516,0.7096762113712609,0.6923067653490034,0.5543480942395461,0.40677982494857295,0.5624999205399048,0.6990296940213203,0.5783138090238383,0.38211371588952286,0.5692313429125441,0.6990297931939261,0.6444442793103256,0.4479999818331557,0.6874994668827569,0.6923078101943683,0.5862074062697972,0.3749998426307109,0.6923089736275543,0.7524756746501395,0.5684209135077124,0.3906250878555839,0.6093745341393205,0.7766980850617133,0.6210523269782867,0.4531248431525959,2
0.5624995467894566,0.6818172615469158,0.595238709574979,0.41322330841124383,0.5806458382060098,0.681818144112682,0.5894740434767388,0.4531251370674152,0.6249997363697909,0.6893200528914197,0.5894731113900274,0.39062518401620516,0.6451605726382198,0.7692292523892782,0.7065226855513391,0.46610191097011255,0.6249998410798097,0.8252430195567607,0.7469887287669357,0.43902428561798723,0.6307696929017715,0.7766995239825903,0.6999998142241163,0.4479999818331557,0.6093747600972406,0.7692299271830845,0.689655794667025,0.44166650929737755,0.6153849677475774,0.7524756746501395,0.5684209135077124,0.4218751303961824,0.6093745341393205,0.7378634018055447,0.5684207203399492,0.39062488005786744,2
0.5624995467894566,0.6818172615469158,0.595238709574979,0.446281077289379,0.6451621153135745,0.6454544323380463,0.5894740434767388,0.39062517361872595,0.5624997627328118,0.6504851702470259,0.5473678389930924,0.3671877024178257,0.6451605726382198,0.8173062176006871,0.7065226855513391,0.46610191097011255,0.6249998410798097,0.7766989215868713,0.6867475852395819,0.4146340305056287,0.6307696929017715,0.6601947061899992,0.555555349137907,0.3919999273326228,0.6093747600972406,0.7307694160197215,0.5862074062697972,0.40833322317483095,0.6153849677475774,0.7524756746501395,0.5684209135077124,0.3906250878555839,0.6093745341393205,0.6601935932993734,0.5263154876421204,0.39062488005786744,2
0.5624995467894566,0.5636355560513752,0.5000005954342106,0.3553721549341256,0.5806458382060098,0.6090909279436589,0.5052636083592957,0.36718774215243355,0.5624997627328118,0.6893200528914197,0.5473678389930924,0.33593777602430774,0.6451605726382198,0.6538451931798761,0.5543480942395461,0.34745780266321646,0.5624999205399048,0.6213598018626331,0.5783138090238383,0.3252031461610585,0.5692313429125441,0.6601947061899992,0.555555349137907,0.3919999273326228,0.5468748667206892,0.6153848174760598,0.494253325910426,0.3416665092973776,0.5538465542586107,0.6336638448959678,0.4842103686420741,0.3281251803351459,0.6093745341393205,0.5825235637962849,0.4526312558860616,0.328124916963139,3
0.5624995467894566,0.6090900263817356,0.5000005954342106,0.3553721549341256,0.5806458382060098,0.6454544323380463,0.5473688171666607,0.33593768732546747,0.5624997627328118,0.6504851702470259,0.4210520218022873,0.3671877024178257,0.580644493346462,0.615383621010749,0.5543480942395461,0.34745780266321646,0.5624999205399048,0.660194637176454,0.5301209748115249,0.3577235373782809,0.5692313429125441,0.6213598407956671,0.555555349137907,0.35999993944385233,0.5468748667206892,0.6153848174760598,0.494253325910426,0.3083333333333333,0.6153849677475774,0.594060052219321,0.4526314583733508,0.3281251803351459,0.6093745341393205,0.5825235637962849,0.4526312558860616,0.2968750092263179,3
0.5624995467894566,0.6454536439643257,0.5476196525045948,0.32231430880214823,0.5806458382060098,0.6090909279436589,0.4210531382364266,0.36718774215243355,0.5624997627328118,0.6019415669415336,0.46315729419922236,0.3671877024178257,0.580644493346462,0.6538451931798761,0.5108698002452492,0.3813560510335619,0.5624999205399048,0.6213598018626331,0.5301209748115249,0.3252031461610585,0.5692313429125441,0.582524975401335,0.555555349137907,0.35999993944385233,0.6093747600972406,0.5769232116507065,0.45977059376859725,0.3083333333333333,0.6153849677475774,0.594060052219321,0.4526314583733508,0.29687522657492693,0.5468745603849925,0.5825235637962849,0.48421018479383665,0.328124916963139,3
0.4999995734489003,0.6090900263817356,0.40476248129344194,0.32231430880214823,0.5161297796858025,0.5636362882253643,0.46315836454650466,0.36718774215243355,0.4999997890958327,0.6019415669415336,0.5052625139336276,0.3671877024178257,0.580644493346462,0.5769220488416219,0.41304373852661824,0.34745780266321646,0.5624999205399048,0.5825247450177669,0.42168719859578135,0.2682926530337107,0.4923082500538623,0.582524975401335,0.4111108840516977,0.3279999515550819,0.5468748667206892,0.6153848174760598,0.494253325910426,0.3083333333333333,0.5538465542586107,0.594060052219321,0.4526314583733508,0.29687522657492693,0.4843745866306646,0.5825235637962849,0.41052607580107436,0.2968750092263179,3
