@relation page-blocks
@attribute f1 real [-0.499628, 41.8514]
@attribute f2 real [-0.772027, 4.03962]
@attribute f3 real [-0.245682, 29.446]
@attribute f4 real [-0.44773, 17.0418]
@attribute f5 real [-1.78132, 3.55181]
@attribute f6 real [-4.23677, 1.2595]
@attribute f7 real [-0.0755552, 71.6394]
@attribute f8 real [-0.282549, 25.7028]
@attribute f9 real [-0.390171, 24.1253]
@attribute f10 real [-0.631546, 18.5606]
@attribute clase {0, 1, 2, 3, 4}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10
@outputs clase
@data
-0.288664, -0.719726, -0.239908, -0.402361, 0.0132629, -0.24641, -0.0273495, -0.277825, -0.380073, -0.619592, 0
-0.288664, -0.728443, -0.240939, -0.408875, -0.200512, -2.64883, 0.0547304, -0.280187, -0.388576, -0.631546, 0
-0.288664, -0.719726, -0.239908, -0.402361, 0.660214, 0.755575, 0.0330161, -0.274677, -0.376884, -0.625569, 0
-0.288664, -0.76331, -0.245064, -0.43493, 2.42667, 1.2595, 0.025778, -0.281761, -0.388576, -0.631546, 0
-0.288664, -0.719726, -0.239908, -0.402361, 0.339552, 0.42158, -0.0176505, -0.276251, -0.377947, -0.619592, 0
-0.235923, -0.719726, -0.238465, -0.409949, 0.204536, 0.562209, -0.0285076, -0.274677, -0.374226, -0.613615, 0
-0.288664, -0.711009, -0.238877, -0.395847, 0.0357656, -1.81677, 0.127111, -0.276251, -0.383793, -0.631546, 0
-0.288664, -0.615125, -0.227536, -0.324194, -0.768705, -2.25624, -0.0104124, -0.270741, -0.373695, -0.613615, 0
-0.235923, -0.719726, -0.238465, -0.409949, -0.0654964, -1.38902, 0.01854, -0.276251, -0.381667, -0.625569, 0
-0.288664, -0.745876, -0.243001, -0.421902, 0.738974, 0.0875851, 0.0547304, -0.280187, -0.385387, -0.631546, 0
0.133264, -0.562825, -0.180107, -0.385327, -0.757453, -2.92423, 0.0671799, -0.228232, -0.344463, -0.595684, 0
0.0277823, -0.711009, -0.228979, -0.42428, 1.31279, 1.2595, -0.00476669, -0.246338, -0.34712, -0.58373, 0
-0.394146, 0.204249, -0.17722, 0.778831, 0.232664, -1.83435, 0.111187, -0.178639, -0.308853, -0.577753, 1
-0.0776998, -0.597692, -0.208152, -0.371974, 0.339552, -0.0764826, -0.0466028, -0.224296, -0.316294, -0.476144, 0
-0.0776998, -0.458224, -0.178457, -0.314065, 0.918995, 0.749715, -0.0434181, -0.148725, -0.232318, -0.308788, 0
-0.0249588, 0.0734974, -0.0450379, -0.128778, 0.0582682, 0.29267, -0.0578943, 0.00399049, 0.0408672, 0.360634, 0
-0.446887, -0.588975, -0.238052, -0.0896952, 2.14539, -0.205393, 0.387682, -0.262081, -0.376352, -0.631546, 1
-0.446887, -0.623842, -0.239702, -0.154834, 2.46043, 0.280951, 0.329778, -0.26523, -0.377947, -0.631546, 1
-0.0776998, -0.0572537, -0.0930853, -0.147603, -0.47617, 0.374703, -0.0623819, -0.121174, -0.0569269, 0.0259228, 0
-0.0776998, -0.222872, -0.128348, -0.216357, -0.391785, 1.08371, -0.0638295, -0.152661, -0.0967886, -0.069709, 0
