@relation page-blocks
@attribute f1 real [-0.499628, 41.8514]
@attribute f2 real [-0.772027, 4.03962]
@attribute f3 real [-0.245682, 29.446]
@attribute f4 real [-0.44773, 17.0418]
@attribute f5 real [-1.78132, 3.55181]
@attribute f6 real [-4.23677, 1.2595]
@attribute f7 real [-0.0755552, 71.6394]
@attribute f8 real [-0.282549, 25.7028]
@attribute f9 real [-0.390171, 24.1253]
@attribute f10 real [-0.631546, 18.5606]
@attribute clase {0, 1, 2, 3, 4}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10
@outputs clase
@data
-0.288664, -0.719726, -0.239908, -0.402361, 0.176407, -0.750332, -0.0563019, -0.277038, -0.381667, -0.601661, 0
-0.235923, -0.754593, -0.243414, -0.431673, 0.738974, 0.931362, -0.05746, -0.280974, -0.384856, -0.613615, 0
-0.288664, -0.73716, -0.24197, -0.415388, 0.176407, -1.55309, 0.0547304, -0.280187, -0.386982, -0.631546, 0
-0.235923, -0.719726, -0.238465, -0.409949, 0.204536, 0.978238, -0.0285076, -0.274677, -0.372632, -0.613615, 0
-0.288664, -0.73716, -0.24197, -0.415388, 0.176407, -1.31871, -0.0176505, -0.280187, -0.38645, -0.625569, 0
-0.341405, -0.623842, -0.232278, -0.301396, -0.667443, -1.50622, -0.0528276, -0.273889, -0.373695, -0.595684, 0
0.133264, -0.562825, -0.180107, -0.385327, -0.0992504, -0.615562, -0.00317431, -0.198319, -0.276432, -0.52396, 0
0.0277823, -0.711009, -0.228979, -0.42428, 0.227038, -1.80505, 0.431111, -0.25972, -0.371569, -0.631546, 0
-0.446887, 0.0996477, -0.205471, 1.19679, 0.964, -0.24641, 0.0677589, -0.202255, -0.314168, -0.577753, 1
-0.0776998, -0.344906, -0.15433, -0.267003, 0.716471, 1.0134, -0.0510905, -0.112514, -0.164819, -0.141433, 0
-0.0776998, -0.588975, -0.206296, -0.368358, -0.453667, 0.193057, -0.0541304, -0.243189, -0.30779, -0.500052, 0
-0.0776998, -0.336189, -0.152474, -0.263387, -0.408662, 0.00555122, -0.0561571, -0.181, -0.202024, -0.290857, 0
-0.0776998, -0.484374, -0.184025, -0.324911, -0.273646, 0.591507, -0.0674485, -0.210914, -0.249858, -0.260973, 0
-0.0776998, -0.0834039, -0.098653, -0.158449, -0.200512, 0.544631, -0.0607895, -0.0991321, -0.0579899, 0.0737387, 0
-0.0249588, -0.676142, -0.22238, -0.408875, -0.00923974, 1.2595, -0.0655666, -0.253422, -0.330113, -0.482121, 0
0.0277823, -0.0398202, -0.0543174, -0.196295, -0.628063, 0.638384, -0.0658561, -0.0991321, 0.050434, 0.223163, 0
-0.0776998, -0.676142, -0.224855, -0.404543, 0.480193, 1.2595, -0.0655666, -0.249486, -0.33649, -0.46419, 0
-0.0776998, -0.423357, -0.171033, -0.299572, -0.397411, -0.0589039, -0.0625266, -0.201467, -0.241885, -0.290857, 0
0.0805233, -0.397207, -0.138246, -0.328526, -0.60556, -0.10578, -0.0555781, -0.179426, -0.178638, -0.290857, 0
-0.0776998, -0.118271, -0.106077, -0.172942, -0.34678, 0.568069, -0.0633952, -0.122748, -0.0734031, 0.0438538, 0
0.0805233, -0.658709, -0.212482, -0.409949, -0.0654964, 1.0134, -0.0565914, -0.240827, -0.308321, -0.482121, 0
-0.499628, -0.693576, -0.245064, -0.122264, 3.55181, 1.2595, 0.0547304, -0.280187, -0.388576, -0.631546, 1
0.133264, -0.693576, -0.220318, -0.422912, -0.386159, 0.134462, 0.00406378, -0.257358, -0.338085, -0.601661, 0
0.0277823, -0.0311035, -0.0520491, -0.193331, 0.249541, 0.398142, -0.0451552, 0.0197344, 0.0350208, 0.115578, 0
0.0277823, -0.606408, -0.201759, -0.388747, -1.12875, -0.205393, -0.0413914, -0.258933, -0.306196, -0.571776, 0
4.61625, -0.754593, -0.186499, -0.446948, 0.62646, -1.75232, 1.95111, -0.177064, -0.317888, -0.631546, 3
-0.0776998, -0.458224, -0.178457, -0.314065, 0.885241, 0.661822, -0.0439971, -0.1503, -0.234976, -0.308788, 0
-0.0776998, -0.0398202, -0.0893735, -0.140373, -0.374908, 0.1579, -0.0636847, -0.106217, -0.0638362, 0.121555, 0
0.0277823, 0.0996477, -0.0180241, -0.148906, 0.165156, 0.603226, -0.0500771, 0.0598813, 0.130689, 0.318795, 0
0.0277823, 0.256549, 0.0228059, -0.0956228, -0.60556, 0.0758659, -0.0628162, -0.0196254, 0.161515, 0.444312, 0
-0.0776998, -0.667426, -0.222999, -0.400928, -0.729325, -1.89295, -0.0224276, -0.266017, -0.365191, -0.601661, 0
-0.394146, 0.230399, -0.175364, 0.8114, -0.0711221, -2.42617, 0.807491, -0.190447, -0.325329, -0.625569, 1
-0.499628, -0.693576, -0.245064, -0.122264, 2.98924, 1.2595, 0.0402542, -0.280974, -0.388576, -0.631546, 1
-0.0249588, 0.544202, 0.0663166, 0.047096, -0.403036, -0.0413253, -0.0586181, 0.0677533, 0.234329, 0.605691, 0
-0.499628, -0.676142, -0.244651, -0.0571258, 1.2059, 1.2595, -0.0393647, -0.282549, -0.387513, -0.625569, 0
-0.183182, -0.649992, -0.225473, -0.378162, -0.251143, -0.135078, -0.0453, -0.261294, -0.351372, -0.571776, 0
-0.183182, -0.275172, -0.163404, -0.178088, -0.937475, -0.199533, -0.0561571, -0.223509, -0.231787, -0.428328, 0
-0.446887, -0.684859, -0.242589, -0.268826, 0.227038, 0.995817, 0.0402542, -0.280974, -0.38273, -0.631546, 0
-0.288664, -0.702293, -0.237846, -0.389333, -0.571806, -0.0413253, -0.0652771, -0.278613, -0.375289, -0.595684, 0
0.0277823, -0.702293, -0.226711, -0.421316, 0.654589, -0.340163, -0.00317431, -0.250274, -0.355624, -0.589707, 0
0.0277823, -0.711009, -0.228979, -0.42428, 1.89224, 1.2595, 0.022159, -0.239253, -0.34712, -0.589707, 0
0.0277823, -0.719726, -0.231247, -0.427244, 0.558952, 1.2595, -0.0379171, -0.25972, -0.352967, -0.577753, 0
0.0277823, -0.711009, -0.228979, -0.42428, 0.800856, 0.392282, 0.0402542, -0.252635, -0.35403, -0.607638, 0
-0.0776998, -0.301322, -0.145051, -0.248927, -0.391785, 1.2595, -0.0622371, -0.171554, -0.130804, -0.177295, 0
0.0805233, -0.432074, -0.148144, -0.339404, -0.549304, -0.305005, -0.0615133, -0.185724, -0.206807, -0.243042, 0
-0.130441, -0.126988, -0.123398, -0.14262, -0.228641, 0.603226, -0.0631057, -0.132981, -0.110607, -0.00396209, 0
0.449711, -0.76331, -0.23929, -0.444538, 2.51668, 0.181338, 0.35873, -0.263656, -0.377415, -0.631546, 3
0.0277823, 0.247832, 0.0205376, -0.0985866, -0.611186, 0.187198, -0.0609342, -0.021987, 0.170019, 0.366611, 0
-0.288664, -0.76331, -0.245064, -0.43493, 2.42667, 0.0875851, 0.025778, -0.281761, -0.389639, -0.631546, 3
-0.130441, -0.432074, -0.181138, -0.285111, 0.193284, 1.20676, -0.0534066, -0.186511, -0.225409, -0.332696, 0
-0.0776998, -0.588975, -0.206296, -0.368358, -0.397411, 1.05441, -0.0594866, -0.241614, -0.292377, -0.470167, 0
-0.130441, -0.405923, -0.176189, -0.272898, -0.110502, 0.169619, -0.0573152, -0.193595, -0.245074, -0.320742, 0
0.0277823, 1.843, 0.435642, 0.443269, -0.341154, -0.293286, -0.0578943, 0.514093, 0.900286, 2.09994, 0
-0.0776998, 0.282699, -0.0207049, -0.00644798, -0.166758, 0.94894, -0.0528276, 0.00477768, 0.158858, 0.22914, 0
-0.288664, -0.711009, -0.238877, -0.395847, -0.104876, -0.64486, -0.0224276, -0.277038, -0.379541, -0.619592, 0
0.0277823, -0.597692, -0.199491, -0.385783, 0.23829, -0.615562, -0.0327057, -0.213275, -0.310447, -0.494075, 0
-0.0249588, -0.597692, -0.203821, -0.379562, -0.251143, -1.08433, -0.0408124, -0.23453, -0.326924, -0.517983, 0
-0.446887, 0.587785, -0.182375, 2.10873, 0.772728, -1.37145, 0.293587, -0.162895, -0.301944, -0.601661, 1
-0.0249588, -0.449507, -0.168765, -0.324194, 0.395808, 0.655962, -0.0490638, -0.156597, -0.212653, -0.284881, 0
-0.0776998, -0.580258, -0.20444, -0.364711, -0.363657, 1.2595, -0.06658, -0.238466, -0.283873, -0.40442, 0
-0.0776998, -0.606408, -0.210008, -0.375589, -0.166758, 0.509473, -0.0560123, -0.24004, -0.310447, -0.482121, 0
4.40529, -0.76331, -0.208358, -0.447274, 0.828984, -1.57653, 1.31416, -0.211701, -0.342337, -0.631546, 3
-0.130441, -0.318756, -0.159692, -0.232186, 0.00763725, 0.679401, -0.0645533, -0.164469, -0.190862, -0.105571, 0
0.0277823, 0.0909309, -0.0202924, -0.15187, -0.560555, -0.1175, -0.0625266, -0.0550491, 0.053623, 0.294887, 0
0.766157, -0.161855, 0.118901, -0.355461, -0.757453, -0.217112, -0.0578943, 0.0394143, 0.311927, 0.480174, 0
-0.0249588, -0.214155, -0.113088, -0.236257, 0.429562, 0.737996, -0.0526828, -0.0605595, -0.0792494, 0.0318998, 0
-0.0776998, -0.397207, -0.165466, -0.288726, 0.542075, 0.931362, -0.0415362, -0.143215, -0.195114, -0.308788, 0
-0.130441, -0.432074, -0.181138, -0.285111, 0.125776, 1.20676, -0.0599209, -0.18966, -0.225409, -0.278904, 0
-0.130441, -0.423357, -0.179488, -0.28104, 0.311423, 1.06027, -0.0534066, -0.178639, -0.225409, -0.308788, 0
-0.0249588, 0.291416, 0.00651514, -0.047355, -0.0373681, 0.603226, -0.0467476, 0.0622429, 0.186495, 0.253048, 0
-0.0249588, 0.36115, 0.0230121, -0.0212996, 0.491444, 0.386423, -0.0466028, 0.181897, 0.19872, 0.551898, 0
-0.499628, -0.249022, -0.234547, 1.53877, 3.55181, 1.2595, 0.793015, -0.24004, -0.36147, -0.631546, 1
-0.130441, -0.658709, -0.22403, -0.390961, -0.819336, -0.726894, -0.0383514, -0.268379, -0.354561, -0.595684, 0
-0.183182, -0.545391, -0.208152, -0.322338, -1.50567, -0.972995, -0.0350219, -0.273102, -0.331707, -0.607638, 0
-0.0776998, 0.0647807, -0.0671026, -0.0969256, 0.547701, 1.10129, -0.054999, 0.0323295, 0.0573434, 0.366611, 0
-0.0776998, -0.493091, -0.185881, -0.328526, -0.616812, -0.0647635, -0.0658561, -0.227445, -0.271649, -0.362581, 0
-0.0776998, 0.265266, -0.0244167, -0.0137109, -0.211764, 0.433299, -0.0613685, -0.00624305, 0.0993311, 0.444312, 0
0.0805233, 0.247832, 0.0448706, -0.127704, -0.650566, -0.10578, -0.0618028, -0.00624305, 0.183306, 0.462243, 0
-0.394146, 1.07592, -0.115356, 1.86446, -0.284897, -2.37929, 0.0828142, -0.128258, -0.265271, -0.535914, 1
1.82098, -0.0921207, 0.485958, -0.390766, -1.58443, -3.45745, -0.020401, -0.0456028, -0.025569, -0.254996, 4
-0.235923, -0.588975, -0.219906, -0.328526, -0.965603, 1.2595, -0.0481952, -0.267592, -0.323735, -0.58373, 0
-0.183182, -0.38849, -0.182169, -0.23857, -0.948726, -0.0589039, -0.0623819, -0.238466, -0.264208, -0.440282, 0
-0.499628, -0.353623, -0.237021, 1.14794, -0.464919, 1.2595, 0.0113019, -0.277038, -0.367848, -0.625569, 0
-0.499628, -0.327473, -0.236403, 1.24565, 3.44492, 1.2595, 0.648254, -0.247912, -0.366254, -0.631546, 1
-0.0249588, -0.571541, -0.197635, -0.369791, -0.571806, 0.210636, -0.0602104, -0.237678, -0.289188, -0.452236, 0
0.0277823, -0.196722, -0.0951474, -0.249578, -0.211764, 0.345406, -0.0570257, -0.0959833, -0.0633048, 0.0020149, 0
-0.0249588, -0.684859, -0.224442, -0.412131, 0.0245143, 1.2595, -0.067159, -0.255784, -0.335427, -0.482121, 0
0.607934, -0.371056, -0.0339024, -0.37839, -0.279272, -0.187814, -0.0591971, -0.0282845, 0.0201391, 0.28891, 0
-0.0249588, -0.318756, -0.137833, -0.27534, -0.161133, 0.673541, -0.0636847, -0.146364, -0.140371, -0.045801, 0
-0.0249588, -0.432074, -0.164641, -0.31768, -0.172384, 0.544631, -0.0625266, -0.181788, -0.207338, -0.213157, 0
0.0277823, -0.711009, -0.228979, -0.42428, -0.667443, 1.2595, -0.0547095, -0.270741, -0.34712, -0.58373, 0
-0.0776998, -0.126988, -0.107933, -0.176558, 0.153905, 0.755575, -0.058039, -0.0778778, -0.0659622, 0.0856927, 0
-0.499628, 0.300133, -0.221555, 3.59064, 0.423936, 1.2595, 0.0237514, -0.244763, -0.327987, -0.595684, 1
-0.0776998, 0.273983, -0.0225608, -0.0100957, -0.0711221, 0.187198, -0.0581838, 0.0173728, 0.0791345, 0.414427, 0
0.766157, 0.247832, 0.3612, -0.294231, -0.566181, -0.234691, -0.0607895, 0.334612, 0.774323, 1.70546, 0
-0.0776998, -0.397207, -0.165466, -0.288726, 0.553327, 0.931362, -0.0445762, -0.142428, -0.195114, -0.284881, 0
-0.499628, -0.711009, -0.245476, -0.187403, 2.8486, 1.2595, 0.0113019, -0.282549, -0.389639, -0.631546, 1
-0.499628, -0.432074, -0.238877, 0.854815, 3.55181, 1.2595, 0.489016, -0.256571, -0.372632, -0.631546, 1
-0.499628, -0.684859, -0.244857, -0.0896952, 3.55181, 1.2595, 0.0692066, -0.2794, -0.388045, -0.631546, 1
-0.130441, -0.545391, -0.202584, -0.338036, -0.847464, 0.257512, -0.0590523, -0.251061, -0.298755, -0.506029, 0
-0.130441, -0.266456, -0.149794, -0.207759, -0.262395, 0.562209, -0.0551438, -0.168405, -0.172792, -0.260973, 0
-0.130441, -0.501808, -0.194335, -0.31768, -0.183635, 0.0231299, -0.05442, -0.22036, -0.28653, -0.428328, 0
0.0805233, -0.711009, -0.227329, -0.426234, 0.446439, -0.756192, -0.0277838, -0.25421, -0.360407, -0.577753, 0
0.0805233, -0.580258, -0.190211, -0.385522, 0.272044, -0.949557, 0.028818, -0.197531, -0.302475, -0.553845, 0
15.8501, 3.25511, 29.446, -0.399462, -1.5788, -3.66253, -0.03314, 9.655, 11.8793, 18.5606, 4
0.186005, -0.623842, -0.19516, -0.406074, -1.17938, -1.04331, -0.0418257, -0.256571, -0.312573, -0.565799, 0
-0.0249588, -0.336189, -0.141958, -0.281854, -0.352405, 0.409861, -0.0568809, -0.165256, -0.162162, -0.231088, 0
-0.0776998, -0.571541, -0.202584, -0.361095, 0.947123, 1.2595, -0.0480505, -0.196744, -0.27909, -0.398443, 0
-0.0249588, -0.588975, -0.201759, -0.376305, -0.183635, 0.298529, -0.0503666, -0.229806, -0.296097, -0.476144, 0
1.39905, 0.0996477, 0.523489, -0.359043, -0.487421, -0.527669, -0.0547095, 0.540858, 0.985856, 1.94454, 0
-0.0249588, -0.0223867, -0.0677212, -0.164605, -0.13863, 0.679401, -0.0571704, -0.0526876, 0.0227966, 0.15144, 0
-0.0249588, -0.100837, -0.0862803, -0.193917, 0.0695196, 0.41572, -0.0535514, -0.054262, -0.0388562, 0.0677618, 0
0.0277823, 0.247832, 0.0205376, -0.0985866, -0.116127, 0.0700064, -0.0508009, 0.0677533, 0.1562, 0.360634, 0
-0.0249588, -0.371056, -0.150206, -0.294882, -0.183635, -0.920259, -0.0573152, -0.163682, -0.237102, -0.219134, 0
-0.0249588, -0.623842, -0.210008, -0.389333, 0.800856, 0.509473, -0.0470371, -0.215637, -0.310447, -0.452236, 0
-0.499628, -0.632559, -0.24362, 0.105721, 0.243915, 1.2595, -0.0646981, -0.282549, -0.384856, -0.613615, 1
-0.130441, -0.379773, -0.17124, -0.260684, -0.284897, 0.193057, -0.0597762, -0.195957, -0.233913, -0.302811, 0
-0.235923, -0.632559, -0.226092, -0.355689, -0.3074, -0.580405, -0.0568809, -0.262869, -0.356687, -0.553845, 0
-0.183182, -0.632559, -0.222586, -0.368847, 0.103274, 0.42158, -0.0508009, -0.251848, -0.339679, -0.535914, 0
0.0277823, 0.291416, 0.0318792, -0.0837676, -0.667443, -1.58825, -0.0618028, -0.021987, -0.024506, 0.396496, 0
10.6287, 3.26383, 20.0375, -0.376663, -1.78132, -4.18989, 0.0813666, 3.69987, 3.26488, 1.92063, 4
-0.0776998, 0.0734974, -0.0652467, -0.0933104, 0.688343, 1.10715, -0.0497876, 0.0527966, 0.0626583, 0.294887, 0
-0.0776998, -0.0921207, -0.100509, -0.162064, -0.144256, 0.667681, -0.0581838, -0.0959833, -0.0542694, 0.0259228, 0
-0.0249588, -0.205438, -0.111026, -0.233, -0.251143, -0.0296061, -0.05746, -0.119599, -0.120174, -0.069709, 0
-0.0249588, -0.0834039, -0.082156, -0.187403, -0.341154, 0.310248, -0.0607895, -0.0944089, -0.0377933, 0.0916697, 0
0.0805233, 0.108364, 0.00527787, -0.171118, -0.431165, -0.123359, -0.0597762, -0.00703024, 0.103051, 0.384542, 0
-0.0776998, 0.0822142, -0.0633907, -0.0896952, 0.0638939, 0.849328, -0.0622371, -0.0211998, 0.0467136, 0.420404, 0
-0.0249588, -0.214155, -0.113088, -0.236257, 0.598332, 1.08957, -0.0500771, -0.0448156, -0.0585213, 0.0318998, 0
-0.0776998, -0.466941, -0.180313, -0.31768, 1.22278, 0.9548, -0.0400886, -0.138492, -0.230724, -0.308788, 0
-0.0776998, -0.588975, -0.206296, -0.368358, 0.114525, 0.339546, -0.0620923, -0.227445, -0.305133, -0.398443, 0
-0.0249588, 0.0822142, -0.0429758, -0.125521, 0.587081, 0.773154, -0.0476162, 0.0803484, 0.0887013, 0.318795, 0
-0.0249588, -0.405923, -0.158455, -0.30791, 0.502696, 0.907923, -0.0382067, -0.132981, -0.179169, -0.308788, 0
-0.0776998, -0.432074, -0.172889, -0.30322, 0.643337, 1.21262, -0.0487743, -0.151087, -0.20415, -0.272927, 0
-0.0776998, -0.41464, -0.169178, -0.295957, 0.339552, 1.11887, -0.0502219, -0.160533, -0.197772, -0.284881, 0
-0.0249588, -0.41464, -0.160517, -0.311167, -0.290523, 0.380563, -0.0578943, -0.183362, -0.20415, -0.278904, 0
-0.183182, -0.580258, -0.213926, -0.340935, -1.55067, -1.4359, -0.0703438, -0.276251, -0.347652, -0.571776, 0
-0.183182, -0.711009, -0.235578, -0.410731, -1.16813, -1.56481, -0.0639742, -0.280974, -0.378478, -0.607638, 0
-0.235923, -0.684859, -0.233516, -0.388258, -0.965603, 0.368844, -0.0712123, -0.277825, -0.364128, -0.577753, 0
0.0277823, -0.597692, -0.199491, -0.385783, 0.558952, -0.387039, 0.0141971, -0.203042, -0.305664, -0.547868, 0
-0.0249588, -0.711009, -0.230629, -0.421902, 0.176407, -0.498371, -0.0321267, -0.262869, -0.364128, -0.589707, 0
0.0277823, -0.711009, -0.228979, -0.42428, 1.82473, 1.19504, 0.0571913, -0.24004, -0.347652, -0.601661, 0
-0.0776998, -0.466941, -0.180313, -0.31768, 0.772728, 0.679401, -0.0490638, -0.158959, -0.238696, -0.290857, 0
-0.0776998, -0.353623, -0.156186, -0.27065, 1.25653, 1.24778, -0.0470371, -0.082601, -0.160036, -0.111548, 0
-0.499628, -0.615125, -0.243208, 0.170859, 1.7741, 1.2595, -0.0273495, -0.277825, -0.383793, -0.619592, 1
-0.0776998, -0.100837, -0.102365, -0.165679, -0.223015, 0.650103, -0.0596314, -0.106217, -0.0595843, 0.0199459, 0
0.555193, 0.143231, 0.211902, -0.283548, -1.30877, -2.27968, -0.0612238, -0.050326, 0.0743511, 0.270979, 0
-0.130441, -0.466941, -0.187737, -0.301396, 0.542075, 0.585648, -0.0591971, -0.182575, -0.258361, -0.260973, 0
-0.130441, -0.676142, -0.227329, -0.399104, 0.564578, 1.2595, -0.0667247, -0.252635, -0.342868, -0.470167, 0
-0.130441, -0.318756, -0.159692, -0.232186, -0.17801, 0.609086, -0.0662904, -0.17549, -0.19352, -0.117525, 0
0.0805233, -0.554108, -0.182788, -0.37738, -0.81371, 0.714558, -0.0664352, -0.232955, -0.24348, -0.380512, 0
-0.130441, 0.0822142, -0.0838057, -0.0449123, -0.0992504, 1.03683, -0.0660009, -0.0692187, 0.0111038, 0.360634, 0
-0.0776998, -0.0746872, -0.0967971, -0.154834, -0.459293, 0.239934, -0.0578943, -0.123535, -0.0739345, -0.0756859, 0
0.0805233, -0.405923, -0.14072, -0.331262, -0.228641, 0.0231299, -0.0529724, -0.155023, -0.177575, -0.243042, 0
-0.0776998, 0.0909309, -0.0615348, -0.08608, 0.530824, 0.720418, -0.0477609, 0.0402015, 0.0403357, 0.217186, 0
-0.130441, -0.432074, -0.181138, -0.285111, 0.227038, 1.24192, -0.0578943, -0.184936, -0.224346, -0.284881, 0
-0.130441, -0.371056, -0.16959, -0.256613, -0.251143, 0.650103, -0.0584733, -0.192021, -0.214779, -0.302811, 0
-0.130441, -0.38849, -0.172889, -0.264755, -0.824961, 0.122742, -0.0625266, -0.225083, -0.239759, -0.386489, 0
-0.183182, -0.432074, -0.189386, -0.261857, -1.02749, -0.181955, -0.0573152, -0.247125, -0.281747, -0.500052, 0
-0.235923, -0.536675, -0.212482, -0.295957, -1.26939, -1.4945, -0.0652771, -0.269166, -0.346589, -0.553845, 0
-0.341405, -0.649992, -0.234753, -0.325823, -0.571806, 0.0875851, -0.0321267, -0.275464, -0.36838, -0.613615, 0
0.133264, -0.109554, -0.0407074, -0.25505, -0.622437, -1.29527, -0.0460238, -0.0849626, -0.0935997, -0.129479, 0
0.0277823, -0.711009, -0.228979, -0.42428, 0.992129, 1.2595, -0.0437076, -0.250274, -0.34712, -0.547868, 0
2.19017, 3.23767, 4.69619, -0.159231, -0.993731, -3.14689, 0.0767342, 3.33855, 2.76209, 1.75327, 4
-0.0249588, -0.196722, -0.108964, -0.229743, -0.43679, -0.797208, -0.0586181, -0.134556, -0.162693, -0.0995939, 0
-0.0776998, -0.0485369, -0.0912294, -0.143988, -0.667443, 0.995817, -0.06354, -0.139279, -0.0101558, -0.0218931, 0
0.0277823, -0.658709, -0.215369, -0.406497, 0.412685, 1.14817, -0.0548543, -0.23453, -0.313636, -0.470167, 0
0.0277823, -0.405923, -0.149587, -0.320644, -0.183635, -0.187814, -0.0503666, -0.162895, -0.204681, -0.290857, 0
