@relation monks-2
@attribute f1 real [0.202573, 2.02573]
@attribute f2 real [0.209001, 2.05162]
@attribute f3 real [0.51156, 1.76011]
@attribute f4 real [0.179342, 1.9604]
@attribute f5 real [0.0233313, 2.18315]
@attribute f6 real [0.516154, 1.76884]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6
@outputs clase
@data
0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.49999943853597145,0.3333329320650849,0.0,0
0.0,0.0,1.0,0.49999943853597145,0.6666664660325425,0.0,0
0.0,0.0,1.0,0.49999943853597145,1.0,0.0,0
0.0,0.0,1.0,1.0,0.3333329320650849,1.0,1
0.0,0.4999997286471049,0.0,0.49999943853597145,0.0,1.0,0
0.0,0.4999997286471049,0.0,0.49999943853597145,0.6666664660325425,0.0,0
0.0,0.4999997286471049,0.0,1.0,0.3333329320650849,1.0,1
0.0,0.4999997286471049,1.0,0.49999943853597145,0.6666664660325425,0.0,1
0.0,0.4999997286471049,1.0,0.49999943853597145,1.0,0.0,1
0.0,0.4999997286471049,1.0,1.0,0.6666664660325425,0.0,1
0.0,1.0,0.0,0.49999943853597145,0.6666664660325425,1.0,1
0.0,1.0,0.0,0.49999943853597145,1.0,0.0,0
0.0,1.0,0.0,1.0,0.6666664660325425,0.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1
0.0,1.0,1.0,0.0,0.6666664660325425,1.0,1
0.0,1.0,1.0,0.49999943853597145,0.6666664660325425,1.0,0
0.4999991772513284,0.0,0.0,0.0,0.3333329320650849,1.0,0
0.4999991772513284,0.0,0.0,0.0,0.6666664660325425,0.0,0
0.4999991772513284,0.0,0.0,1.0,0.0,1.0,0
0.4999991772513284,0.0,1.0,0.0,0.3333329320650849,1.0,1
0.4999991772513284,0.0,1.0,1.0,0.3333329320650849,1.0,0
0.4999991772513284,0.4999997286471049,0.0,1.0,1.0,0.0,1
0.4999991772513284,0.4999997286471049,1.0,0.0,0.0,0.0,0
0.4999991772513284,0.4999997286471049,1.0,0.0,0.6666664660325425,1.0,0
0.4999991772513284,0.4999997286471049,1.0,0.0,1.0,1.0,0
0.4999991772513284,0.4999997286471049,1.0,0.49999943853597145,0.0,0.0,1
0.4999991772513284,0.4999997286471049,1.0,0.49999943853597145,0.3333329320650849,1.0,0
0.4999991772513284,0.4999997286471049,1.0,0.49999943853597145,0.6666664660325425,0.0,0
0.4999991772513284,0.4999997286471049,1.0,1.0,0.3333329320650849,1.0,0
0.4999991772513284,1.0,0.0,0.0,0.0,1.0,0
0.4999991772513284,1.0,1.0,0.49999943853597145,0.0,0.0,1
0.4999991772513284,1.0,1.0,1.0,0.6666664660325425,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.49999943853597145,0.0,1.0,0
1.0,0.0,0.0,1.0,0.3333329320650849,1.0,1
1.0,0.0,1.0,0.0,0.3333329320650849,1.0,1
1.0,0.0,1.0,0.0,1.0,1.0,1
1.0,0.4999997286471049,0.0,1.0,0.3333329320650849,0.0,1
1.0,1.0,0.0,0.0,0.3333329320650849,0.0,0
1.0,1.0,0.0,0.49999943853597145,0.6666664660325425,1.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0
