@relation twonorm
@attribute f1 real [-3.92819, 3.29556]
@attribute f2 real [-3.59169, 3.92282]
@attribute f3 real [-4.10306, 4.0739]
@attribute f4 real [-3.58913, 3.91046]
@attribute f5 real [-3.5751, 5.13502]
@attribute f6 real [-3.67089, 3.63621]
@attribute f7 real [-3.37608, 4.00822]
@attribute f8 real [-4.1779, 3.51879]
@attribute f9 real [-3.49258, 3.87505]
@attribute f10 real [-3.8336, 3.76606]
@attribute f11 real [-3.54722, 3.71819]
@attribute f12 real [-3.5548, 3.97594]
@attribute f13 real [-3.66768, 3.49084]
@attribute f14 real [-3.50284, 3.74389]
@attribute f15 real [-3.40202, 3.27723]
@attribute f16 real [-3.41115, 3.94795]
@attribute f17 real [-3.61461, 3.39206]
@attribute f18 real [-3.67506, 3.67115]
@attribute f19 real [-3.78069, 3.96626]
@attribute f20 real [-3.47346, 3.90706]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20
@outputs clase
@data
0.38913445232739224,0.16092466441590997,0.5713948704653073,0.647398057760491,0.2670537260106634,0.5856917244871427,0.5783570548325501,0.4284175405271617,0.3055297293702317,0.4397912538192498,0.4342227073214038,0.3326366333189036,0.48705835843163114,0.31780265029882443,0.461297001908897,0.2865459091464989,0.5401828543373671,0.12484941214585481,0.36193960203693065,0.36330529556183033,1
0.5647750821941512,0.4567583248941049,0.4575009538997378,0.35489713437667925,0.31038653887661705,0.34643018434125716,0.2736630418590794,0.4961964169012913,0.5526546528530883,0.43156943863278097,0.3686763720147934,0.16859963297099623,0.43406095114632637,0.3609226506300083,0.281633416925553,0.21327200336997731,0.33958499544005927,0.35527707484539645,0.6448563628266608,0.47175099586478997,1
0.641807233085309,0.4038910055346257,0.28659183853167924,0.4329531347713675,0.44990310122018984,0.26825005816260894,0.27832969949758274,0.39891173998173246,0.40480398717090843,0.3737144819636668,0.44337965785826267,0.5378966741648232,0.4808721635198337,0.2794722585221197,0.600706067297975,0.3213001589868327,0.6381205337200125,0.16110075807797494,0.3519101065580648,0.47161455561396753,1
0.3839224779373594,0.6091717224409842,0.33898050131100066,0.2686306851441212,0.4566679907969121,0.3800187488880678,0.38571387944693475,0.5524340593164074,0.4858194018972179,0.27025945897579634,0.7209228384908767,0.3624440626020817,0.6399937417231495,0.2627585131500691,0.4174676797544634,0.5415856558546561,0.4248568863668476,0.38852360604992237,0.4968856517726331,0.6067038636844017,1
0.47237487454576915,0.515970702015168,0.5859159149610612,0.502945627694314,0.44240527110992733,0.4749109769949775,0.5545592676353885,0.5051783299054529,0.18037550745626474,0.6867123002871182,0.5168978763758687,0.5826025065265831,0.49882261975939163,0.43157741491679696,0.7212636149268257,0.44092456958051934,0.5644454498356566,0.5195666881289809,0.4527443703651114,0.5339431367979492,1
0.38788164042221834,0.5806009972706138,0.5923771181465972,0.5465269434729099,0.37230669611899725,0.49693715701167357,0.5037260132984847,0.43816965474769026,0.38768613516151046,0.45319251124392407,0.6266569952693655,0.5566081155371186,0.9617309164464164,0.5574519817904077,0.45292031290938356,0.5650321370819802,0.4884354479374653,0.7290112860917398,0.7033477691220417,0.4352097142206782,0
0.7039446270981139,0.39092409218964375,0.6083389181309434,0.5857512210667517,0.46042741087378825,0.6417826497516114,0.45384575382906983,0.5813467867355968,0.5010656072576934,0.7178005331817476,0.6447963707485194,0.48866366386304666,0.6827025698049317,0.6244209457231055,0.5633352547067411,0.6304099686102921,0.3929892516701943,0.7425692976378295,0.5434542626452991,0.5028222943640828,0
0.254999134798408,0.3950777895032411,0.44821425077290333,0.5273320274841692,0.36548945364702207,0.5104628511995183,0.37188467424129573,0.6584750067886325,0.6209147310600559,0.36267938302503006,0.589343202930048,0.42524625733991617,0.4850265138604069,0.37944203799506815,0.3136774338436201,0.4758298161459962,0.3535559688125743,0.6205887117302664,0.2380291598629138,0.41404887460504136,1
0.4466080636788372,0.3025985726281554,0.5538459280710679,0.6095485219858686,0.4208227785610302,0.5293388622025154,0.37789526427691184,0.27051108983212263,0.685854202776198,0.6430432414081683,0.5524156241698679,0.4190829852046413,0.4890255248291547,0.25128575233243133,0.2737118688475502,0.38431058145697167,0.29113830107597477,0.34552374625827464,0.3094856685534307,0.5632531312156867,1
0.6996130818480706,0.4216378712650592,0.28958683911869443,0.23066994329023321,0.3170676178973424,0.35756729755990746,0.5505522527524613,0.5943337980352593,0.21725168066257394,0.5422928130995335,0.46467535899556944,0.4713299861633784,0.6494801998178394,0.42053091532318715,0.5561730733241008,0.33197782337514103,0.5692979689353145,0.4107253944551,0.5186366247361864,0.5249257504891254,1
