@relation twonorm
@attribute f1 real [-3.92819, 3.29556]
@attribute f2 real [-3.59169, 3.92282]
@attribute f3 real [-4.10306, 4.0739]
@attribute f4 real [-3.58913, 3.91046]
@attribute f5 real [-3.5751, 5.13502]
@attribute f6 real [-3.67089, 3.63621]
@attribute f7 real [-3.37608, 4.00822]
@attribute f8 real [-4.1779, 3.51879]
@attribute f9 real [-3.49258, 3.87505]
@attribute f10 real [-3.8336, 3.76606]
@attribute f11 real [-3.54722, 3.71819]
@attribute f12 real [-3.5548, 3.97594]
@attribute f13 real [-3.66768, 3.49084]
@attribute f14 real [-3.50284, 3.74389]
@attribute f15 real [-3.40202, 3.27723]
@attribute f16 real [-3.41115, 3.94795]
@attribute f17 real [-3.61461, 3.39206]
@attribute f18 real [-3.67506, 3.67115]
@attribute f19 real [-3.78069, 3.96626]
@attribute f20 real [-3.47346, 3.90706]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20
@outputs clase
@data
0.641807233085309,0.4038910055346257,0.28659183853167924,0.4329531347713675,0.44990310122018984,0.26825005816260894,0.27832969949758274,0.39891173998173246,0.40480398717090843,0.3737144819636668,0.44337965785826267,0.5378966741648232,0.4808721635198337,0.2794722585221197,0.600706067297975,0.3213001589868327,0.6381205337200125,0.16110075807797494,0.3519101065580648,0.47161455561396753,1
0.38788164042221834,0.5806009972706138,0.5923771181465972,0.5465269434729099,0.37230669611899725,0.49693715701167357,0.5037260132984847,0.43816965474769026,0.38768613516151046,0.45319251124392407,0.6266569952693655,0.5566081155371186,0.9617309164464164,0.5574519817904077,0.45292031290938356,0.5650321370819802,0.4884354479374653,0.7290112860917398,0.7033477691220417,0.4352097142206782,0
0.254999134798408,0.3950777895032411,0.44821425077290333,0.5273320274841692,0.36548945364702207,0.5104628511995183,0.37188467424129573,0.6584750067886325,0.6209147310600559,0.36267938302503006,0.589343202930048,0.42524625733991617,0.4850265138604069,0.37944203799506815,0.3136774338436201,0.4758298161459962,0.3535559688125743,0.6205887117302664,0.2380291598629138,0.41404887460504136,1
0.40128326700121125,0.5767242308547065,0.3863819805893633,0.28636498795267473,0.4805542288739995,0.4986872493875819,0.2704508213371613,0.5951868920276119,0.6355544455951235,0.39654497701212954,0.35436692492233746,0.30568177894868237,0.5921472594893917,0.4666351582023892,0.49494176741400603,0.47716459893193464,0.4328270062668857,0.49714328885234704,0.41532835503004406,0.2972432836710692,1
0.328441598892542,0.27018794305949423,0.30610031111806835,0.3899486505262288,0.31224001506293825,0.36786810088817723,0.4134455534038433,0.45587271931180806,0.24977638670780153,0.44637115344633843,0.5530144892029493,0.4001007869080595,0.6665511865581154,0.5861151167492097,0.6601160309915035,0.4561106113519317,0.4736822199418554,0.39504996453953806,0.14927293967303257,0.41341639884452586,1
0.5792233950510469,0.46182718500607495,0.5248264636246233,0.5218091922358423,0.4789625171639426,0.42025824198382394,0.544211773627832,0.5951632454990392,0.7133216516030256,0.8003937018235027,0.33954587559408217,0.7209517258596102,0.3731948782709275,0.7860552276682035,0.6080615338548491,0.6555067875147776,0.547318055509964,0.5239010319606981,0.589833547396072,0.432443648956984,0
0.6760820903270461,0.5303222698485996,0.5444242114428833,0.4928696102053579,0.5626018929704758,0.6670827003872946,0.5675698441287597,0.6748277506304659,0.4651936918656338,0.6527028840763929,0.8221614471860502,0.4396150975866914,0.4915362393343876,0.5488504470292118,0.6728255417898716,0.3833913114375399,0.41057321095470456,0.5889916024725675,0.48278362452319945,0.6702224233522841,0
0.6530619138259215,0.4818736417943419,0.6909964094235509,0.4121381302177852,0.5344105477306856,0.3777810622545196,0.6499221320910581,0.6653239249599503,0.35167794799684565,0.43761799869994183,0.777199084428821,0.6956952437609054,0.4650958578030096,0.558893873512605,0.6022792978253547,0.448933157587205,0.6545564440740038,0.48909008863073616,0.6170784631371056,0.45243844607155054,0
0.7596926803945319,0.4120541459123748,0.5561535093726764,0.41653183707376007,0.5439718396531851,0.35262963419140286,0.5946169575992308,0.42963806519425884,0.6422228043482097,0.7003550158822895,0.6404057031881202,0.4969060145483711,0.6084022954465448,0.6573709797384476,0.5487208893214058,0.30189561223519185,0.4600116745900692,0.6435413635058078,0.4335627569559633,0.4901704757930335,0
0.2758719501643883,0.510877755169665,0.5640555903416428,0.5866103346982969,0.41360766556603124,0.6681077308371309,0.4896036184878729,0.5535479017603672,0.6636163868163846,0.6387825244813584,0.5762687859322461,0.6860999051886004,0.43030780105384914,0.26912828268750183,0.5964695137927163,0.6334320772920603,0.5003580873653247,0.6769858198989683,0.5488180509748998,0.6189956805211556,0
