@relation breast-tissue
@attribute f1 real [-0.903577, 2.67358]
@attribute f2 real [-1.57065, 3.47226]
@attribute f3 real [-1.78608, 3.48365]
@attribute f4 real [-0.895805, 4.57477]
@attribute f5 real [-0.390991, 8.99583]
@attribute f6 real [-0.936774, 6.02011]
@attribute f7 real [-0.828714, 4.43438]
@attribute f8 real [-0.97054, 4.47214]
@attribute f9 real [-0.898614, 2.7338]
@attribute clase integer [0, 5]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9
@outputs clase
@data
0.15639403023127024,0.5060538458945332,0.18431437663789224,0.200377291235382,0.03883478762405291,0.1742725622563205,0.12200960119655851,0.2330690027706939,0.15581236059546077,0
0.09634103283697082,0.5443979765651182,0.5816996316699338,0.10084826549311544,0.01846248053520995,0.15230827479658998,0.14346215363054507,0.11463617188590917,0.1081748941612933,0
0.1063677104471512,0.39808205976311295,0.3071901216950394,0.0948253154375911,0.013790078664544682,0.11862006036035674,0.0976064649424844,0.1185068752893795,0.10983081774269123,0
0.061733941227628514,0.5640751074280524,0.19607911600784098,0.058213990302664706,0.010854793118990975,0.14047541974251693,0.08588807268120235,0.07711311339266684,0.0736441385811199,0
0.08231397168198097,0.6135207647965164,0.6614380622916164,0.20077542123085781,0.03230841410526524,0.14337473501067433,0.06454549358229208,0.23968375873650483,0.12185174927747774,0
0.14720097552329964,0.5211891546745827,0.48888956360193025,0.11979453713732102,0.017112502731222848,0.12013280658409714,0.20693341217162378,0.11857265170834957,0.15078595116085336,0
0.058170496849872674,0.16851599572469073,0.13725560892114014,0.03697673462113213,0.0022628534197040675,0.03932550837415142,0.022278340459053164,0.06647460442282112,0.051428333884849034,1
0.09343733025975656,0.1493433354947838,0.282353555115727,0.06697760290280272,0.0055239148589282736,0.06122870526517332,0.045766045599793574,0.09711520794902513,0.08914044489422188,1
0.07352794411875128,0.2815330830809989,0.19085019536105263,0.04308176014404335,0.005001693331533647,0.07997876635574203,0.049229977651928686,0.06787281265846971,0.07605355556938169,1
0.049314301832432836,0.32441907549410953,0.5019615805743368,0.027594905471545493,9.544232280555893E-4,0.020269563212495702,0.06548885503470012,0.04223434043522676,0.043291596167176975,2
0.025775497133617542,0.33198728511910786,0.19607911600784098,0.01714499846908232,6.98319484306772E-4,0.02169017048437203,0.026518241931457034,0.04200136697362328,0.018024101878255084,2
0.03461827367375822,0.49293582475197856,0.39085038512409553,0.03346960785657814,0.004431212654422621,0.08526460984544229,0.0611509123720762,0.052531289732264244,0.04147985334270819,2
0.09914577414410382,0.26690145174115737,0.12418283289656205,0.09223619089401021,0.007096545252114636,0.059631294700328484,0.054652073476172,0.12360307789544855,0.08695291891287724,2
0.05831586368728014,0.1927339571794857,0.18562146447730718,0.03752640261764074,0.0011859180014192213,0.019191494352931573,0.02312347071893452,0.0661681377556645,0.044611379650006874,2
0.07415665569053861,0.14732525466446952,0.19869348144971372,0.002797694940659805,1.839813500225453E-4,0.01813268699032498,0.032377913067864646,0.015178368009877487,0.07095832138076773,3
0.03485365612971417,0.34762805602320884,0.26274571942016,0.013233343844111442,0.0019449609191439753,0.06552933755974658,0.0444348894395578,0.02941951391593847,0.03853553036630737,3
0.042051830545877626,0.3047419842908162,0.2522882576526691,0.032527293748828956,0.0012042415637839457,0.022381715722153774,0.03461956028146181,0.05854285021349776,0.03261439912961465,3
0.14794234639407775,0.1528752248205897,0.17647128031227405,0.03218235743043464,0.004379651002186998,0.08662498900369765,0.059239679169705114,0.05145093961063299,0.1511980737878447,3
0.6010714654123372,0.1165481834892949,0.08496830008368549,0.3683479341751095,0.017106536920220378,0.036689989368803626,0.1482228514254163,0.41391189634518294,0.4922814414876719,4
0.5038012030224003,0.08224021447933832,0.21699403954282287,0.3565813465677739,0.031555422224414424,0.07773005845720585,0.11506444688238514,0.4022062660307055,0.4704361892669724,4
0.5728367527620398,0.19828392733560585,0.28627519816005753,0.5337473665930912,0.06755386088644921,0.11665754380840618,0.2416717238947281,0.5828488906200622,0.4610688649476629,4
0.7404531028411669,0.31584188494341564,0.8313727648285585,0.412824063284024,0.20412352595197034,0.47747152317043096,1.0,0.1240929101104603,0.8430052301307065,5
0.5795879241531753,0.0,0.23362885764545807,0.05104765038410038,0.007636131550820027,0.10851510532589016,0.10250586442119408,0.06876024311552396,0.5850775820157065,5
0.8331496213333661,0.19979753753289275,0.6326813707723166,0.474846793984179,0.1587535332781993,0.3217351331429416,0.6577431450017803,0.441310163375396,0.8416425000013765,5
0.6662964471506283,0.12159368301238771,0.3372555652756403,0.24235660785200822,0.0424928066701176,0.15908688430050005,0.30455754732862456,0.24741965355302903,0.6492773125530295,5
1.0,0.2043383681247534,0.4692817279063633,0.5399642633544006,0.17956675641306039,0.32140308793419586,0.6787973005992294,0.5171165675733279,1.0,5
0.8256744112712974,0.1553979745821361,0.7856208951881786,0.3426018288753924,0.1450525156493343,0.4040665332352818,0.7663693637240756,0.1830593935340678,0.9241798979962086,5
