@relation bank
@attribute f1 real [-2.09622, 4.3333]
@attribute f2 real [-1.72306, 1.40247]
@attribute f3 real [-0.741858, 1.55536]
@attribute f4 real [-1.81043, 1.37355]
@attribute f5 real [-7.64682, 0.130744]
@attribute f6 real [-1.5735, 23.1806]
@attribute f7 real [-0.875521, 1.14193]
@attribute f8 real [-2.35403, 0.424709]
@attribute f9 real [-1.49497, 0.723561]
@attribute f10 real [-1.80842, 1.82897]
@attribute f11 real [-2.17239, 2.4526]
@attribute f12 real [-1.0004, 10.6252]
@attribute f13 real [-0.576766, 15.1798]
@attribute f14 real [-0.407173, 8.30228]
@attribute f15 real [-0.320377, 14.4414]
@attribute f16 real [-0.441355, 3.38607]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16
@outputs clase
@data
-1.05615, -1.15478, -0.741858, 0.312224, 0.130744, 0.121058, 1.14193, 0.424709, 0.723561, 0.374011, 1.61169, -0.711782, -0.576766, -0.407173, -0.320377, -0.441355, 0
-0.772497, 1.40247, -0.741858, -0.749102, 0.130744, 1.11852, -0.875521, -2.35403, 0.723561, -0.595961, -0.490576, -0.169175, -0.576766, 2.98871, 2.04151, 2.11026, 0
-0.583394, -0.870645, 1.55536, 1.37355, 0.130744, -0.0241417, -0.875521, 0.424709, 0.723561, 0.0102715, -0.911031, -0.303865, -0.576766, 2.89882, 0.270094, 2.11026, 0
1.68585, 0.265913, -0.741858, -0.749102, 0.130744, -0.472701, -0.875521, 0.424709, -1.49497, -1.32344, -0.490576, -0.146086, -0.576766, -0.407173, -0.320377, -0.441355, 0
0.173021, 1.40247, -0.741858, 0.312224, 0.130744, -0.50194, -0.875521, -2.35403, 0.723561, 0.131518, -0.911031, 0.188714, -0.576766, 1.07104, 0.860565, 2.11026, 0
-0.205186, 1.40247, -0.741858, -0.749102, 0.130744, 2.64196, -0.875521, 0.424709, -1.49497, 0.495257, -0.490576, 0.0347834, -0.576766, -0.407173, -0.320377, -0.441355, 0
-0.110635, -0.870645, -0.741858, 1.37355, 0.130744, -0.408241, 1.14193, -2.35403, 0.723561, 1.58647, 0.770786, -0.288472, -0.255202, -0.407173, -0.320377, -0.441355, 0
-0.39429, -1.72306, 1.55536, 1.37355, 0.130744, 0.297159, -0.875521, 0.424709, 0.723561, 0.495257, -0.911031, -0.577092, -0.576766, 1.12098, 0.860565, 2.11026, 0
-0.961601, 1.40247, -0.741858, -0.749102, 0.130744, -0.428842, 1.14193, 0.424709, 0.723561, -1.08095, 0.350332, -0.446251, -0.576766, 1.12098, 0.270094, 0.834454, 0
0.078469, -0.870645, 0.406752, 1.37355, 0.130744, -0.467384, 1.14193, 0.424709, 0.723561, 0.374011, 2.03215, -0.477037, 0.0663611, -0.407173, -0.320377, -0.441355, 0
