@relation statlog-image
@attribute f1 real [-1.69846, 1.76936]
@attribute f2 real [-1.95563, 2.21945]
@attribute f3 real [-0.35697, 7.94438]
@attribute f4 real [-0.19451, 8.97523]
@attribute f5 real [-0.701743, 10.1257]
@attribute f6 real [-0.127308, 21.9863]
@attribute f7 real [-0.671653, 11.7165]
@attribute f8 real [-0.140171, 23.4322]
@attribute f9 real [-0.970536, 2.78687]
@attribute f10 real [-0.936767, 2.97658]
@attribute f11 real [-1.01517, 2.45135]
@attribute f12 real [-0.938975, 2.98118]
@attribute f13 real [-3.19209, 1.94929]
@attribute f14 real [-1.7297, 3.09584]
@attribute f15 real [-2.17899, 2.89004]
@attribute f16 real [-1.05162, 2.46382]
@attribute f17 real [-1.8698, 2.51022]
@attribute f18 real [-1.08797, 2.76663]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
0.330144, 1.0713, -0.35697, -0.19451, -0.125378, -0.103492, 0.174742, -0.107432, 0.32171, 0.357111, 0.353057, 0.246544, 0.0596415, 0.473018, -0.861236, 0.335916, -0.6614, -0.381712, 5
0.98807, 1.83674, -0.35697, -0.19451, -0.187132, -0.092209, -0.348484, -0.130536, -0.505832, -0.534016, -0.604193, -0.355382, 0.155563, -1.07115, 1.65885, -0.557182, -0.399354, 2.59782, 6
-1.31467, -0.216014, -0.35697, -0.19451, -0.557652, -0.12194, -0.502374, -0.137589, -0.828894, -0.740149, -0.86967, -0.856477, 1.47928, -0.951934, 0.129485, -0.891123, 0.601204, 0.30093, 0
-0.7664, -0.668315, 2.41015, -0.19451, 0.450987, 0.0557032, 0.420965, 0.020354, -0.408817, -0.353254, -0.369348, -0.505099, 0.836605, -0.0719836, -0.716956, -0.396684, 0.0460384, -0.19218, 0
0.371264, -0.703107, -0.35697, -0.19451, 0.945014, -0.0977012, -0.41004, -0.128602, -0.275905, -0.2708, -0.251925, -0.306494, 0.270669, -0.0663066, -0.159074, -0.277604, -0.523316, -0.4532, 3
1.07031, 1.01912, -0.35697, -0.19451, 0.677416, -0.0698462, 0.328632, -0.111179, 0.468204, 0.474448, 0.549612, 0.359596, -0.324044, 0.927185, -1.24598, 0.535245, -0.526353, -0.399558, 5
-1.64363, 1.50621, -0.35697, 4.39036, 0.101051, -0.09007, 0.559466, -0.0957353, 0.373128, 0.360282, 0.462822, 0.274043, -0.419965, 0.904477, -1.11132, 0.447229, -0.478853, -0.425797, 5
-1.46545, -0.703107, -0.35697, 4.39036, 1.58313, 0.0954272, 2.89859, 0.349277, -0.594116, -0.679894, -0.494428, -0.624262, -0.295267, 0.177809, -0.00517577, -0.523529, 1.04197, -0.589716, 2
-0.42373, 0.288476, -0.35697, -0.19451, -0.639989, -0.126565, -0.579319, -0.139416, -0.890984, -0.886027, -0.874776, -0.905365, 0.76946, -0.622662, 0.283384, -0.909244, 1.62495, -0.403066, 4
-0.245541, 0.392853, -0.35697, -0.19451, -0.00187127, -0.104845, -0.0868712, -0.117752, -0.410757, -0.457905, -0.33361, -0.453156, -0.0938327, 0.177809, -0.207167, -0.360442, 0.0258119, -0.519029, 3
