@relation statlog-image
@attribute f1 real [-1.69846, 1.76936]
@attribute f2 real [-1.95563, 2.21945]
@attribute f3 real [-0.35697, 7.94438]
@attribute f4 real [-0.19451, 8.97523]
@attribute f5 real [-0.701743, 10.1257]
@attribute f6 real [-0.127308, 21.9863]
@attribute f7 real [-0.671653, 11.7165]
@attribute f8 real [-0.140171, 23.4322]
@attribute f9 real [-0.970536, 2.78687]
@attribute f10 real [-0.936767, 2.97658]
@attribute f11 real [-1.01517, 2.45135]
@attribute f12 real [-0.938975, 2.98118]
@attribute f13 real [-3.19209, 1.94929]
@attribute f14 real [-1.7297, 3.09584]
@attribute f15 real [-2.17899, 2.89004]
@attribute f16 real [-1.05162, 2.46382]
@attribute f17 real [-1.8698, 2.51022]
@attribute f18 real [-1.08797, 2.76663]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
1.27591, 0.949531, 2.41015, -0.19451, -0.392976, -0.115095, -0.363874, -0.130916, 0.591413, 0.560073, 0.712983, 0.469592, -0.765282, 1.2962, -1.42874, 0.700921, -0.472589, -0.438518, 5
1.12514, -0.146429, -0.35697, -0.19451, -0.310638, -0.119958, -0.625486, -0.139605, -0.938521, -0.924082, -0.948803, -0.929808, 0.894157, -0.838392, 0.52385, -0.984316, 2.21822, -0.454684, 4
1.61858, -0.0594483, -0.35697, -0.19451, 0.945014, -0.0300931, -0.240761, -0.10899, 0.282904, 0.341255, 0.27903, 0.228211, 0.299445, 0.206194, -0.649625, 0.260843, -0.795288, -0.354511, 3
1.37186, -1.13801, -0.35697, -0.19451, -0.578236, -0.117906, -0.548541, -0.134318, -0.752252, -0.778204, -0.690984, -0.792313, 0.376182, -0.208234, -0.0244131, -0.722858, 0.855546, -0.456643, 4
-1.52027, -0.0594483, -0.35697, -0.19451, -0.578236, -0.124335, -0.548541, -0.135133, -0.92882, -0.936767, -0.925829, -0.914531, 0.68313, -0.741881, 0.571943, -0.961018, 2.51022, -0.616581, 2
0.919536, 0.584211, -0.35697, -0.19451, -0.310638, -0.115994, -0.456207, -0.1374, -0.49031, -0.540359, -0.619509, -0.282051, -0.0554641, -1.26417, 2.1975, -0.495054, -0.0381452, 2.45999, 6
-1.12278, 0.49723, -0.35697, -0.19451, 0.0187132, -0.0892359, -0.333095, -0.126065, -0.93076, -0.908226, -0.948803, -0.920642, 0.961302, -0.883808, 0.533469, -0.984316, 0.97142, -0.369073, 4
-0.84864, 1.34964, -0.35697, -0.19451, 0.0804668, -0.0886387, 0.020852, -0.112003, 0.643802, 0.629841, 0.741062, 0.533757, -0.650177, 1.17698, -1.34217, 0.729396, -0.559241, -0.434353, 5
-0.0947667, -0.668315, -0.35697, -0.19451, 0.51274, -0.0287826, -0.0407042, -0.0242329, -0.756132, -0.835287, -0.673115, -0.770924, -0.103425, -0.0663066, 0.216053, -0.704738, 1.52087, -0.625234, 2
1.27591, -0.146429, -0.35697, -0.19451, -0.351807, -0.1154, -0.56393, -0.133545, -0.36904, -0.381795, -0.338716, -0.388992, 0.184339, -0.100369, -0.0147944, -0.365619, -0.384321, -0.50848, 4
-1.58881, -0.511749, -0.35697, -0.19451, -0.475314, -0.115003, -0.394651, -0.128836, 1.99426, 2.114, 1.91529, 1.95149, -0.535071, 1.10885, -1.34217, 1.92019, -1.09546, -0.42218, 1
-0.231835, 0.392853, -0.35697, -0.19451, -0.701743, -0.127308, -0.671653, -0.140171, -0.970536, -0.936767, -1.01517, -0.938975, 1.09559, -1.09386, 0.754698, -1.05162, -1.8698, 0.881942, 2
-0.944588, -0.285599, -0.35697, -0.19451, -0.290054, -0.122683, 0.636412, 0.203236, 0.334322, 0.382481, 0.324978, 0.295431, 0.165155, 0.211871, -0.524583, 0.30744, -0.860404, -0.406739, 3
-0.396316, -1.92084, -0.35697, -0.19451, -0.392977, -0.116654, -0.517763, -0.136645, 2.48128, 2.54846, 2.31095, 2.59314, -1.40796, 0.8988, -0.110981, 2.32144, -1.18403, -0.662221, 1
-1.20502, -0.0594483, -0.35697, -0.19451, -0.392976, -0.119628, -0.379262, -0.132299, -0.920088, -0.930425, -0.913066, -0.90842, 0.654354, -0.707818, 0.543088, -0.948074, 2.348, -0.605168, 2
0.0285944, -0.0594483, 2.41015, -0.19451, -0.0842092, -0.108478, 0.220909, -0.0716537, -0.350607, -0.305684, -0.315742, -0.431768, 0.692723, -0.0549523, -0.601532, -0.342321, -0.140293, -0.260133, 0
-1.05424, -0.7379, -0.35697, -0.19451, -0.475314, -0.12194, -0.425429, -0.132866, 1.98747, 2.07911, 1.94592, 1.92705, -0.784467, 1.35297, -1.50569, 1.95126, -1.02411, -0.433945, 1
-1.52027, 0.253683, -0.35697, -0.19451, -0.516483, -0.124583, -0.533152, -0.138849, -0.840536, -0.74332, -0.890092, -0.865644, 1.56561, -1.02006, 0.158341, -0.893712, 0.775014, 0.414152, 0
-0.382609, 0.114514, -0.35697, -0.19451, -0.434145, -0.115994, -0.379262, -0.128521, -0.817252, -0.727464, -0.856907, -0.847311, 1.47928, -0.934902, 0.100629, -0.873002, 0.627275, 0.258746, 0
-0.0399396, -0.00725971, -0.35697, -0.19451, -0.475314, -0.118967, -0.533152, -0.136582, -0.939491, -0.936767, -0.938592, -0.932864, 0.788644, -0.764589, 0.504613, -0.973961, 2.51022, -0.5046, 2
0.206783, 0.653796, -0.35697, -0.19451, -0.598821, -0.12, -0.456207, -0.129618, -0.55822, -0.581585, -0.685878, -0.37677, 0.241892, -1.30959, 1.97627, -0.575303, -0.1574, 2.3995, 6
-0.327782, -0.894465, -0.35697, -0.19451, 0.224558, -0.0215151, -0.179205, -0.0331125, -0.276876, -0.264458, -0.193214, -0.385936, 0.337813, 0.33109, -0.89971, -0.218064, 0.0438104, -0.312722, 0
0.590573, -1.92084, 2.41015, -0.19451, -0.207717, -0.117398, -0.302317, -0.13337, 2.44538, 2.47869, 2.32627, 2.52897, -1.68613, 1.21104, -0.361066, 2.33697, -1.0937, -0.642156, 1
-0.821227, 0.340664, -0.35697, -0.19451, -0.578236, -0.124335, -0.548541, -0.138912, -0.838595, -0.749662, -0.879881, -0.865644, 1.48887, -0.963288, 0.139104, -0.896301, 0.737355, 0.294746, 0
0.851002, 0.184098, 2.41015, -0.19451, 0.409818, -0.0817205, -0.363873, -0.133622, -0.271055, -0.356425, -0.154924, -0.324827, -0.554255, 0.552497, -0.380303, -0.179234, 0.135161, -0.552348, 4
0.864709, -1.41635, -0.35697, -0.19451, -0.41356, -0.115171, -0.209983, -0.118664, 1.88269, 1.7937, 1.88466, 1.94538, -2.33839, 1.55734, -0.293735, 1.88913, -0.810124, -0.67784, 1
-0.410023, -0.911862, -0.35697, -0.19451, -0.310639, -0.10311, -0.0560934, -0.0761879, 1.79732, 1.82224, 1.79787, 1.75289, -1.2353, 1.47786, -1.26522, 1.80111, -0.940081, -0.504915, 1
-1.52027, -1.6599, -0.35697, -0.19451, -0.495899, -0.125656, -0.333095, -0.132866, 1.92344, 1.85712, 1.99697, 1.87816, -2.16573, 2.06828, -1.33255, 2.00303, -0.760347, -0.566847, 1
1.0429, 0.0275327, -0.35697, -0.19451, -0.331223, -0.117398, 2.08298, 1.62397, 0.150963, 0.17952, 0.17437, 0.0937709, 0.136379, 0.279996, -0.611151, 0.154707, -0.6844, -0.394819, 3
0.974363, -0.494353, -0.35697, -0.19451, -0.0636248, -0.102249, -0.302317, -0.118664, -0.770684, -0.74332, -0.767564, -0.792313, 0.874973, -0.611308, 0.158341, -0.800519, 0.375249, -0.250018, 4
-0.84864, -1.81646, -0.35697, -0.19451, 0.203973, -0.100855, -0.271539, -0.125105, 0.213053, 0.147807, 0.335188, 0.127381, -0.765282, 0.989634, -0.909329, 0.317795, -0.3139, -0.498778, 3
-0.135887, -0.216014, -0.35697, -0.19451, -0.495898, -0.118307, -0.133038, -0.122458, -0.498071, -0.660867, -0.3234, -0.54482, -1.07223, 0.756872, -0.207167, -0.350087, 1.10648, -0.627968, 2
-0.711572, -1.81646, -0.35697, -0.19451, -0.351807, -0.118619, -0.410041, -0.128602, 2.36971, 2.3899, 2.27266, 2.44036, -1.74368, 1.2962, -0.447634, 2.28261, -1.05714, -0.635002, 1
0.138249, 1.52361, -0.35697, -0.19451, -0.00187146, -0.0977012, -0.0714823, -0.120619, -0.500011, -0.524502, -0.63993, -0.303439, 0.184339, -1.34365, 2.09169, -0.513175, -0.224873, 2.38812, 6
0.193076, 0.0797212, -0.35697, -0.19451, 0.389233, 0.0485181, 0.20552, 0.0712385, -0.831804, -0.866999, -0.795643, -0.832034, 0.356998, -0.440995, 0.389189, -0.828995, 1.65491, -0.606646, 2
1.01548, -0.0594483, -0.35697, -0.19451, 0.595078, -0.0363807, 1.6367, 0.777261, 0.0597682, 0.0748682, 0.0824744, 0.0173844, 0.0884179, 0.200517, -0.428397, 0.0615145, -0.675142, -0.442529, 3
-0.437437, -1.34677, -0.35697, -0.19451, 0.0804668, -0.0909702, -0.179205, -0.109439, 2.3309, 2.37404, 2.22416, 2.39148, -1.50388, 1.19969, -0.524583, 2.23342, -1.09368, -0.609278, 1
0.782468, 0.201495, -0.35697, -0.19451, 0.862676, -0.102139, -0.363873, -0.122733, -0.113889, -0.121751, -0.0732383, -0.153721, 0.0212729, 0.177809, -0.322591, -0.0963956, -0.517145, -0.472588, 3
-1.39691, -0.546542, -0.35697, 4.39036, 0.821507, -0.0239241, 1.26736, -0.0434523, -0.638743, -0.686237, -0.586324, -0.648706, 0.0884179, -0.174171, 0.206435, -0.616722, 0.604465, -0.593828, 2
-1.19131, 1.14089, -0.35697, -0.19451, -0.331222, -0.122353, 1.05191, 0.426359, -0.208965, -0.185176, -0.205977, -0.233163, 0.385774, -0.151463, -0.130218, -0.231008, -0.681905, -0.444079, 5
-1.19131, 0.392853, -0.35697, -0.19451, -0.516483, -0.124583, -0.486985, -0.135637, -0.836655, -0.775033, -0.85946, -0.859533, 1.23947, -0.838392, 0.177579, -0.891123, 0.633069, 0.0676482, 0
