@relation statlog-image
@attribute f1 real [-1.69846, 1.76936]
@attribute f2 real [-1.95563, 2.21945]
@attribute f3 real [-0.35697, 7.94438]
@attribute f4 real [-0.19451, 8.97523]
@attribute f5 real [-0.701743, 10.1257]
@attribute f6 real [-0.127308, 21.9863]
@attribute f7 real [-0.671653, 11.7165]
@attribute f8 real [-0.140171, 23.4322]
@attribute f9 real [-0.970536, 2.78687]
@attribute f10 real [-0.936767, 2.97658]
@attribute f11 real [-1.01517, 2.45135]
@attribute f12 real [-0.938975, 2.98118]
@attribute f13 real [-3.19209, 1.94929]
@attribute f14 real [-1.7297, 3.09584]
@attribute f15 real [-2.17899, 2.89004]
@attribute f16 real [-1.05162, 2.46382]
@attribute f17 real [-1.8698, 2.51022]
@attribute f18 real [-1.08797, 2.76663]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
-0.163301, 0.114514, -0.35697, -0.19451, -0.598821, -0.121713, -0.579319, -0.133963, -0.947253, -0.936767, -0.956461, -0.935919, 0.865381, -0.838392, 0.552706, -0.992082, 2.51022, -0.492034, 2
-1.27355, 0.86255, -0.35697, -0.19451, -0.0636249, -0.0875817, 1.82136, -0.0254067, 0.171336, 0.192205, 0.199897, 0.115159, 0.0500494, 0.33109, -0.611151, 0.180594, -0.700712, -0.411536, 5
-1.69846, -0.7379, -0.35697, -0.19451, 3.80625, 5.8365, 1.88292, 3.35171, -0.411727, -0.537187, -0.313189, -0.404269, -0.803651, 0.319736, 0.264147, -0.339732, 0.737548, -0.695973, 2
0.165662, 0.305872, -0.35697, -0.19451, -0.681158, -0.124274, -0.656264, -0.137858, -0.969566, -0.936767, -1.01262, -0.938975, 1.086, -1.08251, 0.745079, -1.04903, -1.38313, -0.473359, 4
-0.533384, 1.28006, 2.41015, 4.39036, -0.104793, -0.0949379, -0.317706, -0.121402, 0.685518, 0.667896, 0.771694, 0.591811, -0.717322, 1.13724, -1.20751, 0.760461, -0.620037, -0.456291, 5
-1.62993, -1.25979, -0.35697, -0.19451, -0.0842092, -0.0827116, -0.225372, -0.104338, -0.457324, -0.400823, -0.425506, -0.54482, 0.884565, -0.162817, -0.611151, -0.453635, 0.0699387, -0.206035, 0
0.289023, -0.459561, -0.35697, -0.19451, 3.04463, -0.0247827, -0.502374, -0.130409, 0.285814, 0.376139, 0.233082, 0.258766, 0.587209, -0.1174, -0.389922, 0.214247, -1.00643, -0.309213, 3
0.0971283, 0.184098, -0.35697, -0.19451, 0.286311, -0.0569446, -0.25615, -0.11391, -0.808521, -0.873342, -0.752248, -0.804534, 0.0692336, -0.287713, 0.418045, -0.784987, 1.78285, -0.662455, 2
-0.574504, -1.6599, -0.35697, -0.19451, -0.557652, -0.124274, -0.42543, -0.132428, 1.98844, 1.90152, 1.99697, 2.0401, -2.40554, 1.68792, -0.447634, 2.00303, -0.811975, -0.663278, 1
-0.629332, -1.06843, -0.35697, -0.19451, -0.495898, -0.118719, -0.42543, -0.129843, 1.91568, 1.9364, 1.90508, 1.88733, -1.36959, 1.50057, -1.16903, 1.90984, -0.9587, -0.527557, 1
-0.972001, 0.323268, -0.35697, -0.19451, -0.434145, -0.108851, -0.117649, -0.104325, -0.922999, -0.911397, -0.930934, -0.914531, 0.855789, -0.810006, 0.514232, -0.966195, 1.50038, -0.473359, 4
1.646, 2.18466, -0.35697, -0.19451, 0.0392976, -0.0985681, -0.25615, -0.12978, -0.584415, -0.629154, -0.662904, -0.440935, 0.0692336, -1.00303, 1.63, -0.629666, -0.0905824, 2.65732, 6
-1.05424, 0.86255, -0.35697, -0.19451, -0.269469, -0.103454, -0.271539, -0.112251, -0.467026, -0.467419, -0.637378, -0.257607, 0.376182, -1.51964, 2.1975, -0.474344, -0.338301, 2.24058, 6
1.56376, -0.0246559, -0.35697, -0.19451, -0.598821, -0.125904, -0.579319, -0.137149, -0.825013, -0.736977, -0.862012, -0.856477, 1.46969, -0.923548, 0.0910108, -0.883357, 0.676521, 0.264967, 0
-0.218128, 0.392853, -0.35697, -0.19451, -0.681158, -0.124274, -0.656264, -0.137858, -0.969566, -0.936767, -1.01262, -0.938975, 1.086, -1.08251, 0.745079, -1.04903, -1.38313, -0.473359, 2
1.15255, 2.18466, -0.35697, -0.19451, 0.203973, -0.0463736, 0.0977968, -0.0686309, -0.695012, -0.721121, -0.828828, -0.502044, 0.328221, -1.46287, 2.1494, -0.681439, 0.466095, 2.27761, 6
1.15255, -1.95563, -0.35697, -0.19451, -0.392976, -0.12161, -0.0714822, -0.0746136, 2.7374, 2.9195, 2.43348, 2.89563, -0.57344, 0.217548, 0.206435, 2.4457, -1.43252, -0.672145, 1
-1.02683, 1.31485, -0.35697, -0.19451, 0.492156, -0.0608829, 0.882635, -0.0616835, 0.487607, 0.464934, 0.587902, 0.38404, -0.602216, 1.06911, -1.20751, 0.574075, -0.501418, -0.441674, 5
1.70082, -1.13801, -0.35697, -0.19451, -0.207716, -0.106285, -0.594708, -0.134599, -0.738669, -0.765519, -0.680773, -0.77398, 0.356998, -0.219588, 0.0140616, -0.712504, 0.792234, -0.4675, 4
0.755054, 1.74976, -0.35697, -0.19451, 0.677416, -0.0446393, 0.328632, -0.044637, -0.572773, -0.603784, -0.708852, -0.373715, 0.184339, -1.37772, 2.1494, -0.572714, 0.0721899, 2.36916, 6
-0.177007, -0.581334, -0.35697, -0.19451, 2.03599, 0.027566, -0.317706, -0.125211, 0.736937, 0.709122, 0.817642, 0.659031, -0.851611, 1.14292, -1.08246, 0.807057, -0.650641, -0.482689, 3
1.23479, 1.01912, -0.35697, -0.19451, 0.245142, -0.094514, 0.0824078, -0.106465, 0.4488, 0.449078, 0.529191, 0.347374, -0.362413, 0.904477, -1.16903, 0.514535, -0.538055, -0.414916, 5
1.37186, -1.13801, -0.35697, -0.19451, -0.578236, -0.117906, -0.548541, -0.134318, -0.752252, -0.778204, -0.690984, -0.792313, 0.376182, -0.208234, -0.0244131, -0.722858, 0.855546, -0.456643, 4
-0.50597, -0.59873, -0.35697, -0.19451, -0.413561, -0.118719, 0.344021, -0.0714018, -0.385533, -0.31837, -0.36169, -0.474545, 0.922934, -0.15714, -0.659244, -0.388918, -0.101645, -0.169989, 0
1.17996, 0.114514, -0.35697, -0.19451, -0.701743, -0.127308, -0.671653, -0.140171, -0.970536, -0.936767, -1.01517, -0.938975, 1.09559, -1.09386, 0.754698, -1.05162, -1.8698, 0.881942, 4
0.946949, -0.894465, -0.35697, -0.19451, -0.331223, -0.118389, -0.348484, -0.120712, 1.47716, 1.32435, 1.67534, 1.37095, -2.58779, 2.5338, -1.69806, 1.67686, -0.45321, -0.558379, 1
-0.738986, 0.984323, 2.41015, -0.19451, -0.248885, -0.114755, 0.159353, -0.108432, -0.385533, -0.413508, -0.522508, -0.190387, 0.0596415, -1.23011, 2.02436, -0.417393, -0.435858, 2.46984, 6
-0.204421, 1.01912, -0.35697, -0.19451, 0.183389, -0.0873045, 0.0362409, -0.113668, 0.244098, 0.281001, 0.27903, 0.164046, 0.136379, 0.433278, -0.870855, 0.260843, -0.609906, -0.367008, 5
1.646, 1.9933, 2.41015, -0.19451, -0.0842092, -0.0707019, -0.0253152, -0.0986761, -0.736729, -0.756005, -0.864565, -0.557042, 0.424143, -1.4572, 2.0436, -0.728036, 0.745138, 2.25774, 6
-0.588211, 0.253683, -0.35697, -0.19451, -0.372392, -0.115746, -0.425429, -0.133622, -0.933671, -0.936767, -0.928382, -0.926753, 0.731091, -0.730527, 0.504613, -0.963607, 2.51022, -0.524846, 2
0.30273, -0.633523, -0.35697, -0.19451, 1.83015, 0.0202842, -0.240761, -0.111345, 0.164545, 0.144636, 0.245845, 0.0846044, -0.314452, 0.677393, -0.83238, 0.227191, -0.469481, -0.444881, 3
-0.368903, -1.43375, -0.35697, -0.19451, -0.0636231, -0.110048, -0.363872, -0.125309, 2.62195, 2.79265, 2.36711, 2.73369, -0.583032, 0.450309, -0.178312, 2.37839, -1.37739, -0.586042, 1
1.33074, -0.163825, -0.35697, -0.19451, -0.598821, -0.125904, -0.548541, -0.138912, -0.827924, -0.762348, -0.846696, -0.859533, 1.26825, -0.804329, 0.0910108, -0.880768, 0.772117, 0.0312969, 0
1.17996, -0.285599, 2.41015, -0.19451, 0.245142, -0.0770957, -0.10226, -0.0922468, -0.532026, -0.600613, -0.422954, -0.590652, -0.189754, 0.291351, -0.303354, -0.451046, 0.526831, -0.515465, 4
1.02919, 2.20206, -0.35697, -0.19451, 0.14222, -0.0956279, -0.271539, -0.122733, -0.728968, -0.749662, -0.846696, -0.560098, 0.404958, -1.38339, 1.93779, -0.730625, 0.597861, 2.30101, 6
-1.47915, -1.03363, -0.35697, -0.19451, -0.166547, -0.0969164, -0.209983, -0.115989, -0.475757, -0.435707, -0.43827, -0.553987, 0.750275, -0.140109, -0.514964, -0.466578, 0.0621922, -0.25406, 0
0.98807, -0.0420521, -0.35697, -0.19451, 7.3262, 0.259853, -0.41004, -0.124788, 0.104395, 0.131951, 0.120764, 0.0571053, 0.165155, 0.19484, -0.495727, 0.100345, -0.640864, -0.409386, 3
-0.0947667, 0.758173, 2.41015, -0.19451, -0.372392, -0.115746, -0.10226, -0.123231, -0.588295, -0.5689, -0.698642, -0.468434, 0.654354, -1.21876, 1.40877, -0.652964, -0.781588, 2.374, 6
-0.368903, -0.0768445, 5.17726, -0.19451, -0.166547, -0.115746, 0.0362408, -0.0452039, -0.404936, -0.327883, -0.387216, -0.495933, 1.02845, -0.213911, -0.668863, -0.414804, -0.081829, -0.139816, 0
1.41298, -1.41635, 2.41015, -0.19451, 0.0598822, -0.0926308, 0.528689, -0.102235, 0.19656, 0.192205, 0.227976, 0.160991, -0.199346, 0.37083, -0.428397, 0.20907, -0.680308, -0.490013, 3
-0.12218, -1.53812, -0.35697, -0.19451, -0.392976, -0.109877, -0.425429, -0.130916, 2.30859, 2.31061, 2.23182, 2.37314, -1.85879, 1.38135, -0.47649, 2.24119, -1.01634, -0.636586, 1
0.0285944, -0.0942407, -0.35697, -0.19451, 3.57982, 0.100802, -0.440818, -0.128418, -0.0712027, -0.0583253, -0.0579223, -0.0987231, 0.174747, 0.0302041, -0.226405, -0.0808635, -0.582298, -0.462534, 3
1.0429, 0.0275327, 2.41015, -0.19451, -0.0636248, -0.0974226, 1.69825, -0.0428123, 0.165515, 0.252459, 0.110554, 0.145714, 0.654354, -0.230942, -0.264879, 0.08999, -1.02672, -0.309112, 3
-0.903467, -0.0594483, -0.35697, -0.19451, 0.101051, -0.0830223, -0.271539, -0.108378, -0.470907, -0.635497, -0.254478, -0.566209, -1.1106, 1.05776, -0.678481, -0.280193, 1.11416, -0.561926, 2
-0.0262328, 1.03651, -0.35697, -0.19451, -0.290054, -0.112773, 1.08269, 0.487823, -0.125531, -0.0963805, -0.116634, -0.162888, 0.36659, -0.0435982, -0.293735, -0.140403, -0.702804, -0.393361, 5
-0.50597, 0.218891, -0.35697, -0.19451, -0.0224559, -0.101668, -0.10226, -0.10425, -0.760983, -0.81943, -0.711405, -0.755647, 0.0884179, -0.29339, 0.408426, -0.743568, 1.1747, -0.679318, 2
0.357557, 0.688588, -0.35697, -0.19451, 0.0598821, -0.0763524, 4.36055, 0.573786, 0.0772311, 0.049498, 0.0875797, 0.0907154, -0.314452, 0.132392, 0.0910108, 0.0692805, -0.714147, -0.747147, 5
0.494625, 0.532022, -0.35697, -0.19451, -0.701743, -0.127308, -0.671653, -0.140171, -0.970536, -0.936767, -1.01517, -0.938975, 1.09559, -1.09386, 0.754698, -1.05162, -1.8698, 0.881942, 4
-0.437437, 1.15829, -0.35697, -0.19451, 1.33612, -0.0866651, 0.0516298, -0.0851711, 0.433278, 0.414194, 0.521533, 0.341263, -0.525479, 0.944217, -1.07285, 0.506769, -0.540019, -0.446278, 5
1.0566, 1.47142, -0.35697, -0.19451, -0.0636247, -0.0961731, -0.163816, -0.0882164, -0.466056, -0.492789, -0.609298, -0.263718, 0.136379, -1.33798, 2.13017, -0.479522, -0.254159, 2.43291, 6
-1.39691, 0.845154, -0.35697, -0.19451, -0.207716, -0.107364, 1.86753, -0.0405885, 0.138351, 0.147807, 0.161607, 0.0998819, -0.0266877, 0.268642, -0.428397, 0.141764, -0.707106, -0.494172, 5
0.206783, 0.0275327, -0.35697, -0.19451, -0.454729, -0.122353, 0.0670187, -0.075936, -0.8677, -0.89237, -0.836486, -0.871755, 0.481696, -0.503443, 0.369952, -0.870414, 1.86723, -0.563854, 2
0.563159, 0.532022, -0.35697, -0.19451, -0.660574, -0.126647, -0.548541, -0.138912, -0.952103, -0.930425, -0.971777, -0.938975, 0.970895, -0.912194, 0.571943, -1.00761, 2.51022, -0.423606, 4
-0.643038, -0.668315, -0.35697, -0.19451, 1.33612, -0.080358, 1.12886, -0.0619842, 0.310068, 0.274658, 0.399005, 0.234322, -0.57344, 0.847706, -0.861236, 0.382512, -0.489095, -0.475279, 3
0.782468, -1.46854, -0.35697, -0.19451, 1.33612, 6.3481E-4, -0.502374, -0.125211, -0.721207, -0.727464, -0.685878, -0.749536, 0.529656, -0.355838, 0.0717735, -0.717681, 0.653184, -0.435718, 4
1.52263, -0.37258, -0.35697, -0.19451, -0.310638, -0.125904, -0.179205, -0.119263, 0.3838, 0.382481, 0.462822, 0.286265, -0.324044, 0.842029, -1.1017, 0.447229, -0.525104, -0.418652, 3
-1.27355, 0.601607, -0.35697, -0.19451, -0.351807, -0.108066, -0.440818, -0.12978, -0.761953, -0.756005, -0.742037, -0.783146, 0.673538, -0.492089, 0.158341, -0.774632, 0.410343, -0.401167, 3
1.07031, -1.08582, -0.35697, -0.19451, -0.639989, -0.121089, -0.471596, -0.132638, -0.787177, -0.809917, -0.731826, -0.822867, 0.433735, -0.276359, 0.0332989, -0.764277, 1.04843, -0.45641, 4
-0.286662, -0.96405, -0.35697, -0.19451, -0.331223, -0.114425, -0.425429, -0.126065, 1.80023, 1.77784, 1.85403, 1.73761, -1.66694, 1.83552, -1.43836, 1.85806, -0.822347, -0.522283, 1
