@relation planning
@attribute f1 real [-4.19496, 2.09113]
@attribute f2 real [-2.60906, 2.61352]
@attribute f3 real [-2.63521, 2.9369]
@attribute f4 real [-2.65019, 2.44913]
@attribute f5 real [-2.25643, 2.10161]
@attribute f6 real [-2.6417, 2.48619]
@attribute f7 real [-3.58515, 2.19912]
@attribute f8 real [-2.6495, 2.57925]
@attribute f9 real [-3.7885, 2.05201]
@attribute f10 real [-3.73124, 2.34885]
@attribute f11 real [-2.57878, 2.89543]
@attribute f12 real [-3.24096, 3.00556]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12
@outputs clase
@data
0.6113620708580374,0.3979745642958078,0.36733266213337495,0.4793299890965854,0.4613227505943039,0.43401984051919984,0.5168769784259725,0.6161145589289984,0.7969961527332373,0.6034071535125303,0.4706642437904282,0.3606854696695119,0
0.7103371093955066,0.4949914793071624,0.6013187105064328,0.5326041903626365,0.6355205551119311,0.5466016236697745,0.6084439350168647,0.43807563949318673,0.6275451972516098,0.622165428472276,0.4673558193785039,0.5499343634535709,1
0.4531099618363721,0.6013365041799263,0.6886368000631717,0.6666700658126966,0.6326857945314867,0.6588641722033818,0.46557940760026756,0.22621659096342345,0.641279853985354,0.5906606645625312,0.4871571240416425,0.5080728789790154,0
0.7671550995929107,0.9949526862202207,0.691341341071874,0.9184871708384648,0.31698997714568933,1.0,0.779498709430922,0.5303422424097538,0.8902356129858522,0.7697397571417529,0.2791252071075096,0.39487314536734053,0
0.8596058917387438,0.4882614531515075,0.4801105685279005,0.44819191578484974,0.677432286073556,0.37829126599829555,0.919377899026152,0.5299123117379871,0.9519014606601136,0.7666986837365894,0.27696964493506826,0.33185997963666164,0
0.8683346881765931,0.457945115249551,0.685865856919551,0.5076425876391362,0.8711553817771291,0.409194815021383,0.8401820800204693,0.5589194358116185,0.8385432094115068,0.5779962138718341,0.48918074023466396,0.3225011686507046,0
0.7407528368190719,0.498780949262625,0.3109491736523507,0.42168053779719644,0.35533519655625007,0.5159652313134642,0.6331406556056339,0.5725437245995697,0.5775773006124465,0.5096834092916388,0.5986445532780071,0.5007183199605539,0
0.6521989981053405,0.5901588869868916,0.2987110807216655,0.4145011491728308,0.2815462914521207,0.5922135615233556,0.6157645649321349,0.5526232847238824,0.6310082509917798,0.670515239083632,0.3996876261597564,0.6128988620864096,0
0.9150696219748683,0.7420566080366409,0.3903442322567214,0.6510489633911972,0.2822782718836908,0.6757100873848697,0.8900500841074155,0.9185101601721254,0.8731001231056877,0.859956020387856,0.16175667356568346,0.540820328759053,0
0.7987373709253288,0.613067870669286,0.0,0.0,0.13137557250507104,0.4973127738699543,0.8163519337790247,0.6074616304087976,0.8586887104037148,0.7994240216838895,0.2579075336897927,0.4634021823351241,1
0.755499523551206,0.31013962447679116,0.4660105776806272,0.4430339731572053,0.6208022413745629,0.36991647636747277,0.579619381529562,0.6400422663160412,0.561315193364963,0.44106419477343256,0.6766620206385944,0.457824676780031,0
0.5753013399426352,0.47729091751586383,0.8167121611023472,0.6218136928060997,0.9173321034226396,0.5023617316284085,0.5707811011588325,0.41361415252211337,0.8471195152478123,0.8481881024787462,0.18632642883630698,0.5263613179818523,0
0.5862945010332338,0.4764528259978784,0.5161836360014429,0.5378338680451511,0.6120425695955063,0.47157017798743733,0.6326412148810481,0.17516232369113083,0.5228474910581439,0.6113917392670175,0.46442757950462255,0.678389887489354,1
0.6736800300345684,0.28403777443332606,0.4571464131181904,0.37874147925605767,0.6805559379904728,0.31714018826456886,0.5849870424444226,0.37014716710494866,0.4165937563671665,0.49115703879383366,0.6372950617532027,0.6424676459852846,0
0.7312426325426459,0.24195129610269253,0.5542390584536199,0.3653598911227379,0.8490559976503198,0.21885219846759585,0.7560584135941095,0.30287162323691136,0.30947982282369174,0.6090745038313577,0.49405229247690535,0.8671628362672337,0
0.7693596496391238,0.44151300698122387,0.44739210101738836,0.5106453605578782,0.5681767491808244,0.4041872973094196,0.7519052533854748,0.6898989242170692,0.619866929429108,0.43851489040458286,0.6717973917697714,0.3960855004066264,0
0.6353190934269157,0.958930260522577,0.6021973722701095,0.8084470086207572,0.3068969077842333,0.9344057692345193,0.7359905398606912,0.31382261534783656,0.7251625286147956,0.6849293349276079,0.40157830992965193,0.4416484698680224,1
0.23129958368397527,0.7389087385928027,0.6119459235370442,0.6758852160680248,0.444241447990381,0.8239509817878308,0.2577939826460383,0.15295051398517814,0.8676708027209953,0.8607619295109118,0.18964014898953455,0.4638621184275404,0
0.5936892408476494,0.43781196266979155,0.6947045194728747,0.6197922468093785,0.8155042174922671,0.4515219710251195,0.5593250315078653,0.5588305044226632,0.8470715742289628,0.6584201878590613,0.41541446163007995,0.3246047399191869,1
0.5582611766614859,0.32933760708308923,0.5301709765241532,0.3926921628766188,0.7294659984763793,0.36890826441284813,0.4471032645433218,0.6672116662682286,0.4914055450637016,0.3714287124039283,0.7551116964822321,0.4926075638915748,1
0.7573645938890472,0.8398933094370982,0.45966147473757685,0.8593302636429956,0.014534056594248728,0.9872637673585042,0.5374880494859334,0.7462644035381305,0.7646953776296932,0.7671863409916629,0.31914668965932985,0.5148251506438785,0
0.6746302709633493,0.5428518088760728,0.7888465949164678,1.0,0.7008620847904103,0.5878718147230146,0.7046778590902568,0.2310934735835525,0.8376460274873255,0.7686876345580411,0.2653953721176206,0.45345488367923253,0
0.7215082825731098,0.6001993267695277,0.3990416556744213,0.5352069295513912,0.4367041146937614,0.5373943278814483,0.7736818993580866,0.49346344728663644,0.8845580266106898,0.8213217238560613,0.21618644516743057,0.47023014414425945,0
0.7422720641925267,0.5368813881261753,0.49438848120370915,0.4719986194237663,0.5538643518645997,0.5365626017718789,0.6349584649402604,0.780534544585226,0.6015008963258346,0.5044306909930609,0.621212375849666,0.4374701433758316,0
0.8560758754647166,0.5253547097411625,0.5245154887466327,0.6263217448600991,0.5813980596782039,0.48506286211287675,0.8413213767683736,0.5914111403299068,0.8501329507183448,0.6628243989809361,0.3966334868410236,0.3644085026542778,0
0.8583921006539836,0.3417073553684194,0.6142208247863017,0.44709118078488896,0.8836311736468688,0.28330365900984616,0.8267646565599462,0.6844926607697825,0.7613639904734347,0.616195237241554,0.45645448384333076,0.42638733246671745,0
0.7522668304144549,0.6602123854493372,0.39364441836216435,0.5906948377430716,0.2053239529696836,0.7410338365292547,0.6773371574978346,0.14028974420272533,0.5189014315530665,0.615673797591812,0.4697857499072926,0.6547962705634497,0
0.5754330593421348,0.5783478663802183,0.8638343464145539,0.6352758799212443,0.9582771154005012,0.5576730390082469,0.5873515586236465,0.6351994262491036,0.707706176344189,0.7632391954724355,0.32391614497799687,0.5498792927902255,1
0.9027535399588615,0.2365688988967139,0.43307741591605325,0.35055968246746627,0.7548393314425752,0.1919873476225114,0.8620292621195068,0.42233631365049007,0.6948800704048106,0.7011134703598139,0.3552211186636976,0.5652697822147371,0
0.3978053130006093,0.38475198082173945,0.39636385498491594,0.3940635221951162,0.47429394865581775,0.4855620927906019,0.3074320527914499,0.25318670810423144,0.75650670917437,0.6897327177722697,0.3782085451599409,0.48083188719479003,0
0.6419946262302958,0.44412148784700284,0.39268212580153655,0.2606818163990493,0.579684674762049,0.4237926320572399,0.613867921103268,0.44204867320105196,0.5777832757755744,0.6474631132104952,0.4510901116325461,0.6061427803000711,1
0.8059245095122723,0.7203049067702171,0.6591919398576122,0.7809531466940691,0.5001706501087645,0.7183402920109441,0.8376268742641682,0.39795400430313177,0.5506820466020946,0.5719856120550847,0.5117872715880465,0.6037422436812817,1
0.8218079919313914,0.20639798720172786,0.6092053100172107,0.39956798161323465,1.0,0.15065455772257208,0.8314342172823882,0.3081348314606742,0.3527243340050783,0.526504870816057,0.5894825006713298,0.7423957659624879,0
0.9114473384886314,0.7378230682919171,0.5648504785440344,0.5223900833836668,0.5032245229506842,0.705986477869065,0.8724938496992706,0.4578180253406646,0.6397569903998109,0.7030678822188486,0.3707780666068711,0.6141398730813316,0
0.6138960784843996,0.6763230051047566,0.5353643413356879,0.6966834793658763,0.4190452588778442,0.6931445487325196,0.5854707681349591,0.6809889552952427,0.7337249657992195,0.650513561476886,0.43376341061084617,0.4461716283626723,0
0.5239568634874779,0.10828938953544034,0.4819970352344084,0.2754347638508664,0.8380808803957742,0.15800650950000877,0.4399137661277914,0.46865331102079855,0.49078059963941506,0.4760556175977658,0.6195818209385463,0.6034977875681179,0
0.45586525169063763,0.3864827345871198,0.5887931142780741,1.0,0.4950144789859661,0.5158411042358553,0.3135918620672963,0.4512105187664356,0.3943953524606584,0.5939719642307927,0.4962931637624424,0.9272202762498158,1
0.5671980515710084,0.4993948452680476,0.5218549167191602,0.5595212695026004,0.5411198612220173,0.5371505629020903,0.49362166703836435,0.5908626344728665,0.6095883749878007,0.46533538154862836,0.5955904139592745,0.3252563027093485,0
0.6478558213452241,0.5028154283897996,0.6558413240226771,0.6661292093847807,0.698705840240108,0.5264395882126957,0.5235837884469432,0.7351795362180255,0.3121730807754802,0.0,1.0,0.0,1
0.7066990768506337,0.52286819924252,0.2637959408554389,0.29804562176917704,0.37422166845646204,0.4924649319700695,0.7401060116488338,0.24116853932584273,0.5451332161061277,0.4655926145830078,0.6029573216957332,0.3454531483129806,0
0.8495678553759174,0.6984440640449741,0.5022334447812408,0.448955939223269,0.38035332397132654,0.7532435368153372,0.6941346098989155,0.8037657183839351,0.824691679322525,0.5400627293345986,0.5286465078979432,0.132875585125798,0
0.5739041280032581,0.37968934894247675,0.5271168372483672,0.504011574092232,0.681364558379455,0.3960537375021695,0.5025766432064893,0.4172907482667942,0.7145364017868302,0.6583127881330704,0.4221040113550631,0.5223630917694972,0
0.8211191694678249,0.45886937107713044,0.6178975289432549,0.4140361852168525,0.7882190158878761,0.40546560086117284,0.852259662844231,0.3977266076978246,0.8273661033026225,0.7235716905506333,0.36809055553221376,0.42604234037512084,1
0.7434386081013794,0.053956090667830844,0.4611321205073123,0.17049332067805115,0.9667901166579471,0.0,0.6639195611546487,0.3408726751135549,0.7690533874610265,0.9961908458591895,0.1467298477771222,1.0,0
0.48920712239245695,0.639029177149991,0.33410718740297657,0.579192519786952,0.14473708364310559,0.7697239995397717,0.30191709584787707,0.7232856801338753,0.7220057837414883,0.6104813415590888,0.47007511038122396,0.47269775811171655,1
