@relation ionosphere
@attribute f1 real [-2.8659, 0.347937]
@attribute f2 real [-3.2978, 0.720619]
@attribute f3 real [-2.36586, 2.16482]
@attribute f4 real [-3.0798, 0.767382]
@attribute f5 real [-2.42158, 1.9186]
@attribute f6 real [-3.14642, 0.913227]
@attribute f7 real [-2.14952, 1.6911]
@attribute f8 real [-2.98156, 0.9627]
@attribute f9 real [-2.44155, 1.69196]
@attribute f10 real [-2.61968, 0.929584]
@attribute f11 real [-2.33428, 1.70762]
@attribute f12 real [-2.25142, 0.963054]
@attribute f13 real [-2.20948, 1.83196]
@attribute f14 real [-2.05898, 1.00462]
@attribute f15 real [-2.33683, 2.02646]
@attribute f16 real [-2.23609, 1.00005]
@attribute f17 real [-2.00576, 2.02032]
@attribute f18 real [-2.17062, 1.0229]
@attribute f19 real [-1.88022, 1.97278]
@attribute f20 real [-2.19192, 1.08769]
@attribute f21 real [-1.94589, 1.91387]
@attribute f22 real [-2.25662, 1.05591]
@attribute f23 real [-1.78706, 2.00473]
@attribute f24 real [-2.41358, 1.04394]
@attribute f25 real [-1.82659, 2.10658]
@attribute f26 real [-2.98649, 0.887941]
@attribute f27 real [-1.69167, 1.94452]
@attribute f28 real [-2.39361, 1.0793]
@attribute f29 real [-1.91367, 2.02354]
@attribute f30 real [-2.36667, 1.13299]
@attribute f31 real [-1.93975, 1.95452]
@attribute f32 real [-2.58171, 1.24485]
@attribute f33 real [-2.16613, 2.1043]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33
@outputs clase
@data
1.0,0.9976951134264497,0.47055563403286044,0.9262148242531806,0.5115301669516011,0.9169900732748438,0.3114606495826195,1.0,0.5187997609779582,0.9262148434154236,0.4112254137905441,0.7987751650814411,0.27527316995922246,0.8026788745267006,0.3088852677681291,0.9217799600758929,0.3072904661606326,0.791060647811819,0.3390410070075266,0.7848552114428241,0.35162963500321265,0.6847298590503331,0.26321552617629146,0.784054177560795,0.2441445449853426,0.7053897720723379,0.26916002739130795,0.6063304260692042,0.32955087485808476,0.7113353868661527,0.22756511489958325,0.59320486285332,0.27349938999117185,1
1.0,0.5116863124527332,0.49704062083395867,0.4503816039896215,0.4402550124649208,0.49618599843779515,0.4408803786888575,0.5735296354702784,0.5331846300117817,0.5189295583535064,0.4684903139612559,0.500000311092888,0.4999992576903283,0.47713931322626973,0.4223001450740152,0.4982849938506987,0.44902038707626274,0.44212467747188056,0.47293093693226057,0.5091898122032803,0.5183450007254338,0.5075947991414418,0.5044401193104049,0.5175649020106897,0.4923250202762657,0.48380007283650167,0.5461153020056707,0.4607052874966526,0.5036607648563323,0.5,0.5000005058714471,0.4998050468305737,0.5600541397470513,0
0.0,0.5000001244270447,0.5000006621522597,0.49999974006948467,0.5,1.0,0.0,0.5,0.4999997580748565,0.0,0.0,0.500000311092888,0.4999992576903283,0.4999993471732602,0.5,1.0,1.0,0.0,0.0,0.5,0.4999999740916534,0.4999996981159415,0.5000000000000001,1.0,1.0,1.0,1.0,0.5000005758859285,0.5000007619608808,1.0,1.0,0.5000000000000001,0.4999992740777861,0
0.0,0.5000001244270447,0.5000006621522597,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.49999974006948467,0.5,0.4999991378560747,0.500000260374627,1.0,1.0,1.0,0.0,0.14062642908295417,1.0,0.4999993471732602,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7812484341168684,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.46909051179955324,1.0,0.5147099889866319,1.0,0.47434528800037495,1.0,0.49146488093654067,1.0,0.44137039511121007,0.9224650751569308,0.4739892216635655,0.9669584802193498,0.4670099855842724,0.8458499941288077,0.46310530342169054,0.8286555274430722,0.39816584479626266,0.9745488030589002,0.3422096192509379,0.9042601878322611,0.3417304228345979,0.924659004141697,0.3258097158271826,0.8626448632070102,0.35413000970796354,0.8654707435551167,0.3071207784192359,0.7717804015247196,0.3685802473891127,0.8210345584545911,0.3025643787627944,1
1.0,1.0,0.45643060202883456,1.0,0.4136849162937942,0.9331752243483239,0.09110508199197001,0.9740848727010897,0.8052642911230408,0.9773651664119659,0.293089883470645,0.9424300834288907,0.34131918326141186,0.9396837054445749,0.38283520004400345,0.9052550260495529,0.18909957079839446,0.5612249179588668,0.0,0.9514201383701112,0.5552650942027484,0.8117849498721521,0.10726596145883607,0.7769441680742266,0.08565864175715772,0.740679857248716,0.0670839532587681,0.7032505881235046,0.05163046929170653,0.6649202493956556,0.03936039360393606,0.4332951789596923,0.0,1
1.0,0.9410399960780597,0.42680546849479545,0.9670397709284354,0.4447149657387482,0.9605000139174662,0.41775051944738084,0.9415347872604748,0.4148198504418763,0.9423100113150219,0.34095549122937235,0.9263450256558304,0.34268404331129504,0.9105787309048178,0.3203802635167499,0.9034049824791264,0.3318404005881651,0.8762158996968863,0.2648909940306255,0.8527751775363535,0.2642345638070761,0.8307499101894927,0.24957553029044335,0.8064841273513964,0.2595695075473473,0.7840198986638296,0.2268547573146618,0.7508956465903235,0.20073097447177057,0.7353754364709715,0.21311568021734498,0.7109448172771367,0.2095690597902319,1
1.0,1.0,0.4205055311785427,0.8615701050795102,0.6384302033556212,0.9172152160027707,0.20806015695382513,1.0,0.35896489908092644,1.0,0.2506865583017888,0.8998100466825987,0.4373641573300606,0.8841836401619009,0.5731897261011759,1.0,0.6966848646822715,1.0,0.6329509473137815,0.981769173773711,0.49054495616307753,0.9629950521202827,0.04331199776358926,1.0,0.5740153616548483,1.0,0.4420902373088315,1.0,0.44435577477452304,1.0,0.7668600276816965,1.0,0.2112105806675206,1
1.0,0.0,0.0,1.0,1.0,1.0,0.4281254068353547,0.5,0.4999997580748565,0.0,1.0,1.0,1.0,0.589584149366758,0.0,0.0,0.0,0.5437501565670483,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5000000000000001,0.4999992740777861,0
