@relation waveform-noise
@attribute f1 real [-3.5166, 3.36393]
@attribute f2 real [-3.41395, 3.77754]
@attribute f3 real [-3.15553, 3.45223]
@attribute f4 real [-3.00624, 3.29]
@attribute f5 real [-2.89012, 3.18105]
@attribute f6 real [-2.85825, 3.15837]
@attribute f7 real [-2.77248, 2.88509]
@attribute f8 real [-3.06762, 2.77598]
@attribute f9 real [-2.95765, 2.78832]
@attribute f10 real [-3.09332, 3.19039]
@attribute f11 real [-2.64477, 2.99947]
@attribute f12 real [-3.10454, 3.15052]
@attribute f13 real [-3.00511, 2.56241]
@attribute f14 real [-3.06718, 3.48496]
@attribute f15 real [-2.57277, 3.03302]
@attribute f16 real [-2.66924, 3.19974]
@attribute f17 real [-3.1813, 3.18346]
@attribute f18 real [-3.26465, 3.58013]
@attribute f19 real [-3.56234, 3.46517]
@attribute f20 real [-3.23225, 4.03394]
@attribute f21 real [-3.61205, 3.65249]
@attribute f22 real [-3.22234, 3.73672]
@attribute f23 real [-3.43529, 3.98954]
@attribute f24 real [-3.54489, 3.29085]
@attribute f25 real [-3.72527, 3.87955]
@attribute f26 real [-3.58542, 3.99701]
@attribute f27 real [-3.47614, 3.90117]
@attribute f28 real [-3.72142, 3.55608]
@attribute f29 real [-3.65813, 3.81846]
@attribute f30 real [-3.48826, 3.52859]
@attribute f31 real [-3.54407, 3.78065]
@attribute f32 real [-3.46811, 3.18499]
@attribute f33 real [-3.40144, 3.31504]
@attribute f34 real [-3.751, 3.99382]
@attribute f35 real [-3.48753, 3.52551]
@attribute f36 real [-3.56292, 3.33343]
@attribute f37 real [-3.39103, 3.37198]
@attribute f38 real [-3.29325, 3.74687]
@attribute f39 real [-3.46879, 3.30024]
@attribute f40 real [-3.7653, 3.4643]
@attribute clase integer [0, 2]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40
@outputs clase
@data
0.41364284437390725,0.5649260445331914,0.532734845091226,0.5307269100288426,0.5834152230953835,0.6000001662062754,0.526956095991742,0.6611482647682935,0.8070908828274426,0.5563674962721068,0.16219189828922936,0.3590809680482681,0.5075762637583701,0.1470588235294118,0.27960733455944653,0.1852536556607792,0.29849358027639683,0.44008280762858704,0.4709373590361308,0.3893921023259783,0.30369300740308397,0.7733142119769049,0.5393103949854744,0.6936410688528236,0.2746389789633417,0.5013441601175349,0.4807695216820223,0.5969949845413947,0.544474686989657,0.4812137925137348,0.6106552878471805,0.560606333889465,0.6686210634141693,0.5572716990194737,0.5355118465030857,0.8306567967113039,0.5320420936831382,0.4564910683340625,0.3187133163835882,0.6551719320570987,1
0.3962263081477735,0.6439082860436433,0.3055195709287262,0.494972713873677,0.7591304476731833,0.7438910883519317,0.6513040050763844,0.5111970360736532,0.8196040007170242,0.6659712176405341,0.5682059940753759,0.34864253900042524,0.5248922320889733,0.4446364088679424,0.3855738441861004,0.2996212289017853,0.5706216730874376,0.40495881533080685,0.13641816233630402,0.7218624891449301,0.46374815198209385,0.3715919966202332,0.5641380341368086,0.546242689160208,0.5308809412977559,0.5026883202350697,0.6346161405715633,0.43442652009618693,0.29649612992019087,0.4566473560073252,0.47404319892091434,0.6106063338894651,0.5249260029062842,0.6512223654003579,0.23011418728539978,0.7299267003559854,0.5022358180750879,0.3865909956080294,0.6491228433025116,0.5724132732101361,1
0.47024676878089333,0.37483261465982703,0.4261878458055377,0.2972075397380024,0.20533109763027552,0.238914872469925,0.40695598993914345,0.6543324320624272,0.5443174955664579,0.7860117669338657,0.8163260244071833,0.7776616051644588,0.8441568238641263,0.4723181128608363,0.33659787469741104,0.4678633595616274,0.5423730038524626,0.39566136530319457,0.57058132966015,0.43467019166853604,0.689466917382243,0.47202234209792704,0.5379311041464923,0.5563583459874133,0.7608411507438703,0.38978506890271325,0.44505531148887606,0.4084702164204741,0.5094342474309812,0.5968206531420794,0.4016388339759063,0.516666997339586,0.545453868693125,0.5585587528180125,0.4389209244493116,0.22773641129003025,0.6929961659083751,0.36661946103191423,0.8070181399698332,0.6482754232599314,2
0.3033385509546503,0.7938410538010899,0.784339927600276,0.724022591260816,0.7630802629476691,0.7466068988900745,0.8008685707821556,0.7594924361694845,0.64755002201543,0.6847594812618661,0.34264223349822115,0.15239981710806935,0.41883154438601033,0.13408291031632413,0.10329498607689547,0.4017008066137557,0.3747647986726914,0.47623982509299057,0.4294189549356742,0.3738681482317418,0.593707240926473,0.4849347469342124,0.5475862747025858,0.5722542109559463,0.5965838770674389,0.4690861109169488,0.5453299373348823,0.41666698728959123,0.6334237934673428,0.5072253361551123,0.4289612435697201,0.3378785829162345,0.5146621444566201,0.725868386870192,0.4744322005863363,0.47445257273775254,0.7883752944325085,0.6319551371283444,0.5058480461750058,0.5227581608941021,0
0.43686503801306,0.5381523161403269,0.4069324551739167,0.3932967930066198,0.40078930420330844,0.2588247221862109,0.24695584853567873,0.29406016838934895,0.3044847084130269,0.47077252132896014,0.4672393820957294,0.544884621410506,0.6926412478087192,0.5865050197340106,0.6046298559168288,0.6436672130421299,0.7984935802763968,0.5630166345740841,0.7046265320148958,0.47736103790294504,0.48290008727324785,0.3758960261874449,0.5268966427514166,0.5838149198184835,0.23258933150291528,0.5228495350435151,0.5453299373348823,0.4275960151150808,0.3881403153041694,0.4552022631237664,0.435791811837176,0.29999999999999993,0.5909084818238124,0.32175053777879925,0.4360799310997798,0.4905109224444815,0.29359264587809275,0.5449361658608092,0.6695907685443852,0.44137891446276417,2
0.5849056686040174,0.44176686611536686,0.4120671755632771,0.41564314575047967,0.6051327833020653,0.5049775455322091,0.4799994874124403,0.306718461222534,0.4098025224635702,0.34968704793824035,0.29001070117500316,0.34342340441178826,0.5584419993102854,0.5250863076796284,0.6073012010795981,0.46124709915521944,0.5282488263500902,0.4297521615011731,0.48279973987941677,0.44372581641823294,0.7414495618442462,0.4246766086224289,0.5034482944390646,0.3424852320304752,0.2076222711385674,0.34811834728444574,0.5439562659017989,0.6693988320164892,0.31940764439403524,0.4566473560073252,0.57103780076235,0.484848867445251,0.6510256860736576,0.5649937635735885,0.5823868108552068,0.3489048554670225,0.48137146034088374,0.2524971165264228,0.3157897069447173,0.41517193205709857,0
0.6095792039276043,0.4283800714455558,0.6020544027022773,0.5240230677356644,0.7818361205500752,0.8190046903410886,0.7495656262317567,0.6280421315627353,0.4504698075346722,0.5636743261544535,0.3877549501792978,0.18162735449380182,0.2900429634738627,0.09082986627269872,0.14870874577891785,0.37240014448848013,0.31638427843312233,0.38533071917578066,0.44721245505164703,0.4825356892676905,0.6648431972292808,0.6370156314214851,0.5696553321759557,0.3497104922071349,0.5808151935220032,0.4677420299297191,0.4409344327403891,0.5122954627275851,0.46900298130564866,0.4118496191310916,0.5806006236415863,0.46818220077858436,0.739001679451141,0.7966537634186464,0.5000004277745457,0.44087582561789934,0.5216099044656152,0.3509276830508571,0.5350877452160797,0.44137891446276417,1
0.6589259838994961,0.6479241436753719,0.5263163311016138,0.6067044775929761,0.476801143766358,0.5900454075544077,0.5330429848857371,0.6825699911013758,0.714286708771539,0.6419623120735999,0.5477979320510822,0.52713930801623,0.31926423254878294,0.20328778078612486,0.32591231565934503,0.27882698526830896,0.3079094891244917,0.4803720499417074,0.6049822767950527,0.6584730099267979,0.47606014971354,0.698707871465399,0.2551721722921602,0.4653178734123885,0.6622865498460188,0.3145165863713876,0.37774758008000214,0.46174895225008594,0.5552563401229704,0.23699380776274254,0.4795076808396771,0.49848521741744445,0.736070084329887,0.5045046882948861,0.30539822958374685,0.6233577182132577,0.3979139466007,0.476462531888661,0.43128675748223894,0.5420684408542658,1
0.40348330724522674,0.298527843325931,0.5340184873542623,0.5128498913637346,0.6920033535545866,0.813574731327556,0.7286944748363696,0.656279861729071,0.7674665896271649,0.3684762664094938,0.20300695930718748,0.3893524602481831,0.3051951317642326,0.2387540559267659,0.39536907376123614,0.25614331621508335,0.5640303797786562,0.2438018460783254,0.4792410113966398,0.5226390997207615,0.34746866284720024,0.5179333128324802,0.6606898743809623,0.5881502222144201,0.3639952030422811,0.5120969135224459,0.6730773140887397,0.5928965991068361,0.6913753462474203,0.40895943336397383,0.6461748708483055,0.38636410094542395,0.5337237660202963,0.483912647421115,0.6207390803417633,0.46277364112900304,0.6542471473500705,0.4707563933569314,0.6491228433025116,0.6662069824056656,0
0.34978264755767363,0.34805874721372065,0.5455717217332348,0.4189951463095435,0.42250702912288735,0.5719458765885165,0.6304342677156447,0.6601745499349715,0.8029210037643775,0.5960333942845867,0.6831353734072257,0.539665486821869,0.5324679749691066,0.3728371188649815,0.35707884169760196,0.32797675234878976,0.3804145010966634,0.41942166147049287,0.22657242750277126,0.5084088084677114,0.6470581757413408,0.1305592996755309,0.4662069434586381,0.3612717862294354,0.5256246696174268,0.15457050048599194,0.6373623990316254,0.7390711095843353,0.3719678356041992,0.5390172228279071,0.4221306753022641,0.7060603327772016,0.5293248844632903,0.49549566032522385,0.6250004277745457,0.7401465992880292,0.3472433132584456,0.4465053152503083,0.5219299072392942,0.23999944671904397,1
