@relation libras
@attribute f1 real [-2.39149, 1.8384]
@attribute f2 real [-2.1752, 1.76336]
@attribute f3 real [-2.42691, 1.83552]
@attribute f4 real [-2.1745, 1.7799]
@attribute f5 real [-2.42862, 1.8531]
@attribute f6 real [-2.17251, 1.76252]
@attribute f7 real [-2.42841, 1.87496]
@attribute f8 real [-2.1792, 1.76191]
@attribute f9 real [-2.44074, 1.91629]
@attribute f10 real [-2.16647, 1.75589]
@attribute f11 real [-2.43196, 1.97321]
@attribute f12 real [-2.16619, 1.80094]
@attribute f13 real [-2.42903, 2.05263]
@attribute f14 real [-2.17115, 1.85423]
@attribute f15 real [-2.38663, 2.16384]
@attribute f16 real [-2.19445, 1.90673]
@attribute f17 real [-2.2853, 2.22223]
@attribute f18 real [-2.21555, 1.99919]
@attribute f19 real [-2.16616, 2.24628]
@attribute f20 real [-2.25738, 2.06421]
@attribute f21 real [-2.06891, 2.24491]
@attribute f22 real [-2.23517, 2.01999]
@attribute f23 real [-2.13021, 2.25864]
@attribute f24 real [-2.21324, 1.98899]
@attribute f25 real [-2.42629, 2.26706]
@attribute f26 real [-2.40271, 2.90323]
@attribute f27 real [-2.53848, 2.24865]
@attribute f28 real [-2.82885, 1.98517]
@attribute f29 real [-2.5529, 2.24448]
@attribute f30 real [-2.86957, 2.01583]
@attribute f31 real [-2.58666, 2.29337]
@attribute f32 real [-2.70512, 2.09187]
@attribute f33 real [-2.53981, 2.25206]
@attribute f34 real [-2.43258, 2.17969]
@attribute f35 real [-2.32849, 2.33678]
@attribute f36 real [-2.35881, 2.27135]
@attribute f37 real [-2.22649, 2.39425]
@attribute f38 real [-2.444, 2.33496]
@attribute f39 real [-2.13127, 2.39491]
@attribute f40 real [-2.59646, 2.35193]
@attribute f41 real [-2.21229, 2.32088]
@attribute f42 real [-2.60693, 2.3303]
@attribute f43 real [-2.39317, 2.2502]
@attribute f44 real [-2.52776, 2.30444]
@attribute f45 real [-2.46995, 2.16677]
@attribute f46 real [-2.61951, 2.2776]
@attribute f47 real [-2.45136, 2.09865]
@attribute f48 real [-2.6941, 2.47182]
@attribute f49 real [-2.47953, 2.08511]
@attribute f50 real [-2.73244, 3.0394]
@attribute f51 real [-2.56134, 2.10015]
@attribute f52 real [-2.73784, 3.17647]
@attribute f53 real [-2.58679, 2.11624]
@attribute f54 real [-2.75308, 2.26756]
@attribute f55 real [-2.63835, 2.11464]
@attribute f56 real [-2.75096, 2.39908]
@attribute f57 real [-2.61734, 2.19575]
@attribute f58 real [-2.74137, 2.43072]
@attribute f59 real [-2.53724, 2.1914]
@attribute f60 real [-2.79144, 2.36238]
@attribute f61 real [-2.40785, 2.2496]
@attribute f62 real [-2.79368, 2.31601]
@attribute f63 real [-2.31263, 2.26198]
@attribute f64 real [-3.15661, 2.18488]
@attribute f65 real [-2.23253, 2.27485]
@attribute f66 real [-3.37187, 2.08399]
@attribute f67 real [-2.09688, 2.151]
@attribute f68 real [-3.25631, 2.05065]
@attribute f69 real [-2.1561, 2.1005]
@attribute f70 real [-2.93506, 2.03176]
@attribute f71 real [-2.10777, 2.10421]
@attribute f72 real [-2.47638, 1.97981]
@attribute f73 real [-2.28872, 2.09056]
@attribute f74 real [-2.24664, 2.21446]
@attribute f75 real [-2.33631, 2.09061]
@attribute f76 real [-2.26616, 2.82722]
@attribute f77 real [-2.301, 2.10884]
@attribute f78 real [-2.25891, 2.78107]
@attribute f79 real [-2.21068, 2.19062]
@attribute f80 real [-2.29599, 2.12689]
@attribute f81 real [-2.04717, 2.27451]
@attribute f82 real [-2.30723, 2.06275]
@attribute f83 real [-2.03577, 2.30494]
@attribute f84 real [-2.39448, 2.00521]
@attribute f85 real [-2.15201, 2.29801]
@attribute f86 real [-2.43416, 2.01068]
@attribute f87 real [-2.18811, 2.27714]
@attribute f88 real [-2.46497, 2.21782]
@attribute f89 real [-2.15769, 2.25103]
@attribute f90 real [-2.39386, 2.20349]
@attribute clase integer [0, 14]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90
@outputs clase
@data
0.8390880141091138,0.3166083543223919,0.8421064979366228,0.30936576977544006,0.8424675130555012,0.31131249317031884,0.8371578553552216,0.31446470664355974,0.8133682806866145,0.28572084153417837,0.762793717382076,0.24999936982150822,0.6876438641039259,0.21656340519404374,0.5813977457273644,0.2115391180099386,0.4577478131038506,0.25320185824036595,0.3530778888778091,0.3418579735699129,0.26729858918545507,0.45276840353829234,0.21759458628114428,0.6262282169229194,0.25000266334281485,0.6989769955936178,0.26963546007733236,0.9830972866751695,0.2737139855504463,0.9746387194497892,0.2788609906086643,0.8541627145355734,0.2824074943602393,0.6741875475633473,0.2853528305971573,0.5183847426438827,0.33075979172167236,0.403340894253143,0.4026669288450747,0.33875987947595076,0.5356163567657952,0.2777772151591075,0.6624636847806658,0.23824965854062327,0.7530538829172345,0.2516770095015224,0.8155366691501776,0.27070299191625113,0.8503518349749378,0.2824853079780451,0.8620634174909737,0.28688891857207344,0.8405432242618057,0.32581304375537784,0.785875838156613,0.2610037980287532,0.6833718048073067,0.23053349806364545,0.5741151789943831,0.26234715220942917,0.4401831474304609,0.33230391667596276,0.3293528847267854,0.4781371864404876,0.24824177238218217,0.6460732130223283,0.2254206804335339,0.7843145605016808,0.2661983742893389,0.8904933136292436,0.2886340865816076,1.0,0.32762623079593,1.0,0.3305458422560155,0.8350721917469343,0.31446877891261366,0.7380922146516454,0.3031620203121805,0.7051758130448939,0.3111620943707077,0.579754827253214,0.3715458991731767,0.4879600608224671,0.4684360070291819,0.41690972003491694,0.5603950506690555,0.3512038763215946,0.6361896423451705,0.32717478547424056,0
0.6896571778462324,0.3197503656158596,0.6933610639940128,0.32186703418976337,0.6940600973440579,0.3238923210242361,0.6926573824700177,0.3239062091644232,0.6912408223032662,0.3206380852343997,0.6720900668986668,0.30379468280595795,0.6177104019492778,0.2961814785187982,0.5372121341311996,0.34295202844059514,0.45305122761246175,0.4326876628214314,0.4146889249485545,0.5335519102922766,0.40811090866100114,0.6807852113669052,0.4398211376556501,0.8262232195762725,0.5624986416951644,1.0,0.5095527591688549,0.9577504871188737,0.4806027456653423,0.8337966184959267,0.4814816712192344,0.6815425923339427,0.4976938022108279,0.5064457631491651,0.5161322495804102,0.34113486359002715,0.571064374970243,0.21667475768786515,0.6693282193814651,0.15961353086559468,0.8179463818917004,0.1797445126113226,0.9420614769014746,0.27852117048135416,0.9951086112596833,0.4328869476078749,0.9902879334331133,0.4649657756991979,0.9714982999754637,0.37852695154404836,0.9471242027763653,0.295079561267502,0.9202726752753013,0.26451010229771504,0.8701617297743104,0.172959821671288,0.7653731802231,0.14642243271095437,0.6517624517831765,0.20678642249826346,0.5430630495228075,0.2984623333313763,0.47255875364238703,0.4518898284935477,0.4309121928925452,0.564611628597508,0.4196603953030688,0.6414523569048947,0.42823873514072264,0.7377617872199919,0.44544917117365224,0.8888804112930553,0.48608013189382737,0.9487973818116608,0.554392670298989,1.0,0.545071022984961,1.0,0.4863100447595029,0.9604895452736677,0.4484989633660984,0.911043071135337,0.41826245015216407,0.768072296002673,0.4439968809128948,0.6443219553459743,0.47723453334079835,0.5013374505369661,0.5291787639042624,0.38258235722753325,0
0.8827652728557953,0.2852717744556386,0.8901518617314536,0.30936576977544006,0.8789995609241146,0.32075409844397623,0.8807353306826975,0.31446470664355974,0.8801844375641205,0.3714355643031236,0.8418585434841335,0.4904984207726996,0.7552391301437414,0.5955417873592057,0.6325566370067268,0.6826915668173551,0.51642571430473,0.7275656386870839,0.42179474395119254,0.712465319477322,0.3627652521431121,0.667754914033785,0.3634318785103159,0.5901671255500055,0.4159551280002557,0.42346728383660576,0.45223275741415003,0.46478410974611656,0.47845240527121047,0.39155033364719366,0.49237361245730055,0.3392856770599897,0.4861091807582426,0.34193683370661304,0.4565804337155192,0.4147193617499179,0.4728744530096911,0.5066745065872073,0.5226659125355156,0.5863220158475787,0.6358782044353067,0.6209161817456348,0.7707742437066183,0.6073755225363188,0.882632550596111,0.5738245618334079,0.951450656152404,0.4713355994672779,0.9738686950120929,0.31638680212895715,0.9655110275898907,0.21311869009233533,0.9658369179018633,0.1870976608559865,0.9794971165518968,0.2295690907255089,0.9681098836714045,0.34580024709546814,0.9482409318535563,0.47530685976615406,0.8660254001653265,0.5630708516563627,0.7541823237390728,0.6705467949954039,0.6206164113076778,0.7443902519492803,0.498797117621025,0.7450958740974117,0.4375015270403609,0.6512992216347683,0.4113623521479209,0.49690789665611207,0.45181650864982376,0.33735020510636393,0.4832671473620486,0.2513085613089933,0.48638000471672443,0.2936481890801154,0.47368436598277774,0.4589742430271679,0.4785424649673276,0.5766804424734209,0.5456457584127943,0.6626610056617627,0.6496921362151182,0.6909605295128733,0.752484183416382,0.6461088368259092,0.8365716126222577,0.5910246120047419,0
0.7425339666043326,0.7210122481312966,0.7437004244057966,0.7187548047744284,0.7374384593107443,0.7358411498768751,0.7385353804111661,0.7295655284932417,0.7419402666495296,0.7015916438062798,0.7372080986658858,0.6993625114377395,0.7109508530321355,0.6019116207662382,0.6488362740552075,0.5256363534397418,0.5868513354320437,0.4935962835192681,0.504735089882242,0.5143811421259304,0.40095437454506677,0.5407161422837214,0.3101880902742176,0.5770512323218862,0.3146605303248213,0.6020418625163496,0.26327047730059555,0.8647907569972705,0.2241410936803005,0.9549248782085398,0.2113245205459803,0.964283852999485,0.20601977933458132,0.8935469952973265,0.17865418293046276,0.7257438187881197,0.2274008059315175,0.6433295110233189,0.2586653646121012,0.5895725680473852,0.40369344189606826,0.5196090520393015,0.5692602570977544,0.48993915814742756,0.6772612967787573,0.4530229053462145,0.7597082204214937,0.4808974974447921,0.8147279960741701,0.5197697787880468,0.8528753681762697,0.5655723152827633,0.8724333036361666,0.6967769049364224,0.8678768522551066,0.6509401868723349,0.8132093935496739,0.5763335518136768,0.7364650301143669,0.46296009561839574,0.6267841844786309,0.4923030555669718,0.5131291192036043,0.5685168370623178,0.3770569599190661,0.6292179051515252,0.29496101584790535,0.6946717141263549,0.268519475637833,0.7002885145827713,0.23182208842397156,0.7993869202165976,0.24197356643101153,0.8343300979579028,0.2426766239281487,0.7539197939285897,0.24318342615605107,0.7407430188215034,0.2421011973735033,0.7781174257497377,0.26823804631532183,0.7085860804854942,0.3227220892434648,0.6837406726382995,0.4012256124691575,0.6209962563331864,0.4910963238340518,0.5522739648799113,0.5564168284672194,0.5435389952907653,0
0.8160897801124852,0.6583109055086123,0.8169330640033972,0.6562494942342707,0.8127808450809488,0.6383694660523553,0.7935794505236593,0.4905661095478177,0.7396290592444853,0.35555430914041547,0.6627959874420284,0.3291132380335406,0.5524408589674362,0.30572964539993736,0.42325561974916875,0.34936286629701696,0.3262902299041825,0.4070587984074937,0.2677729328897391,0.47924166799719536,0.24343389385741637,0.5602616587860385,0.2453717944336216,0.6196705082777477,0.28017514142350347,0.5790862693509539,0.307856690752079,0.8704243023502187,0.3038867048263844,0.8591558521308388,0.31154931424601906,0.6755896927031325,0.3472247786354805,0.5516108120296513,0.40198059276311987,0.43812524837154654,0.5013027567013076,0.3900066123173243,0.5919987715910547,0.4267074745523291,0.6833763128230355,0.44117227676247617,0.7556666817419245,0.44295579653160044,0.8312988491864938,0.5369157176375454,0.9053342739906065,0.5828028695759904,0.9453648042342879,0.5819220560514498,0.9425248150269548,0.5546427224815743,0.9066112697558808,0.5871042337231906,0.8382702256895131,0.4591234242840832,0.7289240384036035,0.38006395867047943,0.6235281180212492,0.4259333853335973,0.49999639287592995,0.42461910605144343,0.38424871191205373,0.5102033327779327,0.29742422427219367,0.6207841476870741,0.24220787781199093,0.6750684007416675,0.18980876756096413,0.7089409320249174,0.13181923940759446,0.7993869202165976,0.16060402623262274,0.7891528995090897,0.18828440541053373,0.6832398132477845,0.24948070678301257,0.5555555776014984,0.32210051575670823,0.5805518123937344,0.3583685048407101,0.5214746291745043,0.44373915787970175,0.5030149851466809,0.5580426604824248,0.5189529881840517,0.6356519791724987,0.5254622159012041,0.6789880055889237,0.5435389952907653,0
0.777012640990664,0.5924812621871952,0.780316157684701,0.5968763908557556,0.7808287323785769,0.5911891395999522,0.7660572992794019,0.559754079434474,0.7373300160889413,0.44761801568443493,0.6697696116154427,0.39556757656038494,0.5874135922850016,0.42356671916688604,0.4720940913795718,0.42948956154082485,0.3544579847499628,0.4647411228213365,0.2914668528070637,0.5527227247378858,0.22672712352393,0.5993525507853994,0.20138988573316471,0.7672164541207882,0.23276550864521078,0.6887733370524356,0.259021584958002,0.8535215890253882,0.2715523890123359,0.7943689360134277,0.3180820609709367,0.6785726049043255,0.3634290997042908,0.5354734436622314,0.444174935212753,0.4548417333310296,0.5245475832875255,0.46999807489495626,0.6133406095206112,0.48534391994163756,0.696567302792527,0.477129483536315,0.7758136870419544,0.5838911882786307,0.821516071705861,0.6845651823218184,0.8349498132971136,0.6910784526279927,0.8289854183462442,0.6158232036924101,0.8091983464514565,0.543712960598954,0.7630995337048668,0.5064591366837694,0.6924857826336684,0.4371026244456353,0.5671944634320156,0.4143412044260637,0.4282364485348853,0.44753348002064497,0.287075545631193,0.4799944810741943,0.18376648501183707,0.6093237841875582,0.1405206572332486,0.7752856561568663,0.09831492415039976,0.8879584545577883,0.11342151012545221,0.9481358293636573,0.12045641242361069,0.9351867851236146,0.18843508521948815,0.8132523368675887,0.2364036395507486,0.5942387962413958,0.28931208388512963,0.4947100980559447,0.37052416331538407,0.49848465253409546,0.4549337063364247,0.5061293644364505,0.5520122284142456,0.5271135011784922,0.6252529202115945,0.5335251887582007,0.6693134762891215,0.5469115420507858,0.7140113230143896,0.606856993702894,0
0.829889193335997,0.5297797672245693,0.8306552834885265,0.5437536415132511,0.8287627402072064,0.5283044601947126,0.8279790025026897,0.559754079434474,0.8225878637512251,0.5047652433738872,0.7930204736707097,0.4303735950170526,0.7365958149435701,0.37579905499605004,0.6441831283361938,0.3557734603211759,0.5399089967232609,0.3750053384075886,0.42179474395119254,0.4121508518855328,0.3532147841124571,0.4625482943062071,0.3032468642127209,0.5508199218034233,0.31249896129630217,0.5382667350177349,0.3014896190410538,0.7774660263148054,0.2995739341056993,0.8084476194375076,0.2962973588277122,0.7559467499411089,0.27777673434379485,0.5516108120296513,0.3399526715495566,0.38460938714860826,0.4780444474261699,0.31334160570500696,0.6213367563817612,0.35830522654843294,0.7361404932971849,0.2581670288805667,0.8135922831908722,0.4026844915359463,0.8508536206628823,0.5335524687009277,0.8907782620257978,0.5891728869204325,0.9049870307406499,0.5678026417918722,0.9034471810515521,0.5519161153202994,0.8906641037799036,0.6225839733579783,0.8564882316184127,0.45283376439794637,0.7813192772210783,0.3302301390733726,0.6894121777086011,0.30246690804102594,0.5406634531771677,0.31692529292383687,0.4105060322082101,0.39066627476602966,0.29742422427219367,0.4522546399651018,0.22301477442865617,0.515410140645492,0.21064464596156554,0.6023099286867654,0.19545676855065783,0.7067871881584942,0.2205522368973896,0.7590302840106701,0.22384637626159953,0.7146551013276057,0.22013043557135864,0.719578252294652,0.2021016517847,0.811548131534204,0.1866936006367894,0.7331278404020156,0.2144372694789562,0.6114451245428656,0.31365117460146247,0.5335251887582007,0.4356490678013549,0.46916346878677023,0.5291787639042624,0.4564666601411683,0
0.8873540446678282,0.6050213783717907,0.8901518617314536,0.5999946894598422,0.8926926562222658,0.5943408309466509,0.8899118597750135,0.5849133873451895,0.877884705866152,0.5555625949683354,0.8604707650329045,0.5126587734709979,0.8135199903607147,0.4681562982873666,0.7209277283445447,0.37500573005817844,0.6478834306149931,0.4390984971789481,0.5687229741367588,0.44090022422302894,0.48209535863805164,0.4625482943062071,0.4189853834147898,0.49835682482872184,0.4116430694493272,0.48724222286720165,0.3927831498204561,0.6788729585668527,0.37284580333432,0.7352147214148279,0.34422390845957923,0.7946462260709319,0.3240795347119183,0.8032162037348203,0.2878416468928915,0.7224070010539593,0.3152497219060151,0.623328088119591,0.38933515679889,0.51465515046308,0.5250579616471475,0.48366594223886683,0.6523841520275145,0.4664403377343653,0.7383784226780999,0.46979565498835035,0.8131037074643791,0.4426777805308639,0.8812370745557152,0.4717491545157177,0.9149392147146083,0.5191269987538698,0.9293859490583731,0.6580639121705599,0.9339447379439046,0.6509401868723349,0.9157152681541381,0.6137060646663148,0.8894121777086011,0.5493867655447805,0.8181730346004789,0.4738400959745111,0.7279265336280033,0.4839685181475581,0.6370104140320986,0.5365194488128362,0.5395618520297183,0.5322060087130862,0.4537055396325706,0.5331399164857998,0.3749963200205128,0.5401210899894304,0.35760558813320914,0.5722949496760888,0.3284583864176448,0.5575867105929658,0.2914051303448652,0.6164010571470522,0.25684002453820465,0.7690034547625078,0.22317246996538384,0.8098137748914183,0.24628113833911966,0.7801208721523563,0.3217904638630838,0.7113767874659157,0.3980258664128548,0.5576361528063398,0.5077846404398555,0.5171517504649418,0
0.2367886635349856,0.21944060773480656,0.24942814310147027,0.21250252882864662,0.2557079865100941,0.20126148974721916,0.2752261599630057,0.18239277766923528,0.32027550877547317,0.14921118918202306,0.3953502361997381,0.12024813908291382,0.5128164564023152,0.11464507698652052,0.6465156346487286,0.15064444867087032,0.7629100638265303,0.24038018952533252,0.8554495925157056,0.38658988936942185,0.9164638302015383,0.5439807668806814,0.9305649543730135,0.688521094752072,0.9375030628442371,0.6173492350083114,0.9341839473755675,0.7915455274386064,0.9353522130829743,0.8000020469152986,0.9215599084431858,0.7738060742257125,0.9004647454960172,0.6451599754567707,0.8139035897172083,0.4782623062701937,0.715770634140852,0.33999573128881605,0.5919987715910547,0.24104607761312266,0.47757348610354333,0.15359827271567264,0.3753131884816416,0.10402715119407305,0.2591638054486792,0.14764830685853494,0.16504798890551892,0.22611267692879491,0.1377633285428862,0.24011580362588011,0.15402371344784602,0.232240109158972,0.16857004952126609,0.25484002039580617,0.21184138826296708,0.223277877453379,0.2915715268154138,0.1651150695366863,0.40941771841375113,0.13580024137435928,0.5526236459865377,0.13230939646045065,0.7159937131252719,0.2594800327249513,0.8337238040724324,0.4101094969445697,0.920864054540147,0.5378088397123777,0.9490649814405865,0.6340066682505103,0.9318159155551544,0.6759206856081093,0.9250516066568021,0.6596447064625317,0.8933095696330632,0.5575867105929658,0.8490625510222592,0.47354453787515033,0.7747301933519641,0.41945067467351593,0.6781075877899335,0.30061144444597,0.5881033287181129,0.22891385529435035,0.4949073712028261,0.19241862474239796,0.3980258664128548,0.20107030210622298,0.30934330145711225,0.24538049093499514,0
0.1402329611408335,0.15359928501787448,0.15331630079555558,0.1406155168925754,0.16210541558065453,0.1540801467841414,0.20412606863922925,0.13208715311168676,0.2903262084493336,0.12699242292905288,0.40465634697412367,0.1518982236528674,0.5151421571471286,0.21656340519404374,0.5883710913378178,0.33332918818486384,0.6314511495209127,0.47756255427381045,0.6469221111221909,0.6070328281951781,0.6515464252101385,0.719876103366266,0.6620353851236658,0.7803309195355799,0.6831919630967219,0.6581585920685119,0.6879013103884791,0.783100402574148,0.6702664787863375,0.7042203299627462,0.6230873580695202,0.5744041576071661,0.5601888198135592,0.37418364492972006,0.4317563613681524,0.19398033761252312,0.30233144474694534,0.08999866079649128,0.1600091025986594,0.04234104425883973,0.06068821597248723,0.022885302082341793,0.02518429502710317,0.036923140598485074,0.0,0.10402870264298743,0.0,0.0987278161489145,0.03562822040730486,0.07627203803293232,0.09194914072539037,0.038254673833464904,0.15262500983408572,0.03226082730488546,0.21184138826296708,0.040889002803861756,0.31434899409734707,0.04361679707816375,0.43529196555457805,0.09877333705872543,0.545449977992249,0.18769827523783245,0.6372342123153668,0.36443202177669526,0.6885288127470949,0.516860953176951,0.724218198254188,0.6162462690504544,0.7384252689940328,0.6829959611985132,0.7113623521479209,0.7067871881584942,0.6959235308087175,0.6385521508148215,0.6778243112592954,0.5183224106585411,0.6415130707690075,0.444447497807531,0.5621075591302569,0.3860197427920269,0.4484989633660984,0.28220495288307956,0.3269591840966109,0.24698785596257924,0.23421692486775345,0.24197946382771934,0.1762364929175298,0.23324342966479383,0.14008147489520767,0.24010353790770772,0
