@relation pittsburg-bridges-span
@attribute f1 real [-2.17817, 1.93947]
@attribute f2 real [-1.86675, 1.95674]
@attribute f3 real [-1.72261, 1.72261]
@attribute f4 real [-3.99826, 0.717636]
@attribute f5 real [-1.48229, 1.31985]
@attribute f6 real [-1.80138, 1.68761]
@attribute f7 real [-3.29034, 0.615613]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
0.566922, -1.64616, -1.72261, 0.717636, -1.48229, -0.0568857, -1.33737, 0
-0.805626, 1.00087, -1.72261, -2.42629, -1.48229, -0.929132, -1.33737, 0
-0.805626, 0.265582, -1.72261, 0.717636, 0.385803, -0.0568857, -1.33737, 0
0.566922, -1.42558, -1.72261, 0.717636, 0.385803, -0.0568857, -1.33737, 1
-0.805626, 0.265582, -1.72261, 0.717636, 0.385803, -0.0568857, -1.33737, 1
0.566922, -0.69029, -0.574204, -0.854329, -1.48229, -0.0568857, -3.29034, 0
1.93947, 1.44204, -0.574204, -0.854329, -1.48229, -0.0568857, 0.615613, 0
1.93947, 1.66263, 0.574204, 0.717636, -1.48229, -0.0568857, 0.615613, 2
-0.805626, 0.633225, 0.574204, 0.717636, 0.385803, -0.0568857, 0.615613, 1
0.566922, -0.322647, 0.574204, -0.854329, 0.385803, -1.80138, 0.615613, 2
0.566922, -1.57263, 0.574204, -0.854329, 0.385803, -0.0568857, 0.615613, 1
-0.805626, 0.192053, 0.574204, -0.854329, -0.548246, 1.68761, 0.615613, 1
-2.17817, -1.86675, 0.574204, 0.717636, 0.385803, -1.80138, 0.615613, 1
0.566922, -0.175589, 0.574204, 0.717636, -1.48229, -1.80138, 0.615613, 1
1.93947, 1.14793, 0.574204, -0.854329, 1.31985, -0.0568857, 0.615613, 2
-0.805626, 0.853811, 0.574204, -0.854329, 1.31985, -0.0568857, -1.33737, 2
-0.805626, 0.412639, 0.574204, -0.854329, 1.31985, -0.0568857, 0.615613, 1
-0.805626, 0.339111, 0.574204, -3.99826, -1.48229, -1.80138, 0.615613, 0
-0.805626, 0.265582, 0.574204, 0.717636, -0.548246, 1.68761, 0.615613, 1
-0.805626, 0.486168, 0.574204, 0.717636, 1.31985, 1.68761, 0.615613, 1
0.566922, -1.79322, 0.574204, 0.717636, 0.385803, 1.68761, 0.615613, 2
0.566922, -0.396175, 0.574204, 0.717636, 1.31985, -0.0568857, 0.615613, 1
-2.17817, 1.95674, 1.72261, 0.717636, -1.48229, -1.80138, 0.615613, 1
