@relation oocytes_trisopterus_states_5b
@attribute f1 real [-0.914278, 7.79999]
@attribute f2 real [-2.78541, 2.24443]
@attribute f3 real [-1.0046, 4.31518]
@attribute f4 real [-0.960643, 5.4067]
@attribute f5 real [-1.37908, 4.14311]
@attribute f6 real [-2.96459, 2.91612]
@attribute f7 real [-2.97156, 2.92341]
@attribute f8 real [-2.94081, 2.90985]
@attribute f9 real [-1.17177, 5.66245]
@attribute f10 real [-0.98409, 4.41643]
@attribute f11 real [-0.877688, 4.62526]
@attribute f12 real [-3.39624, 3.39081]
@attribute f13 real [-1.11036, 4.88541]
@attribute f14 real [-6.51233, 3.55649]
@attribute f15 real [-0.686613, 7.41656]
@attribute f16 real [-3.23953, 2.48591]
@attribute f17 real [-3.53228, 2.50386]
@attribute f18 real [-0.945881, 5.20394]
@attribute f19 real [-7.37687, 4.76302]
@attribute f20 real [-0.615952, 6.40925]
@attribute f21 real [-2.42377, 2.17324]
@attribute f22 real [-3.20692, 2.03018]
@attribute f23 real [-0.925672, 5.91291]
@attribute f24 real [-10.1453, 3.03094]
@attribute f25 real [-0.574974, 12.6856]
@attribute f26 real [-2.19253, 2.54906]
@attribute f27 real [-4.2775, 1.26792]
@attribute f28 real [-2.76777, 2.14381]
@attribute f29 real [-1.94254, 2.71259]
@attribute f30 real [-1.68345, 2.96449]
@attribute f31 real [-1.585, 3.02258]
@attribute f32 real [-1.53668, 3.0813]
@attribute clase integer [0, 2]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32
@outputs clase
@data
0.09799458772670293,0.4812797226154311,0.06427032696840847,0.1549639622052715,0.30865870243508464,0.7006568934703463,0.7031028147725942,0.7069493014463326,0.06901943455141918,0.04898694940487212,0.015315972456944896,0.8200573150337775,0.17577407071985748,0.5251320412918297,0.09924852894045333,0.5947034638385871,0.7325810865884489,0.13303818111128762,0.5032780362919268,0.09737291539801987,0.46049888949556345,0.4430631456340342,0.09530513781950703,0.743715961457897,0.02536956545018338,0.4412412292079239,0.7285399482816449,0.40813119199931586,0.23229254607282718,0.1741263871736726,0.15240625230598273,0.14055647707439184,1
0.15330800016708232,0.39641698344281334,0.06136757535086036,0.03648507705647395,0.28879520624969446,0.405183897862673,0.4213960376388684,0.4444792553318771,0.12030663338318053,0.04415297045469696,0.04238128363197327,0.5077570667668574,0.06437321645093125,0.6622617148782082,0.017897927145329364,0.42886660239213054,0.49954673019512474,0.03843038683564936,0.6204508442827735,0.0067889862811062246,0.35529485469903266,0.3202096580168414,0.02513167203376373,0.7987462280589911,0.0019038391550772983,0.259732916595488,0.7496305058949547,0.4297659816189494,0.24296099142236627,0.18221168947964042,0.1583801040893484,0.14398893022490353,0
0.16588507491392276,0.34644441970321127,0.04329596336690613,0.02317120343603289,0.30662074285745333,0.560214497909266,0.5614861483603818,0.5567775259543368,0.08073635323416571,0.07578807225970834,0.07439376130757551,0.6054440441723576,0.04972605687009342,0.6565611461919073,0.011172166754924275,0.4043858637938743,0.6607633355091168,0.01683187201708797,0.6175479349483397,0.0036363367202822167,0.23577064222179203,0.4839546695690364,0.013336098039037925,0.7971593565387394,0.0016460825903916346,0.1686965764648567,0.7379731381933199,0.40190040679374045,0.21966196432752683,0.16365228466804646,0.14271027307176432,0.13129138714329644,0
0.03190021238731698,0.7179765161516072,0.33180751835602224,0.2173529838113009,0.14844237521707873,0.5271023396834736,0.5268332154362109,0.5308136176089535,0.1665717960498784,0.20606515668861516,0.20861545484347666,0.6022456000766164,0.2583669820556826,0.6174141557799226,0.14005711096134812,0.71739883746926,0.5990557044733886,0.2380940843644067,0.4895950457541213,0.18805793769346418,0.6897157065135816,0.4317311107292204,0.22515851970481598,0.6536766179122422,0.10975550530467232,0.6206479261176103,0.8655113589232195,0.6851831793435106,0.5404693316835405,0.48515815608635215,0.46986964957743543,0.4643666711419278,2
0.006186406018267972,0.9252202853371082,0.7946663207877018,0.45867059462636145,0.047886798534639334,0.485069149813543,0.4723116487446077,0.45735096553209387,0.38604698122097325,0.7936161702947123,0.9089887820128412,0.6344495767675205,0.7018464684269076,0.32054699557644295,0.529766919699234,0.8805943298680975,0.4981905654938421,0.4781978207170583,0.5535832697001373,0.36217492393813017,0.9074267839312945,0.3668098756945638,0.44851578879949083,0.6626624894507083,0.19962439031673893,0.8730995299045256,0.9596586011519415,0.9134270438433252,0.8880117204030822,0.8783461060168589,0.8733630235394718,0.8497221728981069,2
0.0021331682707027228,0.943962432204603,0.738269251735974,0.42362457935751224,0.0,0.4298562588530977,0.41965998130609655,0.4036635183039179,0.48043668480089896,0.5106360128283942,0.740446393460378,0.5835525007182797,0.5800539380263084,0.557537328107961,0.3247558703238842,0.887626103845294,0.4559731881632964,0.4439610518745179,0.5983457840227546,0.26961815475199147,0.9097304552306826,0.33492581772354935,0.4255197934308603,0.7205710430289674,0.1493754342760728,0.87667217114934,1.0,1.0,0.9734722768214852,0.9398894994341579,0.922801123366279,0.8970112473419114,2
0.00395684410899458,0.9142000540772668,0.6010398926271387,0.39780062107538416,0.01978562852781236,0.4070789071387639,0.4001760823210296,0.38427117624336404,0.4433263781382513,0.461557405583166,0.6171615650375035,0.5689828423247213,0.46478767531109433,0.5659686040668123,0.22296734871636087,0.8743048569192935,0.4392977962737777,0.43720963585769407,0.5970046680818359,0.26966655193686956,0.9102525337121303,0.2757671230261023,0.3570713928706272,0.757111512844332,0.10591992473327323,0.8410512085608414,0.9841021960464671,0.9563765631426139,0.9068984110003373,0.8650262266724614,0.843640262350301,0.820614207943733,2
0.1478658907437779,0.43628306268191436,0.07870287869047214,0.1190769839162112,0.3423893419096409,0.9541943064697971,0.9569514348673528,0.960418140859322,0.08069099326623959,0.0873806596401828,0.04932828731072872,1.0,0.08669178437465079,0.5496518956541084,0.08040950131510212,0.0,0.9110358606659225,0.13203376163306216,0.5231661901384609,0.10905294965183919,0.49286753781262177,0.6879500105019954,0.07505620317194414,0.7354343879589321,0.03570961558677626,0.3216887162323187,0.6806258137345774,0.3810855162697136,0.21867853314515384,0.16554667228922917,0.14654959870474302,0.1367214669617452,1
0.029678683281257823,0.7010924800788891,0.2371054818056386,0.16145918321032807,0.11762000220926844,0.48789896117985754,0.490898613563767,0.50263902787036,0.3375059626409451,0.21936591291208996,0.19643761852737843,0.6108897090783182,0.15664443432619998,0.6443201487363961,0.05201024339477882,0.6443160700312989,0.5487498633232496,0.18839312558853338,0.5450236369522293,0.09306935231186235,0.6878068570657885,0.404596055068645,0.16622393355815576,0.7262645489153204,0.04679655646882254,0.605600020246373,0.8991620111731844,0.7337253999731246,0.5672531164543203,0.4909144696360107,0.47238810829112027,0.45927635026570063,2
0.23798533623248674,0.2809035675091057,0.04893792600445883,0.010953077288281779,0.31865636640535727,0.6025245250998604,0.5976242457552794,0.6013480530401698,0.114901481076114,0.04111048565693675,0.05300795137442696,0.6597579213354844,0.019898028109817414,0.6402206216815873,0.006053554576707175,0.2769516403979432,0.6847190423018685,0.013896827240987982,0.6094345171167119,0.005916840540670577,0.14794181435324272,0.5536172690993107,0.011804347743435707,0.7924163494289722,0.0024103029024233743,0.11218388768324548,0.7192185623451424,0.3884599253193473,0.20799311727062403,0.1549090564852386,0.13070180007726395,0.11573241980259769,0
