@relation conn-bench-vowel-deterding
@attribute f1 real [-0.999053, 0.999053]
@attribute f2 real [-2.13401, 2.32336]
@attribute f3 real [-2.59209, 2.87575]
@attribute f4 real [-2.75034, 2.51024]
@attribute f5 real [-2.51375, 2.16546]
@attribute f6 real [-2.40678, 3.07514]
@attribute f7 real [-2.19099, 2.68606]
@attribute f8 real [-3.24353, 2.891]
@attribute f9 real [-2.87181, 2.10821]
@attribute f10 real [-2.17063, 2.54544]
@attribute f11 real [-2.84737, 2.64237]
@attribute clase integer [0, 10]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
0.0,0.3681500526094984,0.26654035231462514,0.46589805686825403,0.8855554676964702,0.49494666102387475,0.7786920371946155,0.3908157593165247,0.6142949225103513,0.25290867183905247,0.28153428031200023,0
0.0,0.4412178033234845,0.2788267396266167,0.45974417269578643,0.7705552860418746,0.4704393716070281,0.8754349453050512,0.3993192632524415,0.6078889241408669,0.33949305247801664,0.3875163486795367,1
0.0,0.6847771219351322,0.4856642842511851,0.25358990833710354,0.672499203925449,0.2713490893701477,0.5994314185829548,0.3299307363400293,0.5151714250143574,0.5208756443394605,0.28771125772805267,3
0.0,0.6119435900542248,0.5059857274536197,0.4207697630299321,0.6863880868779132,0.12481028544743444,0.5058494376723635,0.6568022326078771,0.385366926237244,0.6468167351205558,0.4174254154112945,4
0.0,0.5524589612260145,0.5022048926084157,0.4441031217090131,0.6205547517636525,0.13618038935263554,0.5346194933412616,0.5965981093906134,0.3530005903590749,0.6334696049888997,0.42750330616750515,5
0.0,0.40491814679957017,0.5982982311113711,0.5266673256561063,0.6824991825543202,0.03334962932695113,0.549478885801868,0.6323123368864444,0.5876596479532211,0.6810395095916727,0.4271783363146524,6
0.0,0.2974240415312168,0.563799233335284,0.66948777511225,0.8833328702922076,0.07882822076936545,0.4517867563383603,0.3748293675310089,0.7703973076413347,0.7488014384858579,0.4483095738595999,7
0.0,0.31639374788272007,0.5340260505062328,0.39692372323964276,0.5824991825543201,0.3668517599673107,0.7951323033391087,0.34863958608075923,0.7488194826526802,0.49486606432898583,0.40507164273717877,8
0.0,0.3660423074593314,0.48613686574588866,0.2843602796649799,0.8297212563659251,0.553814721849279,0.7628833003557478,0.36428544648082245,0.6726225999092373,0.5725525702544704,0.27438275765336795,9
0.0,0.5103042825702151,0.47463717299701524,0.3451288641176448,0.5961102408312514,0.32668006829723883,0.7024984365548845,0.327210071513221,0.6648680125782628,0.5458585220321157,0.2786088230043682,10
0.0,0.36487143764147917,0.25945162989407144,0.4838468381813412,0.8649985788199291,0.4813034484268285,0.822320870198173,0.40272066482680824,0.6169921004333316,0.27926048595546715,0.2818603431127886,0
0.0,0.46229507534712166,0.2693751097325452,0.4171800447859361,0.7699996366908091,0.4739764535053411,0.8697450302949528,0.3884348108168026,0.6891432162923041,0.28713187039208493,0.4398570788416209,1
0.0,0.7203732245696453,0.35097607098964123,0.21923057913766164,0.4249993054383112,0.3595249474636623,0.7701561394695564,0.3091826105667427,0.6763312195533352,0.24298409480775307,0.5373864700331892,2
0.0,0.6807958504678767,0.4817260197811202,0.2515388037060552,0.6638881349629533,0.2945931352518825,0.5191279564490829,0.4227885428875562,0.4352657218244104,0.5927441704639668,0.29908884573768524,3
0.0,0.6255267119400004,0.538436750160941,0.3751287880804018,0.6505546876502658,0.14148510011091,0.5880499482268995,0.5867341100296192,0.42009389520524015,0.6577680144696749,0.34037713990097895,4
0.0,0.38149895566219544,0.5746687906010417,0.5458981709241186,0.7141658527828416,0.04396269920028021,0.4606391158589721,0.6380946869605333,0.5556298970686865,0.6940439815354733,0.46196377241909453,6
0.0,0.2950823018955124,0.555134934453093,0.6702570819187238,0.8836106949677404,0.0558362763411359,0.44356670528290665,0.3758498206056536,0.7882659105786725,0.75667239884056,0.4509104256303577,7
0.0,0.33442635455436726,0.5116567053900626,0.3299997338696493,0.5597214059638272,0.37316816006070863,0.7398037748228949,0.47721031603073094,0.6139577752699789,0.6861730211807713,0.35760728194777897,8
0.0,0.3601875096749877,0.4859793263884824,0.27743708868603845,0.8416655803009483,0.5485089165839705,0.761302426671861,0.36870697510648737,0.6871201320476625,0.5294312849470003,0.3078670392404741,9
0.0,0.5304448587395707,0.46045946845555097,0.3384621087408613,0.6102769484592485,0.3077310504348841,0.6753098696958202,0.3316325782089255,0.740053453600588,0.5280625605641985,0.2724318455883157,10
0.0,0.362061035992076,0.2537802861824779,0.4733339289584038,0.8888872266899757,0.4883776122234545,0.7973447063286208,0.40067975867751887,0.6281181601680315,0.3206703886922798,0.2727560868092114,0
0.0,0.47915686828780196,0.26496386141511086,0.38871854434301917,0.7266658260689305,0.4621017818574513,0.8716416686316522,0.44965938710871084,0.6797028927594668,0.38364104010330635,0.40799746436078943,1
0.0,0.6789223241507885,0.4757398844882074,0.2505142018560691,0.6744435492316012,0.28726632274823416,0.5618088803682554,0.35680158056118394,0.5060682487218927,0.563312249394093,0.27080699632405175,3
0.0,0.6032783906204781,0.5389093316556446,0.3482057111573249,0.6444436133449878,0.18191071741287723,0.6104969192442152,0.4986390155399028,0.4757243946811459,0.5995888525827648,0.3234725141809995,4
0.0,0.369086703594272,0.555134934453093,0.5366673256561064,0.672499203925449,0.10965136302609303,0.30129668549635535,0.7489783243378058,0.5306805996763065,0.6694039740716317,0.5451888431874734,6
0.0,0.28688554012792294,0.5669498375958331,0.6638467621440982,0.8449994764073423,0.028550215982721366,0.44641211388031693,0.40578186103906905,0.7741061280878391,0.7457204833685674,0.4665151719389261,7
0.0,0.3510540969226248,0.48676698659799844,0.33743655642533715,0.5711102942590737,0.34360771408557583,0.8011379830020195,0.40476140796442434,0.7461223047297,0.6064333226606051,0.4294540360745682,8
0.0,0.344496642639045,0.48928747000643763,0.28282052549338665,0.8322216784457207,0.5497721601190823,0.7834346582462759,0.34727843860898877,0.6743083361111,0.494181596117106,0.3764630018908,9
0.0,0.5508194293944636,0.4569938037689471,0.34538529971980275,0.6049991344692801,0.29787756844317315,0.7037635455859587,0.3159867178088623,0.7582598061855175,0.48220340240920934,0.3098179513055263,10
0.0,0.37166288641059636,0.2487399046058407,0.45615445445179054,0.8797211495102806,0.4883776122234545,0.7938671943080345,0.4299315513983956,0.6250838350046787,0.3545513531393724,0.2721057827875273,0
0.0,0.5032786149680193,0.25598591034119506,0.36307745533762437,0.6861102622023804,0.44770060489755414,0.8934560851334311,0.45136008789589416,0.7043150429114743,0.42949998621733776,0.44895987788128405,1
0.0,0.7330196954706475,0.36609904459530634,0.18179554345718532,0.5055547838203458,0.40651833664117676,0.7258937267405501,0.3268710072328279,0.6837486596439373,0.2556465446865716,0.49024726125463136,2
0.0,0.5824353822994277,0.5263070975010241,0.3448724285154869,0.6477770820288041,0.24507289416846648,0.6342085892086405,0.4289110983237509,0.4939307472660753,0.5492808630915148,0.3351761649914204,4
0.0,0.5142855540374706,0.5522994454848715,0.4071801968604222,0.5508325978103141,0.20111201914657634,0.4369274253903487,0.7302711047138086,0.2835470540278955,0.5639967176059728,0.4954487826381577,5
0.0,0.3868853157803817,0.5356012611927196,0.523590394975459,0.6838880922206955,0.09146065612048332,0.37464471350509015,0.7085025258658773,0.5441666900936141,0.703626112419875,0.5078025735280723,6
0.0,0.2662765262924101,0.5600183984900802,0.6766674016933494,0.8236112506170914,0.1298632595878816,0.24944710429460434,0.5982988101777968,0.5209031289030968,0.8172482596738386,0.5868013785716627,7
0.0,0.3730679750615273,0.448959735471411,0.34538529971980275,0.5855548265626036,0.3501767628859961,0.780588675531315,0.3911559646786306,0.8020891482363525,0.6324429026710799,0.420026085024063,8
