@relation conn-bench-vowel-deterding
@attribute f1 real [-0.999053, 0.999053]
@attribute f2 real [-2.13401, 2.32336]
@attribute f3 real [-2.59209, 2.87575]
@attribute f4 real [-2.75034, 2.51024]
@attribute f5 real [-2.51375, 2.16546]
@attribute f6 real [-2.40678, 3.07514]
@attribute f7 real [-2.19099, 2.68606]
@attribute f8 real [-3.24353, 2.891]
@attribute f9 real [-2.87181, 2.10821]
@attribute f10 real [-2.17063, 2.54544]
@attribute f11 real [-2.84737, 2.64237]
@attribute clase integer [0, 10]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
0.0,0.6119435900542248,0.5059857274536197,0.4207697630299321,0.6863880868779132,0.12481028544743444,0.5058494376723635,0.6568022326078771,0.385366926237244,0.6468167351205558,0.4174254154112945,4
0.0,0.2974240415312168,0.563799233335284,0.66948777511225,0.8833328702922076,0.07882822076936545,0.4517867563383603,0.3748293675310089,0.7703973076413347,0.7488014384858579,0.4483095738595999,7
0.0,0.31639374788272007,0.5340260505062328,0.39692372323964276,0.5824991825543201,0.3668517599673107,0.7951323033391087,0.34863958608075923,0.7488194826526802,0.49486606432898583,0.40507164273717877,8
0.0,0.46229507534712166,0.2693751097325452,0.4171800447859361,0.7699996366908091,0.4739764535053411,0.8697450302949528,0.3884348108168026,0.6891432162923041,0.28713187039208493,0.4398570788416209,1
0.0,0.3601875096749877,0.4859793263884824,0.27743708868603845,0.8416655803009483,0.5485089165839705,0.761302426671861,0.36870697510648737,0.6871201320476625,0.5294312849470003,0.3078670392404741,9
0.0,0.5304448587395707,0.46045946845555097,0.3384621087408613,0.6102769484592485,0.3077310504348841,0.6753098696958202,0.3316325782089255,0.740053453600588,0.5280625605641985,0.2724318455883157,10
0.0,0.362061035992076,0.2537802861824779,0.4733339289584038,0.8888872266899757,0.4883776122234545,0.7973447063286208,0.40067975867751887,0.6281181601680315,0.3206703886922798,0.2727560868092114,0
0.0,0.6032783906204781,0.5389093316556446,0.3482057111573249,0.6444436133449878,0.18191071741287723,0.6104969192442152,0.4986390155399028,0.4757243946811459,0.5995888525827648,0.3234725141809995,4
0.0,0.369086703594272,0.555134934453093,0.5366673256561064,0.672499203925449,0.10965136302609303,0.30129668549635535,0.7489783243378058,0.5306805996763065,0.6694039740716317,0.5451888431874734,6
0.0,0.5032786149680193,0.25598591034119506,0.36307745533762437,0.6861102622023804,0.44770060489755414,0.8934560851334311,0.45136008789589416,0.7043150429114743,0.42949998621733776,0.44895987788128405,1
0.0,0.5824353822994277,0.5263070975010241,0.3448724285154869,0.6477770820288041,0.24507289416846648,0.6342085892086405,0.4289110983237509,0.4939307472660753,0.5492808630915148,0.3351761649914204,4
0.0,0.5142855540374706,0.5522994454848715,0.4071801968604222,0.5508325978103141,0.20111201914657634,0.4369274253903487,0.7302711047138086,0.2835470540278955,0.5639967176059728,0.4954487826381577,5
0.0,0.2662765262924101,0.5600183984900802,0.6766674016933494,0.8236112506170914,0.1298632595878816,0.24944710429460434,0.5982988101777968,0.5209031289030968,0.8172482596738386,0.5868013785716627,7
0.0,0.3730679750615273,0.448959735471411,0.34538529971980275,0.5855548265626036,0.3501767628859961,0.780588675531315,0.3911559646786306,0.8020891482363525,0.6324429026710799,0.420026085024063,8
0.0,0.35690889470696846,0.4817260197811202,0.22923137752871353,0.8366647361413573,0.5684685292744147,0.71451184630053,0.4462579855343441,0.5846252424689058,0.6225183256397805,0.31404401665652654,9
0.0,0.37892277284587095,0.2463769971323228,0.4371801208231792,0.8655542281709948,0.4931781200747183,0.7897581529818231,0.4761900259677595,0.6021572202521276,0.38364104010330635,0.24512271983736936,0
0.0,0.6124120277203822,0.446439361795517,0.3174364803880941,0.5736102889162915,0.26073766125736964,0.6727796516336719,0.33571439050750423,0.7751175698089567,0.500684044129964,0.3663849289766,10
