@relation image-segmentation
@attribute f1 real [-1.66857, 1.71856]
@attribute f2 real [-1.92222, 2.18857]
@attribute f3 real [-0.286499, 3.4738]
@attribute f4 real [-0.211099, 7.17738]
@attribute f5 real [-0.609564, 7.46463]
@attribute f6 real [-0.131496, 13.0421]
@attribute f7 real [-0.542744, 8.77775]
@attribute f8 real [-0.119503, 14.1153]
@attribute f9 real [-0.95899, 2.74977]
@attribute f10 real [-0.927608, 2.92402]
@attribute f11 real [-1.00472, 2.43988]
@attribute f12 real [-0.925444, 2.92148]
@attribute f13 real [-3.10152, 1.56992]
@attribute f14 real [-1.62175, 3.09231]
@attribute f15 real [-2.01432, 2.75173]
@attribute f16 real [-1.03824, 2.45172]
@attribute f17 real [-1.86172, 2.53711]
@attribute f18 real [-0.763466, 2.69675]
@attribute clase integer [0, 6]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
0.09960349912758004,0.23431019341781023,1.0,0.0,0.039215678989135014,0.0015512848579841067,0.054658347508190014,0.0022975871179952406,0.13942692436285983,0.1428569944968725,0.17157667073099922,0.10210443460801409,0.8683121264535134,0.30904549369333445,0.2711864122281554,0.17157646505977148,0.43693968623474877,0.16822996021057643,0
0.08764942591515532,0.18410086625685093,0.0,0.0,0.08714588725512415,0.0064120381405350525,0.03975154106638554,5.664286326969191E-4,0.16343953235043518,0.15827904460139972,0.20618620449399058,0.12314904063610303,0.7942381792338123,0.3693470172208245,0.24576263362742737,0.20618631732168852,0.43507071198477776,0.1408088396793726,0
0.3147416839625288,0.43933088287166217,0.0,0.0,0.05882345655801681,0.002850527676725475,0.03478259843308735,6.304969587566471E-4,0.15130420949319986,0.15503210590430855,0.1826223654415607,0.11457517746646413,0.8662545168085215,0.30778925172781,0.2754236736920511,0.18262215039713925,0.407364731076218,0.16655434227227434,0
0.003985675188138651,0.1380756496926382,0.0,0.0,0.08496729209132206,0.004169127396953724,0.05341611721438799,0.0011033521152347524,0.13064824901045094,0.1266230799028359,0.16715816059919872,0.09586906317878909,0.8148142756837293,0.3291460863883786,0.2923729293649878,0.1671583628465656,0.4576819290584087,0.14404042984599805,0
0.5776899617079947,0.47280379197185946,0.0,0.0,0.019607777568881796,2.908848882264191E-4,0.00869556914043397,7.748614434635962E-5,0.04208630377808217,0.054382977795363406,0.04860157928351623,0.023382837820554822,0.9711930368366071,0.15326661094682717,0.42796617744253634,0.05081089754610369,0.5634925650684387,0.27914268935812103,0
0.0836667030790079,0.43933088287166217,0.0,0.0,0.015250562471003292,1.8749626146118343E-4,0.007453360304722046,9.61727394471139E-5,0.0392462709908433,0.049512829380199755,0.04639232421761598,0.021823929976261553,0.9567906255886837,0.1557793070092447,0.4385594150292171,0.04860170317138307,0.5753973215605058,0.2652629200026819,0
0.47808823399160943,0.42677879434366633,0.0,0.0,0.06753807253083094,0.0026695444432939955,0.06583845233954337,0.0011033521152347524,0.14123426697872063,0.14610367356349058,0.1686311908494455,0.1075604820890665,0.8786006028119809,0.2851762599542645,0.3008474522927792,0.16863115909637935,0.3965895476751773,0.17519686632279602,0
0.5617534608946217,0.09205043312842547,0.0,0.0,0.019607777568881796,0.0010883133200684158,0.011180094102308313,2.5219878350265867E-4,0.7709800580247845,0.7069784517092512,0.8527260059223131,0.7459086792460679,0.12551376021098415,0.7223624646270943,0.3389830152851943,0.8527232403809787,0.24777702252644454,0.022782392775479915,1
0.9043821760605587,0.03765699537071951,0.0,0.0,0.04139422461238855,8.563341398961984E-4,0.018633454407030358,5.430352636422156E-4,0.8714179402280008,0.8327901863835241,0.9315188991464901,0.8448942583737034,0.28189166509684377,0.6369350411322725,0.32203396942961154,0.9315178397460143,0.1888934102931916,0.033904530815417305,1
0.4900404413175756,0.07531399074143902,0.0,0.0,0.039215678989135014,0.0012410430682708049,0.02360239704032855,6.545928313865666E-4,0.8954313571112718,0.8709402881067434,0.9469807815130928,0.864379956557499,0.3806577843234634,0.599245660852853,0.28389819661984245,0.946979335006705,0.16561676627648717,0.04815190727977675,1
0.6015942700752555,0.029288774177226293,0.0,0.0,0.030501001090635176,7.948475116437461E-4,0.012422410228470725,1.9634974927296094E-4,0.7815658063611559,0.7102264289282351,0.8645067642106484,0.762277601533069,0.06584265237271586,0.7311553098602903,0.38559331102275474,0.8645056103794886,0.25466908246056336,0.014079178872070417,1
0.474104182597066,0.26359872433279247,0.0,0.0,0.013071892996378337,1.551588495654482E-4,0.011180094102308313,5.613003565978357E-5,0.7100432489565245,0.6509735623481812,0.8166434419090751,0.6539364957560898,0.18518486804925247,0.8341705451351913,0.08898353982857925,0.8166425976228954,0.2767849632743252,0.057524732560048274,1
0.406375013654628,0.22175786162757039,0.0,0.0,0.026143785992756675,0.001220243887849605,0.029813548509338667,6.628823735741197E-4,0.758326233026672,0.7037330707949989,0.8365267375021772,0.7279826687504094,0.20164446080865858,0.7010050784249671,0.29661019082888346,0.836525346995381,0.23679751206570834,0.03252629315626539,1
0.2629488682158642,0.2510463925425526,0.0,0.0,0.06535942782648027,0.0015512848579841067,0.033540282306924935,2.1644135152414827E-4,0.8781317745014506,0.8441542121928702,0.9337281542123902,0.851910253490841,0.3148129912832018,0.615577654930145,0.3241524952528824,0.9337270341207349,0.1796727766246934,0.03543304811029138,1
0.2629488682158642,0.08786632253167882,0.0,0.0,0.03703700951451005,0.0018549225283665902,0.03975154106638554,9.456400625986887E-4,0.8799383082216159,0.8409088312786178,0.9425651744759913,0.8511304096467724,0.2757201205623962,0.6520112175067776,0.30296597811605,0.9425638116196174,0.19062568910369346,0.03654714040973163,1
0.20318794968011267,0.3807535777794536,0.0,0.0,0.02832245546738163,8.855592656705121E-4,0.018633454407030358,4.0878683041837703E-4,0.020139615397059937,0.004870148415163651,0.041974104395285386,0.011691418910277411,0.7695466494271573,0.2261309783922988,0.5127119942090411,0.041974406583456574,0.8997347021821711,0.04989572905275277,2
0.3147416839625288,0.31799216209049846,0.0,0.499999932327073,0.9564266105075007,1.0,1.0,1.0,0.4701784423904486,0.4293825883496537,0.5235650002903095,0.45284518228070014,0.41152192899833884,0.5012566662282619,0.4173729398558555,0.5235644534607846,0.30628189768643027,0.02016781611321374,2
0.03187359209714421,0.2887033879132722,0.0,0.0,0.11546836749278008,0.02399982510470186,0.3726705902069139,0.05158315151955387,0.164730529880607,0.1266230799028359,0.20986819950066768,0.15354657383405548,0.5432091603445619,0.38190986113880604,0.4830509541444173,0.20986802140998753,0.5142542448787518,0.018428329329729702,2
0.019919518884719555,0.2928874985100188,0.0,0.499999932327073,0.16121993105441856,0.0152544301495203,0.12795029963004106,0.020563263151586998,0.08701290997530174,0.056006447143909024,0.12518492713232304,0.07638362494294144,0.6255137602109843,0.3266335176047823,0.49152547707220867,0.12518481587181515,0.6281561233327952,0.026388526034212895,2
0.23107616182431737,0.3682012459892138,0.0,0.0,0.030501124942006592,0.0014478962312188721,0.022360188204616622,2.564840553114786E-4,0.014200972831889917,8.116048590362211E-4,0.0368193694478314,0.003117815688586533,0.7860075265870909,0.22864367445471634,0.49152547707220867,0.03681961970910842,0.9861122162029449,0.07064790174948614,2
