@relation plant-margin
@attribute f1 real [-0.889329, 3.59691]
@attribute f2 real [-0.73683, 4.59039]
@attribute f3 real [-1.24162, 5.29825]
@attribute f4 real [-0.809903, 5.1677]
@attribute f5 real [-0.787513, 5.33705]
@attribute f6 real [-0.738357, 5.28349]
@attribute f7 real [-1.11255, 4.19943]
@attribute f8 real [-0.398775, 11.0981]
@attribute f9 real [-0.777967, 8.42668]
@attribute f10 real [-1.16633, 4.91187]
@attribute f11 real [-0.935673, 3.88438]
@attribute f12 real [-1.01641, 3.75947]
@attribute f13 real [-0.890699, 8.09042]
@attribute f14 real [-0.605039, 5.8375]
@attribute f15 real [-1.09229, 3.54885]
@attribute f16 real [-0.103473, 19.4508]
@attribute f17 real [-1.39283, 4.52743]
@attribute f18 real [-0.899679, 14.9665]
@attribute f19 real [-0.894548, 7.92353]
@attribute f20 real [-1.33389, 4.37159]
@attribute f21 real [-0.997455, 4.32253]
@attribute f22 real [-0.602106, 5.50367]
@attribute f23 real [-0.232904, 10.3263]
@attribute f24 real [-0.603646, 5.67518]
@attribute f25 real [-0.703567, 5.78201]
@attribute f26 real [-1.53926, 5.55129]
@attribute f27 real [-0.509113, 7.00189]
@attribute f28 real [-1.10717, 4.62621]
@attribute f29 real [-1.24144, 5.23928]
@attribute f30 real [-0.999838, 6.30272]
@attribute f31 real [-0.657976, 6.18117]
@attribute f32 real [-0.507657, 6.11577]
@attribute f33 real [-1.22881, 4.0422]
@attribute f34 real [-0.498089, 12.3566]
@attribute f35 real [-0.996385, 5.04831]
@attribute f36 real [-1.11407, 4.44877]
@attribute f37 real [-1.42451, 4.63124]
@attribute f38 real [-1.33998, 4.7573]
@attribute f39 real [-1.124, 3.86219]
@attribute f40 real [-0.772677, 6.04651]
@attribute f41 real [-0.46213, 8.67782]
@attribute f42 real [-1.20337, 4.98891]
@attribute f43 real [-0.898398, 4.69487]
@attribute f44 real [-1.08756, 4.49132]
@attribute f45 real [-1.01879, 6.24671]
@attribute f46 real [-0.777808, 6.13946]
@attribute f47 real [-1.19272, 3.73848]
@attribute f48 real [-0.90719, 5.20019]
@attribute f49 real [-0.534813, 6.20098]
@attribute f50 real [-0.799644, 4.52238]
@attribute f51 real [-1.03992, 4.28949]
@attribute f52 real [-0.365006, 11.0655]
@attribute f53 real [-1.33879, 4.04814]
@attribute f54 real [-0.647593, 7.68226]
@attribute f55 real [-0.836488, 5.67612]
@attribute f56 real [-0.670535, 5.44397]
@attribute f57 real [-1.27535, 5.14722]
@attribute f58 real [-1.08283, 4.944]
@attribute f59 real [-0.95694, 6.79585]
@attribute f60 real [-0.96866, 6.32783]
@attribute f61 real [-0.555141, 16.6475]
@attribute f62 real [-0.475266, 6.80609]
@attribute f63 real [-1.28524, 5.05215]
@attribute f64 real [-0.471823, 9.712]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64
@outputs clase
@data
0.307023, -0.381682, 0.279254, -0.260233, 0.609314, -0.246002, 0.243732, -0.398775, 0.292386, 0.170853, -0.408475, -0.192953, -0.131744, -0.144885, -2.5261E-4, -0.103473, 1.65699, -0.554789, -0.0678351, -0.350153, 0.23029, -0.411312, -0.232904, 0.495159, -0.394749, 2.16715, -0.151468, 0.43103, 0.805068, 0.0775865, -0.422156, -0.303868, 0.977657, -0.498089, -0.276748, -0.26755, 0.824813, 0.438348, -0.0974196, -0.404097, -0.46213, 0.114115, 0.220256, 0.0958515, 0.0191789, -0.477077, -0.279555, -0.0625232, -0.41235, -0.00699632, -0.80131, -0.365006, 1.35468, -0.268998, 0.248932, -0.452176, 0.93237, -0.45934, -0.175629, -0.175535, -0.555141, -0.101887, -0.196019, 0.192296, 0
-0.590266, -0.178755, 0.127175, -0.260233, -0.465194, -0.624745, 0.356745, -0.398775, 0.506435, 0.170853, 0.72123, -0.522385, -0.258229, -0.29827, -0.682801, -0.103473, 1.11882, 0.135078, 0.758878, -0.153426, 0.0256313, -0.411312, -0.232904, 0.338198, -0.549158, 0.233332, -0.509113, -0.547851, 0.634537, -0.760424, -0.540066, -0.507657, 0.119574, -0.498089, -0.70856, 0.337128, 0.478701, -0.747201, -0.244064, -0.772677, -0.291297, 2.74916, -0.245858, -0.411375, 2.09508, -0.477077, 0.268361, 0.652172, -0.534813, 0.445912, -0.00584948, -0.099196, -0.369146, -0.647593, -0.112891, -0.670535, 0.129601, 1.09935, 0.245043, 0.141682, 1.79051, -0.101887, 0.00206269, -0.25045, 0
0.00790957, 0.328615, -0.55722, -0.60379, -0.572634, -0.208131, -0.0953665, 1.03824, -0.777967, -0.0722605, 1.02246, 0.136395, 0.332078, -0.605039, -0.546305, -0.103473, -0.316394, 0.652413, 1.1722, 0.63348, 0.844111, -0.602106, -0.232904, 0.0241966, -0.703567, -0.733494, -0.509113, -0.967341, 0.208164, -0.760424, -0.422156, -0.507657, 0.364785, 1.21575, 1.01854, 1.30451, -0.213345, -0.493173, -0.390707, -0.588387, -0.376713, -0.017627, 0.593109, -1.08756, 0.817596, -0.477077, -0.644801, 0.587203, -0.534813, 0.332685, 0.550916, -0.365006, -0.369146, -0.647593, -0.112891, -0.452176, -0.472579, 0.371955, -0.0554372, -0.175535, 1.00863, -0.475266, 1.68543, -0.471823, 0
0.00790957, -0.432414, -0.329063, -0.122824, -0.572634, -0.511115, -0.20838, -0.398775, -0.777967, 0.778697, -0.408475, -0.687058, -0.0895822, -0.29827, -2.5261E-4, -0.103473, 0.760041, 0.997346, 1.44775, 0.63348, -0.0766721, -0.220519, -0.232904, 0.181238, -0.703567, -0.0889431, 0.206177, 0.0115404, 0.0376321, -0.161827, -0.540066, -0.507657, 0.855083, -0.498089, 0.298902, 0.458052, -0.559368, 0.438348, 0.342512, -0.588387, -0.46213, 1.8269, -0.152644, -0.580421, 1.29666, -0.477077, 0.17705, -0.0625232, -0.41235, -0.233451, -0.324042, 0.432425, 0.81596, -0.1428, 1.42475, -0.670535, -0.472579, 0.475861, -0.416044, 0.141682, -0.555141, -0.288577, -0.0969527, -0.471823, 0
-0.889329, -0.73683, -0.7093, -0.260233, 1.89865, -0.738357, 0.808799, -0.398775, -0.34987, -0.315373, -0.935673, 1.61854, -0.848537, -0.144885, 1.50127, -0.103473, -0.495785, -0.899679, 0.48326, -0.350153, 0.127935, 1.68761, -0.232904, 0.80908, 0.995013, 1.20024, 0.742737, 1.40991, -1.15618, 0.79589, 1.1108, 0.81708, -1.22881, -0.498089, -0.564647, -0.993151, -0.386356, 0.777052, 1.51574, 0.333156, 0.306662, -0.939889, -0.525545, 1.61736, -0.779279, 0.575556, 0.907589, 1.04202, 0.812346, 0.106231, -1.03992, 0.698235, 0.600497, 0.488255, 0.339376, 1.51317, -0.673271, -0.77111, -0.416044, 0.141682, -0.555141, 0.644965, -1.28524, -0.029077, 1
-0.789641, -0.73683, -0.861379, -0.122824, 0.931634, -0.700486, 0.582772, -0.398775, 0.0782277, -0.0722605, -0.935673, 0.795089, -0.890699, -0.29827, 1.63777, -0.103473, -0.854658, -0.899679, -0.619001, -0.350153, 0.127935, 1.49672, -0.232904, -0.289725, 0.0685576, 0.233332, 0.385092, 1.54974, -1.07091, 0.556476, 1.1108, 1.02087, -0.615872, -0.498089, -0.420734, -1.11407, -0.905479, 0.353629, 1.66238, 1.62328, 0.306662, -0.544595, -0.432284, 1.7864, -0.859116, 1.17709, 1.18152, 0.782111, 0.200029, 0.559197, -0.960386, -0.365006, 1.78566, 1.24551, 1.69613, 0.858092, 0.129601, -0.77111, -0.656429, 0.617508, -0.555141, 1.01834, -1.28524, -0.25045, 1
-0.689954, -0.686098, -0.0249045, -0.397642, 1.25395, -0.700486, 1.37392, -0.398775, 0.292386, -0.315373, -0.634439, 0.959847, -0.722052, -0.605039, 0.955287, -0.103473, -1.03405, -0.727234, -0.756774, -0.54698, 0.434897, 0.161067, -0.232904, 0.338198, 0.686194, 1.68365, 0.0273549, 0.570932, -1.07091, -0.281535, 0.874975, 1.02087, -0.983658, -0.498089, -0.70856, -0.509396, 0.651801, 1.1158, 0.782519, 1.2546, -0.0350037, -1.07163, -0.0594312, 1.11022, -0.938954, 1.02673, 1.18152, 1.04202, -0.0449601, 0.672424, -0.562656, -0.365006, 0.708229, 0.614454, 1.69613, 1.07645, -0.472579, -1.08283, -0.476141, -0.810052, 2.5724, 0.644965, -1.08721, -0.25045, 1
-0.789641, -0.686098, -0.7093, -0.397642, 1.57633, -0.738357, 0.13066, -0.398775, 0.292386, -0.43693, -0.785056, 0.465742, -0.890699, -0.29827, 1.36477, -0.103473, -0.316394, -0.813457, -0.756774, -0.153426, 0.946414, 1.68761, -0.232904, -0.446685, 0.531785, 2.16715, 0.385092, 2.24896, -0.644538, 0.915597, 1.1108, 0.511343, -0.73851, -0.498089, -0.852472, -0.872228, -0.905479, 0.946403, 1.80903, 1.2546, -0.120464, -0.544595, -0.525545, 1.11022, -0.779279, 1.02673, 1.27283, 1.43184, 0.444956, -0.00699632, -1.03992, 0.166614, 0.600497, 0.362057, 1.15342, 1.73153, -0.472579, -0.97892, -0.596333, -0.492834, -0.555141, 0.0848018, -1.18622, -0.029077, 1
-0.889329, -0.73683, -1.24162, -0.466346, 0.1795, -0.738357, -0.999532, -0.398775, -0.563919, -0.801662, -0.785056, 0.795089, -0.848537, 2.76966, 1.50127, -0.103473, -0.675268, -0.727234, 0.621034, -1.13716, -0.588241, 2.25999, 1.08691, 3.16365, 2.23037, -0.250081, 4.14055, -0.407949, -0.985645, -0.281535, 0.874975, 2.5494, -0.73851, -0.498089, -0.852472, -0.993151, -1.2515, -1.00127, 1.66238, 0.886025, 1.24629, -0.676405, 0.499896, 0.0958515, -0.699441, 1.32746, -0.827471, 0.0024461, 2.52696, -0.686417, -1.03992, 3.62242, 1.13921, 0.614454, -0.0224466, 0.202902, -0.472579, -0.77111, -0.716556, 1.56924, -0.555141, 3.4455, -1.28524, 1.29927, 2
-0.889329, -0.73683, -1.08954, -0.397642, 0.824194, -0.738357, -0.660491, -0.398775, -0.135821, -1.04477, -0.935673, 0.136395, -0.890699, 0.928885, 1.36477, -0.103473, -0.675268, -0.813457, 1.72329, -0.743706, -0.588241, 1.49672, 2.40695, 1.90789, 1.76714, 0.877966, 2.53105, -0.547851, -1.24144, 0.0775865, 1.58244, 3.16076, -0.370724, 2.07267, -0.996385, -1.11407, -0.732468, -1.2553, 0.342512, 0.333156, 1.92971, -0.149369, 0.965962, 0.602991, -1.01879, 1.32746, -0.827471, -0.127492, 2.89441, -0.799644, -1.03992, 2.82499, 1.89339, 2.12896, 0.0679974, 0.202902, -1.07466, -1.08283, -0.896844, -0.175535, 0.226744, 2.88533, -1.08721, 0.635155, 2
