@relation horse-colic
@attribute f1 real [-2.80861, 1.22289]
@attribute f2 real [-0.294392, 3.38551]
@attribute f3 real [-1.99484, 0.670666]
@attribute f4 real [-1.9631, 3.49656]
@attribute f5 real [-1.23356, 3.59277]
@attribute f6 real [-1.45313, 1.59007]
@attribute f7 real [-1.24405, 1.95952]
@attribute f8 real [-1.32638, 1.98039]
@attribute f9 real [-1.92639, 3.02719]
@attribute f10 real [-1.46553, 1.57499]
@attribute f11 real [-1.81465, 1.10045]
@attribute f12 real [-1.41192, 1.65192]
@attribute f13 real [-1.16123, 1.87687]
@attribute f14 real [-1.02706, 1.98386]
@attribute f15 real [-0.420183, 3.36904]
@attribute f16 real [-1.09882, 1.31617]
@attribute f17 real [-1.04315, 1.28531]
@attribute f18 real [-2.47368, 1.96262]
@attribute f19 real [-0.805446, 2.48788]
@attribute f20 real [-0.797617, 1.81277]
@attribute f21 real [-0.559929, 4.94846]
@attribute f22 real [-2.08618, 1.96029]
@attribute f23 real [-0.677446, 6.9362]
@attribute f24 real [-0.138902, 10.8084]
@attribute f25 real [-1.42251, 0.700639]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25
@outputs clase
@data
-0.79286, -0.294392, 0.481206, -0.538845, -0.429175, -0.692329, -0.443161, -0.775254, -0.275199, 0.35878, 0.371675, 0.885959, -0.14853, -0.0234182, -0.420183, 0.712421, 1.28531, -0.285106, -0.546421, -0.797617, -0.559929, -0.737357, -0.0988756, -0.138902, 0.700639, 0
1.22289, -0.294392, -1.99484, 0.410661, 0.576311, 0.829273, 1.95952, 0.327003, -0.275199, 0.966883, 1.10045, 1.65192, 0.864172, -0.0234182, -0.420183, 0.712421, 1.28531, -0.225956, -0.576024, -0.797617, -0.559929, 1.96029, -0.0838742, -0.138902, 0.700639, 0
-0.79286, -0.294392, 0.494272, -0.00474753, -0.630272, 0.829273, 1.15862, 1.42926, -0.275199, 0.35878, 0.371675, -0.645958, 0.864172, -0.0234182, 1.09551, 0.108674, 1.28531, 0.128948, -0.583424, 0.942638, 1.40346, -0.737357, -0.284077, -0.138902, -1.42251, 0
-0.79286, -0.294392, 0.461607, 0.885414, 1.1796, 0.829273, -0.443161, 0.878131, -0.275199, 1.57499, 0.371675, 0.885959, 0.864172, 1.98386, 1.85335, 1.31617, -1.04315, 0.188099, -0.553821, -0.797617, -0.559929, 0.611467, -0.0835038, -0.138902, 0.700639, 0
-0.79286, 3.38551, 0.507338, 1.89426, 1.78289, -1.45313, 1.15862, -1.32638, -0.275199, -0.249322, 1.10045, -1.41192, -1.16123, -1.02706, -0.420183, -1.09882, -1.04315, 0.483853, 1.78481, -0.797617, -0.559929, -0.737357, -0.101283, -0.138902, 0.700639, 0
-0.79286, -0.294392, 0.507338, 0.173285, 0.274665, 1.59007, 1.15862, 0.327003, 1.376, 0.35878, 0.371675, 0.885959, 0.864172, -0.0234182, -0.420183, 0.712421, 1.28531, 0.0697978, -0.546421, 0.942638, 1.56707, -0.737357, -0.101283, -0.138902, -1.42251, 0
1.22289, -0.294392, 0.46814, -0.538845, -1.23356, 0.0684721, -0.443161, -0.775254, -0.275199, -0.857425, -1.08587, -0.645958, -0.14853, -0.0234182, -0.420183, -1.09882, -1.04315, 0.188099, 2.00683, -0.797617, -0.559929, -0.737357, -0.677446, -0.138902, 0.700639, 1
1.22289, -0.294392, 0.46814, 0.885414, 0.274665, 0.829273, 1.15862, 0.878131, 1.376, 1.57499, 1.10045, 1.65192, 1.87687, 0.980219, 1.60074, 1.31617, 1.28531, 1.43026, -0.527919, -0.797617, -0.559929, 0.611467, 0.101328, -0.138902, 0.700639, 0
-0.79286, -0.294392, 0.474673, 0.173285, -1.23356, -1.45313, 1.15862, -1.32638, -0.275199, 1.57499, 0.371675, -0.645958, -1.16123, -0.0234182, -0.420183, -0.495072, -0.577456, 0.838757, 2.15485, 0.0725106, 0.530842, -0.737357, -0.101283, -0.138902, 0.700639, 0
1.22289, -0.294392, 0.526938, -0.420156, -1.23356, -0.692329, -0.443161, -0.775254, -0.275199, 0.35878, 0.371675, 0.12, -0.14853, -0.0234182, -0.420183, -0.495072, 0.353925, -0.58086, -0.561222, 0.0725106, 2.167, -0.737357, -0.677446, -0.138902, -1.42251, 1
-0.79286, 3.38551, 0.566136, 2.36902, 3.59277, -1.45313, -1.24405, -1.32638, -1.92639, -1.46553, -1.81465, -1.41192, -1.16123, -1.02706, -0.420183, -1.09882, -1.04315, -2.47368, -0.805446, -0.797617, -0.559929, 0.611467, -0.286115, -0.138902, 0.700639, 0
