@relation conn-bench-sonar-mines-rocks
@attribute f1 real [-1.20326, 4.69473]
@attribute f2 real [-1.14796, 5.93034]
@attribute f3 real [-1.10159, 6.81969]
@attribute f4 real [-1.03362, 8.0061]
@attribute f5 real [-1.23312, 5.86471]
@attribute f6 real [-1.59664, 4.69889]
@attribute f7 real [-1.91699, 4.06477]
@attribute f8 real [-1.51845, 3.80731]
@attribute f9 real [-1.44021, 4.26395]
@attribute f10 real [-1.4653, 3.73722]
@attribute f11 real [-1.56071, 3.7541]
@attribute f12 real [-1.61789, 3.25389]
@attribute f13 real [-1.80833, 3.11995]
@attribute f14 real [-1.63714, 4.25861]
@attribute f15 real [-1.54362, 3.3092]
@attribute f16 real [-1.55722, 2.66629]
@attribute f17 real [-1.44526, 2.21489]
@attribute f18 real [-1.58613, 2.09415]
@attribute f19 real [-1.76524, 1.91942]
@attribute f20 real [-1.89393, 1.66362]
@attribute f21 real [-2.16377, 1.51634]
@attribute f22 real [-2.3541, 1.46835]
@attribute f23 real [-2.36104, 1.41111]
@attribute f24 real [-2.71313, 1.36898]
@attribute f25 real [-2.65967, 1.3252]
@attribute f26 real [-2.56195, 1.26517]
@attribute f27 real [-2.66247, 1.21244]
@attribute f28 real [-2.8063, 1.29001]
@attribute f29 real [-2.61259, 1.48981]
@attribute f30 real [-2.35393, 1.89841]
@attribute f31 real [-2.1322, 2.15533]
@attribute f32 real [-1.86947, 2.30523]
@attribute f33 real [-1.78933, 2.822]
@attribute f34 real [-1.6521, 2.42805]
@attribute f35 real [-1.42889, 2.34409]
@attribute f36 real [-1.4268, 2.32906]
@attribute f37 real [-1.37011, 2.44211]
@attribute f38 real [-1.415, 3.10059]
@attribute f39 real [-1.45021, 3.31484]
@attribute f40 real [-1.67639, 3.46182]
@attribute f41 real [-1.48004, 3.56639]
@attribute f42 real [-1.61617, 3.23779]
@attribute f43 real [-1.77377, 3.78981]
@attribute f44 real [-1.60607, 4.21728]
@attribute f45 real [-1.30076, 3.33821]
@attribute f46 real [-1.1993, 4.24502]
@attribute f47 real [-1.40827, 4.94231]
@attribute f48 real [-1.46474, 3.88479]
@attribute f49 real [-1.44431, 4.06551]
@attribute f50 real [-1.49462, 4.54269]
@attribute f51 real [-1.33812, 7.02263]
@attribute f52 real [-1.30997, 5.96636]
@attribute f53 real [-1.44598, 4.00701]
@attribute f54 real [-1.36161, 3.3228]
@attribute f55 real [-1.22613, 4.99597]
@attribute f56 real [-1.36358, 5.43545]
@attribute f57 real [-1.29984, 4.78435]
@attribute f58 real [-1.18226, 5.57216]
@attribute f59 real [-1.26854, 4.60393]
@attribute f60 real [-1.17415, 7.43241]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60
@outputs clase
@data
0.10988268884823472,0.071582159558086,0.10906646400581727,0.0028529644723509114,0.030433245090400872,0.1529156401446741,0.27678576204996524,0.1415662741092351,0.13134852458556562,0.019734667045970038,0.07259337586856351,0.12016347207796739,0.1557521082406032,0.06362718907687741,0.01675108493618145,0.09882064917568563,0.2566566943977706,0.29703989913810913,0.2886597406544973,0.39351379460583824,0.585581344035912,0.7599419220656909,0.9155441856766036,0.9712134165909296,0.9187501725275857,0.7295956228182028,0.8202549220498025,0.8875048519277104,0.7269678724648986,0.6693295926478128,0.5827791292422444,0.5089862744628356,0.2755437151537626,0.009962869012168635,0.002149494563978622,0.10363006075838825,0.13590611244891426,0.10273474784026008,0.03426196996883558,0.03649130728405418,0.03010841327433452,0.16666701002892487,0.2065179255083957,0.17830406896374085,0.05288673994442729,0.09435062597349163,0.15700833624645308,0.1536394786084011,0.04644071857156856,0.23999978467231264,0.1175304847053195,0.11697627787634703,0.566234304482495,0.4941520917255321,0.17687034923900294,0.16410296762920595,0.082386973450862,0.07322642062530907,0.1515147799818475,0.0785217322600435,1
0.01769925008350302,0.024432702767613695,0.045005983881392916,0.06609596314930108,0.0616284131910739,0.04891089391997179,0.09821524099930454,0.04785044763564264,0.03672407506100809,0.048476507538654345,0.028781837920828786,0.11137202418828437,0.17849513420503704,0.09497689013272273,0.05988476803178359,0.07582082201770565,0.08579429804789421,0.10950797221950502,0.07668821546628454,0.04794591783671344,0.14070231596338154,0.3574270428651781,0.40468327081372696,0.5601882359858015,0.6571720532915755,0.7219956520830284,0.753546017842995,0.8512759044115313,0.9715898010920436,0.9170127506267137,0.7651235093398764,0.7644333724579012,0.76446491576183,0.6192907123512617,0.4907436562080902,0.4454633559291347,0.3931774661483335,0.40532377828810856,0.427577884807085,0.3956420621189091,0.18668127765568926,0.05555670009641614,0.10254728070774573,0.16348837009625047,0.2179414826998234,0.09462485673141917,0.0727998072616989,0.1599288161763744,0.11509250755923062,0.08848444091822351,0.0617535508178094,0.07703333960939102,0.298700896205568,0.12280671418599141,0.11337811992735572,0.22820549401899978,0.1107960139311889,0.0,0.14325028480349836,0.06928377888494358,1
0.08185907402352327,0.0612949437011712,0.2056499707118042,0.3980023717548774,0.6335288390958926,0.6603065984913106,0.7884201305301449,0.8941578291173464,0.726787116770918,0.830401420849896,0.7859076806132297,0.7595252659192328,0.7611925458780752,0.5198507399397873,0.4965391257042297,0.6943821608093742,0.8230236465718618,0.7754817568228505,0.8122241943625735,0.9318266784725442,1.0,0.9206608327120039,0.7710075156078099,0.5359079005710282,0.44282774594905233,0.5508314346035662,0.5217986998407705,0.379475674448467,0.07487812012480494,0.18877135882831572,0.16599300762910113,0.020557165784367743,0.2170536482966953,0.19046211536340574,0.01084288811496483,0.14788304143391925,0.09413937285885911,0.2145159325802387,0.2951721807745984,0.33529359446188456,0.3116378509163904,0.0952377028240859,0.16371437096258165,0.17791752170142616,0.16150136776051577,0.07076310723836954,0.013219265012014645,0.0832596508478315,0.18778326696697895,0.14666631330841054,0.15239096970965527,0.11982922709662702,0.0779205536778905,0.2573096718690294,0.2607706401375742,0.005128672766556399,0.5056811177823178,0.20823771693202375,0.31680417269053734,0.13163951683367106,1
0.47861390066785464,0.2438923187771075,0.27168210188252406,0.07465507781214463,0.09916326539238049,0.17979010504278434,0.19967551356122612,0.23704579252538605,0.33733117584359484,0.24667545727839585,0.36580254044829447,0.5704855309558313,0.4984891280527892,0.17644574481618117,0.2817730721518622,0.3945663677841416,0.5686458205264813,0.666701718347517,0.5882602465356369,0.44969937175865415,0.28815171285640917,0.18341639524388803,0.1609612555174105,0.14824196310241516,0.22991716166399415,0.19991011517799284,0.26294804266421673,0.44987610800940353,0.694601940327613,0.7309041610031183,0.8146042126818938,0.8511557716722161,0.6550452906211439,0.7133022070267024,0.7381618773489391,0.8154217675845213,0.9360372696224247,1.0,0.8836171708586479,0.7564268490388677,0.7461492579903021,0.713308309091958,0.5971802328716402,0.4688212111585256,0.21211260258203865,0.16675856672642314,0.23650846064453954,0.3587905853411421,0.29177105604175824,0.2848483844626166,0.13446269772448646,0.18972936906380003,0.4805198615805274,0.09649091347683059,0.06802671123897075,0.056410546798587445,0.05965970819451729,0.3638447120552171,0.29752046413178784,0.1685910514770129,1
0.06194754484154771,0.20488676659649915,0.09329767411327464,0.05682344143402673,0.14836450013595706,0.2620260724672903,0.6304114508104638,0.5137820705401669,0.0,0.2529674081022274,0.16546217080196657,0.2426729039488647,0.4306900176126357,0.11003332909299073,0.2144643732922301,0.23366654749248847,0.23209950411868369,0.25049452759029206,0.18977599018634012,0.0,0.09791283412724078,0.09814909285929176,0.11709237437535627,0.15818045079627943,0.2290990672217664,0.18162743786450383,0.05830328962479126,0.5220251885233295,0.7081976404056162,0.6048789607604284,0.4658306764034304,0.6303073274726329,0.7068156041749343,0.6382628089653567,0.5627493387189966,0.7503021944374924,0.9141707456547629,0.9222205736127506,0.9843989045235623,1.0,1.0,0.9590973143577616,0.7241686108584761,0.36562700163994954,0.6265291648792727,0.7552109354336263,0.7843173379439358,0.870022226251652,1.0,0.9442433799158897,0.3944227491552792,0.23537841191919553,0.3740258096933976,0.30701738319233374,0.4444448015943171,0.34615423082410285,0.07386422843468074,0.3592669688885204,0.2892559689534387,0.2956117194326188,1
0.13716876427393063,0.00857267988076234,0.04040672719560476,9.513569004349628E-4,0.016738918796308178,0.013168073220205445,0.13744616968918846,0.034179159406357046,0.06367458135816668,0.14071238553624013,0.07826432177255632,0.10345910529621616,0.1468260731938932,0.015158376796845178,0.0,0.0,0.028493367758151988,0.18202718271435872,0.309488799509317,0.3378631361470675,0.3491773343731573,0.464675535324203,0.6093034476359636,0.7462351577982954,0.8642417443981862,0.8665053617341499,0.7794942334144536,0.8308970756607776,0.9625609399375974,0.9594105833494029,0.9541157729508597,0.9547296811746953,0.969338563928411,1.0,0.7843905878112261,0.5269147412310362,0.25880169559993915,0.16325264251183125,0.10573509197175267,0.32548967441969096,0.3972198167813682,0.4943835548706623,0.43385499983823367,0.386240222552311,0.39067400737663743,0.2775648749522438,0.18888085812634436,0.1356700495183689,0.17011535767048652,0.1478784425514012,0.07171366205184942,0.1426537828823047,0.168830678215071,0.1549704231696201,0.05442117613024542,0.017949619283927253,0.011363879168796538,0.04805475525655793,0.15426966846999646,0.08775956944470266,1
0.11946968373971471,0.12601853552406653,0.08968411670841078,0.07988577079821058,0.14278490749989786,0.11394767398455731,0.17721874498475365,0.12745373430270984,0.08129663263302571,0.07149996540138241,0.19722172570609295,0.47479483884740276,0.6300555163261827,0.5068566340160284,0.6296524495035876,0.7163662451373384,0.49777222244989966,0.3577151738454683,0.22617283548549932,0.2877775435341738,0.4587895470515827,0.6552491203285851,0.7233227734846176,0.9193725793768418,1.0,0.7521752649511905,0.5370313116949813,0.6060102873073571,0.8615052164586583,0.6369445999144001,0.4673564966309274,0.5143782786787074,0.2995907905094625,0.3035515851132924,0.27135129261220575,0.21633048090184406,0.048436344177408434,0.022876301878602786,0.07147459103262298,0.05326757761944336,0.13549420085089856,0.1131879949566952,0.2124664334834765,0.24491057552783196,0.15737846978963,0.2628912334322744,0.2656645534738559,0.11740096793550087,0.1797064150916001,0.3272725766939249,0.16733120832461204,0.13409466035762535,0.3038958442982657,0.09941486761406453,0.1564621269346362,0.30769271499022655,0.272727676157385,0.1235696033116093,0.08539898884115203,0.030022796564481046,1
0.050885640701323676,0.06300947967732366,0.09066956350488811,0.0889204532883762,0.22419514133192822,0.17468394241628588,0.10308504520408708,0.044983251216727756,0.09136612577487306,0.234520386274344,0.23833890581224915,0.13643021647118714,0.21577730973077827,0.055789339778654135,0.21546750137033724,0.5046823613534713,0.7130882614100515,0.7689360592128861,0.6025671296673234,0.30447274107180505,0.3394808850822394,0.24568012662036123,0.3404689633233037,0.7296383487951085,0.8640367188891984,0.8042737097347353,0.7659424347920338,0.7799502479060423,0.5588472601404056,0.32193498168067464,0.33264257043099404,0.38878865547224956,0.30379109714550895,0.15696971925051773,0.24588336010262446,0.3140119706272332,0.11338275335631207,0.06914932489442137,0.13809865583781913,0.19531548924625505,0.0942666399811352,0.10708164055740058,0.11069491226871908,0.12251951196476259,0.1401763753591853,0.13110305786581244,0.07714602445760857,0.12189332520800893,0.05350810008312433,0.21696947812850423,0.05577741231348863,0.32525050403156536,0.28311652873010956,0.36842099645419596,0.25170039054338567,0.14359004152062868,0.15625054444387834,0.06407315505994594,0.19559197407564452,0.09006908683608782,1
0.13274403652769842,0.08872751931961063,0.014125494869516052,0.03138360480191865,0.0639109417948866,0.12604117524656386,0.26271665864227245,0.13517150603857478,0.09121816358587417,0.018446829613341247,0.06224305290311413,0.05905644343545893,0.4056433481863855,0.3692888945426791,0.47507263817738965,0.4518632606528693,0.292818873543434,0.393247524644864,0.6242375144518083,1.0,0.8557121933855238,0.510478619733417,0.27476903092400884,0.5852882455396841,0.7676227831773685,0.5640486841280127,0.4090778882606306,0.5355080548103048,0.46428554017160684,0.5989133042042734,0.3671929992326584,0.13322873499892207,0.358500909715852,0.5386336286656128,0.33558354404211,0.4435479490715841,0.4034552045789592,0.4833107080137923,0.6434748848385642,0.585620284106722,0.3691942620823037,0.24078175345491107,0.24337297207912892,0.10886311143929184,0.186949258132732,0.21804757986304993,0.10177479852233969,0.1847865139554316,0.17314413175022053,0.4484845071728965,0.25996064946326586,0.21255385613351788,0.17922020762920896,0.7631590744618854,0.44671252471030687,0.21794903096471116,0.2613639613490046,0.21052614436176606,0.055096066902002055,0.10854476120540611,1
0.07964662537576361,0.006858991565771455,0.0594605922275188,0.03518770492891373,0.028658054644870347,0.10481023837548231,0.0,0.07563427567145348,0.10602630360999692,0.05176722050083422,0.12235997147593233,0.04161723230523545,0.14509930442263833,0.17221761438324218,0.18146211893290912,0.19489192638350566,0.16651038891848696,0.13038953557881466,0.07616170827159084,0.0386333291169484,0.08874191260587316,0.30037802979764283,0.432552257996103,0.5805754866968308,0.669672062074798,0.7928186207905684,0.8522961823629452,0.9205431229570027,0.8363428724648986,0.7057629446375407,0.6332422163809932,0.5366205954918917,0.43599742373675265,0.5345002021984486,0.5036308170199684,0.38800370620843166,0.10146476331376468,0.002912133298195805,0.05144542029989191,0.11045675439501305,0.1095532881660897,0.20769268803203988,0.3424287958472782,0.2518675676371848,0.0932614351892769,0.07953977723572457,0.05776952656292808,0.09014735873992669,0.13730357797532408,0.08969657016121418,0.14840691325538977,0.1669048545076983,0.3350646159263083,0.04678283924763203,0.072561836036065,0.03589776776981422,0.3125002670856762,0.12585803074135157,0.12672146473289775,0.15011526091725383,1
