@relation pittsburg-bridges-type
@attribute f1 real [-2.17116, 1.82835]
@attribute f2 real [-1.8346, 1.91747]
@attribute f3 real [-1.76219, 1.35629]
@attribute f4 real [-4.23494, 0.651529]
@attribute f5 real [-1.55201, 1.30695]
@attribute f6 real [-1.65273, 2.64983]
@attribute f7 real [-3.46688, 0.577813]
@attribute clase integer [0, 5]
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
0.6666661666054092,0.05769348652876944,0.0,1.0,0.0,0.3333336432263583,0.5000008653314355,0
0.3333325832414471,0.4807699483218597,0.0,1.0,0.6666675994067773,0.3333336432263583,0.5000008653314355,0
0.3333325832414471,0.7500003997793219,0.0,0.3333327193930832,0.0,0.16666705403294785,0.5000008653314355,0
0.3333325832414471,0.5192315175356537,0.0,1.0,0.3333344992584716,0.3333336432263583,0.5000008653314355,0
0.6666661666054092,0.05769348652876944,0.0,1.0,0.6666675994067773,0.3333336432263583,0.5000008653314355,1
0.3333325832414471,0.7500003997793219,0.0,0.3333327193930832,0.0,0.16666705403294785,0.5000008653314355,0
0.3333325832414471,0.5576929534896736,0.0,1.0,0.6666675994067773,0.3333336432263583,0.5000008653314355,0
0.3333325832414471,0.7500003997793219,0.0,0.6666668713134167,0.0,0.3333336432263583,0.5000008653314355,0
0.6666661666054092,0.11538697305753894,0.0,1.0,0.6666675994067773,0.3333336432263583,0.5000008653314355,0
0.3333325832414471,0.6346160919172616,0.0,1.0,0.0,0.3333336432263583,0.5000008653314355,0
0.3333325832414471,0.5384622355126637,0.0,0.6666668713134167,0.0,0.3333336432263583,0.5000008653314355,0
0.3333325832414471,0.4807699483218597,0.0,1.0,0.6666675994067773,0.3333336432263583,0.5000008653314355,1
0.6666661666054092,0.07692287190804012,0.0,0.6666668713134167,0.6666675994067773,0.3333336432263583,0.5000008653314355,2
0.3333325832414471,0.5384622355126637,0.0,0.6666668713134167,0.6666675994067773,0.3333336432263583,0.5000008653314355,2
0.3333325832414471,0.5576929534896736,0.0,1.0,0.6666675994067773,0.3333336432263583,0.5000008653314355,0
0.6666661666054092,0.019232050574749405,0.33333386778173985,1.0,0.6666675994067773,0.0,0.0,1
0.6666661666054092,0.192309844965579,0.33333386778173985,0.6666668713134167,0.0,0.3333336432263583,1.0,2
0.3333325832414471,0.7500003997793219,0.33333386778173985,0.6666668713134167,0.0,0.3333336432263583,1.0,2
0.6666661666054092,0.23077021484140756,0.33333386778173985,0.6666668713134167,0.6666675994067773,0.3333336432263583,1.0,2
0.3333325832414471,0.5961543894436938,0.33333386778173985,0.6666668713134167,0.0,0.3333336432263583,1.0,2
0.3333325832414471,0.5000007196027793,0.33333386778173985,1.0,0.6666675994067773,0.3333336432263583,1.0,1
0.6666661666054092,0.05769348652876944,0.33333386778173985,1.0,0.6666675994067773,0.3333336432263583,1.0,3
0.6666661666054092,0.15384840901155897,0.33333386778173985,0.6666668713134167,0.6666675994067773,0.3333336432263583,1.0,2
0.6666661666054092,0.3653855072000256,0.33333386778173985,1.0,0.6666675994067773,0.0,1.0,2
1.0,0.8653863067586693,0.6666670942253918,1.0,0.0,0.3333336432263583,1.0,2
0.3333325832414471,0.5192315175356537,0.6666670942253918,1.0,0.6666675994067773,0.3333336432263583,1.0,2
0.6666661666054092,0.34615478922301557,0.6666670942253918,0.6666668713134167,0.6666675994067773,0.3333336432263583,1.0,2
0.3333325832414471,0.5192315175356537,0.6666670942253918,0.3333327193930832,0.6666675994067773,0.16666705403294785,0.5000008653314355,0
0.6666661666054092,0.4230776611310557,0.6666670942253918,1.0,0.0,0.3333336432263583,1.0,2
0.6666661666054092,0.21153923034484964,0.6666670942253918,1.0,0.0,0.3333336432263583,1.0,2
1.0,0.92307712809196,0.6666670942253918,1.0,0.0,0.3333336432263583,1.0,1
0.6666661666054092,0.13461635843680955,0.6666670942253918,1.0,0.6666675994067773,0.3333336432263583,1.0,3
0.3333325832414471,0.7115389638253018,0.6666670942253918,0.6666668713134167,1.0,0.3333336432263583,1.0,2
0.6666661666054092,0.2692316507954276,0.6666670942253918,0.6666668713134167,1.0,0.0,1.0,2
0.6666661666054092,0.28846236877243764,0.6666670942253918,0.6666668713134167,1.0,0.3333336432263583,1.0,2
0.3333325832414471,0.6346160919172616,0.6666670942253918,1.0,0.6666675994067773,0.3333336432263583,1.0,2
0.3333325832414471,0.7307696818023118,0.6666670942253918,1.0,1.0,0.3333336432263583,1.0,2
