@relation credit-approval
@attribute f1 real [-1.49549, 0.681488]
@attribute f2 real [-2.47124, 3.92213]
@attribute f3 real [-0.95592, 4.66864]
@attribute f4 real [-0.566656, 3.87644]
@attribute f5 real [-0.569329, 3.97214]
@attribute f6 real [-1.33095, 1.59268]
@attribute f7 real [-0.57072, 3.25719]
@attribute f8 real [-0.664395, 7.85193]
@attribute f9 real [-0.953958, 1.04674]
@attribute f10 real [-1.15631, 0.86357]
@attribute f11 real [-0.493529, 13.2841]
@attribute f12 real [-1.08712, 0.918529]
@attribute f13 real [-0.316941, 3.26813]
@attribute f14 real [-1.03781, 10.4584]
@attribute f15 real [-0.195272, 18.9982]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15
@outputs clase
@data
0.681488, -0.864332, 0.174015, -0.566656, -0.569329, 0.693099, -0.57072, -0.153415, -0.953958, 0.86357, -0.493529, 0.918529, 3.26813, -0.348035, -0.195272, 0
0.681488, 0.914657, 0.0313922, 1.65489, 1.70141, 0.693099, -0.57072, 0.281366, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, -0.738907, 0.0814983, 0
0.681488, -0.0875679, -0.58731, -0.566656, -0.569329, -1.33095, -0.0922306, 0.630983, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, 0.4567, -0.156885, 0
0.681488, 1.3592, 0.257379, -0.566656, -0.569329, -0.206479, -0.57072, -0.652442, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -1.03781, 0.321033, 0
-1.49549, 1.17995, 1.15329, -0.566656, -0.569329, 0.468205, -0.57072, 0.829698, -0.953958, -1.15631, 0.94593, -1.08712, -0.316941, -1.03781, -0.195272, 0
0.681488, -0.220614, -0.780152, -0.566656, -0.569329, 0.0184153, -0.57072, -0.377529, -0.953958, -1.15631, 0.123382, -1.08712, -0.316941, 1.23844, -0.195272, 0
0.681488, 2.03638, 2.76031, -0.566656, -0.569329, -1.10606, 0.386259, 3.81788, -0.953958, -1.15631, 3.0023, -1.08712, -0.316941, -1.03781, -0.195272, 0
0.681488, 2.1033, 0.751537, -0.566656, -0.569329, 1.14289, -0.0922306, 1.42733, -0.953958, -1.15631, 0.123382, 0.918529, -0.316941, -1.03781, -0.195272, 0
0.681488, -0.140946, 2.01506, -0.566656, -0.569329, 1.36778, -0.57072, 0.84165, -0.953958, -1.15631, 0.534656, -1.08712, -0.316941, -0.0721262, -0.195272, 0
0.681488, 0.874822, 1.01067, -0.566656, -0.569329, 0.917994, -0.0922306, 1.7142, -0.953958, -1.15631, 1.15157, 0.918529, -0.316941, -1.03781, -0.195272, 0
-1.49549, -0.672332, 1.20351, -0.566656, -0.569329, 0.468205, -0.57072, -0.540385, -0.953958, -1.15631, 0.534656, -1.08712, -0.316941, -1.03781, -0.0877882, 0
0.681488, -0.254074, -0.654604, -0.566656, -0.569329, 0.693099, -0.57072, -0.0667578, -0.953958, -1.15631, 1.76848, -1.08712, -0.316941, 1.45687, -0.188554, 0
0.681488, -0.300282, -0.637529, -0.566656, -0.569329, -0.881164, -0.0922306, -0.116063, -0.953958, -1.15631, 1.97411, -1.08712, -0.316941, 2.31334, -0.0584222, 0
-1.49549, 0.795154, -0.54613, 1.65489, 1.70141, 0.468205, -0.0922306, -0.627042, -0.953958, -1.15631, 4.23612, -1.08712, -0.316941, 1.57758, 0.0419597, 0
0.681488, 0.0717682, -0.060007, -0.566656, -0.569329, -0.881164, -0.0922306, 1.14047, -0.953958, -1.15631, 0.123382, 0.918529, -0.316941, 0.749853, -0.137691, 0
-1.49549, -0.419784, -0.855481, -0.566656, -0.569329, -1.33095, -0.0922306, -0.402929, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, 1.78451, -0.195272, 0
0.681488, 0.257395, -0.353288, -0.566656, -0.569329, -0.881164, -0.0922306, 1.55134, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, -1.03781, -0.195272, 0
0.681488, -0.612581, 1.37928, 1.65489, 1.70141, 0.693099, -0.57072, -0.414881, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, -0.118111, -0.137691, 0
0.681488, 0.974408, -0.353288, -0.566656, -0.569329, 0.468205, -0.0922306, 1.12852, -0.953958, -1.15631, 1.76848, 0.918529, -0.316941, -0.57796, -0.195272, 0
0.681488, 0.0518512, 2.29126, -0.566656, -0.569329, -1.10606, -0.57072, 0.232061, -0.953958, -1.15631, 1.3572, 0.918529, -0.316941, 0.399219, -0.0551593, 0
0.681488, 0.303602, -0.152411, -0.566656, -0.569329, -1.10606, 0.386259, 3.07084, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, -1.03781, -0.195272, 1
0.681488, 0.243851, 0.349783, -0.566656, -0.569329, 1.36778, -0.57072, -0.627042, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, 1.5086, -0.195272, 1
0.681488, -0.74483, -0.721898, 1.65489, 1.70141, -0.206479, -0.57072, 0.0826515, -0.953958, -1.15631, -0.287892, 0.918529, -0.316941, -0.00314896, -0.191433, 1
-1.49549, -0.266821, -0.654604, -0.566656, -0.569329, 0.0184153, -0.57072, -0.0667578, -0.953958, 0.86357, -0.493529, 0.918529, 3.26813, 1.0775, -0.195272, 1
0.681488, 0.701943, -0.855481, -0.566656, -0.569329, 0.0184153, -0.57072, -0.58969, -0.953958, 0.86357, -0.493529, 0.918529, 3.26813, 0.617647, -0.195272, 1
0.681488, 0.237478, -0.0519719, -0.566656, -0.569329, 1.36778, -0.57072, -0.365576, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, 0.341737, -0.195272, 1
0.681488, 0.0319342, 2.15768, -0.566656, -0.569329, -1.33095, -0.57072, -0.514985, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, -0.348035, -0.195272, 1
0.681488, -0.638871, -0.830371, 1.65489, 1.70141, 1.36778, -0.57072, -0.627042, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, -0.00314896, -0.19508, 1
-1.49549, -0.678705, 1.25373, 1.65489, 1.70141, 0.468205, -0.57072, 0.232061, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, 0.502684, -0.195272, 1
0.681488, -0.254074, -0.152411, 1.65489, 1.70141, -0.656269, -0.0922306, 1.05381, -0.953958, -1.15631, -0.0822548, -1.08712, -0.316941, -0.6067, -0.195272, 1
0.681488, 1.89696, 2.15768, -0.566656, -0.569329, 1.14289, 1.82173, -0.664395, -0.953958, -1.15631, 3.61921, 0.918529, -0.316941, -0.164096, -0.17032, 1
0.681488, 0.788781, -0.503946, 1.65489, 1.70141, 0.917994, -0.0922306, 2.32379, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, -0.0261414, -0.195272, 1
-1.49549, -0.897792, -0.805262, -0.566656, -0.569329, -1.33095, -0.57072, -0.426834, -0.953958, -1.15631, 0.534656, -1.08712, -0.316941, -0.233073, -0.194312, 1
0.681488, -0.512995, 1.55505, -0.566656, -0.569329, 0.693099, -0.57072, -0.402929, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, 0.4567, -0.195272, 1
0.681488, -0.824498, -0.704823, 1.65489, 1.70141, -1.33095, -0.0922306, -0.253519, -0.953958, -1.15631, 0.123382, -1.08712, -0.316941, -0.233073, -0.154965, 1
-1.49549, -0.818124, 1.12015, -0.566656, -0.569329, -0.881164, -0.0922306, -0.564291, -0.953958, -1.15631, -0.287892, -1.08712, -0.316941, -0.57796, -0.185675, 0
0.681488, -0.426157, 1.55505, -0.566656, -0.569329, -0.881164, -0.57072, -0.302824, -0.953958, -1.15631, 13.2841, -1.08712, -0.316941, -0.233073, -0.145753, 0
-1.49549, -0.499452, 1.55505, -0.566656, -0.569329, 1.36778, -0.57072, -0.216167, -0.953958, -1.15631, 1.97411, -1.08712, -0.316941, -0.348035, -0.0864447, 0
0.681488, -0.658788, 1.25373, -0.566656, -0.569329, 0.468205, -0.57072, 0.0826515, -0.953958, -1.15631, 0.94593, -1.08712, -0.316941, -0.462998, -0.0399964, 0
0.681488, 0.204017, -0.403507, -0.566656, -0.569329, 0.0184153, -0.57072, 0.605584, -0.953958, -1.15631, 0.740293, 0.918529, -0.316941, 0.134806, -0.195272, 0
0.681488, -0.931253, 0.952415, -0.566656, -0.569329, 0.468205, -0.57072, -0.365576, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, -0.692922, -0.118498, 0
