@relation steel-plates
@attribute f1 real [-1.09688, 2.17762]
@attribute f2 real [-1.23378, 2.20051]
@attribute f3 real [-0.926402, 6.38855]
@attribute f4 real [-0.926419, 6.38849]
@attribute f5 real [-0.366043, 29.1694]
@attribute f6 real [-0.364714, 34.3188]
@attribute f7 real [-0.192191, 42.3675]
@attribute f8 real [-0.402234, 22.2238]
@attribute f9 real [-2.63111, 3.68614]
@attribute f10 real [-4.98602, 6.57035]
@attribute f11 real [-1.60578, 2.31598]
@attribute f12 real [-0.816812, 1.22364]
@attribute f13 real [-1.22364, 0.816812]
@attribute f14 real [-0.703223, 4.01667]
@attribute f15 real [-1.10678, 2.21374]
@attribute f16 real [-3.01762, 3.85903]
@attribute f17 real [-2.07508, 1.58354]
@attribute f18 real [-0.540374, 14.2897]
@attribute f19 real [-2.45041, 1.60094]
@attribute f20 real [-3.26572, 0.796196]
@attribute f21 real [-1.1936, 0.879577]
@attribute f22 real [-2.77767, 3.41134]
@attribute f23 real [-2.14838, 3.60958]
@attribute f24 real [-3.08856, 6.28471]
@attribute f25 real [-2.14485, 1.81368]
@attribute f26 real [-5.83191, 5.19877]
@attribute f27 real [-1.37404, 1.22132]
@attribute clase integer [0, 6]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27
@outputs clase
@data
0.37829836616277296,0.37858366649292874,0.19500620099762786,0.19500734732311775,6.943860635508327E-4,7.657816909786007E-4,0.001597708968328741,9.616798065449726E-4,0.41379321698523885,0.39814786130939034,0.8112888091061157,1.0,0.0,0.15384605117107528,0.7683886861094045,0.4018433394167218,0.2002640339800252,0.002401606357459847,0.594155429671591,0.9650064156915111,1.0,0.35480375698213446,0.17208177896338286,0.3433913671536188,0.8998315031084771,0.5017064224508371,0.2036322514025029,0
0.48621621621621625,0.48624926840773497,0.11919007807570028,0.11919038227269813,4.519993148570695E-4,5.743362682339509E-4,9.916895308285953E-4,6.66179499244101E-4,0.48768467291938744,0.40740708371227297,0.6984134674227898,1.0,0.0,0.23076900260238947,0.975684531338465,0.36296205274370513,0.32772083463163704,0.002515968564957937,0.7463470201290928,0.9447246077959268,1.0,0.31750877765587715,0.17208177896338286,0.2947615933393576,0.8360805652603366,0.5338818912342665,0.10896754207508785,0
0.06216949152542373,0.0667037437141302,0.062147912932306315,0.062150602283637425,0.002882367466098273,0.0010529209929535965,0.0025894008487984555,0.004325945943509145,0.37438442360204205,0.4907404314676667,0.8112888091061157,0.0,1.0,0.423075904474953,0.12630612072807876,0.24642376738673627,0.24372304311461696,0.006404351050439804,0.9219766250755921,1.0,1.0,0.48014432033556265,0.28062404045877365,0.39476863463871203,0.8780936357688334,0.5421085554109085,0.8424519141853153,0
0.34076164299893114,0.34289020437994466,0.017250830900872625,0.017254486692862475,0.0028233874805940785,0.0019144253953045237,0.0032505217201882408,0.0033358917431132646,0.30541897186275674,0.3425920076979189,0.8112888091061157,0.0,1.0,0.423075904474953,0.6921235228217267,0.20987399387783295,0.14288720883830508,0.00434583131547422,0.4004662643316426,1.0,1.0,0.4783215732403083,0.23554818025828592,0.41752206007081843,0.9285315508534734,0.4272392998437086,0.8069242802539918,0
0.39237440830661174,0.39789330545760554,0.037350074204177956,0.03735931643168766,0.007173144482715224,0.005456108051796596,0.0072723507320577125,0.010291419167848858,0.24630495864498003,0.4490738008561511,0.8112888091061157,0.0,1.0,0.423075904474953,0.7969263850240323,0.47250768906371565,0.10618211238117096,0.008462938215952261,0.2433040838239106,0.9921184977729721,1.0,0.5610013556287679,0.3155667979631675,0.49794575425651877,0.9468893756015491,0.518098793546726,1.0,0
0.04809344938158501,0.05149244822073853,0.010964665250024881,0.010966643604178802,0.0017163108066467808,0.001244366415698248,0.0020935537337430387,0.002754216669169681,0.453202105346472,0.4814812090647841,0.8112888091061157,0.0,1.0,0.6153832300859361,0.09766873863129874,0.3423031563333891,0.2501762959804516,0.005032004560462746,0.6618300072815234,1.0,1.0,0.43430902519142806,0.25206392541803,0.373611877178402,0.8748676907842053,0.5795248343710451,0.5938705998397139,0
0.796478851733089,0.8004682190496435,0.18101007361360674,0.18101195790679006,0.0025744662099701702,0.0016272572611875475,0.0020935537337430387,0.0033190527336783796,0.3694582294511062,0.37499967550363994,0.25749561421402634,0.0,1.0,0.0,0.001505788250033162,0.2930394887045291,0.35363607043092743,0.009949646913427406,0.7329542004517013,1.0,1.0,0.47014983010206807,0.3047487304531466,0.373611877178402,0.8231186829454369,0.46605739628019305,0.8132806238826212,0
0.7513177584364025,0.7595077876358723,0.3332464792660293,0.33326443295466834,0.021041228330314868,0.008614917162084556,0.013883559445955566,0.031759565109819955,0.16256124104634137,0.4768515545971615,0.25749561421402634,0.0,1.0,0.0,0.10389848577933579,0.4133912588251547,0.07603139981741744,0.015782254356923642,0.21702395497797036,0.9916982527457486,1.0,0.6566252114635459,0.36825158563102206,0.563482114566208,0.9619707315594427,0.5450336697284301,1.0,0
0.7788853260039701,0.7805747330598174,0.2067990329943382,0.2068001119357739,0.0013887721271016655,7.657816909786007E-4,0.0014875342962428933,0.0016833263841113286,0.3448277335866081,0.3425920076979189,0.2821870792705316,0.0,1.0,0.038461465122196635,0.07104098153301294,0.24970879716140854,0.35172004744958474,0.006518713257937891,1.0,1.0,1.0,0.4156307713188378,0.25206392541803,0.339822249865842,0.8240786352509644,0.43900067810869314,0.39046529190555457,0
0.7337242327072836,0.7431259445183721,0.29793524277397854,0.2979393181788044,0.006498395842581404,0.0025844843749107996,0.003360710490120805,0.005918359355422165,0.07389291226403896,0.3796293299712626,0.2821870792705316,0.0,1.0,0.038461465122196635,0.16368550708925111,0.32090261973490003,0.36573653454034577,0.017268963054398786,0.7900766411196268,1.0,1.0,0.5522356564297036,0.38249557134818585,0.42087990637205586,0.8170659310400579,0.3291283946229969,0.9993180136859626,0
