@relation steel-plates
@attribute f1 real [-1.09688, 2.17762]
@attribute f2 real [-1.23378, 2.20051]
@attribute f3 real [-0.926402, 6.38855]
@attribute f4 real [-0.926419, 6.38849]
@attribute f5 real [-0.366043, 29.1694]
@attribute f6 real [-0.364714, 34.3188]
@attribute f7 real [-0.192191, 42.3675]
@attribute f8 real [-0.402234, 22.2238]
@attribute f9 real [-2.63111, 3.68614]
@attribute f10 real [-4.98602, 6.57035]
@attribute f11 real [-1.60578, 2.31598]
@attribute f12 real [-0.816812, 1.22364]
@attribute f13 real [-1.22364, 0.816812]
@attribute f14 real [-0.703223, 4.01667]
@attribute f15 real [-1.10678, 2.21374]
@attribute f16 real [-3.01762, 3.85903]
@attribute f17 real [-2.07508, 1.58354]
@attribute f18 real [-0.540374, 14.2897]
@attribute f19 real [-2.45041, 1.60094]
@attribute f20 real [-3.26572, 0.796196]
@attribute f21 real [-1.1936, 0.879577]
@attribute f22 real [-2.77767, 3.41134]
@attribute f23 real [-2.14838, 3.60958]
@attribute f24 real [-3.08856, 6.28471]
@attribute f25 real [-2.14485, 1.81368]
@attribute f26 real [-5.83191, 5.19877]
@attribute f27 real [-1.37404, 1.22132]
@attribute clase integer [0, 6]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27
@outputs clase
@data
0.37829836616277296,0.37858366649292874,0.19500620099762786,0.19500734732311775,6.943860635508327E-4,7.657816909786007E-4,0.001597708968328741,9.616798065449726E-4,0.41379321698523885,0.39814786130939034,0.8112888091061157,1.0,0.0,0.15384605117107528,0.7683886861094045,0.4018433394167218,0.2002640339800252,0.002401606357459847,0.594155429671591,0.9650064156915111,1.0,0.35480375698213446,0.17208177896338286,0.3433913671536188,0.8998315031084771,0.5017064224508371,0.2036322514025029,0
0.48621621621621625,0.48624926840773497,0.11919007807570028,0.11919038227269813,4.519993148570695E-4,5.743362682339509E-4,9.916895308285953E-4,6.66179499244101E-4,0.48768467291938744,0.40740708371227297,0.6984134674227898,1.0,0.0,0.23076900260238947,0.975684531338465,0.36296205274370513,0.32772083463163704,0.002515968564957937,0.7463470201290928,0.9447246077959268,1.0,0.31750877765587715,0.17208177896338286,0.2947615933393576,0.8360805652603366,0.5338818912342665,0.10896754207508785,0
0.500292258360055,0.5008776195370805,0.027937708955574823,0.027940197205460794,0.001139850856477759,0.0010529209929535965,0.0024241200435407297,0.0016172520557513508,0.48768467291938744,0.41203673817989556,0.22222242054587737,0.0,1.0,0.9615372636625447,0.7322166407671088,0.46752837500817984,0.1485341467547873,0.0042314691079761305,0.5317568218001407,1.0,1.0,0.39824285305727414,0.19620664263037604,0.38819387470967975,0.9257072701230002,0.5131628331163627,0.4565266475556377,0
0.25219880897846997,0.25570467258152346,0.007205788910166454,0.0072114362598359035,0.004113904775357525,0.001722979972559874,0.004738045912974321,0.005358119765929812,0.3152712018679014,0.4166663926475182,0.2821870792705316,0.0,1.0,0.0,0.6229909773168057,0.362008681552791,0.1190886181128403,0.007319316140971382,0.5434247843311488,1.0,1.0,0.511663901011632,0.26699299751995503,0.4554205736098502,0.9404349594420152,0.47056681909002884,0.9856975525553294,0
0.24222812643151628,0.2586301680987919,0.010149895720436706,0.010180987897457099,0.05928480571630498,0.021824461039328367,0.023745285180759416,0.1278334506171077,0.11330088250425426,0.7499993510072799,0.8112888091061157,0.0,1.0,0.423075904474953,0.49196180116367316,0.35914813172111426,0.0717975630155632,0.020699896709888303,0.1309859676404162,0.9587012631477362,1.0,0.748704558564294,0.4390388262509639,0.6147651780008471,0.9640876790121586,0.7787933291510586,1.0,0
0.19354771720873415,0.19836094214524694,0.03254881235037496,0.03254982392808987,0.0017163108066467808,0.001244366415698248,0.0013773361277458524,0.002544856071550143,0.26108401598796943,0.5138886172734171,0.8112888091061157,0.0,1.0,0.423075904474953,0.3930869261440979,0.23190943264525604,0.4958161820577157,0.007090591725975206,0.8647512557542547,1.0,1.0,0.43430902519142806,0.293137152741596,0.3322612599445018,0.7520039004377889,0.5357709860135549,0.49977309506195666,0
0.043401129943502835,0.05032190059662993,0.05950497009413048,0.05951666657780705,0.009852427133055022,0.004211741636098348,0.009145531625217862,0.0155260175070894,0.26108401598796943,0.4907404314676667,0.8112888091061157,0.0,1.0,0.423075904474953,0.08812294459903874,0.45142495255684095,0.09004761358107696,0.00914911146094079,0.33826995939625065,0.9810845423686753,1.0,0.5891825994787535,0.3256639504268873,0.5200650360013102,0.9549605535388137,0.5690434315926126,1.0,0
0.06216949152542373,0.0667037437141302,0.062147912932306315,0.062150602283637425,0.002882367466098273,0.0010529209929535965,0.0025894008487984555,0.004325945943509145,0.37438442360204205,0.4907404314676667,0.8112888091061157,0.0,1.0,0.423075904474953,0.12630612072807876,0.24642376738673627,0.24372304311461696,0.006404351050439804,0.9219766250755921,1.0,1.0,0.48014432033556265,0.28062404045877365,0.39476863463871203,0.8780936357688334,0.5421085554109085,0.8424519141853153,0
0.34076164299893114,0.34289020437994466,0.017250830900872625,0.017254486692862475,0.0028233874805940785,0.0019144253953045237,0.0032505217201882408,0.0033358917431132646,0.30541897186275674,0.3425920076979189,0.8112888091061157,0.0,1.0,0.423075904474953,0.6921235228217267,0.20987399387783295,0.14288720883830508,0.00434583131547422,0.4004662643316426,1.0,1.0,0.4783215732403083,0.23554818025828592,0.41752206007081843,0.9285315508534734,0.4272392998437086,0.8069242802539918,0
0.2645154985493969,0.270333023710869,0.027843244904409484,0.027847236377103256,0.004755879232960887,0.0026802070862831243,0.0036912697509951377,0.005953495871172119,0.17733982349914917,0.44444414638852847,0.8112888091061157,0.0,1.0,0.423075904474953,0.5372794020213701,0.2683545040099467,0.224363284517113,0.008462938215952261,0.4926942870894887,0.9536570918748689,1.0,0.5245255703254641,0.3155667979631675,0.4256934879716471,0.887779049293551,0.45222434156371133,0.9872888539547501,0
