@relation blood
@attribute f1 real [-1.17433, 7.96667]
@attribute f2 real [-0.773158, 7.61825]
@attribute f3 real [-0.773158, 7.61825]
@attribute f4 real [-1.3243, 2.61388]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4
@outputs clase
@data
0.013512744776282691,0.30612240520303624,0.30612240520303624,0.3437503618422723,1
0.05405382343288481,0.06122452870841222,0.06122452870841222,0.020834497153507447,0
0.013512744776282691,0.22449009749019472,0.22449009749019472,0.3437503618422723,0
0.013512744776282691,0.244897876494624,0.244897876494624,0.4687505395893534,0
0.027026802319221097,0.08163266522137881,0.08163266522137881,0.09375015870275102,1
0.05405382343288481,0.2040816034686908,0.2040816034686908,0.2708337353803026,0
0.027026802319221097,0.1020408255682479,0.1020408255682479,0.14583335449370013,1
0.12162135433759985,0.16326533044275762,0.16326533044275762,0.14583335449370013,0
0.05405382343288481,0.22449009749019472,0.22449009749019472,0.3333336972916423,1
0.013512744776282691,0.26530565549905333,0.26530565549905333,0.5833339258236038,0
0.027026802319221097,0.14285719392979104,0.14285719392979104,0.2708337353803026,1
0.05405382343288481,0.12244893824731201,0.12244893824731201,0.20833354493700137,1
0.027026802319221097,0.244897876494624,0.244897876494624,0.531250476108253,1
0.027026802319221097,0.08163266522137881,0.08163266522137881,0.14583335449370013,0
0.027026802319221097,0.020408136512966593,0.020408136512966593,0.0,0
0.05405382343288481,0.14285719392979104,0.14285719392979104,0.2500002539244016,1
0.027026802319221097,0.12244893824731201,0.12244893824731201,0.2708337353803026,1
0.04054031287605296,0.1020408255682479,0.1020408255682479,0.1979168042090509,0
0.027026802319221097,0.14285719392979104,0.14285719392979104,0.3437503618422723,1
0.027026802319221097,0.18367346695572423,0.18367346695572423,0.4895837671208528,0
0.027026802319221097,0.06122452870841222,0.06122452870841222,0.12500012696220084,1
0.05405382343288481,0.12244893824731201,0.12244893824731201,0.2395835131964512,0
0.027026802319221097,0.06122452870841222,0.06122452870841222,0.14583335449370013,0
0.027026802319221097,0.06122452870841222,0.06122452870841222,0.14583335449370013,1
0.05405382343288481,0.020408136512966593,0.020408136512966593,0.020834497153507447,0
0.05405382343288481,0.020408136512966593,0.020408136512966593,0.020834497153507447,0
0.05405382343288481,0.020408136512966593,0.020408136512966593,0.020834497153507447,0
0.05405382343288481,0.12244893824731201,0.12244893824731201,0.2708337353803026,0
0.05405382343288481,0.14285719392979104,0.14285719392979104,0.3333336972916423,1
0.05405382343288481,0.16326533044275762,0.16326533044275762,0.3958338623425034,0
0.027026802319221097,0.08163266522137881,0.08163266522137881,0.2500002539244016,0
0.08108084454654853,0.3265301842074655,0.3265301842074655,0.7083348145590095,0
0.04054031287605296,0.08163266522137881,0.08163266522137881,0.2500002539244016,0
0.027026802319221097,0.040816392195445625,0.040816392195445625,0.12500012696220084,0
0.027026802319221097,0.12244893824731201,0.12244893824731201,0.458333798861403,1
0.013512744776282691,0.12244893824731201,0.12244893824731201,0.5729171850956533,0
0.027026802319221097,0.1020408255682479,0.1020408255682479,0.40625034914605224,1
0.05405382343288481,0.14285719392979104,0.14285719392979104,0.458333798861403,1
0.027026802319221097,0.020408136512966593,0.020408136512966593,0.08333341797480057,0
0.027026802319221097,0.2040816034686908,0.2040816034686908,0.8958351319645116,0
0.027026802319221097,0.040816392195445625,0.040816392195445625,0.17708357667755156,0
0.12162135433759985,0.08163266522137881,0.08163266522137881,0.17708357667755156,0
0.08108084454654853,0.040816392195445625,0.040816392195445625,0.12500012696220084,0
0.027026802319221097,0.020408136512966593,0.020408136512966593,0.09375015870275102,0
0.027026802319221097,0.020408136512966593,0.020408136512966593,0.09375015870275102,1
0.05405382343288481,0.1020408255682479,0.1020408255682479,0.3854171216145529,0
0.05405382343288481,0.2040816034686908,0.2040816034686908,0.7916677246850068,0
0.027026802319221097,0.0,0.0,0.0,0
0.027026802319221097,0.0,0.0,0.0,0
0.027026802319221097,0.0,0.0,0.0,1
0.027026802319221097,0.0,0.0,0.0,1
0.027026802319221097,0.0,0.0,0.0,0
0.05405382343288481,0.06122452870841222,0.06122452870841222,0.2500002539244016,1
0.1351348648944317,0.06122452870841222,0.06122452870841222,0.14583335449370013,0
0.05405382343288481,0.06122452870841222,0.06122452870841222,0.2500002539244016,0
0.027026802319221097,0.08163266522137881,0.08163266522137881,0.4687505395893534,1
0.12162135433759985,0.14285719392979104,0.14285719392979104,0.3750003808866025,1
0.05405382343288481,0.1020408255682479,0.1020408255682479,0.4687505395893534,0
0.1486483973307078,0.12244893824731201,0.12244893824731201,0.28125022218385143,0
0.08108084454654853,0.020408136512966593,0.020408136512966593,0.09375015870275102,1
0.05405382343288481,0.12244893824731201,0.12244893824731201,0.5833339258236038,0
0.05405382343288481,0.0,0.0,0.020834497153507447,0
0.05405382343288481,0.0,0.0,0.020834497153507447,0
0.05405382343288481,0.0,0.0,0.020834497153507447,0
0.05405382343288481,0.0,0.0,0.020834497153507447,0
0.05405382343288481,0.0,0.0,0.020834497153507447,1
0.05405382343288481,0.0,0.0,0.020834497153507447,0
0.1351348648944317,0.14285719392979104,0.14285719392979104,0.3854171216145529,0
0.10810786566021224,0.18367346695572423,0.18367346695572423,0.6354178833877578,0
0.1486483973307078,0.4285714626198607,0.4285714626198607,1.0,0
0.1486483973307078,0.3265301842074655,0.3265301842074655,0.8020837036397523,1
0.12162135433759985,0.020408136512966593,0.020408136512966593,0.09375015870275102,0
0.027026802319221097,0.1020408255682479,0.1020408255682479,0.7604172485767537,0
0.027026802319221097,0.040816392195445625,0.040816392195445625,0.3437503618422723,0
0.05405382343288481,0.12244893824731201,0.12244893824731201,0.8333341797480054,0
0.05405382343288481,0.040816392195445625,0.040816392195445625,0.3333336972916423,0
0.1891889290012034,0.08163266522137881,0.08163266522137881,0.2500002539244016,0
0.10810786566021224,0.020408136512966593,0.020408136512966593,0.14583335449370013,0
0.1486483973307078,0.020408136512966593,0.020408136512966593,0.12500012696220084,0
0.12162135433759985,0.020408136512966593,0.020408136512966593,0.14583335449370013,1
0.1891889290012034,0.08163266522137881,0.08163266522137881,0.2708337353803026,1
0.1891889290012034,0.020408136512966593,0.020408136512966593,0.12500012696220084,0
0.12162135433759985,0.0,0.0,0.07291693117125171,0
0.2162159501148671,0.1020408255682479,0.1020408255682479,0.3437503618422723,1
0.12162135433759985,0.040816392195445625,0.040816392195445625,0.3333336972916423,0
0.1486483973307078,0.0,0.0,0.09375015870275102,0
0.1486483973307078,0.0,0.0,0.09375015870275102,0
0.1486483973307078,0.0,0.0,0.09375015870275102,0
0.2162159501148671,0.06122452870841222,0.06122452870841222,0.2708337353803026,0
0.12162135433759985,0.020408136512966593,0.020408136512966593,0.2500002539244016,0
0.1891889290012034,0.06122452870841222,0.06122452870841222,0.3750003808866025,0
0.1891889290012034,0.040816392195445625,0.040816392195445625,0.30208370363975234,0
0.1486483973307078,0.040816392195445625,0.040816392195445625,0.3958338623425034,1
0.1891889290012034,0.0,0.0,0.12500012696220084,0
0.1891889290012034,0.0,0.0,0.12500012696220084,0
0.1891889290012034,0.12244893824731201,0.12244893824731201,0.7291667724685007,0
0.12162135433759985,0.040816392195445625,0.040816392195445625,0.5208339893047041,0
0.1486483973307078,0.06122452870841222,0.06122452870841222,0.5937514283247592,0
0.05405382343288481,0.020408136512966593,0.020408136512966593,0.5937514283247592,0
0.2837829559129198,0.020408136512966593,0.020408136512966593,0.1979168042090509,1
0.1891889290012034,0.08163266522137881,0.08163266522137881,0.6458338623425033,0
0.1891889290012034,0.040816392195445625,0.040816392195445625,0.40625034914605224,0
0.2162159501148671,0.0,0.0,0.14583335449370013,0
0.2162159501148671,0.0,0.0,0.14583335449370013,0
0.2162159501148671,0.06122452870841222,0.06122452870841222,0.4479170581334525,0
0.2837829559129198,0.020408136512966593,0.020408136512966593,0.21875028566495183,0
0.2837829559129198,0.020408136512966593,0.020408136512966593,0.21875028566495183,0
0.3108106334099114,0.040816392195445625,0.040816392195445625,0.2708337353803026,0
0.2162159501148671,0.040816392195445625,0.040816392195445625,0.3958338623425034,0
0.12162135433759985,0.020408136512966593,0.020408136512966593,0.5208339893047041,0
0.1486483973307078,0.020408136512966593,0.020408136512966593,0.5208339893047041,0
0.3108106334099114,0.020408136512966593,0.020408136512966593,0.2500002539244016,0
0.2162159501148671,0.040816392195445625,0.040816392195445625,0.5000005078488032,0
0.3108106334099114,0.040816392195445625,0.040816392195445625,0.3229170073485722,0
0.2837829559129198,0.040816392195445625,0.040816392195445625,0.3750003808866025,0
0.2837829559129198,0.0,0.0,0.1979168042090509,0
0.2837829559129198,0.0,0.0,0.1979168042090509,0
0.2837829559129198,0.0,0.0,0.1979168042090509,1
0.2837829559129198,0.0,0.0,0.1979168042090509,0
0.3108106334099114,0.06122452870841222,0.06122452870841222,0.4479170581334525,0
0.2972967946614156,0.0,0.0,0.20833354493700137,1
0.3108106334099114,0.0,0.0,0.21875028566495183,0
0.2837829559129198,0.1020408255682479,0.1020408255682479,0.8750006348110041,0
0.3108106334099114,0.040816392195445625,0.040816392195445625,0.47916728031730393,0
0.3108106334099114,0.06122452870841222,0.06122452870841222,0.8854166137657496,0
0.3108106334099114,0.020408136512966593,0.020408136512966593,0.8854166137657496,0
0.5405404222732743,0.0,0.0,0.3958338623425034,0
0.027026802319221097,0.6734695774535095,0.6734695774535095,0.7812517457302612,1
0.027026802319221097,0.8163264138747632,0.8163264138747632,1.0,1
0.027026802319221097,0.2040816034686908,0.2040816034686908,0.2500002539244016,0
0.027026802319221097,0.2040816034686908,0.2040816034686908,0.2708337353803026,0
0.04054031287605296,0.18367346695572423,0.18367346695572423,0.3229170073485722,1
0.05405382343288481,0.244897876494624,0.244897876494624,0.3854171216145529,1
0.027026802319221097,0.06122452870841222,0.06122452870841222,0.12500012696220084,1
0.05405382343288481,0.14285719392979104,0.14285719392979104,0.2708337353803026,0
0.027026802319221097,0.18367346695572423,0.18367346695572423,0.5208339893047041,0
0.05405382343288481,0.020408136512966593,0.020408136512966593,0.020834497153507447,1
0.027026802319221097,0.22449009749019472,0.22449009749019472,0.7083348145590095,1
0.027026802319221097,0.06122452870841222,0.06122452870841222,0.21875028566495183,0
0.1891889290012034,0.08163266522137881,0.08163266522137881,0.12500012696220084,0
0.05405382343288481,0.30612240520303624,0.30612240520303624,1.0,1
0.027026802319221097,0.1020408255682479,0.1020408255682479,0.4479170581334525,0
0.027026802319221097,0.0,0.0,0.0,0
0.027026802319221097,0.0,0.0,0.0,0
0.027026802319221097,0.0,0.0,0.0,0
0.04054031287605296,0.0,0.0,0.010415978954745607,1
0.05405382343288481,0.0,0.0,0.020834497153507447,0
0.05405382343288481,0.0,0.0,0.020834497153507447,0
0.05405382343288481,0.0,0.0,0.020834497153507447,0
0.05405382343288481,0.0,0.0,0.020834497153507447,0
0.05405382343288481,0.12244893824731201,0.12244893824731201,0.6250019044330122,0
0.027026802319221097,0.08163266522137881,0.08163266522137881,0.6354178833877578,0
0.10810786566021224,0.16326533044275762,0.16326533044275762,0.6458338623425033,0
0.1486483973307078,0.30612240520303624,0.30612240520303624,0.906251110919257,0
0.1891889290012034,0.12244893824731201,0.12244893824731201,0.3437503618422723,0
0.1486483973307078,0.06122452870841222,0.06122452870841222,0.2604169946523521,0
0.1486483973307078,0.14285719392979104,0.14285719392979104,0.5208339893047041,1
0.027026802319221097,0.020408136512966593,0.020408136512966593,0.3229170073485722,0
0.1891889290012034,0.14285719392979104,0.14285719392979104,0.458333798861403,0
0.2162159501148671,0.30612240520303624,0.30612240520303624,0.7812517457302612,0
0.1891889290012034,0.12244893824731201,0.12244893824731201,0.4479170581334525,0
0.2162159501148671,0.020408136512966593,0.020408136512966593,0.14583335449370013,0
0.1486483973307078,0.0,0.0,0.09375015870275102,0
0.1486483973307078,0.0,0.0,0.09375015870275102,0
0.1486483973307078,0.0,0.0,0.09375015870275102,0
0.1891889290012034,0.040816392195445625,0.040816392195445625,0.2708337353803026,0
0.27027021113663713,0.26530565549905333,0.26530565549905333,0.6979162963602477,1
0.05405382343288481,0.020408136512966593,0.020408136512966593,0.458333798861403,0
0.1486483973307078,0.020408136512966593,0.020408136512966593,0.2395835131964512,0
0.1891889290012034,0.040816392195445625,0.040816392195445625,0.3229170073485722,0
0.1891889290012034,0.0,0.0,0.12500012696220084,0
0.22972946067169892,0.12244893824731201,0.12244893824731201,0.5833339258236038,1
0.2162159501148671,0.040816392195445625,0.040816392195445625,0.3437503618422723,0
