@relation spambase
@attribute f1 real [-0.342396, 14.5254]
@attribute f2 real [-0.165054, 10.8998]
@attribute f3 real [-0.5567, 9.55948]
@attribute f4 real [-0.0468945, 30.6379]
@attribute f5 real [-0.464264, 14.4053]
@attribute f6 real [-0.350228, 21.1234]
@attribute f7 real [-0.291762, 18.2806]
@attribute f8 real [-0.262533, 27.4383]
@attribute f9 real [-0.323267, 18.5558]
@attribute f10 real [-0.371324, 27.8254]
@attribute f11 real [-0.296827, 12.6532]
@attribute f12 real [-0.628644, 10.5934]
@attribute f13 real [-0.312021, 18.1243]
@attribute f14 real [-0.174908, 29.6595]
@attribute f15 real [-0.190094, 16.8472]
@attribute f16 real [-0.301345, 23.9178]
@attribute f17 real [-0.321101, 15.758]
@attribute f18 real [-0.347838, 16.7669]
@attribute f19 real [-0.936141, 9.62438]
@attribute f20 real [-0.167875, 35.4955]
@attribute f21 real [-0.674346, 8.57774]
@attribute f22 real [-0.118159, 16.5525]
@attribute f23 real [-0.290178, 15.2685]
@attribute f24 real [-0.212971, 28.027]
@attribute f25 real [-0.328779, 12.1342]
@attribute f26 real [-0.299207, 18.4842]
@attribute f27 real [-0.22787, 9.67029]
@attribute f28 real [-0.231805, 16.646]
@attribute f29 real [-0.166713, 23.901]
@attribute f30 real [-0.225215, 12.6503]
@attribute f31 real [-0.160522, 30.8267]
@attribute f32 real [-0.143196, 14.3443]
@attribute f33 real [-0.174901, 32.5284]
@attribute f34 real [-0.145199, 14.3033]
@attribute f35 real [-0.198046, 37.3776]
@attribute f36 real [-0.242104, 18.8576]
@attribute f37 real [-0.32342, 15.9476]
@attribute f38 real [-0.0598297, 37.6921]
@attribute f39 real [-0.180892, 25.3786]
@attribute f40 real [-0.185284, 13.418]
@attribute f41 real [-0.120892, 19.6463]
@attribute f42 real [-0.172581, 18.4498]
@attribute f43 real [-0.205971, 15.7449]
@attribute f44 real [-0.127329, 32.0283]
@attribute f45 real [-0.297744, 20.8748]
@attribute f46 real [-0.197366, 24.0036]
@attribute f47 real [-0.0713801, 28.3786]
@attribute f48 real [-0.111534, 34.886]
@attribute f49 real [-0.158436, 17.8519]
@attribute f50 real [-0.514251, 35.5568]
@attribute f51 real [-0.155181, 37.1503]
@attribute f52 real [-0.329876, 39.4876]
@attribute f53 real [-0.308321, 24.1058]
@attribute f54 real [-0.103037, 46.0816]
@attribute f55 real [-0.132102, 34.5833]
@attribute f56 real [-0.262571, 50.9865]
@attribute f57 real [-0.465557, 25.6581]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57
@outputs clase
@data
0.0,0.044817852996523945,0.12549015537485492,0.0,0.0320000976491308,0.0,0.0,0.0,0.0,0.0,0.0,0.0661839322675976,0.0,0.0,0.0,0.016000032205926343,0.0,0.14191382888829498,0.10293336853361686,0.0,0.08640872987994275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02395468261222786,0.0,0.0,0.002502047938260948,0.006007211330718561,0.017487360594269016,1
0.04625554453397128,0.019607814075088565,0.0980391807974947,0.0,0.014000074245620114,0.04761906092440457,0.028885878920516417,0.006300622800765595,0.0,0.051705084604864025,0.0804594461463285,0.08169581227804845,0.11711723830367239,0.020999980961579665,0.03174612118567655,0.006999999380655261,0.00980390632535986,0.030802983954530887,0.1850667216134507,0.0,0.14311442846510508,0.0,0.07889918410805855,0.03439996450421284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015965809150256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013535690989430832,0.0,0.011453890246584188,0.029985023831085297,0.002420691538617051,0.0037349128205400005,0.010012025388713874,0.06483575404469595,1
0.013215812215879204,0.0,0.13921569208930643,0.0,0.12300051299419404,0.03231293752504234,0.026134801809269068,0.01080106507988406,0.12167269706707433,0.013751381188821793,0.14559328718001902,0.04653555092102651,0.021621634815319167,0.0,0.39682616265235554,0.003000023328651774,0.008403392702116867,0.1133109954706873,0.07253335323134152,0.01760175530218326,0.04590467490250307,0.0,0.21284443318384763,0.0047999872237829136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012605044487786921,0.0,0.0,0.033613524929140236,0.0,0.002801127724660768,0.002721089728401752,0.0,0.0,0.002280468282213058,0.014663664776499025,0.0,0.008498052965486813,0.03065135951443839,5.043062263323624E-4,0.008008174584871578,0.04845806863503926,0.14255037110615867,1
0.033039665058627384,0.0,0.09019610169055908,0.0,0.061000174584809615,0.0,0.04126551054733911,0.0,0.17490467087171202,0.041804218107039666,0.2911868060197867,0.09513944162043919,0.0,0.0,0.0,0.0,0.0,0.016501608146148657,0.06560007787494576,0.19416936843470367,0.1800181061870804,0.0,0.0,0.011999976912157593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008250818472422709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403371828409871,0.0,0.0,0.0,0.0,0.0,0.0,0.027789181967556198,0.0,0.005573005179936569,0.03381645401036556,0.0011094814927310136,0.00793826325271993,0.04445331311469041,0.07929276517449299,1
0.013215812215879204,0.008403346307145128,0.15098040960125264,0.0,0.01900008635088426,0.05442177726092675,0.052269657461985725,0.0,0.011406813694765743,0.0,0.0,0.0661839322675976,0.04504510417235629,0.0,0.02721095263132749,0.0,0.0,0.013201253796581635,0.08906670040237598,0.0033003326241557336,0.06390645309609098,0.0,0.03486247353406247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029999817450313284,0.0,0.0,0.0,0.0,0.009121998057115648,0.0030762896262712175,0.0,0.007512769016298271,0.013493252532008013,0.0,6.618387999655021E-4,0.004205047931502993,0.047222178732479914,1
0.0,0.0,0.0,0.0,0.0,0.0,0.132049547601969,0.0,0.0,0.10561063760456711,0.36781444548339554,0.0,0.0,0.0,0.0,0.0,0.0,0.10561003037265308,0.2047996495627441,0.0,0.08640872987994275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20168027073462558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014225010143787116,0.0,0.0,2.832460358661551E-4,5.005944400436061E-4,0.0012626486406554789,1
0.0,0.0,0.0,0.0,0.09000028514622217,0.0,0.12379642395512212,0.0,0.0,0.049504829000702355,0.34482607642439667,0.0,0.16216255943905508,0.0,0.0,0.0,0.0,0.0,0.14506670646268305,0.0,0.08100816399674624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.832120048617035E-4,6.007133280523272E-4,0.0015151783687865756,1
0.0,0.0,0.2784311864755273,0.0,0.07100019879533791,0.059523849439880386,0.0,0.031503095953829253,0.0,0.03905393406695047,0.0,0.03619429758072593,0.0,0.0,0.0,0.2675005661843141,0.0,0.0,0.1712000762083613,0.0,0.25652550138422836,0.0,0.06422030200766415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104594124523846,0.0,0.010992057859217395,0.0,0.0,8.815395541149139E-4,0.0023027734492982324,0.01287878645780719,1
0.0,0.029411684962133255,0.08235292373208068,0.0,0.12700063028075334,0.0,0.05777170399758523,0.0,0.0,0.06985719333919785,0.0,0.0,0.0,0.0,0.0,0.06349997078757322,0.0,0.0,0.0906667010084067,0.023102300329119158,0.11431151850512414,0.0,0.0,0.03359996368268225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18432526049381046,0.0,0.0,0.08823487034454328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006460222076700787,0.0,0.017611914929012578,0.0104947460529093,0.0,0.004229693206490882,0.0054064901976467045,0.01565655604802957,1
0.0,0.0,0.0,0.0,0.09400026792984649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10026673873381817,0.0,0.25472590721703187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013178158253928502,0.0,0.0,0.003315485155551417,0.0030036056653592806,0.006691903817294799,1
