@relation ecoli
@attribute f1 real [-2.56923, 2.00346]
@attribute f2 real [-2.29487, 3.3748]
@attribute f3 real [-0.174882, 5.70114]
@attribute f4 real [-0.0545545, 18.2757]
@attribute f5 real [-4.08602, 3.10495]
@attribute f6 real [-2.17926, 2.31666]
@attribute f7 real [-2.38638, 2.34118]
@attribute clase integer [0, 7]
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
0.2808981146764815,0.38095303606735487,0.0,0.0,0.4999998609367026,0.14432863574084953,0.2929291219995092,0
0.2471914781015114,0.32142928953536976,0.0,0.0,0.5454543684648943,0.13401928859944134,0.28282877425141084,0
0.3483142307919409,0.08333465616164609,0.0,0.0,0.8295445537945506,0.02061869428281647,0.14141544475374188,0
0.5730330943055402,0.452381531905737,0.0,0.0,0.4659089107589102,0.31958709229701604,0.4343439321764292,0
0.48314558826423837,0.2738102923097817,0.0,0.0,0.5340906720511976,0.28865927329667795,0.4141419675265887,0
0.5955050528244863,0.2619053666262763,0.0,0.0,0.4999998609367026,0.2371127600135234,0.36363705590198747,0
0.3820219608151876,0.20238214922561631,0.0,0.0,0.43181796058111777,0.32989621701453764,0.4444451260269568,0
0.4044938537272372,0.452381531905737,0.0,0.0,0.4659089107589102,0.3608240360148758,0.46464709067679727,0
0.35955006790313804,0.30952454022897274,0.0,0.0,0.397726593213433,0.2577314542963398,0.38383902055182795,0
0.42696574663928677,0.35714353745456084,0.0,0.0,0.5454543684648943,0.19587537144789055,0.2929291219995092,0
0.2471914781015114,0.23809586801348223,0.0,0.0,0.397726593213433,0.371133383156284,0.4747480730017175,0
0.4943814253754355,0.21428584026936312,0.0,0.0,0.34090950177792434,0.3092777451556078,0.4343439321764292,0
0.4943814253754355,0.47619103051853107,0.0,0.0,0.5681815942772672,0.44329836829836833,0.5454549492761593,0
0.2921343891669893,0.11904749306397021,0.0,0.0,0.38636373117952105,0.22680341287211522,0.3535360735770672,0
0.4943814253754355,0.4166672839865459,0.0,0.0,0.5340906720511976,0.2371127600135234,0.36363705590198747,0
0.41572990952808964,0.4047625346801483,0.0,0.0,0.4772724681093094,0.3402055641559459,0.45454610835187703,0
0.4719095324633859,0.1666675485522085,0.0,0.0,0.5454543684648943,0.2371127600135234,0.36363705590198747,0
