@relation breast-tissue
@attribute f1 real [-0.903577, 2.67358]
@attribute f2 real [-1.57065, 3.47226]
@attribute f3 real [-1.78608, 3.48365]
@attribute f4 real [-0.895805, 4.57477]
@attribute f5 real [-0.390991, 8.99583]
@attribute f6 real [-0.936774, 6.02011]
@attribute f7 real [-0.828714, 4.43438]
@attribute f8 real [-0.97054, 4.47214]
@attribute f9 real [-0.898614, 2.7338]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9
@outputs clase
@data
-0.536178, 1.75991, 1.69263, -0.277401, -0.104034, 0.675443, 0.164448, -0.339265, -0.415371, 0
-0.654946, 0.350334, -0.608137, -0.607614, -0.330759, -0.32266, -0.487768, -0.557992, -0.629566, 0
-0.479145, 1.4495, 1.45154, -0.0953735, -0.0660403, 0.512188, 0.0451786, -0.0746661, -0.330743, 0
-0.396025, 1.6047, 0.190933, 0.33189, 0.0431001, 0.366993, -0.129396, 0.434395, -0.352906, 0
-0.522915, 3.47226, 0.879787, 0.288873, 0.146428, 0.747423, -0.0621602, 0.384864, -0.436542, 0
-0.760331, -0.965097, -0.201713, -0.8376, -0.386601, -0.793492, -0.751272, -0.769223, -0.777841, 1
-0.77909, -1.4587, -0.236156, -0.848922, -0.390365, -0.882218, -0.828714, -0.766915, -0.79931, 1
-0.572445, 0.0272009, -0.236156, -0.639622, -0.3374, -0.338937, -0.389563, -0.628305, -0.560805, 1
-0.849196, 0.00684608, -0.677022, -0.895805, -0.390991, -0.851621, -0.703788, -0.877731, -0.852225, 1
-0.463106, -0.629243, 0.459586, -0.350999, -0.322539, -0.540094, -0.467099, -0.269718, -0.494661, 2
-0.708603, -1.06433, -0.993895, -0.627152, -0.382717, -0.869747, -0.814781, -0.531633, -0.75799, 2
-0.589884, -1.08977, -0.835459, -0.534267, -0.376962, -0.845152, -0.682957, -0.436212, -0.65902, 2
-0.675454, 0.393588, 0.225376, -0.65047, -0.329259, -0.220735, -0.424503, -0.630356, -0.633116, 2
-0.744415, 0.0577332, -0.346373, -0.82532, -0.384178, -0.750218, -0.552289, -0.84802, -0.731508, 3
-0.838586, 0.665834, 1.114, -0.819433, -0.389703, -0.887037, -0.542154, -0.84294, -0.825705, 3
-0.7789, 0.182407, -0.401481, -0.823411, -0.372734, -0.480894, -0.594849, -0.810419, -0.758637, 3
-0.875553, 0.172229, -0.057054, -0.890853, -0.390565, -0.842203, -0.699714, -0.869173, -0.885621, 3
-0.178901, -0.183981, -0.945675, 0.086703, -0.214782, -0.313677, -0.305287, 0.188286, -0.244724, 4
0.945002, -0.237412, -0.318818, 2.35694, 0.201118, -0.264668, 0.404516, 2.56104, 0.481818, 4
0.434462, -0.311198, -0.429035, 1.02944, 0.0174694, -0.157592, 0.130847, 1.16152, 0.236352, 4
0.996882, -0.461315, -1.09033, 2.3416, 0.187236, -0.278598, 0.260974, 2.56718, 0.507358, 4
1.34724, -1.25261, -0.711465, 0.579093, -0.15764, -0.37844, -0.0953451, 0.698564, 1.22112, 5
1.2146, -1.11013, -0.0943689, -0.366431, 0.268884, 3.37103, 0.552162, -0.97054, 1.83683, 5
1.34724, -0.410428, 0.893564, 0.903005, 0.413685, 0.767448, 1.7512, 0.681117, 1.4194, 5
1.34724, -0.743738, 0.418255, 1.02198, 0.349648, 0.53095, 1.01036, 1.02139, 1.32683, 5
2.14304, -0.524924, 1.04511, 2.12511, 1.64713, 1.72035, 2.28613, 2.03508, 2.1456, 5
