@relation seeds
@attribute f1 real [-1.46322, 2.17633]
@attribute f2 real [-1.64575, 2.06034]
@attribute f3 real [-2.66188, 2.0018]
@attribute f4 real [-1.64657, 2.36189]
@attribute f5 real [-1.66423, 2.05021]
@attribute f6 real [-1.9521, 3.16303]
@attribute f7 real [-1.80897, 2.32345]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
-0.253471, -0.351685, 0.850695, -0.470662, 0.114889, -0.665223, -0.83029, 0
0.547299, 0.528894, 0.719503, 0.576592, 0.652332, -1.1514, 0.254188, 0
-0.280965, -0.305741, 0.364014, -0.430036, -0.152509, -1.31901, -0.828256, 0
-0.32908, -0.412942, 0.719503, -0.427779, -0.157804, 0.190082, -1.36337, 0
-0.236287, -0.121968, -0.533173, 0.0665066, -0.343129, -0.41781, -0.472188, 0
-0.253471, -0.229169, 0.0508446, -0.244961, -0.239876, -0.673204, -0.384698, 0
-0.72431, -0.680945, -0.617813, -0.527088, -0.801147, -0.795581, -1.09683, 0
0.767253, 0.628438, 1.56167, 0.459227, 1.12359, -0.49496, 0.154489, 0
-0.463114, -0.543115, 0.601006, -0.626396, -0.266351, -0.965178, -0.472188, 0
-0.360011, -0.397628, 0.35555, -0.569971, -0.274294, -1.42343, -0.909642, 0
-0.143494, -0.121968, 0.173573, -0.0982553, 0.0354639, 0.182766, -0.537298, 0
0.320472, 0.268549, 0.901479, 0.102619, 0.464359, 1.25888, -0.553575, 0
-0.122873, 0.038833, -0.727846, 0.195156, -0.385489, 0.276544, -0.0245614, 0
-0.177862, -0.213855, 0.512134, -0.281073, -0.157804, -0.247547, -0.374524, 0
-0.112563, 0.0311758, -0.647438, 0.253839, -0.385489, -1.47597, 0.160593, 0
0.0627131, 0.161348, -0.220004, 0.165815, -0.123386, -1.17535, 0.0629294, 0
-0.854907, -1.04849, 0.901479, -1.24707, -0.573462, -0.319377, -1.63398, 0
-0.727747, -0.619687, -1.06641, -0.488719, -0.997062, -0.111204, -0.693967, 0
0.849736, 1.03427, -0.469693, 0.982854, 0.382287, 0.0823374, 1.04567, 1
1.33089, 1.24867, 1.13001, 0.851947, 1.58425, 1.07997, 0.958184, 1
1.38587, 1.30227, 1.09615, 1.02799, 1.33804, -1.36423, 1.42616, 1
2.17633, 2.02971, 1.18079, 2.13167, 2.05021, 1.38325, 1.67439, 1
1.33089, 1.36353, 0.423262, 1.33269, 1.12624, -1.00575, 1.40174, 1
0.536989, 0.528894, 0.660254, 0.201927, 0.705282, 0.343718, 0.427135, 1
1.58521, 1.48605, 1.16386, 1.09345, 1.67692, 0.404241, 1.22269, 1
1.36869, 1.32524, 0.876087, 0.921915, 1.39628, -0.762991, 0.958184, 1
1.75017, 1.80765, 0.177805, 2.36189, 1.33539, -0.298094, 2.32345, 1
1.27246, 1.27164, 0.656022, 1.18373, 1.09976, -1.30504, 0.988704, 1
1.55771, 1.6545, 0.0254525, 1.52228, 1.40952, -0.0147656, 1.13317, 1
1.47523, 1.57027, 0.0508446, 1.42297, 1.26655, 1.98316, 1.31222, 1
1.41337, 1.25633, 1.55321, 0.953513, 1.69015, 0.421533, 0.695711, 1
1.82578, 1.89188, 0.105861, 1.99625, 1.36186, -1.19064, 1.58079, 1
0.928782, 0.84284, 1.18926, 0.366689, 1.14212, 1.10791, 0.514626, 1
1.40649, 1.34822, 0.981887, 1.16341, 1.49953, -0.526885, 1.10061, 1
0.244862, 0.253235, 0.478278, 0.332834, 0.395524, 0.84586, 0.893074, 1
-0.610896, -0.489514, -0.973303, -0.353298, -0.700542, 1.06667, -0.026596, 2
-0.518103, -0.466543, -0.380821, -0.54063, -0.488742, 1.52625, -0.205647, 2
-1.04049, -0.887689, -1.8451, -0.709906, -1.27505, 0.51265, -0.468119, 2
-1.17453, -1.09443, -1.58694, -1.02137, -1.42861, -0.983801, -0.561714, 2
-0.738057, -0.650316, -0.92675, -0.547401, -0.920285, -0.292773, -0.187335, 2
-0.975195, -0.795803, -1.9509, -0.504518, -1.2777, 2.18934, -0.28093, 2
-1.06455, -0.795803, -2.65764, -0.416494, -1.53715, 0.450797, -0.199543, 2
-1.15391, -1.02552, -1.89165, -0.732476, -1.49215, 1.12254, -0.199543, 2
-0.789609, -0.757517, -0.643206, -0.667023, -0.769377, 0.478066, -0.472188, 2
-1.23983, -1.19398, -1.48538, -1.21548, -1.4392, -0.119185, -0.651239, 2
-1.31544, -1.19398, -2.20482, -0.685079, -1.47626, 2.01841, -0.498639, 2
-0.672758, -0.604373, -0.71515, -0.301386, -0.615822, 1.65261, -0.187335, 2
-1.04393, -0.849403, -2.16673, -0.486462, -1.43655, 0.796644, -0.114087, 2
-1.24326, -1.33181, -0.490853, -1.21773, -1.15856, 2.54317, -0.917781, 2
-1.22952, -1.30118, -0.622045, -1.21322, -1.20357, 0.189417, -0.828256, 2
-1.02331, -1.17866, 0.359782, -1.12068, -0.809089, -0.0686379, -0.561714, 2
-0.507793, -0.596715, 0.58831, -0.696364, -0.345776, 0.645003, -0.645135, 2
-0.875528, -0.933633, -0.109972, -0.870154, -0.753492, 1.28814, -0.702106, 2
