@relation seeds
@attribute f1 real [-1.46322, 2.17633]
@attribute f2 real [-1.64575, 2.06034]
@attribute f3 real [-2.66188, 2.0018]
@attribute f4 real [-1.64657, 2.36189]
@attribute f5 real [-1.66423, 2.05021]
@attribute f6 real [-1.9521, 3.16303]
@attribute f7 real [-1.80897, 2.32345]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
-0.346264, -0.4742, 1.0369, -0.687336, 0.318747, -0.958528, -1.22705, 0
0.444196, 0.329807, 1.37123, 0.0665066, 0.80324, -1.55977, -0.474223, 0
-0.380632, -0.389971, 0.143949, -0.330728, -0.382841, -0.510922, -1.18636, 0
0.289541, 0.146034, 1.4728, -0.229162, 0.67616, -1.39749, -0.736695, 0
-0.0507007, -0.267455, 1.87484, -0.95592, 0.549079, -1.28575, -1.54446, 0
0.46138, 0.45998, 0.58831, 0.461484, 0.429942, -1.86039, -0.205647, 0
-0.253471, -0.290427, 0.465582, -0.197564, -0.0995587, -0.629308, -0.752973, 0
-0.480298, -0.412942, -0.448533, -0.253989, -0.512569, -0.112534, -0.632927, 0
-0.311896, -0.298084, 0.0762367, -0.0982553, -0.287531, -1.04831, -0.805874, 0
0.0695866, 0.0924335, 0.292069, 0.188385, 0.183724, -1.04499, -0.0978094, 0
0.464816, 0.544209, 0.101629, 0.445685, 0.543784, -0.583417, 0.24198, 0
-0.195046, -0.298084, 0.990352, -0.522574, 0.104299, 1.98516, -0.828256, 0
-0.579965, -0.772831, 1.26543, -1.10714, -0.152509, -0.824179, -1.27181, 0
0.224242, 0.230263, 0.465582, 0.560792, 0.363754, 0.672272, 0.244015, 0
0.0489659, 5.46944E-4, 0.732199, -0.13211, 0.313452, -0.49363, -0.474223, 0
0.00428779, 0.0847763, -0.143828, 0.111647, -0.00160111, -1.04499, -0.116121, 0
-0.710563, -0.757517, 0.0254525, -0.82727, -0.615822, -1.67882, -1.27385, 0
1.46492, 1.30227, 1.57014, 1.18599, 1.77752, -0.508262, 1.36512, 1
2.0148, 2.04502, 0.224357, 2.14522, 1.47041, 0.499349, 2.12201, 1
0.781, 0.758611, 0.770287, 0.499853, 0.81383, -0.560139, 0.687573, 1
0.57823, 0.597809, 0.478278, 0.556278, 0.551727, 1.21831, 0.960218, 1
1.83953, 1.78468, 0.778751, 1.48165, 1.60279, 0.979543, 1.58486, 1
1.62301, 1.66982, 0.292069, 1.7051, 1.35922, -1.48195, 1.75984, 1
1.60239, 1.64685, 0.296301, 1.66447, 1.43599, -0.49097, 1.58079, 1
2.07323, 1.90719, 1.35854, 1.85406, 2.04757, 0.875124, 1.85751, 1
1.40993, 1.42479, 0.50367, 1.39814, 1.31421, -0.220943, 1.50551, 1
1.23809, 1.19507, 0.893015, 1.07991, 1.35127, -0.97449, 0.785237, 1
1.47179, 1.34056, 1.37546, 1.25144, 1.70339, -1.05829, 1.04974, 1
2.10416, 2.06034, 0.63063, 2.1091, 1.93902, 0.649659, 1.84733, 1
1.85328, 1.79999, 0.791447, 1.54936, 1.86224, 1.46373, 1.5869, 1
0.454506, 0.628438, -0.516245, 0.301236, 0.339927, 0.389609, 0.600082, 1
0.392644, 0.253235, 1.49819, -0.599312, 0.85619, -0.242226, -0.537298, 1
1.30683, 1.41713, -0.0507237, 1.48165, 0.88796, 0.459443, 1.41191, 1
0.451069, 0.590152, -0.279252, 0.488568, 0.361107, 0.376307, 0.787271, 1
0.475127, 0.475294, 0.592542, 0.549507, 0.564964, 0.0457575, 1.04567, 1
-0.524976, -0.4742, -0.410445, -0.197564, -0.491389, 2.21794, 0.0649641, 2
-1.25014, -1.09443, -2.29792, -0.788901, -1.51333, 1.64197, -0.270756, 2
-0.810229, -0.841746, -0.220004, -0.815985, -0.772024, 0.479396, -0.826221, 2
-0.889275, -0.734545, -1.59541, -0.497747, -1.12679, 0.702201, -0.0978094, 2
-1.26045, -1.16335, -1.87895, -0.922065, -1.49744, -0.244887, -0.828256, 2
-1.25701, -1.15569, -1.93397, -0.854355, -1.5451, 1.4052, -0.384698, 2
-0.933953, -0.635001, -2.66188, -0.529345, -1.35977, 0.748092, -0.382663, 2
-0.827413, -0.742202, -1.04948, -0.698621, -0.95735, 0.813936, -0.28093, 2
-1.13329, -1.11741, -1.0791, -1.04169, -1.09502, 2.00511, -0.919816, 2
-1.15734, -1.15569, -1.00293, -1.01235, -1.32535, 1.4471, -0.826221, 2
-1.1814, -1.23226, -0.634742, -1.21548, -1.28034, 0.835884, -1.18636, 2
-0.82054, -0.880032, -0.0168676, -0.885953, -0.639649, 0.855836, -0.531194, 2
-1.12985, -0.956604, -2.16673, -0.599312, -1.52392, 0.240629, -0.45998, 2
-1.46322, -1.64575, -0.262324, -1.64657, -1.24857, 0.847855, -1.24943, 2
-1.34637, -1.34712, -1.35418, -1.31479, -1.4339, 1.12919, -0.73873, 2
-0.940827, -0.987233, -0.300412, -0.885953, -0.750844, 0.287185, -0.805874, 2
-0.748367, -0.948947, 1.13001, -1.45472, -0.327244, -0.931259, -1.34913, 2
