@relation low-res-spect
@attribute f1 real [-2.04314, 2.06864]
@attribute f2 real [-1.7937, 2.20595]
@attribute f3 real [-0.400324, 19.9067]
@attribute f4 real [-1.36425, 3.94186]
@attribute f5 real [-1.45593, 4.02268]
@attribute f6 real [-1.34127, 5.82077]
@attribute f7 real [-1.43049, 5.96877]
@attribute f8 real [-2.36266, 4.03316]
@attribute f9 real [-2.37521, 4.83198]
@attribute f10 real [-2.24871, 4.96914]
@attribute f11 real [-2.699, 4.54745]
@attribute f12 real [-2.69588, 3.4363]
@attribute f13 real [-2.99629, 2.58585]
@attribute f14 real [-3.27982, 2.98412]
@attribute f15 real [-3.81721, 3.23581]
@attribute f16 real [-4.13085, 2.93881]
@attribute f17 real [-4.3389, 2.46667]
@attribute f18 real [-4.10121, 2.09277]
@attribute f19 real [-3.91713, 2.09726]
@attribute f20 real [-3.71646, 2.01534]
@attribute f21 real [-3.6277, 2.05778]
@attribute f22 real [-3.54688, 2.10794]
@attribute f23 real [-3.68004, 2.39012]
@attribute f24 real [-3.79239, 2.32491]
@attribute f25 real [-3.94593, 2.34836]
@attribute f26 real [-4.36382, 2.36831]
@attribute f27 real [-4.37884, 2.26742]
@attribute f28 real [-4.43335, 2.0853]
@attribute f29 real [-4.69763, 1.8997]
@attribute f30 real [-5.07252, 1.80592]
@attribute f31 real [-4.87847, 1.70801]
@attribute f32 real [-6.19044, 2.06616]
@attribute f33 real [-5.31681, 2.20738]
@attribute f34 real [-4.89151, 1.60349]
@attribute f35 real [-5.41147, 2.71385]
@attribute f36 real [-5.18861, 2.42198]
@attribute f37 real [-6.11944, 2.68485]
@attribute f38 real [-6.09904, 2.66759]
@attribute f39 real [-5.60246, 4.1454]
@attribute f40 real [-5.14777, 2.86819]
@attribute f41 real [-4.33386, 3.54139]
@attribute f42 real [-3.53487, 4.3342]
@attribute f43 real [-2.42089, 5.15441]
@attribute f44 real [-2.58263, 5.14533]
@attribute f45 real [-2.35336, 5.43385]
@attribute f46 real [-2.29708, 5.36176]
@attribute f47 real [-2.14534, 5.66269]
@attribute f48 real [-2.08515, 6.07239]
@attribute f49 real [-2.39619, 7.02652]
@attribute f50 real [-2.16484, 7.49058]
@attribute f51 real [-2.27415, 6.68855]
@attribute f52 real [-4.65891, 2.04888]
@attribute f53 real [-4.76379, 1.91787]
@attribute f54 real [-5.31229, 1.92734]
@attribute f55 real [-5.15913, 2.29944]
@attribute f56 real [-5.03242, 2.46988]
@attribute f57 real [-3.10298, 3.91931]
@attribute f58 real [-2.43249, 4.8189]
@attribute f59 real [-2.21332, 5.44771]
@attribute f60 real [-2.15335, 6.08786]
@attribute f61 real [-2.23075, 6.59286]
@attribute f62 real [-1.7585, 6.17325]
@attribute f63 real [-1.53614, 6.64781]
@attribute f64 real [-1.3636, 6.92335]
@attribute f65 real [-1.44933, 6.0582]
@attribute f66 real [-1.4611, 5.38247]
@attribute f67 real [-1.40218, 5.45234]
@attribute f68 real [-1.55882, 4.59486]
@attribute f69 real [-1.53761, 4.43815]
@attribute f70 real [-1.4689, 4.6352]
@attribute f71 real [-1.48343, 5.27354]
@attribute f72 real [-1.59359, 5.20037]
@attribute f73 real [-1.55431, 5.3162]
@attribute f74 real [-1.47708, 5.7556]
@attribute f75 real [-1.5913, 5.86479]
@attribute f76 real [-1.51503, 5.88571]
@attribute f77 real [-1.52662, 6.02293]
@attribute f78 real [-1.38441, 6.04695]
@attribute f79 real [-1.42588, 6.37238]
@attribute f80 real [-1.70735, 6.48262]
@attribute f81 real [-1.4409, 6.13695]
@attribute f82 real [-1.38293, 6.13099]
@attribute f83 real [-1.54682, 6.04919]
@attribute f84 real [-1.29574, 6.29626]
@attribute f85 real [-1.15809, 6.38163]
@attribute f86 real [-1.11927, 6.06922]
@attribute f87 real [-1.28452, 6.11355]
@attribute f88 real [-1.14844, 6.14295]
@attribute f89 real [-1.2669, 5.88215]
@attribute f90 real [-1.16496, 6.03933]
@attribute f91 real [-1.022, 6.18019]
@attribute f92 real [-1.08098, 6.08213]
@attribute f93 real [-1.05304, 6.02879]
@attribute f94 real [-0.979717, 6.41251]
@attribute f95 real [-1.15764, 6.26711]
@attribute f96 real [-1.02528, 6.54139]
@attribute f97 real [-0.871614, 6.38483]
@attribute f98 real [-0.930133, 6.49418]
@attribute f99 real [-1.07841, 6.43536]
@attribute f100 real [-0.99387, 6.29404]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90, f91, f92, f93, f94, f95, f96, f97, f98, f99, f100
@outputs clase
@data
-2.04314, -1.22567, -0.384958, 2.82687, 2.95613, 3.55937, 3.52282, -1.5304, -1.45892, -1.70137, -1.61304, -1.50692, -1.548, -1.82598, -1.56338, -1.35962, -0.388811, 0.156214, 0.287402, 0.149718, -0.0101016, 0.221488, 0.442313, 0.473918, 0.563308, 0.439703, 0.416919, 1.07906, 1.10878, 0.828432, 0.848704, 1.40212, 0.716229, 1.56178, 2.71385, 2.42198, 1.56385, 1.9307, 1.50695, 1.41677, 1.34239, 1.50717, 0.993029, 0.881384, 0.632657, 1.5704, 1.25626, 1.35538, 0.863862, 1.32889, 1.1009, 0.393365, 1.0909, 1.36464, 1.95706, 1.51487, 1.04436, 1.31754, 1.40894, 0.616702, 0.684794, 0.069301, -0.20854, 0.0927415, 0.0487721, 0.166737, -0.269044, -0.0657265, 0.182655, 0.213417, -0.15954, 0.128336, 0.866771, 0.224591, 0.542503, 0.450039, 0.548476, 0.460136, 0.534045, 0.0688859, 0.32357, 0.468123, -0.0397928, 0.528557, 0.694651, -0.308089, 0.143845, 0.53164, 0.0124877, -0.153352, 0.146454, 0.482139, 0.458553, -0.259704, -0.11826, 0.377746, -0.108671, 0.119052, 0.0750114, 0.379007, 1
-2.0317, -1.2387, -0.281316, 0.393537, 0.600883, -0.187845, 0.426303, -0.8868, -0.860771, -0.903584, -1.06035, -1.28463, -1.46059, -1.90609, -2.14829, -2.43805, -2.66239, -2.69865, -2.63975, -2.69839, -2.62543, -2.56927, -2.67044, -2.75345, -2.71548, -2.54627, -2.41975, -2.56614, -2.82794, -2.82164, -2.57867, -2.27417, -2.08389, -2.20233, -2.29489, -2.61966, -2.87725, -2.88532, -2.63271, -2.19304, -1.60012, -1.08466, -0.575364, -0.196939, 0.550032, 1.32512, 0.961101, 0.447633, -0.127202, -0.356603, -0.545745, -2.56471, -2.80804, -2.83873, -2.79325, -2.18983, -0.495462, 0.468922, 0.599042, 0.577836, 0.724773, 0.815754, 0.961134, 1.21537, 1.85085, 2.87696, 3.45942, 3.19794, 3.00598, 3.01978, 3.06579, 3.22709, 3.17914, 3.34657, 3.63006, 3.55256, 3.72768, 4.1457, 4.60127, 4.87886, 4.65924, 4.45689, 4.38834, 4.33146, 4.39331, 4.29288, 4.37279, 4.56943, 4.60139, 4.70098, 4.61312, 4.73318, 4.81532, 4.67285, 4.77616, 4.89076, 4.92453, 4.92275, 5.13246, 5.35892, 7
-2.02581, -1.22861, 1.42578, -0.649072, -1.04558, -1.20491, -0.196351, -1.69807, -1.83324, -1.95455, -2.08216, -2.2525, -2.46919, -2.7028, -2.981, -3.09175, -2.98535, -2.73646, -2.52839, -2.42073, -2.28097, -2.1761, -2.10615, -2.05568, -2.07857, -2.00514, -1.97366, -2.08527, -2.18121, -2.25179, -2.3243, -2.41887, -2.3416, -2.28539, -2.29688, -2.321, -2.28093, -2.04054, -1.57462, -1.11438, -0.733832, -0.2526, 0.124497, 0.32364, 0.380011, 0.287346, 0.286007, 0.270879, 0.173226, -0.00372621, -0.249991, -2.2105, -2.40081, -2.47876, -2.49747, -1.85294, -0.687748, 0.107601, 0.605265, 1.11179, 1.43391, 1.76468, 2.16725, 2.71036, 3.12478, 3.60169, 3.85847, 4.05672, 4.17794, 4.24938, 4.2248, 4.34278, 4.2419, 4.40194, 4.56789, 4.67866, 4.68238, 4.73486, 4.65856, 4.79456, 4.77874, 4.82625, 4.84958, 4.78542, 4.88648, 4.75562, 4.72179, 4.68244, 4.80871, 4.83448, 4.75736, 4.68404, 4.68458, 4.55769, 4.51452, 4.44953, 4.35238, 4.0162, 3.68698, 3.68113, 8
-1.98285, -1.34817, 0.582174, -1.14884, -1.11002, -1.09127, -1.16803, 2.45081, 2.27957, 2.02617, 1.90758, 1.86798, 1.91511, 1.81781, 1.81794, 1.53906, 1.16085, 0.825805, 0.403829, 0.217709, 0.132165, 0.0289038, -0.0427213, -0.101981, -0.201026, -0.343252, -0.431221, -0.484994, -0.593077, -0.75282, -0.972023, -0.958262, -1.02836, -1.23315, -1.42274, -1.34634, -1.62337, -1.75977, -1.52115, -1.37931, -1.31748, -1.26335, -0.975338, -1.04546, -1.0471, -0.997437, -0.982558, -0.745756, -0.874425, -0.911245, -0.798997, -0.466042, -0.680859, -1.08211, -1.39003, -1.90368, -1.53417, -1.07186, -0.961863, -1.00783, -0.98923, -0.969728, -0.946247, -0.993215, -1.04479, -1.04011, -1.08824, -1.18255, -1.20147, -1.23721, -1.26754, -1.30868, -1.31499, -1.29474, -1.30061, -1.25561, -1.22091, -1.20488, -1.13343, -1.12454, -1.10917, -1.17318, -1.05084, -1.0028, -1.09112, -0.970598, -0.924919, -0.93409, -0.912524, -0.848195, -0.836494, -0.815865, -0.819766, -0.80431, -0.759804, -0.741624, -0.702593, -0.720995, -0.736897, -0.765456, 0
-1.9437, -1.22276, -0.328919, 0.936384, 0.646665, 1.57639, 1.51246, 0.598596, 0.568459, 0.61275, 0.941573, 0.816164, 0.685678, 0.846228, 0.954455, 0.281456, 0.0478101, 0.0804513, -0.0982053, -0.413221, -0.534913, -0.309524, -0.499129, -0.422741, -0.249507, -0.137983, -0.100652, -0.344137, -0.363757, 0.0358771, -0.0357847, -0.221677, 0.320562, 0.173376, -0.0846633, 0.76133, 0.137777, -0.218872, 0.555764, 0.793868, 0.112264, 0.560697, -0.53911, -0.362084, 0.235827, -0.422466, -0.421288, 0.265873, -0.377276, -0.0714953, 0.00263915, -0.246323, 0.0884543, 0.19347, 0.03297, -0.766441, -0.355982, 0.407431, 0.0381083, -0.0918537, 0.56662, 0.0328819, 0.0426682, -0.142637, -0.0514957, 0.418548, -0.21566, -0.508862, -0.0683018, -0.507315, -0.273181, -0.488284, -0.397242, -0.623645, -0.583802, -0.56996, -0.504442, -0.491733, -0.364781, -0.52694, -0.474997, -0.435271, -0.491362, -0.379814, -0.625654, -0.51361, -0.476961, -0.195188, -0.386047, -0.374561, -0.356418, -0.682775, -0.409939, -0.436791, -0.413877, -0.53427, -0.330041, -0.665767, -0.477195, -0.358985, 3
-1.93539, -1.16266, -0.120428, -0.621499, -0.613196, -0.571374, -0.511867, 0.157815, 0.148579, 0.0797157, 0.0974842, 0.0957228, -0.0359295, 0.0342929, -0.101642, -0.0461239, 0.194207, 0.168571, 0.323605, 0.43878, 0.465964, 0.498072, 0.456136, 0.414925, 0.454301, 0.382282, 0.512006, 0.503143, 0.282345, 0.487722, 0.548333, 0.509192, 0.227315, 0.171033, 0.518684, 0.961875, 0.435959, 0.480025, 0.298093, 0.25641, 0.199652, 0.0990319, 0.554419, -0.0117542, 0.0490056, -0.106157, -0.260958, 8.30329E-4, -0.184035, -0.210125, -0.0377505, 0.107139, 0.416887, 0.498195, 0.588445, 0.230997, 0.146943, 0.0442198, 0.0718309, 0.0347652, -0.156413, -0.171373, -0.268903, -0.281862, -0.440074, -0.498593, -0.33308, -0.470718, -0.624389, -0.551795, -0.578149, -0.604409, -0.696954, -0.599555, -0.561181, -0.62958, -0.60563, -0.509534, -0.612948, -0.63799, -0.500385, -0.59832, -0.607545, -0.562705, -0.545748, -0.528792, -0.59414, -0.521359, -0.498089, -0.468073, -0.4539, -0.48866, -0.512649, -0.397238, -0.504259, -0.495227, -0.563238, -0.489182, -0.419625, -0.475097, 1
-1.92569, -1.13914, -0.125249, -0.5181, -0.570805, -0.446372, -0.539789, 2.23707, 2.2374, 2.13648, 2.14674, 2.21589, 2.15544, 2.10201, 2.00418, 1.65384, 1.11357, 1.02304, 0.55475, 0.326268, 0.27003, -0.0319662, -0.0596418, -0.124469, -0.339863, -0.3387, -0.598877, -0.485387, -0.570866, -0.791722, -0.859725, -1.05582, -1.16282, -1.35734, -1.52911, -1.77351, -1.85726, -1.39004, -1.33723, -1.19864, -2.34262, -1.48022, -0.911261, -0.760095, -1.01407, -0.878987, -0.848945, -0.834259, -1.08978, -1.06011, -0.821419, -0.624155, -0.750953, -1.03617, -1.49923, -1.78972, -1.36914, -1.30388, -1.29505, -1.12355, -0.968791, -0.839011, -1.05744, -1.06202, -1.27983, -1.19281, -1.07285, -1.27121, -1.24021, -1.33941, -1.36942, -1.41165, -1.05912, -1.43955, -1.45869, -1.24175, -1.35259, -1.2343, -1.24755, -1.10495, -1.25879, -1.31226, -1.03009, -0.966801, -0.947069, -1.08284, -1.12556, -0.95515, -1.03562, -0.912302, -0.76599, -0.902068, -0.958042, -0.84404, -0.704898, -0.749047, -0.871614, -0.696532, -0.741427, -0.938761, 0
-1.9101, -1.56043, -0.174057, -0.556013, -0.540283, -0.463418, -0.444855, -0.927324, -0.886866, -0.81962, -0.612686, -0.358292, -0.106591, 0.0886714, 0.608546, 0.801331, 0.89696, 1.11375, 0.946385, 0.825334, 0.835466, 0.781683, 0.847683, 0.851668, 0.930629, 0.864243, 0.850064, 0.897244, 0.933664, 1.127, 1.2366, 1.35744, 1.25379, 1.44969, 1.37529, 0.860717, 0.139592, 0.119787, -0.549587, -0.632119, -1.33934, -1.4354, -1.28495, -1.60188, -1.47407, -1.25774, -1.3804, -1.17923, -1.25677, -1.25322, -1.40366, 0.963886, 1.0548, 1.12396, 0.80539, 0.014421, -1.04003, -1.39048, -1.16957, -1.03831, -1.10879, -0.89662, -0.789615, -0.857244, -0.718502, -0.474892, -0.428422, -0.345458, -0.380994, -0.205585, -0.198439, -0.207555, -0.379816, -0.286571, -0.227459, -0.131385, -0.168936, -0.037438, -0.0600989, -0.0803234, -0.0678882, -0.164541, -0.104407, -0.171002, -0.152366, -0.201378, -0.238968, -0.198324, -0.205851, -0.240641, -0.217015, -0.260244, -0.269462, -0.244826, -0.21278, -0.178457, -0.214582, -0.22091, -0.155288, -0.192237, 3
-1.90802, 0.339022, 0.353196, -1.26257, -1.18802, -1.02877, -1.02842, 0.710542, 0.782694, 0.841082, 0.892204, 0.924626, 0.901577, 0.843646, 0.750079, 0.716221, 0.480204, 0.246229, 0.0825214, 0.0437746, 0.128445, 0.0852449, 0.00942746, -0.0269334, -0.146335, -0.199398, -0.288072, -0.287721, -0.257145, -0.308847, -0.333596, -0.386572, -0.540157, -0.536367, -0.746703, -0.580425, -0.647909, -0.717198, -0.654202, -0.55936, -0.00876554, -0.148784, -0.104181, -0.231993, 0.0404942, 0.0363468, 0.0979555, 0.341475, 0.233946, 0.0141364, 0.101848, -0.184761, -0.219341, -0.358234, -0.732189, -0.728046, -0.505652, -0.101264, 0.0127853, 0.0490277, -0.0837023, -0.149908, -0.15394, -0.270198, -0.299826, -0.327012, -0.433474, -0.392718, -0.627508, -0.694995, -0.659893, -0.609619, -0.607577, -0.654659, -0.573692, -0.643598, -0.594538, -0.542012, -0.633009, -0.579161, -0.486585, -0.467082, -0.467613, -0.461681, -0.486529, -0.484702, -0.552313, -0.489924, -0.458192, -0.46328, -0.499518, -0.570351, -0.495341, -0.574021, -0.578643, -0.553382, -0.519343, -0.52583, -0.520162, -0.472152, 0
-1.89589, -1.12049, -0.0601707, -0.709389, -0.535196, -0.702058, -0.749202, 0.331638, 0.593938, 0.619244, 0.803062, 0.846459, 0.818013, 0.906712, 0.849713, 0.661102, 0.479019, 0.273084, -0.00833483, -0.210852, -0.213934, -0.210084, -0.263189, -0.198841, -0.0614823, -0.00894363, 0.0249829, 0.224143, 0.367698, 0.362253, 0.573332, 0.469696, 0.492869, 0.685762, 0.459557, 0.627494, 0.451706, 0.310388, 0.316256, 0.0860655, -0.109791, -0.458864, -0.651544, -0.572175, -0.854843, -0.80234, -0.787877, -0.809608, -0.809737, -0.793047, -0.636945, 0.128531, 0.190349, 0.611547, 0.559954, 0.365567, -0.221452, -0.361851, -0.523046, -0.514024, -0.440548, -0.327913, -0.382681, -0.360095, -0.23833, -0.327195, -0.4069, -0.411329, -0.536564, -0.61076, -0.620575, -0.60664, -0.710709, -0.630232, -0.563511, -0.662338, -0.724188, -0.698933, -0.607649, -0.660978, -0.740253, -0.704976, -0.640381, -0.62176, -0.67757, -0.656481, -0.564399, -0.437566, -0.548333, -0.477951, -0.584158, -0.35399, -0.385761, -0.491357, -0.408317, -0.322741, -0.488872, -0.405352, -0.389057, -0.547867, 3
