@relation hayes-roth
@attribute f1 real [-1.00692, 2.15768]
@attribute f2 real [-1.00692, 2.15768]
@attribute f3 real [-1.00692, 2.15768]
@attribute clase integer [0, 2]
@inputs f1, f2, f3
@outputs clase
@data
0.0,0.33333388105921763,0.0,0
1.0,0.0,1.0,2
0.33333388105921763,0.33333388105921763,0.0,1
0.33333388105921763,0.0,0.6666656133476584,0
0.33333388105921763,0.33333388105921763,0.0,1
0.33333388105921763,0.0,0.6666656133476584,1
0.0,0.6666656133476584,0.33333388105921763,0
0.33333388105921763,0.0,0.0,0
1.0,0.0,0.0,2
1.0,0.6666656133476584,0.0,2
0.33333388105921763,0.33333388105921763,0.0,1
0.0,0.0,0.33333388105921763,0
0.33333388105921763,0.0,0.33333388105921763,1
0.0,0.6666656133476584,0.33333388105921763,0
0.0,0.33333388105921763,0.0,0
0.0,0.33333388105921763,0.33333388105921763,1
0.33333388105921763,0.0,0.33333388105921763,1
0.6666656133476584,0.33333388105921763,0.0,0
0.0,0.33333388105921763,0.33333388105921763,1
0.0,0.33333388105921763,0.33333388105921763,1
0.33333388105921763,0.0,0.0,0
0.33333388105921763,1.0,0.6666656133476584,2
0.0,0.33333388105921763,0.33333388105921763,1
0.33333388105921763,0.0,0.6666656133476584,0
0.0,0.0,0.6666656133476584,0
0.33333388105921763,0.0,0.33333388105921763,1
0.33333388105921763,0.0,0.0,0
1.0,0.33333388105921763,0.6666656133476584,2
0.33333388105921763,0.6666656133476584,0.33333388105921763,1
0.6666656133476584,1.0,0.0,2
0.33333388105921763,0.6666656133476584,0.6666656133476584,1
0.6666656133476584,1.0,0.33333388105921763,2
0.0,1.0,0.6666656133476584,2
