@relation ozone
@attribute f1 real [-1.10767, 4.63054]
@attribute f2 real [-1.08453, 4.86064]
@attribute f3 real [-1.0794, 4.52557]
@attribute f4 real [-1.0948, 4.81903]
@attribute f5 real [-1.097, 4.76615]
@attribute f6 real [-1.13047, 4.99693]
@attribute f7 real [-1.19725, 4.91186]
@attribute f8 real [-1.42703, 4.47009]
@attribute f9 real [-1.6326, 5.04304]
@attribute f10 real [-1.72801, 4.08625]
@attribute f11 real [-1.70253, 3.92189]
@attribute f12 real [-1.64702, 3.78195]
@attribute f13 real [-1.6394, 3.82479]
@attribute f14 real [-1.64319, 4.08318]
@attribute f15 real [-1.68019, 3.7468]
@attribute f16 real [-1.74033, 3.66114]
@attribute f17 real [-1.803, 3.72759]
@attribute f18 real [-1.75443, 3.6937]
@attribute f19 real [-1.5993, 3.67605]
@attribute f20 real [-1.49314, 3.74553]
@attribute f21 real [-1.4039, 5.20302]
@attribute f22 real [-1.32458, 5.85423]
@attribute f23 real [-1.22742, 4.70895]
@attribute f24 real [-1.1532, 5.18435]
@attribute f25 real [-2.18573, 3.44908]
@attribute f26 real [-1.82946, 3.83581]
@attribute f27 real [-2.2821, 1.51372]
@attribute f28 real [-2.29527, 1.43894]
@attribute f29 real [-2.3156, 1.44476]
@attribute f30 real [-2.31827, 1.41061]
@attribute f31 real [-2.34032, 1.40844]
@attribute f32 real [-2.36743, 1.43072]
@attribute f33 real [-2.28225, 1.44607]
@attribute f34 real [-2.22083, 1.4514]
@attribute f35 real [-2.20786, 1.42393]
@attribute f36 real [-2.24714, 1.52016]
@attribute f37 real [-2.32605, 1.64849]
@attribute f38 real [-2.28458, 1.7575]
@attribute f39 real [-2.30902, 1.88507]
@attribute f40 real [-2.34131, 1.93727]
@attribute f41 real [-2.36636, 1.94334]
@attribute f42 real [-2.39847, 1.92639]
@attribute f43 real [-2.40357, 1.96098]
@attribute f44 real [-2.44373, 1.94672]
@attribute f45 real [-2.34659, 1.88293]
@attribute f46 real [-2.27726, 1.86564]
@attribute f47 real [-2.23409, 1.81616]
@attribute f48 real [-2.24253, 1.76104]
@attribute f49 real [-2.31153, 1.73284]
@attribute f50 real [-2.25365, 1.63236]
@attribute f51 real [-2.51499, 1.87734]
@attribute f52 real [-2.26023, 1.65254]
@attribute f53 real [-3.69366, 2.09883]
@attribute f54 real [-1.992, 1.60803]
@attribute f55 real [-3.87178, 3.61367]
@attribute f56 real [-3.31482, 3.47693]
@attribute f57 real [-5.02963, 0.572729]
@attribute f58 real [-3.92558, 2.64829]
@attribute f59 real [-1.40971, 2.2247]
@attribute f60 real [-2.95448, 3.50045]
@attribute f61 real [-4.10663, 4.1051]
@attribute f62 real [-4.91939, 0.370521]
@attribute f63 real [-3.37289, 2.29113]
@attribute f64 real [-1.15107, 2.82288]
@attribute f65 real [-2.51722, 3.49801]
@attribute f66 real [-3.79726, 4.20945]
@attribute f67 real [-4.64155, 0.336386]
@attribute f68 real [-3.28548, 1.58256]
@attribute f69 real [-3.35262, 1.73373]
@attribute f70 real [-5.0662, 0.293393]
@attribute f71 real [-3.88885, 4.04006]
@attribute f72 real [-0.282034, 15.3975]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72
@outputs clase
@data
0.10666723594988681,0.2337658973586962,0.33802821424557133,0.2876705958744164,0.27777832734963287,0.2837834970786957,0.20270260316150798,0.22666691537564096,0.20652162189692674,0.2705876586186376,0.42528740741267546,0.6249988487687351,0.5666658736244531,0.5624994542790633,0.5934062896743868,0.5280895756155268,0.49425341600082445,0.4320985365620864,0.46666647710578446,0.40845099996754897,0.36781586578920283,0.34408627613768855,0.3636360267301398,0.31325322877137063,0.5729172767138555,0.4843755019619542,0.22081921692809453,0.26366487155248364,0.27706921677711704,0.28617171912209566,0.2971249159722149,0.2893066361254822,0.2633223543043515,0.24924092445189974,0.27327295906426313,0.33714357762854036,0.41755322628530595,0.4510309048806555,0.4529690588423233,0.45762636201730483,0.4591354386616238,0.4576268364756316,0.4452548372684469,0.4419754239314877,0.44736896858272335,0.4459830070723406,0.4450875871859762,0.4510389477391428,0.47647050096801236,0.4984616611897551,0.4591339903877896,0.37202391144892233,0.4367085657463371,0.11000186109560196,0.5709293362456499,0.45305525085581766,0.9817294821699217,0.29118768700932635,0.30000000000000004,0.5061060305843751,0.48354329721021033,0.9783009581824722,0.37499867585213326,0.15000088073579185,0.4467526594993043,0.43307900498456925,0.9715004371289627,0.45164583692820925,0.4043312001730121,0.9980675771462497,0.29090883866761,0.0,0
0.373334193067176,0.4155844155844156,0.4647892852236497,0.36986183234891773,0.458333830790616,0.43243300584260863,0.39189178129056446,0.3733334237729603,0.3369564566094037,0.3999994840272021,0.48275911116168424,0.5113640340617097,0.4999990849512919,0.4479167430675979,0.6043958068837422,0.5730328966003699,0.4367821516330084,0.3703700168681731,0.34666628754490225,0.42253549087840997,0.2528733509714057,0.24731146248472938,0.32467501183383113,0.3373496067092173,0.5729172767138555,0.5312509377311232,0.5331230142630577,0.5594856743461133,0.5796173770596432,0.5916393126086117,0.6102246876300431,0.6226417440069508,0.6081500246759934,0.5775071278215145,0.5555558003078372,0.5428577495819288,0.5478724581964202,0.5386595515180302,0.5247512571260988,0.5278442380415933,0.5384622595540294,0.5351086740380036,0.506082184875875,0.48641984306847824,0.48157947001078133,0.47645393323517343,0.4768794518856861,0.4866471674030927,0.5117645022586954,0.5353846233025649,0.5384609079918858,0.5297622911645714,0.5094934993413885,0.2500006944386574,0.44742213226993705,0.6862899841719733,0.9710718288492403,0.29501952426804917,0.9599990094678367,0.5310003361771546,0.6294191357972072,0.9763003574162211,0.4153216266891713,0.480000754916393,0.4069481632456282,0.5288067133691616,0.9731768347363243,0.7164561096457711,0.5646207988046438,0.9927535542344353,0.29090883866761,0.0,0
0.4133327291960385,0.45454545454545453,0.4647892852236497,0.3424652044444971,0.22222286654784548,0.2297294121487091,0.21621611003894184,0.21333362726212116,0.24999989514114004,0.21176417979244133,0.28735640297132864,0.4431813032674706,0.37777767610569907,0.28125018117935097,0.3736264485469846,0.2808981629075048,0.25287428646853227,0.5432102391095661,0.5733325750898045,0.45070466358827715,0.7126437129555072,0.7311824661747559,0.6623374216903596,0.4819275587569329,0.7083344425100403,0.5000008825704689,0.6529969808895048,0.6945335157904885,0.7070059781510281,0.7170415781682435,0.7252406128959977,0.7264154917525637,0.708463597545275,0.668692592784221,0.6306310111542793,0.5914292198656863,0.5531915643068128,0.48711331789573686,0.4603949843708647,0.45762636201730483,0.4615390862473026,0.46731200547532176,0.4671526274186342,0.47901240191779887,0.46842171215646217,0.46814381230538993,0.4508677242145547,0.46587570593245525,0.5088233766940216,0.5230771408205331,0.47115312374070256,0.5505956138490123,0.6803794223209708,0.6800007222162037,0.50364119725601,0.6636860897412302,0.913215575795839,0.5440614128359704,0.610000247633041,0.5497884562652112,0.7007317581070006,0.9575253723550358,0.5241932408430761,0.09000088073579185,0.4696227741915106,0.6606983392679391,0.9673093426673224,0.8572156350399749,0.8137186784236241,0.9777777902165332,0.4909091501858389,0.2828090426667017,0
0.49333328686123373,0.4155844155844156,0.5352107147763503,0.6986301601500211,0.8333336175946378,0.9459460782713713,0.85135150619321,0.8533334916026806,0.6847822830470187,0.6352932273410546,0.7011496296507017,0.7272723923690866,0.6777784081446654,0.6041663392341047,0.6813187420651227,0.6966288806565619,0.6321839080459769,0.5925923206678254,0.7333333333333334,0.8591550908913905,0.5747125740889855,0.33333240467431224,0.2857139969375224,0.19277127596626456,0.7291674430903615,0.8124996690360743,0.5488958907429752,0.5691318913505132,0.5764328415364486,0.5980702784750381,0.5718859036054589,0.490565933414952,0.4263316989957943,0.3586624476135754,0.30030095352429526,0.2742866243728931,0.2659578215340643,0.2345351898032696,0.21534587955909384,0.20823263793127628,0.19951968814534649,0.19854746743247184,0.18978130620567987,0.20493799041100572,0.20000141860069226,0.2022158391464916,0.21098450712918956,0.21958402126102453,0.23529251774689255,0.21230773981538906,0.3798070727836934,0.2886906207111586,0.6234174767673315,0.9800001666652778,0.4733469597686178,0.634873486214893,0.8605358921125904,0.5555555555555557,0.5300001926034763,0.6512448624539693,0.7927671757351984,0.931825127114615,0.5241932408430761,0.8400005032775952,0.38023733090837764,0.9145541676918485,0.9547360592824014,0.8450637217442748,0.84548762865316,0.9700482853828639,0.19999974775851917,0.008716713137010322,0
0.29333363540198076,0.37662337662337664,0.478873214308016,0.5753411917488328,0.6527787963807852,0.6351356203283611,0.7162172558686946,0.6533324741568766,0.5652177169529813,0.7058817459143555,0.6781605925588772,0.6931812111689695,0.7555557182308813,0.6562499454279064,0.6923082592744781,0.7191005411489835,0.6551724137931034,0.44444424050086906,0.19999943131735337,0.09859181815231727,0.0,0.0,0.10389598357245253,0.06024126042398087,0.7083344425100403,0.609376075632759,0.23028225785205825,0.2540189223423428,0.2738860109138486,0.2829562764154384,0.29073613674921844,0.3050300804338955,0.2978043730151918,0.28571467473442563,0.26426362757758576,0.25714437395482176,0.2739361032974885,0.2783517396983731,0.2871278394121251,0.3099275927994802,0.3341353226442676,0.3559317527041338,0.3625299286295266,0.3654322449862771,0.3263162250089845,0.27977745057809744,0.2543349175976792,0.21958402126102453,0.21470587508066769,0.22461599429749282,0.3581725416806114,0.26785627573304843,0.3306954349511177,0.7300005833284722,0.9295085799784916,0.5620965141532006,0.8419610381983732,0.2854406917082328,0.07999922958609515,0.7670261335134541,0.6442503589377634,0.9027391954231366,0.189515573744443,0.20000075491639302,0.5960187723495195,0.7835490482357922,0.9245599782721192,0.47189916270203197,0.7523467712603341,0.9724637673047188,0.5818183079389222,0.0,0
0.13333391423457838,0.194804757475396,0.1690142855358726,0.16438298023446735,0.0972228239086498,0.06756699415739141,0.16216208252920639,0.18666705103508152,0.16304339359222486,0.24705826708815912,0.2988506548230751,0.3636356435935362,0.34444428176911857,0.40625020737395595,0.45054956799257045,0.4044937766941221,0.3908051401387555,0.3703700168681731,0.38666647710578445,0.3521130363241052,0.21839056625477526,0.21505333056592946,0.16883112070170828,0.14457858320644412,0.4270834331592369,0.32812559683827963,0.21766574811239725,0.23151081487115077,0.23248306013254044,0.22829375040226554,0.2236419509384437,0.21697931887892793,0.21316571538923693,0.19756932436149152,0.19819703231739721,0.23714331218644652,0.3191488826379908,0.36082462494557255,0.3836622485449764,0.39225116744340416,0.40144302387637193,0.41162187908972775,0.3990262455465054,0.38024712728763566,0.3526319771510715,0.35457022858384224,0.352601938151966,0.362018148802194,0.38823500322670773,0.39692357971286746,0.4086532660342005,0.2976203559115409,0.3481007304285377,0.38000072221620373,0.8392080636434683,0.34451076673905845,0.8730206329155272,0.3045983568278655,0.2099999724852177,0.6956310912744214,0.3636736716867214,0.9212064815457197,0.24193417396125014,0.5100008807357918,0.26047466181675516,0.46073368462202324,0.9362951030306538,0.5397472083220352,0.6209385905413509,0.9777777902165332,0.6909095953920527,0.0,0
0.12000048795704585,0.07792157331077161,0.07042267844430923,0.06849249978440368,0.08333404398659423,0.054053595325913126,0.05405386381977079,0.08000040697832161,0.14130420454068823,0.1764699205057909,0.32183905184890177,0.3749993092612411,0.34444428176911857,0.28125018117935097,0.3186812763612979,0.3707859156859151,0.3103454423488271,0.25925886496834694,0.26666628754490224,0.25352140905993314,0.2068962996373499,0.19354795571968056,0.20779205137146098,0.19277127596626456,0.34375001109176706,0.2656256453796554,0.4290219241165281,0.4372991877800123,0.44904424044506375,0.4469446589860762,0.4568700050149917,0.4654086858075643,0.4357359346837181,0.43161076512092106,0.46546578959686546,0.5228577495819287,0.569148983278568,0.5567008569845229,0.5297018423543605,0.53268684937526,0.5360584031371093,0.5399512816599844,0.5085151962974419,0.4938272842191575,0.49473746429854926,0.5013847787781506,0.511561508548855,0.5103859805123927,0.5294117501613355,0.5323076883487177,0.5360569447195451,0.4910715426667041,0.4493663346850836,0.2300008611039352,0.6134578415459324,0.4694486693414805,0.9180877198337343,0.26436786854622923,0.16000011005912926,0.5756221988464632,0.48293380323025725,0.9459833256173874,0.29838701134529894,0.0800010065551907,0.5836240675751384,0.4451336441559642,0.9522213423394755,0.4941775334631597,0.5862815181810139,0.9835748721964522,0.7090911613323899,0.0,0
0.14666716624173742,0.22077888437168322,0.19718319634181805,0.20547885211445038,0.12500055430954352,0.20270228808303686,0.18918907991507766,0.21333362726212116,0.20652162189692674,0.2235288755576806,0.31034488889521056,0.477272116073583,0.4777776761056991,0.39583348613519564,0.4065935260614079,0.4157296069403329,0.4367821516330084,0.4197528326233038,0.48000000000000004,0.4366199817892709,0.45976945384536205,0.33333240467431224,0.3896101489630869,0.42168661391231627,0.4479167886761044,0.42187556815473937,0.5520504133494212,0.5594856743461133,0.570063238626089,0.58199298448864,0.587860519211686,0.5786164316838461,0.554858488541756,0.5197563878079532,0.5075078680210034,0.5228577495819287,0.5478724581964202,0.5438142738392114,0.5321770872823425,0.53268684937526,0.5360584031371093,0.5181594317503919,0.5109482077190088,0.5160493799041102,0.5315795409408159,0.5401659706968549,0.5606944262699833,0.5934720761720165,0.6264706245966615,0.6584612494563833,0.5360569447195451,0.5446430533867311,0.4746834262985348,0.8000008333263889,0.5857852233332667,0.5588674494791475,0.9296589168955435,0.33333333333333337,0.28000005502956465,0.6200098219500443,0.47074355830013903,0.9552170159384534,0.35080561156210605,0.11000088073579184,0.6405374358087721,0.4619745813199179,0.9580888544971248,0.706835810716428,0.7913360268168728,0.9845409903326614,0.5272728533934677,0.0014527855228350533,0
0.49333328686123373,0.5454545454545454,0.43661964292404776,0.3561634338491299,0.3194450082293648,0.3108104579430101,0.22972969876135804,0.13333372900670157,0.14130420454068823,0.2235288755576806,0.2643678814882246,0.29545385220400927,0.37777767610569907,0.354166775810854,0.34065937103256133,0.3258420022697525,0.2068972749742794,0.024691040779129717,0.0533329542115689,0.1267607999740392,0.04597603724579683,0.06451570664218723,0.06493496867614383,0.1325303942375208,0.4375001109176707,0.3125006045607712,0.6971610877228108,0.7266878402660804,0.7356683934516908,0.7524111797644333,0.7571895773535783,0.7484283137843424,0.708463597545275,0.6474158753672836,0.6186190005479392,0.6085720808005735,0.5877660307859525,0.5670101383446147,0.5643552951891828,0.5714276699278733,0.5793275634034851,0.585956077190938,0.5790748187098327,0.5827161224931386,0.5736848152981899,0.5900275169567211,0.6011569656194062,0.5994067794493414,0.6205881262100154,0.627692157251268,0.5817300840328481,0.6279765996979122,0.5696199734483789,0.9600003333305556,0.7730851184631519,0.7034284241911143,0.9141290838377192,0.5134100613489467,0.5500001375739116,0.5906527259009781,1.0,0.9530623483079395,0.4637093442466658,0.3900008807357918,0.628316789216705,0.5497249182248389,0.9622799489587652,0.8197473726592222,0.8368234588653947,0.9797100264889517,0.3090904046079474,0.020823271916116895,0
0.13333391423457838,0.07792157331077161,0.042253749797055096,0.15068441263952465,0.18055615155675706,0.16216176518588638,0.13513490508437398,0.173333593347261,0.32608693698282115,0.31764644167959466,0.3448275555523948,0.48863596593829034,0.46666642265367786,0.4375001964595373,0.3846154129637239,0.3370779621103144,0.29885111715024976,0.38271572080695576,0.39999981043911786,0.309859372703377,0.24137903894704335,0.2688168373309783,0.19480504079092104,0.18072308699734124,0.4479167886761044,0.35937563434752456,0.656151766943638,0.678456487449822,0.6783435628503653,0.6720253802750423,0.6709274533445727,0.6761009965377881,0.670846118358939,0.6443763054057072,0.6006009708711132,0.548572186977411,0.5079787849663105,0.41752563036852314,0.3638603368072692,0.324454375049666,0.3004826322017774,0.30024093265446744,0.3017034974968783,0.3209875980822011,0.3289479657266073,0.34349006734413096,0.35838232207888404,0.373887555356844,0.4088233766940215,0.43076960687183,0.45673025478504575,0.4583336102045354,0.6139238911072785,0.8400013333222222,0.68628071792611,0.5449579268966025,0.9244823475253906,0.48275870986192315,0.12999991745565306,0.5281821801320852,0.5193010486219104,0.9590643396457899,0.40322597730940213,0.480000754916393,0.6408865496414934,0.6227614088683118,0.9639565474525988,0.6475953361106317,0.8902533250759386,0.9806763312064928,0.5272728533934677,0.023244581120841986,0
