@relation spambase
@attribute f1 real [-0.342396, 14.5254]
@attribute f2 real [-0.165054, 10.8998]
@attribute f3 real [-0.5567, 9.55948]
@attribute f4 real [-0.0468945, 30.6379]
@attribute f5 real [-0.464264, 14.4053]
@attribute f6 real [-0.350228, 21.1234]
@attribute f7 real [-0.291762, 18.2806]
@attribute f8 real [-0.262533, 27.4383]
@attribute f9 real [-0.323267, 18.5558]
@attribute f10 real [-0.371324, 27.8254]
@attribute f11 real [-0.296827, 12.6532]
@attribute f12 real [-0.628644, 10.5934]
@attribute f13 real [-0.312021, 18.1243]
@attribute f14 real [-0.174908, 29.6595]
@attribute f15 real [-0.190094, 16.8472]
@attribute f16 real [-0.301345, 23.9178]
@attribute f17 real [-0.321101, 15.758]
@attribute f18 real [-0.347838, 16.7669]
@attribute f19 real [-0.936141, 9.62438]
@attribute f20 real [-0.167875, 35.4955]
@attribute f21 real [-0.674346, 8.57774]
@attribute f22 real [-0.118159, 16.5525]
@attribute f23 real [-0.290178, 15.2685]
@attribute f24 real [-0.212971, 28.027]
@attribute f25 real [-0.328779, 12.1342]
@attribute f26 real [-0.299207, 18.4842]
@attribute f27 real [-0.22787, 9.67029]
@attribute f28 real [-0.231805, 16.646]
@attribute f29 real [-0.166713, 23.901]
@attribute f30 real [-0.225215, 12.6503]
@attribute f31 real [-0.160522, 30.8267]
@attribute f32 real [-0.143196, 14.3443]
@attribute f33 real [-0.174901, 32.5284]
@attribute f34 real [-0.145199, 14.3033]
@attribute f35 real [-0.198046, 37.3776]
@attribute f36 real [-0.242104, 18.8576]
@attribute f37 real [-0.32342, 15.9476]
@attribute f38 real [-0.0598297, 37.6921]
@attribute f39 real [-0.180892, 25.3786]
@attribute f40 real [-0.185284, 13.418]
@attribute f41 real [-0.120892, 19.6463]
@attribute f42 real [-0.172581, 18.4498]
@attribute f43 real [-0.205971, 15.7449]
@attribute f44 real [-0.127329, 32.0283]
@attribute f45 real [-0.297744, 20.8748]
@attribute f46 real [-0.197366, 24.0036]
@attribute f47 real [-0.0713801, 28.3786]
@attribute f48 real [-0.111534, 34.886]
@attribute f49 real [-0.158436, 17.8519]
@attribute f50 real [-0.514251, 35.5568]
@attribute f51 real [-0.155181, 37.1503]
@attribute f52 real [-0.329876, 39.4876]
@attribute f53 real [-0.308321, 24.1058]
@attribute f54 real [-0.103037, 46.0816]
@attribute f55 real [-0.132102, 34.5833]
@attribute f56 real [-0.262571, 50.9865]
@attribute f57 real [-0.465557, 25.6581]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57
@outputs clase
@data
-0.342396, -0.165054, -0.5567, -0.0468945, 0.472521, -0.350228, 0.500183, 1.30826, 0.789376, 0.605791, 1.24129, -0.26889, 0.717757, -0.174908, -0.190094, 0.0740525, -0.321101, -0.347838, 0.854924, -0.167875, -0.416187, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.00751022, -0.155181, -0.161917, -0.308321, -0.103037, -0.0521445, -0.0624594, -0.152205, 1
-0.342396, -0.165054, -0.5567, -0.0468945, 0.472521, -0.350228, 0.500183, 1.30826, 0.789376, 0.605791, 1.24129, -0.26889, 0.717757, -0.174908, -0.190094, 0.0740525, -0.321101, -0.347838, 0.854924, -0.167875, -0.416187, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.0149079, -0.155181, -0.164369, -0.308321, -0.103037, -0.0521445, -0.0624594, -0.152205, 1
-0.342396, -0.165054, -0.5567, -0.0468945, 2.28661, -0.350228, -0.291762, 4.35011, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, -0.347838, -0.936141, -0.167875, -0.674346, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, 0.31059, -0.155181, -0.329876, -0.308321, -0.103037, -0.0690688, -0.190736, -0.378148, 1
-0.342396, -0.165054, -0.5567, -0.0468945, 2.3907, -0.350228, -0.291762, -0.262533, -0.323267, 0.6213, 4.46638, 0.856794, -0.312021, -0.174908, -0.190094, 0.861176, -0.321101, 0.25466, 1.23229, -0.167875, -0.141372, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.314514, -0.155181, -0.128815, -0.0887039, -0.103037, -0.110954, -0.247178, -0.282493, 1
-0.342396, -0.165054, -0.5567, -0.0468945, 2.33122, -0.350228, -0.291762, 4.42491, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, -0.347838, -0.936141, -0.167875, -0.674346, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, 0.247709, -0.155181, -0.329876, -0.308321, -0.103037, -0.0864029, -0.21126, -0.386394, 1
-0.342396, -0.165054, -0.0608089, -0.0468945, 0.100781, 0.562767, 0.346903, -0.262533, -0.323267, -0.371324, 0.298574, -0.489384, 0.0866024, -0.174908, -0.190094, -0.301345, -0.321101, -0.347838, -0.282796, -0.167875, -0.0331118, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.0680764, -0.351502, -0.155181, 0.482951, -0.308321, -0.103037, -0.124443, -0.21126, -0.16375, 1
-0.342396, 0.369591, 0.117712, -0.0468945, 0.0413027, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, 0.1721, -0.312021, -0.174908, -0.190094, 0.110381, -0.321101, 2.26926, 0.241005, -0.167875, 0.191737, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.307116, -0.155181, 0.633747, -0.308321, -0.103037, -0.0461248, 0.045293, -0.0367599, 1
-0.342396, -0.165054, -0.5567, -0.0468945, -0.464264, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, -0.347838, -0.936141, -0.167875, 1.0828, -0.118159, 1.70819, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.514251, -0.155181, 2.09144, 1.19647, -0.103037, 0.953987, 0.219749, 0.293084, 1
-0.342396, 0.3231, -0.5567, -0.0468945, 1.9, 0.781886, -0.291762, -0.262533, 0.789376, -0.371324, -0.296827, 0.10247, -0.312021, -0.174908, 4.71635, 0.461559, 0.377011, 5.63948, 0.314225, -0.167875, 0.916248, -0.118159, 0.594812, 1.21032, -0.328779, -0.299207, -0.22787, 0.343787, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, 4.35866, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, 0.502929, -0.155181, -0.262447, 1.70891, -0.103037, -0.0530269, 0.199225, -0.160451, 1
-0.342396, -0.165054, 4.52123, -0.0468945, -0.464264, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, -0.347838, 1.94759, -0.167875, -0.674346, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, 0.624991, -0.155181, 1.56182, -0.308321, -0.103037, -0.076097, -0.236916, -0.425975, 1
